"","gene1","gene2","weight"
"214","WNT16","NFYC","0.493530648803024"
"215","WNT16","LRP6","-0.0265453577350406"
"216","WNT16","SFRP5","-0.318113274960572"
"217","MTMR7","PIP4P2","0.43329454307722"
"218","DVL2","FOSB","-0.42670949135285"
"219","DVL2","APC","0.790816481683562"
"220","DVL2","NKD2","-0.241121767237433"
"221","DVL2","FRAT1","-0.311745373705313"
"222","DVL2","FOS","-0.311540772892103"
"223","DVL2","JUNB","-0.741993257795742"
"224","DVL2","RNPS1","-0.0285812984846316"
"225","RALA","RALBP1","-0.207588686304261"
"226","GTF2IRD1","EXOSC4","-0.490457464114996"
"227","E2F2","RPS20","0.366663115608196"
"228","E2F2","CAMK2B","-0.179243501787059"
"229","E2F2","SLC2A3","-0.784951203864045"
"230","E2F2","RHOBTB1","0.700004839310596"
"231","E2F2","PTGS2","-0.61495500368553"
"232","E2F2","NSF","0.206835222438461"
"233","E2F2","ACTR6","0.40038115680867"
"234","E2F2","MCM6","0.926130894138159"
"235","E2F2","SENP1","0.872539110016715"
"236","E2F2","XPO1","0.883471572516165"
"237","E2F2","AGBL5","0.79617705544914"
"238","E2F2","TRMT6","0.875186285164889"
"239","E2F2","CENPM","0.930256974383719"
"240","E2F2","MCM5","0.925951701076518"
"241","E2F2","GINS1","0.967930356688796"
"242","E2F2","MAPRE1","0.420055845898018"
"243","E2F2","CA2","-0.708518586426503"
"244","E2F2","MCM4","0.755372519459096"
"245","E2F2","CCNE1","0.847003323445416"
"246","E2F2","SERPINE1","0.0748588606521053"
"247","E2F2","AP1S1","0.669641663166503"
"248","E2F2","SMC3","0.887399076459066"
"249","E2F2","UBE2S","0.270716949388512"
"250","E2F2","RPS6KB1","0.883529941069378"
"251","E2F2","OAS2","-0.581469941328818"
"252","E2F2","CDCA3","0.99213914684094"
"253","E2F2","MCM3","0.867383592452039"
"254","E2F2","E2F3","0.917791377929186"
"255","E2F2","GMNN","0.563529042674871"
"256","E2F2","EPM2A","-0.962345522745764"
"257","E2F2","NUP155","0.759635551442713"
"258","E2F2","SMC4","0.851821502571397"
"259","E2F2","WNT5A","0.296764521578854"
"260","E2F2","NCBP2","0.758238072071439"
"261","E2F2","GTF3C2","0.764747840806116"
"262","E2F2","SDC1","-0.942038483700042"
"263","E2F2","MSH6","0.776799215228398"
"264","E2F2","STMN1","0.676026568200017"
"265","E2F2","STAG1","0.717603488079487"
"266","E2F2","TMPO","0.801544452309932"
"267","E2F2","CBX3","0.887737132888623"
