"","from","to"
"1814","E2F2","CHRDL1"
"1815","E2F4","CBX1"
"1816","DNMT3A","CBX1"
"1817","E2F4","CAPRIN1"
"1818","E2F5","CAPRIN1"
"1819","E2F2","CAPRIN1"
"1820","E2F4","BAP1"
"1821","E2F4","ARSJ"
"1822","E2F4","APIP"
"1823","E2F4","STAM"
"1824","E2F4","SMC2"
"1825","E2F4","RPS4X"
"1826","E2F4","G6PD"
"1827","E2F4","CSE1L"
"1828","E2F4","CENPE"
"1829","ATF5","CENPE"
"1830","E2F4","CDC37L1"
"1831","E2F5","LOXL2"
"1832","E2F2","ARID3B"
"1833","E2F2","SLC2A3"
"1834","HMGA1","SLC2A3"
"1835","E2F2","EPM2A"
"1836","E2F2","ACSL1"
"1837","E2F2","CDCA3"
"1838","NFYC","CDCA3"
"1839","E2F2","USP1"
"1840","MYC","USP1"
"1841","EGR1","USP1"
"1842","EGR2","USP1"
"1843","E2F2","LBR"
"1844","E2F2","DCAF7"
"1845","MYC","DCAF7"
"1846","EGR1","DCAF7"
"1847","E2F2","C11orf54"
"1848","MYC","C11orf54"
"1849","E2F2","TRMT12"
"1850","HSF2","TRMT12"
"1851","E2F2","OAS2"
"1852","ETV4","OAS2"
"1853","E2F2","UTRN"
"1854","E2F2","RDH16"
"1855","E2F2","GCHFR"
"1856","E2F2","ACTR6"
"1857","E2F3","AURKA"
"1858","NFYC","AURKA"
"1859","HDAC2","HIF1AN"
"1860","HDAC2","CCL2"
"1861","NR1I2","CCL2"
"1862","HDAC2","CD1D"
"1863","LEF1","CD1D"
"1864","HDAC2","CDYL"
"1865","EGR2","CDYL"
"1866","EGR3","CDYL"
"1867","CDC20","FBXO5"
"1868","PPP1CC","TRPM8"
"1869","RBSN","VPS45"
"1870","RBSN","RAB4A"
"1871","MYC","RAB4A"
"1872","RILP","TUBA1B"
"1873","DYNC1H1","TUBA1B"
"1874","DYNC1I2","TUBA1B"
"1875","MYC","TUBA1B"
"1876","ESR1","TUBA1B"
"1877","DYNLL1","TUBA1B"
"1878","DCTN2","TUBA1B"
"1879","DCTN4","TUBA1B"
"1880","RPS6KA3","MEFV"
"1881","PKN1","MEFV"
"1882","PRKAA2","ACACB"
"1883","PRKAG2","ACACB"
"1884","PRKAB1","ACACB"
"1885","PRKAB2","ACACB"
"1886","PRKAG1","ACACB"
"1887","DVL1","NKD2"
"1888","DVL2","NKD2"
"1889","DVL3","NKD2"
"1890","DVL1","FRAT1"
"1891","DVL2","FRAT1"
"1892","DVL3","FRAT1"
"1893","DVL1","FRAT2"
"1894","RPS6KB1","EIF4B"
"1895","RPS6KB2","EIF4B"
"1896","PRKAG2","ADRA1A"
"1897","PRKAG2","ADIPOR1"
"1898","MYC","ADIPOR1"
"1899","MYC","HLA-B"
"1900","HLA-A","HLA-B"
"1901","MYC","KDM5B"
"1902","ATF2","KDM5B"
"1903","EGR1","KDM5B"
"1904","EGR3","KDM5B"
"1905","MYC","MMP9"
"1906","ETV4","MMP9"
"1907","FOSB","MMP9"
"1908","MAZ","MMP9"
"1909","MYC","HMOX1"
"1910","NFE2L2","HMOX1"
"1911","MYC","F8"
"1912","MYC","PCSK6"
"1913","ETV4","PCSK6"
"1914","FOSB","PCSK6"
"1915","MYC","RRM2"
"1916","NFYC","RRM2"
"1917","MYC","BAG2"
"1918","MYC","HNRNPA1"
"1919","HSF2","HNRNPA1"
"1920","TTF2","HNRNPA1"
"1921","MYC","SART3"
"1922","ATF2","SART3"
"1923","COIL","SART3"
"1924","RNPS1","SART3"
"1925","MYC","TOP1MT"
"1926","MYC","UBE2C"
"1927","MYC","RNMT"
"1928","ATF2","RNMT"
"1929","EGR1","RNMT"
"1930","MYC","NUP37"
"1931","NFYC","NUP37"
"1932","MYC","UBAP2L"
"1933","EGR3","UBAP2L"
"1934","MYC","TOMM20"
"1935","MYC","SLC7A2"
"1936","MYC","REPIN1"
"1937","EGR1","REPIN1"
"1938","MYC","PLOD3"
"1939","EGR1","PLOD3"
"1940","MYC","OAF"
"1941","MYC","METTL1"
"1942","MYC","GNS"
"1943","EGR1","GNS"
"1944","MYC","EIF2S3"
"1945","MYC","EFTUD2"
"1946","FOSB","EFTUD2"
"1947","MYC","DKC1"
"1948","RUVBL1","DKC1"
"1949","EGR1","DKC1"
"1950","MYC","CPSF1"
"1951","EGR1","CPSF1"
"1952","MCM2","CPSF1"
"1953","TAF5","CPSF1"
"1954","TAF12","CPSF1"
"1955","MYC","MORC2"
"1956","EGR1","MORC2"
"1957","EGR2","MORC2"
"1958","EGR3","MORC2"
"1959","MYC","FAF1"
"1960","FOSB","FAF1"
"1961","MYC","LRG1"
"1962","ZIC2","LRG1"
"1963","MYC","SLC25A39"
"1964","EGR1","SLC25A39"
"1965","EGR2","SLC25A39"
"1966","MYC","NSUN5"
"1967","MYC","SCAMP3"
"1968","ATF2","SCAMP3"
"1969","TSG101","SCAMP3"
"1970","MYC","PITPNM3"
"1971","EGR1","PITPNM3"
"1972","EGR3","PITPNM3"
"1973","TCF3","PITPNM3"
"1974","MYC","ROBO1"
"1975","MYC","RMI1"
"1976","MYC","MRO"
"1977","POU2F1","MRO"
"1978","MYC","LEMD2"
"1979","POU2F1","LEMD2"
"1980","MYC","DENND4B"
"1981","MYC","CDK16"
"1982","POU2F1","CDK16"
"1983","MYC","ZC2HC1C"
"1984","NFYC","ZC2HC1C"
"1985","MYC","DEPDC1B"
"1986","NFYC","DEPDC1B"
"1987","MYC","SLC26A2"
"1988","MYC","SLC25A6"
"1989","EGR1","SLC25A6"
"1990","MYC","RCL1"
"1991","MYC","PWWP2A"
"1992","MYC","HNRNPL"
"1993","EGR1","HNRNPL"
"1994","EGR3","HNRNPL"
"1995","MYC","ETFDH"
"1996","MYC","CENPK"
"1997","MYC","ARMC6"
"1998","MYC","ARMC1"
"1999","MYC","AIG1"
"2000","EGR1","AIG1"
"2001","MYC","ZNHIT3"
"2002","MYC","ZNF747"
"2003","MYC","ZNF740"
"2004","EGR1","ZNF740"
"2005","MYC","ZFP62"
"2006","EGR1","ZFP62"
"2007","MYC","ZBTB37"
"2008","ATF2","ZBTB37"
"2009","EGR1","ZBTB37"
"2010","MYC","YY1AP1"
"2011","MYC","XPOT"
"2012","EGR1","XPOT"
"2013","MYC","WRNIP1"
"2014","EGR1","WRNIP1"
"2015","MYC","UCK2"
"2016","ATF2","UCK2"
"2017","ATF5","UCK2"
"2018","MYC","UBXN8"
"2019","MYC","U2SURP"
"2020","BHLHE40","U2SURP"
"2021","MYC","TXNRD2"
"2022","MYC","TXNL4A"
"2023","EGR1","TXNL4A"
"2024","PQBP1","TXNL4A"
"2025","MYC","TUBG1"
"2026","MYC","TTC27"
"2027","MYC","TMEM69"
"2028","MYC","TIMM9"
"2029","MYC","TACSTD2"
"2030","MYC","SUN5"
"2031","MYC","STT3B"
"2032","MYC","STK25"
"2033","EGR1","STK25"
"2034","MYC","STAMBP"
"2035","ATF2","STAMBP"
"2036","ATF5","STAMBP"
"2037","EGR2","STAMBP"
"2038","EGR3","STAMBP"
"2039","CTNNBL1","STAMBP"
"2040","MYC","SPNS2"
"2041","MYC","SPNS1"
"2042","EGR1","SPNS1"
"2043","EGR2","SPNS1"
"2044","EGR3","SPNS1"
"2045","MYC","SPATS2"
"2046","MYC","SPAG5"
"2047","MYC","SNRPB2"
"2048","HTATSF1","SNRPB2"
"2049","MYC","SLC9B2"
"2050","MYC","SLC41A3"
"2051","MYC","SLC39A10"
"2052","EGR1","SLC39A10"
"2053","MYC","SLC27A5"
"2054","EGR1","SLC27A5"
"2055","MYC","SAE1"
"2056","BHLHE40","SAE1"
"2057","MYC","S100P"
"2058","MYC","RPS9"
"2059","MYC","RPS5"
"2060","MYC","RPS24"
"2061","EGR1","RPS24"
"2062","MYC","RPS23"
"2063","MYC","RNF213"
"2064","MYC","RIC8A"
"2065","MYC","RHOD"
"2066","EGR1","RHOD"
"2067","MYC","PUS7"
"2068","EGR1","PUS7"
"2069","MYC","PUS1"
"2070","MYC","PSMG3"
"2071","FOSB","PSMG3"
"2072","MYC","PRRC1"
"2073","MYC","PRDM15"
"2074","EGR1","PRDM15"
"2075","MYC","PEX11G"
"2076","MYC","PDIA5"
"2077","MYC","PCOLCE2"
"2078","MYC","OLA1"
"2079","MYC","NUDCD3"
"2080","MYC","NOM1"
"2081","EGR1","NOM1"
"2082","MYC","NOL11"
"2083","EGR1","NOL11"
"2084","MYC","NDUFA2"
"2085","ATF2","NDUFA2"
"2086","MYC","MT1H"
"2087","MYC","MRPL23"
"2088","EGR1","MRPL23"
"2089","MYC","MFSD5"
"2090","MYC","METTL23"
"2091","MYC","MCM3AP"
"2092","MCM3","MCM3AP"
"2093","MYC","MAP7"
"2094","ATF2","MAP7"
"2095","MYC","LY6E"
"2096","EGR1","LY6E"
"2097","MYC","LRRC58"
"2098","MYC","LMNB1"
"2099","MYC","KPNA3"
"2100","COIL","KPNA3"
"2101","MYC","KLHL23"
"2102","MYC","KIFC1"
"2103","EGR1","KIFC1"
"2104","MYC","KIF11"
"2105","MYC","KCNJ16"
"2106","MYC","ITGB1BP1"
"2107","MYC","IFT81"
"2108","MYC","HSDL1"
"2109","EGR1","HSDL1"
"2110","MYC","HNRNPR"
"2111","MYC","HMGN4"
"2112","MYC","GTPBP4"
"2113","MYC","GNPAT"
"2114","EGR1","GNPAT"
"2115","MYC","GGT5"
"2116","MYC","FABP5"
"2117","MYC","F11"
"2118","MYC","ESRP1"
"2119","MYC","ERMP1"
"2120","MYC","EEF1D"
"2121","MYC","EARS2"
"2122","ATF2","EARS2"
"2123","EGR1","EARS2"
"2124","MYC","DNAJC5"
"2125","EGR1","DNAJC5"
"2126","MYC","DNAJC14"
"2127","EGR3","DNAJC14"
"2128","MYC","DNA2"
"2129","MYC","DIMT1"
"2130","MYC","DFFA"
"2131","MYC","DEPDC7"
"2132","MYC","COPS7A"
"2133","NFE2L2","COPS7A"
"2134","EGR1","COPS7A"
"2135","MYC","CNTLN"
"2136","MYC","CEP63"
"2137","EGR1","CEP63"
"2138","MYC","CENPV"
"2139","MYC","CD300A"
"2140","MYC","CCDC34"
"2141","MYC","C6orf62"
"2142","ATF2","C6orf62"
"2143","FOSB","C6orf62"
"2144","MYC","C4orf46"
"2145","MYC","C1orf131"
"2146","MYC","BZW2"
"2147","EGR1","BZW2"
"2148","MYC","B3GALNT2"
"2149","EGR1","B3GALNT2"
"2150","MYC","APOA5"
"2151","MYC","AGPAT2"
"2152","MYC","AGGF1"
"2153","MYC","ACBD4"
"2154","ATF2","ACBD4"
"2155","ATF5","ACBD4"
"2156","MYC","ABCF2"
"2157","CCNE1","TCF19"
"2158","LEF1","HERC2"
"2159","HLTF","HERC2"
"2160","NFYC","HERC2"
"2161","TCF7L2","STARD7"
"2162","NFYC","STARD7"
"2163","RUVBL1","PLG"
"2164","CSNK1A1L","AXIN2"
"2165","APC2","AXIN2"
"2166","ACTB","WASF1"
"2167","ACTB","WAS"
"2168","ACTB","ACTR3C"
"2169","ACTB","ARHGAP10"
"2170","ACTB","MYO5A"
"2171","ACTB","ITGA9"
"2172","CSNK2A1","CUX2"
"2173","ESR1","C3"
"2174","CFI","C3"
"2175","ESR1","CXCL12"
"2176","ESR1","ZMAT2"
"2177","HSF2","ZMAT2"
"2178","TCF3","ZMAT2"
"2179","ESR1","MED24"
"2180","POU2F1","MED24"
"2181","ESR1","MEP1B"
"2182","ETV4","MEP1B"
"2183","ESR1","ZMYM3"
"2184","ESR1","SLCO4C1"
"2185","EGR1","SLCO4C1"
"2186","ESR1","LSM2"
"2187","EGR1","LSM2"
"2188","EGR2","LSM2"
"2189","EGR3","LSM2"
"2190","ESR1","FAM166A"
"2191","ESR1","CDKL5"
"2192","ATF2","CDKL5"
"2193","ATF5","CDKL5"
"2194","ESR1","C1orf74"
"2195","ATF2","C1orf74"
"2196","ATF2","DPF3"
"2197","SMARCB1","DPF3"
"2198","ATF2","PCK1"
"2199","ATF2","PCK2"
"2200","EGR1","PCK2"
"2201","ATF2","CEP55"
"2202","ATF5","CEP55"
"2203","TSG101","CEP55"
"2204","ATF2","DCAF11"
"2205","EGR3","DCAF11"
"2206","NFYC","DCAF11"
"2207","ATF2","ADRA1B"
"2208","ATF5","ADRA1B"
"2209","FOSB","ADRA1B"
"2210","ATF2","ENSA"
"2211","ZIC2","ENSA"
"2212","ATF2","ONECUT2"
"2213","ATF5","ONECUT2"
"2214","POU2F1","ONECUT2"
"2215","ATF2","LOX"
"2216","ATF5","LOX"
"2217","ETV4","LOX"
"2218","POU2F1","LOX"
"2219","ATF2","FAM50A"
"2220","ATF2","DSE"
"2221","EGR1","DSE"
"2222","POU2F1","DSE"
"2223","ATF2","CPNE1"
"2224","POU2F1","CPNE1"
"2225","ATF2","KLF13"
"2226","ATF5","KLF13"
"2227","EGR1","KLF13"
"2228","ATF2","WDHD1"
"2229","EGR1","WDHD1"
"2230","ATF2","TSPYL1"
"2231","ATF5","TSPYL1"
"2232","EGR1","TSPYL1"
"2233","ATF2","STRBP"
"2234","EGR1","STRBP"
"2235","ATF2","RCC2"
"2236","EGR1","RCC2"
"2237","ATF2","RAD51C"
"2238","ATF5","RAD51C"
"2239","EGR1","RAD51C"
"2240","RAD51","RAD51C"
"2241","ATF2","NUP133"
"2242","EGR1","NUP133"
"2243","ATF2","KIAA0232"
"2244","EGR1","KIAA0232"
"2245","ATF2","CRNDE"
"2246","EGR1","CRNDE"
"2247","ATF2","CH25H"
"2248","EGR1","CH25H"
"2249","ATF2","SLC25A37"
"2250","ATF2","HHIP"
"2251","ATF5","HHIP"
"2252","ATF2","PEX5"
"2253","ATF5","PEX5"
"2254","ATF2","LPP"
"2255","ATF5","LPP"
"2256","ATF2","RBM12"
"2257","ATF2","DNAJC9"
"2258","ATF5","DNAJC9"
"2259","EXOC2","EXOC4"
"2260","SERPING1","C1R"
"2261","MRC1","IL10"
"2262","MRC2","IL10"
"2263","CLEC4M","IL10"
"2264","ETS2","CD163"
"2265","ETS2","CD4"
"2266","MAZ","CD4"
"2267","TCF3","CD4"
"2268","IGF2","GPC3"
"2269","NFE2L2","NQO1"
"2270","NRF1","NQO1"
"2271","NFE2L2","CFTR"
"2272","NFE2L2","HBB"
"2273","NFYC","HBB"
"2274","NFE2L2","PMF1"
"2275","SMARCC2","ITSN1"
"2276","SMARCA2","PRPF6"
"2277","PHF10","UTP14A"
"2278","SMARCD1","FEZ1"
"2279","SMARCD1","LDOC1"
"2280","AATF","LDOC1"
"2281","ABL2","BTF3"
"2282","AATF","POLR2J"
"2283","ATF5","SAFB2"
"2284","ATF5","HNRNPA2B1"
"2285","TTF2","HNRNPA2B1"
"2286","ATF5","PFDN6"
"2287","ATF5","ENOPH1"
"2288","NFYC","ENOPH1"
"2289","ATF5","ADK"
"2290","ATF5","LIG3"
"2291","ATF5","PHACTR3"
"2292","ATF5","RNF44"
"2293","ATF5","FGF13"
"2294","ATF5","PCDH9"
"2295","ATF5","NUDT3"
"2296","ATF5","KRTCAP2"
"2297","ATF5","CIRBP-AS1"
"2298","ATF5","FBXO4"
"2299","ATF5","ZWILCH"
"2300","KNTC1","ZWILCH"
"2301","ATF5","KLHL12"
"2302","ATF5","ZNF746"
"2303","ATF5","ZNF711"
"2304","ATF5","TAPT1"
"2305","ATF5","TAF2"
"2306","TAF4","TAF2"
"2307","TAF5","TAF2"
"2308","TAF12","TAF2"
"2309","ATF5","SLC5A7"
"2310","ATF5","RPS27"
"2311","ATF5","NEDD1"
"2312","ATF5","MCAM"
"2313","ATF5","IGF2BP2"
"2314","ATF5","GGNBP2"
"2315","BDP1","POLR3F"
"2316","POU2F1","POLR3F"
"2317","ZIC2","POLR3F"
"2318","BRD7","RPLP1"
"2319","XRCC6","RPLP1"
"2320","BRD7","PAFAH1B3"
"2321","EGR2","PAFAH1B3"
"2322","EGR3","PAFAH1B3"
"2323","XRCC6","PAFAH1B3"
"2324","DNMT1","EPCAM"
"2325","DR1","POLE3"
"2326","EGR1","RAD21"
"2327","EGR1","ISYNA1"
"2328","TCF3","ISYNA1"
"2329","EGR1","KIF2C"
"2330","EGR2","KIF2C"
"2331","EGR3","KIF2C"
"2332","EGR1","NDUFA4L2"
"2333","EGR2","NDUFA4L2"
"2334","EGR3","NDUFA4L2"
"2335","POU2F1","NDUFA4L2"
"2336","TCF3","NDUFA4L2"
"2337","ZIC2","NDUFA4L2"
"2338","EGR1","DSTYK"
"2339","EGR1","ANKH"
"2340","EGR2","ANKH"
"2341","EGR1","PODXL"
"2342","POU2F1","PODXL"
"2343","EGR1","C1orf43"
"2344","POU2F1","C1orf43"
"2345","EGR1","ATG12"
"2346","EGR1","NCAPG2"
"2347","EGR1","MSTO1"
"2348","EGR1","MND1"
"2349","EGR1","CCT6A"
"2350","EGR1","NOSIP"
"2351","HSF2","NOSIP"
"2352","EGR1","CCT4"
"2353","HSF2","CCT4"
"2354","EGR1","UNKL"
"2355","EGR1","PIWIL4"
"2356","EGR1","GSN"
"2357","EGR1","PRKAR2B"
"2358","EGR2","PRKAR2B"
"2359","EGR3","PRKAR2B"
"2360","EGR1","MASTL"
"2361","EGR2","MASTL"
"2362","EGR3","MASTL"
"2363","EGR1","ZNF652"
"2364","EGR1","ZNF445"
"2365","EGR1","ZNF3"
"2366","EGR1","VPS13B"
"2367","EGR1","USP22"
"2368","EGR1","UBXN2B"
"2369","EGR1","UBE2N"
"2370","EGR1","UBA2"
"2371","EGR1","TTPAL"
"2372","EGR1","TTL"
"2373","EGR1","TRMT1"
"2374","EGR1","TRIM10"
"2375","EGR1","TMSB10"
"2376","EGR1","TF"
"2377","EGR1","TARBP1"
"2378","EGR1","SOCS7"
"2379","EGR1","SHBG"
"2380","EGR1","SASS6"
"2381","EGR1","RPLP2"
"2382","EGR1","RNF144A"
"2383","EGR1","PUS10"
"2384","EGR1","PLIN5"
"2385","EGR1","PCBP2"
"2386","EGR1","OGDHL"
"2387","EGR1","NUB1"
"2388","EGR1","NFRKB"
"2389","EGR1","NAF1"
"2390","EGR1","LSM14B"
"2391","EGR1","LONP2"
"2392","EGR1","INTS4"
"2393","EGR1","HMGCL"
"2394","EGR1","HACE1"
"2395","EGR1","GREM2"
"2396","EGR1","FNDC4"
"2397","EGR1","CTDSP2"
"2398","EGR1","CHRAC1"
"2399","EGR1","CHD1L"
"2400","EGR1","CHCHD1"
"2401","EGR1","CERS5"
"2402","EGR1","CENPJ"
"2403","EGR1","CCNK"
"2404","EGR1","ARHGEF26"
"2405","EGR1","ARHGEF11"
"2406","EGR1","APOBEC3B"
"2407","EGR1","AP3S1"
"2408","EGR2","MATR3"
"2409","EGR3","MATR3"
"2410","TTF2","MATR3"
"2411","EGR2","FAS"
"2412","HDGF","FAS"
"2413","NFYC","FAS"
"2414","PURA","FAS"
"2415","EGR2","SOCS2"
"2416","EGR3","SOCS2"
"2417","EGR2","AGAP3"
"2418","EGR3","AGAP3"
"2419","TCF3","AGAP3"
"2420","EGR2","ZSWIM6"
"2421","EGR3","ZSWIM6"
"2422","EGR2","TLCD1"
"2423","EGR3","TLCD1"
"2424","EGR2","TDRKH"
"2425","EGR3","TDRKH"
"2426","EGR2","RNASEH2A"
"2427","EGR3","RNASEH2A"
"2428","EGR2","LRRC42"
"2429","EGR3","LRRC42"
"2430","EGR2","SORT1"
"2431","EGR3","SORT1"
"2432","EGR2","XPR1"
"2433","EGR3","XPR1"
"2434","EGR2","TRMT112"
"2435","EGR2","MTCH1"
"2436","EGR3","MTCH1"
"2437","EGR2","MID1"
"2438","EGR3","MID1"
"2439","EGR2","CSNK1G1"
"2440","EGR3","CSNK1G1"
"2441","EGR2","CKAP5"
"2442","EGR3","CKAP5"
"2443","EGR2","SFT2D2"
"2444","EGR3","SFT2D2"
"2445","EGR2","PABPC4"
"2446","EGR2","EIF3B"
"2447","EGR2","PTPN3"
"2448","EGR3","PTPN3"
"2449","EGR2","UBE2Z"
"2450","EGR3","UBE2Z"
"2451","EGR2","SF3B4"
"2452","EGR3","SF3B4"
"2453","TCERG1","SF3B4"
"2454","EGR2","PRPF3"
"2455","EGR3","PRPF3"
"2456","EGR2","NTN4"
"2457","EGR3","NTN4"
"2458","EGR2","NKIRAS2"
"2459","EGR3","NKIRAS2"
"2460","EGR2","MRPL34"
"2461","EGR3","MRPL34"
"2462","EGR2","ERGIC3"
"2463","EGR3","ERGIC3"
"2464","EGR2","CYP39A1"
"2465","EGR3","CYP39A1"
"2466","EGR2","COLEC12"
"2467","EGR3","COLEC12"
"2468","EGR2","CEP70"
"2469","EGR3","CEP70"
"2470","KAT7","CEP70"
"2471","EGR2","CCDC124"
"2472","EGR3","CCDC124"
"2473","EGR2","C12orf75"
"2474","EGR3","C12orf75"
"2475","EGR2","AGAP1"
"2476","EGR3","AGAP1"
"2477","EGR3","USP39"
"2478","EGR3","SNX27"
"2479","EGR3","HNRNPU"
"2480","EGR3","FAM20B"
"2481","EGR3","ZSWIM5"
"2482","EGR3","ZNF706"
"2483","EGR3","USP43"
"2484","EGR3","SNX30"
"2485","EGR3","AHCTF1"
"2486","EGR3","THOC2"
"2487","EGR3","SPINT2"
"2488","EGR3","LYVE1"
"2489","EGR3","IFFO1"
"2490","EGR3","FSD1L"
"2491","EGR3","FREM2"
"2492","EGR3","FKBP1A"
"2493","EGR3","CAMSAP2"
"2494","ETV4","BCHE"
"2495","ETV4","MMP12"
"2496","ETV4","F9"
"2497","ETV4","CETP"
"2498","ETV4","APOH"
"2499","EZH2","ADAMTS1"
"2500","ZIC2","ADAMTS1"
"2501","EZH2","AXL"
"2502","EZH2","RPLP0"
"2503","FOSB","MDC1"
"2504","HSF2","MDC1"
"2505","FOSB","ASAP2"
"2506","FOSB","TFPI2"
"2507","FOSB","NUAK1"
"2508","FOSB","SEMA3F"
"2509","FOSB","S100A8"
"2510","PDCD11","S100A8"
"2511","FOSB","KCNN3"
"2512","FOSB","AQP1"
"2513","FOSB","MAP2"
"2514","FOSB","KCNMB2"
"2515","FOSB","ANK3"
"2516","NFYC","ANK3"
"2517","FOSB","KIF14"
"2518","FOSB","TPD52L2"
"2519","FOSB","SRXN1"
"2520","FOSB","SRPK2"
"2521","FOSB","QSER1"
"2522","FOSB","PTH1R"
"2523","FOSB","PCDHGA4"
"2524","FOSB","FTL"
"2525","FOSB","DUS4L"
"2526","FOSB","ZNF532"
"2527","FOSB","TSPAN1"
"2528","FOSB","TPPP2"
"2529","FOSB","SPRR1A"
"2530","FOSB","SLC34A2"
"2531","FOSB","RPP40"
"2532","FOSB","PRSS53"
"2533","FOSB","PRKAR2A"
"2534","FOSB","MICAL2"
"2535","FOSB","GABARAPL1"
"2536","FOSB","CXCL14"
"2537","FOSB","CHST4"
"2538","FOSB","ANXA10"
"2539","HLTF","EEF1G"
"2540","ILF2","EEF1G"
"2541","HMGA1","RNF4"
"2542","HMGA1","IL1B"
"2543","HMGB2","SET"
"2544","PTMA","SET"
"2545","HSF2","PTGES3"
"2546","NR3C2","PTGES3"
"2547","HSF2","KIN"
"2548","HSF2","SNRNP40"
"2549","HSF2","YEATS2"
"2550","HSF2","ST3GAL6"
"2551","HSF2","NUTF2"
"2552","PTMA","NUTF2"
"2553","HSF2","NCAPD2"
"2554","HSF2","KRTAP13-1"
"2555","HSF2","GDI1"
"2556","HSF2","ATOH8"
"2557","HSF2","A2MP1"
"2558","HSF2","NCAPG"
"2559","ILF3","NDRG1"
"2560","RUVBL2","NDRG1"
"2561","ILF3","XPO5"
"2562","MCM2","SNF8"
"2563","TSG101","SNF8"
"2564","NFYC","USP21"
"2565","NFYC","SLC7A8"
"2566","NFYC","PRDM10"
"2567","NFYC","PHF6"
"2568","NFYC","COPZ1"
"2569","NFYC","CHP1"
"2570","NFYC","CAND1"
"2571","CNOT3","CAND1"
"2572","NFYC","NIF3L1"
"2573","POU2F1","NIF3L1"
"2574","COIL","NIF3L1"
"2575","NFYC","SYT13"
"2576","NFYC","RMST"
"2577","NFYC","RMI2"
"2578","NFYC","PSMD4"
"2579","NFYC","MUC6"
"2580","NFYC","GOLPH3L"
"2581","NFYC","GGH"
"2582","NFYC","FLAD1"
"2583","NFYC","CCDC149"
"2584","NPM1","NOP2"
"2585","NR1H4","ABCB4"
"2586","HAX1","ABCB4"
"2587","NR1H4","SLCO1B3"
"2588","NR1I2","CYP4F12"
"2589","NR1I2","HP"
"2590","NR3C2","FXYD2"
"2591","NRF1","IDE"
"2592","PLAG1","KPNA2"
"2593","PTMA","KPNA2"
"2594","POU2F1","SNRPD2"
"2595","DDX20","SNRPD2"
"2596","SNRPD1","SNRPD2"
"2597","POU2F1","POP5"
"2598","POU2F1","PIPOX"
"2599","POU2F1","NHEJ1"
"2600","POU2F1","LEAP2"
"2601","POU2F1","IPO9"
"2602","POU2F1","HABP2"
"2603","POU2F1","FERMT1"
"2604","POU2F1","CENPI"
"2605","POU2F1","AKR1C3"
"2606","ZHX1","AKR1C3"
"2607","PTMA","IDO2"
"2608","PTMA","VIPR1"
"2609","PTTG1","RPS10"
"2610","KAT7","RPS10"
"2611","PURA","CDK5"
"2612","TCF3","TCF21"
"2613","TCF3","EXO1"
"2614","TCF3","PPFIBP2"
"2615","TSG101","PPFIBP2"
"2616","ZIC2","PPFIBP2"
"2617","TCF3","ZG16"
"2618","TCF3","TRIM71"
"2619","TCF3","TMEM106C"
"2620","TCF3","SVEP1"
"2621","TCF3","RAPGEF5"
"2622","TCF3","NPNT"
"2623","TCF3","FBXO44"
"2624","TCF3","EXOC3L1"
"2625","TCF3","ANGPTL1"
"2626","TCF3","ADAMTSL3"
"2627","TSG101","VPS37C"
"2628","ZIC2","SLC13A4"
"2629","ZIC2","ZNF189"
"2630","ZIC2","UBE2A"
"2631","ZIC2","TPD52L1"
"2632","ZIC2","HPX"
"2633","ZIC2","COL4A4"
"2634","BHLHE40","KDM6B"
"2635","CNOT3","CNOT1"
"2636","CNOT4","CNOT1"
"2637","CNOT4","UBE2D2"
"2638","DDB2","CUL4A"
"2639","DDB2","CUL4B"
"2640","DDX20","SNRPF"
"2641","DDX20","GEMIN5"
"2642","SNRPB","GEMIN5"
"2643","SNRPD1","GEMIN5"
"2644","DDX20","SNRPE"
"2645","DNAJC2","HSPA14"
"2646","ERCC3","GTF2H4"
"2647","ERCC3","MNAT1"
"2648","GTF2IRD1","EXOSC4"
"2649","HAX1","EIF3F"
"2650","KAT7","SNAPIN"
"2651","MLLT6","UBQLN4"
"2652","PBXIP1","UBQLN4"
"2653","RNPS1","UBQLN4"
"2654","PAPOLA","SNRPA"
"2655","SNW1","PABPN1"
"2656","SSRP1","NEK9"
"2657","SUPT16H","NEK9"
"2658","TCEA2","CENPT"
"2659","TCERG1","SF3A3"
"2660","TCERG1","HNRNPM"
"2661","TIMELESS","TIPIN"
"2662","WBP11","C5orf22"
"2663","WBP11","MCRS1"
"2664","XRCC6","CDCA5"
"2665","ZHX1","TERF1"
"2666","ZNF581","HNRNPC"
"2667","ZNF7","RPL7"
