"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33"
"gene","ANLN","ASPM","KCNN2","AFP","DKK1","ALDH3A1","ODAM","TTK","MEP1A","NEK2","EPCAM","TOP2A","POSTN","CCNB1","IGF2BP3","OIT3","LGR5","NUF2","GPC3","CNDP1","S100P","CLEC1B","COX7B2","REG3A","NQO1","FDCSP","CLEC4G","LIN28B","PEG10","LINC01093","LINC01419","MMP12","MYH4"
"TCGA-DD-A73F-01"," 6.5294188"," 7.5288693"," 4.9698133"," 8.8576574"," 1.0986123"," 0.6931472"," 0.0000000"," 5.9401713"," 5.3033049"," 5.8289456"," 4.2046926"," 8.0580108"," 5.1532916"," 7.3310603"," 5.6733233"," 6.1590954"," 0.6931472"," 5.6454469","10.5034772"," 7.0012456"," 4.3307333"," 1.6094379"," 6.9791453"," 0.0000000"," 6.3315018"," 0.6931472"," 0.0000000"," 5.6312118"," 8.9326086"," 5.9269260"," 8.1047035"," 1.0986123"," 5.8464388"
"TCGA-BC-A10Z-01"," 6.5722825"," 6.8575141"," 6.1862086"," 4.5538769"," 2.0794415"," 2.3978953"," 1.3862944"," 5.8550719"," 9.0870422"," 6.2344107"," 3.8066625"," 8.4877644"," 1.9459101"," 6.9057533"," 2.3978953"," 5.5451774"," 0.0000000"," 5.8051350","11.3329372"," 7.5943812"," 2.3025851"," 0.0000000"," 7.3613754"," 0.6931472"," 5.2149358"," 0.0000000"," 0.0000000"," 6.1758673"," 9.4290742"," 5.2364420"," 7.3877092"," 0.6931472"," 8.9848190"
"TCGA-DD-AADR-01","5.9454206","6.8046145","2.1972246","5.9053618","1.0986123","4.5538769","1.6094379","5.7960578","2.1972246","5.8805330","3.9702919","7.4781697","3.7135721","7.2744796","4.2904594","5.7333413","0.6931472","5.4467374","8.2276427","1.7917595","2.6390573","0.0000000","2.4849066","2.0794415","6.6160652","0.0000000","0.0000000","3.4965076","6.0822189","3.4011974","6.5998705","1.6094379","0.0000000"
"TCGA-DD-A4NL-01","3.9120230","4.3307333","5.4337220","4.5849675","2.1972246","7.3492308","1.0986123","2.9957323","0.6931472","3.0445224","4.3040651","5.0562458","6.5087691","4.6728288","1.0986123","6.5279579","3.8918203","3.1780538","4.8202816","7.1754897","3.3672958","2.3978953","0.0000000","5.2364420","6.5381398","1.0986123","0.0000000","0.0000000","2.7725887","6.8373328","0.0000000","1.7917595","0.0000000"
"TCGA-FV-A2QR-01"," 5.7776523"," 6.8167359"," 4.3438054"," 5.0625950"," 0.6931472"," 1.0986123"," 0.0000000"," 4.2904594"," 1.7917595"," 5.9188939"," 1.6094379"," 6.9975960"," 8.2063107"," 6.2285110"," 0.0000000"," 6.4199949"," 0.6931472"," 5.4161004","10.6567180"," 6.6080006"," 2.6390573"," 0.6931472"," 6.4199949"," 0.0000000"," 4.7535902"," 0.6931472"," 0.0000000"," 0.0000000"," 2.6390573"," 4.3307333"," 0.0000000"," 2.3025851"," 0.0000000"
"TCGA-DD-AACK-01"," 6.8373328"," 7.1436176"," 3.9318256"," 6.0137152"," 0.0000000","10.3703926"," 5.2933048"," 6.1092476"," 4.7874917"," 6.1136822"," 3.4011974"," 8.2448594"," 4.8903491"," 7.6406038"," 7.5038407"," 7.2420824"," 8.2967959"," 5.7300998","10.1314992"," 5.0304379"," 3.1780538"," 0.6931472"," 8.4359831"," 3.0910425"," 5.3612922"," 3.4339872"," 0.0000000"," 7.1592919","10.2522059"," 6.3647508"," 7.8887095"," 4.9416424"," 0.6931472"
"TCGA-DD-AADY-01","5.7745515","7.6078781","2.0794415","1.0986123","3.7612001","1.0986123","0.0000000","4.2046926","0.6931472","5.9661467","7.4576093","7.2936977","4.9199809","6.1070229","1.0986123","5.4161004","0.0000000","4.9487599","9.0202689","1.0986123","3.5835189","0.0000000","0.6931472","0.0000000","9.3996375","0.0000000","0.0000000","0.0000000","7.8528278","2.0794415","0.0000000","1.0986123","9.2977100"
"TCGA-G3-A25V-01","4.770685","5.278115","3.931826","5.220356","2.302585","8.537192","2.890372","3.688879","1.386294","4.248495","5.342334","6.156979","6.818924","5.926926","2.484907","6.802395","4.828314","3.850148","6.685861","6.333280","2.890372","3.951244","4.418841","3.218876","8.629986","8.736007","0.000000","0.000000","5.327876","6.579251","7.229839","3.332205","5.484797"
"TCGA-2Y-A9H9-01","5.6021188","6.6883547","3.0910425","5.4116461","0.6931472","1.3862944","0.0000000","4.8441871","2.8332133","5.8377304","2.4849066","7.0130158","4.9836066","6.1737861","2.9957323","5.9135030","0.0000000","5.3327188","5.7004436","7.6577553","1.7917595","0.0000000","4.5217886","0.0000000","5.4116461","0.0000000","0.0000000","0.0000000","4.7621739","5.4071718","6.5424720","1.0986123","5.3181200"
"TCGA-RC-A7S9-01"," 6.4599045"," 7.8667223"," 2.9444390"," 7.8131873"," 7.5506612"," 3.1354942"," 0.0000000"," 6.3491390"," 6.3969297"," 7.2689201"," 2.3978953"," 8.4383664"," 3.9318256"," 7.9540211"," 0.6931472"," 6.6187390"," 1.3862944"," 6.7546041","10.7855180"," 4.9972123"," 9.4045082"," 1.0986123"," 0.0000000"," 0.0000000"," 5.8721178"," 0.6931472"," 0.0000000"," 0.0000000"," 8.4834296"," 2.1972246"," 0.0000000"," 4.2046926"," 7.7169061"
"TCGA-UB-AA0V-01","4.0775374","4.7004804","4.3174881","5.0304379","0.0000000","3.7612001","0.6931472","2.5649494","1.0986123","3.3672958","6.7810576","4.8121844","4.9272537","4.5643482","2.0794415","7.7177962","5.6629605","2.9957323","5.9763509","4.8903491","1.6094379","5.7037825","0.0000000","0.0000000","5.0304379","0.0000000","0.0000000","0.0000000","5.2832037","7.5908521","0.0000000","0.6931472","0.0000000"
"TCGA-2Y-A9H5-01"," 5.888878"," 6.869014"," 3.178054","10.769621"," 2.079442"," 3.367296"," 1.945910"," 5.686975"," 4.007333"," 5.929589"," 9.725616"," 7.096721"," 7.411556"," 6.605298"," 5.153292"," 6.712956"," 4.605170"," 5.204007","11.034067"," 5.389072"," 6.280396"," 2.708050"," 0.000000"," 3.806662"," 5.564520"," 3.931826"," 0.000000"," 0.000000"," 9.842888"," 3.806662"," 0.000000"," 2.833213"," 5.799093"
"TCGA-DD-AADB-01"," 7.3401868"," 7.4217758"," 3.1354942","11.5732677"," 8.1432268"," 5.2626902"," 2.8332133"," 6.6398758"," 5.8318825"," 6.7262334"," 4.5747110"," 8.7204605"," 3.2188758"," 7.8013913"," 7.1891677"," 7.0414117"," 7.4804283"," 6.2989492","11.7562088"," 3.3672958"," 8.5583351"," 0.6931472"," 6.4118183"," 0.0000000"," 5.0304379"," 4.5538769"," 0.0000000"," 0.0000000","11.1971594"," 1.3862944"," 3.0910425"," 5.1817836"," 0.6931472"
"TCGA-DD-A73B-01"," 7.1499168"," 7.3395377"," 2.3025851"," 5.2257467"," 0.0000000"," 2.3025851"," 0.0000000"," 6.5250297"," 7.4448333"," 6.2519039"," 6.4183649"," 9.0948173"," 2.4849066"," 7.6275444"," 4.7184989"," 7.0246490"," 0.0000000"," 6.2614917","10.6711158"," 7.2902929"," 2.8332133"," 0.6931472"," 2.7725887"," 0.0000000"," 4.6539604"," 0.0000000"," 0.0000000"," 0.0000000"," 8.5348366"," 4.8202816"," 6.2205902"," 0.0000000"," 0.6931472"
"TCGA-RC-A7SF-01","5.3230100","6.1355649","2.7725887","5.9864520","2.3978953","3.2958369","0.0000000","4.9416424","4.3944492","5.1704840","2.0794415","6.7889717","7.0570370","6.7912215","3.9318256","6.1420374","0.0000000","5.1761497","9.2597970","1.0986123","4.7449321","1.0986123","6.3171647","0.0000000","8.2013860","0.6931472","0.0000000","2.6390573","3.7612001","2.9957323","7.8785342","4.3307333","7.5147998"
"TCGA-DD-AACW-01"," 6.5778614"," 7.4882935"," 1.9459101","11.9951108"," 7.3914152"," 3.9512437"," 2.0794415"," 6.3613025"," 7.5277940"," 6.3543700"," 4.8202816"," 8.0228969"," 2.7725887"," 7.5093353"," 1.0986123"," 6.6694981"," 7.0326243"," 6.3171647","12.0404902"," 4.4998097"," 1.3862944"," 1.0986123"," 0.0000000"," 5.0039463"," 5.0039463"," 0.0000000"," 0.0000000"," 0.0000000","12.3600847"," 2.0794415"," 0.6931472"," 1.0986123"," 5.9242558"
"TCGA-DD-AACB-01"," 4.882802"," 6.139885"," 2.079442"," 9.233862"," 5.739793"," 9.473781"," 8.699515"," 4.859812"," 5.087596"," 5.472271"," 0.000000"," 7.096721"," 4.204693"," 6.635947"," 2.079442"," 4.941642"," 5.739793"," 5.579730","11.364286"," 1.098612"," 6.533789"," 0.000000"," 6.272877"," 8.099251"," 9.514511"," 2.772589"," 0.000000"," 3.583519"," 9.663579"," 1.386294"," 7.652071"," 4.406719"," 0.000000"
"TCGA-DD-AAE2-01","6.2971093","5.9584247","4.9628446","6.4630295","0.6931472","1.0986123","0.0000000","5.2933048","0.0000000","5.6698809","3.8712010","7.6732231","4.4426513","6.7345917","3.4965076","6.5998705","0.0000000","5.0998664","6.9450511","7.4994233","3.1354942","2.5649494","7.1066061","0.0000000","5.3278762","0.6931472","0.0000000","0.0000000","6.2690963","8.3308636","8.0780679","1.9459101","4.2484952"
"TCGA-DD-AAW3-01","4.8675345","5.5053315","0.6931472","5.6835798","4.5643482","7.5511869","5.4161004","3.4011974","0.6931472","4.6728288","1.0986123","5.6801726","4.2904594","4.9272537","1.3862944","5.8406417","6.4345465","4.0253517","9.9328522","0.0000000","3.2958369","0.0000000","0.0000000","4.3694479","5.4380793","0.0000000","0.0000000","0.0000000","9.3983126","4.2766661","0.0000000","1.0986123","0.0000000"
"TCGA-DD-AA3A-01","6.3969297","7.3550019","3.5553481","1.7917595","2.7725887","5.1059455","2.3978953","5.6559918","1.9459101","6.9304948","8.5709235","8.2920476","5.7714411","8.1013747","0.6931472","4.0253517","3.1780538","6.6200732","5.2882670","2.7725887","3.2958369","0.0000000","0.0000000","2.1972246","7.9669335","0.6931472","0.0000000","0.0000000","3.1354942","2.3025851","0.0000000","2.8903718","0.6931472"
"TCGA-DD-A73G-01"," 4.1431347"," 5.5529596"," 1.6094379","12.7822730"," 1.0986123"," 1.6094379"," 0.6931472"," 3.7612001"," 1.9459101"," 4.3944492"," 6.6306834"," 5.5294291"," 3.4339872"," 7.0983756"," 1.6094379"," 4.0253517"," 4.8202816"," 4.2626799","11.0691041"," 2.3978953"," 6.8319536"," 0.6931472"," 0.0000000"," 4.7621739"," 4.8441871"," 0.0000000"," 0.0000000"," 0.0000000"," 7.6939373"," 3.6375862"," 0.0000000"," 0.0000000","10.2964076"
"TCGA-KR-A7K0-01"," 5.6594822"," 6.3919171"," 2.5649494"," 5.9107966"," 3.1354942","10.9383610"," 5.8200829"," 4.9344739"," 2.8332133"," 5.5333895"," 2.6390573"," 6.7742239"," 6.2225763"," 6.1820849"," 3.2958369"," 6.3044488"," 8.2620428"," 5.1704840"," 9.9472652"," 5.7203118"," 5.7071103"," 2.9444390"," 1.0986123","12.2969594","10.6279638"," 2.5649494"," 0.6931472"," 0.0000000"," 2.1972246"," 4.9487599"," 2.0794415"," 4.2484952"," 0.6931472"
"TCGA-DD-A11A-01","6.6174030","6.5985090","4.6634391","5.0814044","2.4849066","2.1972246","0.6931472","5.8692969","2.3025851","6.5294188","3.8066625","8.2789360","4.2626799","6.3171647","6.7968237","6.7742239","0.6931472","6.0730445","5.0998664","3.5835189","5.9375362","0.6931472","3.6375862","0.0000000","7.7164608","1.0986123","0.0000000","0.6931472","5.3936275","3.9889840","4.4659081","1.6094379","8.5827936"
"TCGA-DD-AACF-01","6.3699010","6.9469760","2.3025851","2.7725887","1.3862944","3.2958369","1.6094379","5.2522734","1.0986123","6.2422233","1.7917595","7.4211775","5.4510385","7.1891677","1.9459101","5.3981627","0.0000000","5.9135030","9.4557932","6.8458799","6.2085900","0.0000000","0.6931472","1.6094379","5.0039463","0.0000000","0.0000000","0.0000000","6.7405194","5.0814044","1.6094379","1.7917595","0.0000000"
"TCGA-DD-AADV-01"," 6.762730"," 8.257904"," 6.911747"," 5.398163"," 2.944439"," 3.433987"," 0.000000"," 6.354370"," 1.945910"," 6.720220"," 3.784190"," 7.886833"," 7.207860"," 7.361375"," 5.662960"," 7.128496"," 2.833213"," 6.629363","10.181687"," 6.357842"," 2.079442"," 3.258097"," 6.536692"," 1.386294"," 8.541886"," 0.000000"," 0.000000"," 5.068904"," 7.048386"," 5.840642"," 7.828436"," 0.000000"," 8.270781"
"TCGA-5C-A9VH-01"," 5.9162021"," 6.4754327"," 4.3307333"," 9.4063183"," 3.6635616"," 5.0434251"," 2.6390573"," 4.9767337"," 5.2040067"," 5.7557422"," 8.6314143"," 6.9186952"," 6.1862086"," 6.6489846"," 1.7917595"," 5.6167711"," 4.5538769"," 5.4764636","10.8221555"," 4.2766661"," 9.5463125"," 0.6931472"," 0.0000000"," 0.0000000"," 8.7363287"," 0.0000000"," 0.0000000"," 0.0000000"," 7.7257714"," 3.4011974"," 0.0000000"," 1.6094379"," 2.0794415"
"TCGA-DD-AAVZ-01"," 6.2402758"," 7.2779386"," 0.6931472","10.9163967"," 5.2257467"," 4.9272537"," 1.3862944"," 5.6240175"," 5.8692969"," 5.9914645"," 9.5654942"," 7.3670771"," 3.6888795"," 7.0561753"," 5.5947114"," 6.0776422"," 6.9837900"," 5.7714411","11.4516882"," 5.6801726"," 6.7604147"," 0.6931472"," 0.0000000"," 5.4071718"," 8.2158178"," 0.0000000"," 0.0000000"," 0.0000000","10.8959798"," 4.5951199"," 0.0000000"," 1.3862944"," 9.4296365"
"TCGA-UB-A7MD-01"," 5.905362"," 6.783325"," 3.526361"," 5.736572"," 4.727388","12.066736"," 4.477337"," 5.866468"," 4.127134"," 5.955837"," 2.833213"," 7.166266"," 5.863631"," 6.811244"," 3.761200"," 5.181784"," 6.747587"," 5.375278"," 6.866933"," 6.218600"," 8.958154"," 0.000000"," 6.405228"," 9.818202"," 6.563856"," 4.969813"," 0.000000"," 1.791759"," 2.890372"," 6.006353"," 7.183871"," 5.493061"," 4.983607"
"TCGA-DD-A1EB-01","4.9052748","6.7799219","1.7917595","2.6390573","2.5649494","1.6094379","0.0000000","4.4188406","4.1271344","3.9318256","0.6931472","6.1180972","6.4183649","5.4205350","2.5649494","6.9037473","0.0000000","3.8501476","5.2311086","7.4079243","2.3025851","1.0986123","0.0000000","0.0000000","4.9344739","0.0000000","0.0000000","0.0000000","8.0420564","4.7874917","0.0000000","0.6931472","0.0000000"
"TCGA-WJ-A86L-01","6.061457","6.918695","2.302585","6.403574","2.197225","3.828641","0.000000","5.407172","3.135494","5.860786","2.302585","7.532088","4.844187","6.089045","4.875197","6.393591","0.000000","5.883322","8.907612","6.089045","2.772589","0.000000","6.597146","0.000000","5.655992","2.302585","0.000000","6.238325","7.765569","6.645091","7.067320","2.890372","7.325808"
"TCGA-FV-A4ZQ-01"," 7.316548"," 7.763446"," 2.639057"," 8.762333","10.162809"," 5.958425"," 8.100768"," 6.711740"," 9.324829"," 6.400257"," 3.806662"," 8.788136"," 4.905275"," 8.513185"," 3.218876"," 5.888878"," 7.578657"," 6.440947","11.238489"," 1.386294"," 2.772589"," 1.609438"," 0.000000"," 7.563720"," 6.428105"," 1.791759"," 0.000000"," 0.000000","10.463246"," 2.484907"," 1.609438"," 3.044522"," 0.000000"
"TCGA-DD-AAD5-01"," 7.2793188"," 7.2882444"," 2.1972246"," 5.5947114"," 3.6375862"," 9.8653702"," 2.8332133"," 6.2324480"," 0.6931472"," 6.7855876"," 1.0986123"," 8.4980104"," 4.1896547"," 7.7865518"," 5.2094862"," 2.9444390"," 1.3862944"," 7.1754897"," 8.3707792"," 2.1972246"," 9.0024548"," 0.0000000"," 3.2580965","11.2001307","11.4490481"," 3.0910425"," 0.0000000"," 4.8040210"," 2.1972246"," 1.9459101"," 7.3683397"," 3.6635616"," 0.0000000"
"TCGA-DD-AADL-01"," 6.5539334"," 7.0800265"," 5.3706380"," 4.1743873"," 2.5649494"," 0.6931472"," 0.0000000"," 4.9836066"," 5.3565863"," 5.8805330"," 0.6931472"," 7.5522373"," 3.5263605"," 6.8997231"," 6.0890449"," 6.2422233"," 1.7917595"," 5.5909870","10.1138700"," 1.6094379"," 1.9459101"," 0.6931472"," 7.2991215"," 1.6094379"," 4.9126549"," 1.6094379"," 0.0000000"," 0.6931472","10.1131000"," 4.7874917"," 8.4450525"," 1.7917595"," 4.7273878"
"TCGA-G3-A7M7-01"," 3.8066625"," 4.5217886"," 2.5649494"," 5.7397929"," 1.3862944"," 3.7612001"," 0.6931472"," 2.7080502"," 0.6931472"," 3.5553481"," 3.1354942"," 5.1298987"," 5.9188939"," 5.4071718"," 0.6931472"," 5.5490761"," 2.9444390"," 2.7080502"," 9.9468822"," 3.4657359"," 4.0430513"," 0.6931472"," 0.0000000"," 4.7535902"," 4.8520303"," 0.0000000"," 0.0000000"," 0.6931472"," 3.4965076"," 3.1780538"," 4.2904594"," 3.9889840","11.1997751"
"TCGA-MR-A8JO-01","5.501258","5.537334","4.110874","3.761200","5.043425","2.397895","0.000000","4.394449","2.197225","4.330733","5.713733","6.206576","8.979417","5.840642","2.197225","5.755742","2.397895","4.553877","7.854381","4.927254","8.010360","1.609438","0.000000","2.079442","8.192847","2.197225","0.000000","0.000000","3.951244","2.397895","0.000000","5.153292","8.898639"
"TCGA-DD-AAE1-01"," 5.214936"," 6.583409"," 1.386294","10.604355"," 3.761200"," 0.000000"," 0.000000"," 5.159055"," 6.857514"," 5.198497"," 8.414939"," 6.669498"," 2.197225"," 5.948035"," 5.476464"," 6.643790"," 6.327937"," 5.093750","11.475286"," 2.484907"," 5.192957"," 0.000000"," 6.408529"," 0.000000"," 4.510860"," 0.000000"," 0.000000"," 6.767343","11.092245"," 2.302585"," 5.913503"," 1.098612"," 6.272877"
"TCGA-DD-A11C-01","7.2813857","8.1113280","3.1354942","7.6343372","3.2580965","1.0986123","0.0000000","5.8944028","0.0000000","7.0967214","2.6390573","8.7168634","7.6406038","7.3632796","4.8283137","6.8362593","0.0000000","6.4738907","7.3607399","6.7923444","3.6888795","1.3862944","6.7093043","2.8903718","6.0426328","0.0000000","0.0000000","6.4167323","5.7899602","7.4776042","5.6869754","0.6931472","3.1780538"
"TCGA-2Y-A9H1-01"," 2.9444390"," 3.0445224"," 1.9459101"," 5.6204009"," 0.6931472"," 7.4552985"," 4.2626799"," 2.0794415"," 0.6931472"," 2.4849066"," 3.2188758"," 3.8501476"," 3.0910425"," 4.5538769"," 1.0986123"," 2.9957323"," 1.0986123"," 2.7080502","10.3403544"," 0.0000000"," 5.1416636"," 0.0000000"," 4.4426513"," 0.0000000"," 9.4095190"," 1.9459101"," 0.0000000"," 0.0000000"," 2.5649494"," 4.2766661"," 0.6931472"," 2.7725887"," 1.3862944"
"TCGA-DD-A4NF-01"," 4.0775374"," 4.8202816"," 3.6888795"," 5.4889377"," 1.3862944","10.1994726"," 6.8012830"," 3.8286414"," 1.6094379"," 4.0253517"," 1.6094379"," 5.1357984"," 5.4722707"," 4.5108595"," 0.6931472"," 6.5610307"," 8.3000317"," 3.9702919"," 5.1817836"," 1.3862944"," 0.0000000"," 0.6931472"," 0.0000000","11.3962231"," 7.2247534"," 2.1972246"," 0.0000000"," 0.0000000"," 2.3978953"," 2.3025851"," 0.0000000"," 0.0000000"," 0.0000000"
"TCGA-DD-A4NP-01"," 2.9444390"," 3.2188758"," 5.5872487"," 6.5042882"," 6.2441669","10.8202782"," 6.3818160"," 2.6390573"," 0.6931472"," 3.5835189"," 2.7725887"," 4.5108595"," 3.9120230"," 4.3944492"," 1.0986123"," 7.0900768"," 7.7744355"," 3.2580965"," 4.0430513"," 5.6167711"," 3.4965076"," 4.3438054"," 0.0000000","13.9655715"," 4.5643482"," 1.6094379"," 0.0000000"," 0.0000000"," 2.6390573"," 5.7430032"," 1.3862944"," 0.0000000"," 0.0000000"
"TCGA-FV-A3R2-01"," 6.9819347"," 6.7417007"," 1.7917595"," 4.8751973"," 0.6931472"," 3.8066625"," 3.0445224"," 5.0998664"," 0.0000000"," 5.5412635"," 1.3862944"," 7.6870802"," 1.7917595"," 7.3833681"," 3.4657359"," 6.7889717"," 2.8903718"," 5.0875963"," 7.5342283"," 0.0000000"," 2.3978953"," 0.6931472"," 0.0000000"," 1.3862944"," 4.4543473"," 0.6931472"," 0.0000000"," 0.0000000","10.0661590"," 4.5747110"," 2.6390573"," 3.2958369"," 0.0000000"
"TCGA-DD-AADF-01","5.3082677","6.8297937","4.1588831","5.2522734","0.6931472","1.9459101","0.0000000","5.1984970","5.8493248","6.0210233","1.3862944","6.7298241","3.0910425","7.0148144","1.3862944","4.6443909","0.6931472","5.7493930","4.6913479","7.2211051","3.1780538","0.0000000","7.3951075","1.9459101","4.2904594","0.0000000","0.0000000","4.7004804","6.7592553","4.2341065","4.9904326","0.0000000","9.8185286"
"TCGA-DD-AACP-01"," 7.5786569"," 7.4127640"," 1.7917595"," 9.5999471"," 9.6904181"," 7.1041441"," 6.3044488"," 6.6463905"," 7.0483864"," 6.9856418"," 8.0561097"," 8.4136089"," 3.2188758"," 8.2324402"," 4.7184989"," 5.9188939"," 7.5735313"," 6.6502790","11.1484343"," 1.7917595"," 4.0943446"," 1.6094379"," 2.4849066","12.0393212"," 6.3026190"," 3.2188758"," 0.0000000"," 5.9661467"," 9.6480790"," 2.3025851"," 3.6888795"," 5.7268477"," 0.6931472"
"TCGA-DD-AACA-01"," 7.0387835"," 6.9334230"," 2.3025851"," 5.7620514"," 3.6375862"," 8.3744769"," 5.2094862"," 6.0258660"," 0.0000000"," 6.4892049"," 1.9459101"," 8.6525978"," 5.2781147"," 7.2950564"," 2.9444390"," 7.0791844"," 8.5896999"," 5.7462032","10.9967187"," 2.1972246"," 4.3567088"," 0.6931472"," 6.9874902"," 9.0425133"," 5.8260001"," 0.0000000"," 0.0000000"," 0.0000000"," 2.4849066"," 2.3978953"," 7.3714893"," 1.6094379"," 1.0986123"
"TCGA-KR-A7K2-01"," 4.8675345"," 5.9558374"," 2.1972246"," 7.0184018"," 2.5649494"," 2.5649494"," 1.6094379"," 4.5432948"," 1.0986123"," 5.3844951"," 5.0238805"," 6.4488894"," 6.6821086"," 6.0661081"," 1.7917595"," 4.4998097"," 2.3025851"," 5.4424177","10.5754622"," 1.3862944"," 6.5820251"," 0.0000000"," 0.0000000"," 2.0794415"," 5.2257467"," 0.6931472"," 0.0000000"," 0.0000000"," 4.1743873"," 5.3327188"," 0.0000000"," 0.6931472"," 8.6017181"
"TCGA-DD-A1EC-01","7.0553128","6.5834092","2.3025851","2.5649494","5.6240175","4.0073332","5.1761497","4.8828019","2.3025851","5.8579332","8.4046962","7.6962126","7.7480285","7.0791844","4.2904594","5.6801726","8.2225536","5.1984970","5.0369526","1.0986123","9.4334839","1.9459101","0.0000000","8.2982906","5.7137328","8.8754269","0.0000000","0.0000000","2.9444390","0.0000000","0.6931472","8.2789360","0.0000000"
"TCGA-DD-AADN-01"," 4.2904594"," 5.7807435"," 0.6931472","13.5616526"," 2.8903718"," 0.6931472"," 0.6931472"," 5.0937502"," 6.8362593"," 4.9698133"," 3.3322045"," 5.8692969"," 1.0986123"," 7.1033221"," 4.1588831"," 2.0794415"," 2.3978953"," 4.6539604"," 6.3935908"," 1.3862944"," 8.3445051"," 0.6931472"," 5.8377304"," 0.0000000","10.5389527"," 0.6931472"," 0.0000000"," 5.5606816"," 9.3754310"," 2.8332133"," 9.4002167"," 2.4849066"," 1.0986123"
"TCGA-K7-A5RG-01","5.9989366","7.2654297","2.0794415","8.2990372","2.3978953","4.7004804","1.6094379","6.1633148","2.9957323","6.1758673","7.5120712","8.2212101","6.8783265","7.0630482","5.8550719","5.8230459","1.0986123","5.8607862","6.7742239","3.8066625","5.8777358","2.3025851","6.7286286","0.6931472","8.9067999","0.6931472","0.0000000","7.4564546","9.9323179","4.5538769","8.0251893","4.6539604","7.0958932"
"TCGA-ES-A2HS-01"," 4.2341065"," 4.5643482"," 2.3978953"," 6.2934193"," 1.3862944"," 2.1972246"," 0.0000000"," 3.7376696"," 0.0000000"," 3.7612001"," 2.5649494"," 5.9375362"," 5.2364420"," 5.1416636"," 0.0000000"," 5.1532916"," 0.0000000"," 3.6635616","10.7002738"," 4.4067192"," 1.6094379"," 1.7917595"," 0.0000000"," 0.6931472"," 5.6204009"," 0.0000000"," 0.0000000"," 0.0000000"," 4.3694479"," 3.6375862"," 2.9957323"," 0.0000000"," 0.0000000"
"TCGA-2Y-A9GU-01"," 5.7397929"," 7.4229713"," 4.0604430"," 5.0498560"," 0.0000000"," 0.0000000"," 0.6931472"," 5.5451774"," 4.0430513"," 5.9788858"," 7.8819375"," 6.7912215"," 4.3820266"," 7.1115121"," 2.8332133"," 6.6214057"," 0.6931472"," 5.3981627","10.1476095"," 2.8332133"," 5.7683210"," 0.0000000"," 0.0000000"," 0.0000000"," 7.2240248"," 0.0000000"," 0.0000000"," 0.0000000","10.9058275"," 4.9487599"," 0.0000000"," 1.3862944"," 9.9803560"
"TCGA-LG-A9QC-01"," 5.5683445"," 5.9188939"," 2.1972246"," 5.3471075"," 0.0000000","10.4529664"," 7.4781697"," 4.3040651"," 7.7358703"," 5.1873858"," 4.1896547"," 6.4232470"," 5.2832037"," 5.8289456"," 0.6931472"," 6.3117348"," 8.0166479"," 4.6051702"," 5.6489742"," 0.6931472"," 5.5490761"," 0.6931472"," 0.0000000"," 6.8458799"," 9.2708709"," 1.0986123"," 0.0000000"," 0.0000000"," 7.1861443"," 2.8332133"," 0.0000000"," 2.7725887"," 0.6931472"
"TCGA-DD-AAE9-01","5.3327188","5.3471075","0.0000000","5.4638318","7.8075100","8.6157708","7.1066061","3.6635616","1.3862944","4.9628446","2.0794415","5.9964521","2.7080502","5.7137328","0.0000000","5.8833224","6.0258660","5.1647860","8.1749845","1.7917595","5.4424177","1.0986123","5.4847969","9.8693618","4.3694479","2.3978953","0.0000000","3.2958369","0.6931472","3.1354942","3.1780538","0.0000000","0.0000000"
"TCGA-K7-A5RF-01","3.7612001","4.4067192","4.8121844","4.8040210","2.0794415","4.0775374","0.0000000","2.9444390","1.9459101","2.7725887","7.0379060","5.1532916","4.9558271","4.6151205","2.9444390","7.9127892","2.9957323","2.8903718","6.7787849","5.3706380","2.3978953","6.0161572","1.0986123","0.0000000","6.1484683","2.7725887","0.0000000","0.6931472","6.1463293","7.4265491","0.6931472","1.9459101","3.9702919"
"TCGA-XR-A8TC-01"," 6.4248690"," 7.5948844"," 3.6375862","11.0871301"," 0.6931472"," 1.3862944"," 0.0000000"," 5.9788858"," 7.0664670"," 6.1246834","10.0497069"," 7.8339963"," 4.7957905"," 6.5567784"," 2.0794415"," 6.9017372"," 6.8490663"," 6.1333980","12.5371626"," 6.3664704"," 6.4504704"," 0.6931472"," 0.0000000"," 1.7917595"," 7.3858511"," 0.0000000"," 0.0000000"," 0.0000000"," 9.8955562"," 4.2626799"," 0.0000000"," 0.6931472"," 6.3099183"
"TCGA-G3-AAV0-01"," 3.6888795"," 4.9052748"," 4.9487599"," 5.5606816"," 1.7917595"," 1.0986123"," 0.0000000"," 3.1780538"," 0.0000000"," 3.7135721"," 2.8903718"," 4.6051702"," 3.8501476"," 5.1474945"," 1.3862944"," 6.1737861"," 0.0000000"," 3.4657359","10.4836340"," 6.9107508"," 4.2626799"," 3.4339872"," 2.3025851"," 0.0000000"," 4.2046926"," 0.6931472"," 0.0000000"," 0.0000000"," 9.2412575"," 5.0875963"," 1.7917595"," 0.0000000"," 0.0000000"
