"","from","to"
"1817","ATF2","EGR1"
"1818","CREB3L4","EGR1"
"1819","CREB3L2","EGR1"
"1820","MYO10","EGR1"
"1821","DYNLL1","EGR1"
"1822","DCTN2","EGR1"
"1823","ATP6V1F","EGR1"
"1824","ETS2","EGR1"
"1825","IGF2","EGR1"
"1826","NFE2L2","EGR1"
"1827","SMARCA4","EGR1"
"1828","DPF1","EGR1"
"1829","ACTL6B","EGR1"
"1830","SMARCD2","EGR1"
"1831","SMARCD3","EGR1"
"1832","ITGB8","EGR1"
"1833","ATF5","EGR1"
"1834","BRCA1","EGR1"
"1835","CTCF","EGR1"
"1836","DR1","EGR1"
"1837","EBF1","EGR1"
"1838","UGDH","EGR2"
"1839","MAP2K2","EGR2"
"1840","PIK3R1","EGR2"
"1841","CDKN2C","EGR2"
"1842","SMG7","EGR2"
"1843","PPP2R5A","EGR2"
"1844","RRAGC","EGR2"
"1845","PRKAA2","EGR2"
"1846","WNT1","EGR2"
"1847","WNT5A","EGR2"
"1848","WNT11","EGR2"
"1849","WNT2B","EGR2"
"1850","FZD3","EGR2"
"1851","FZD9","EGR2"
"1852","PRKAG1","EGR2"
"1853","FOS","EGR2"
"1854","MYC","EGR2"
"1855","CCNE1","EGR2"
"1856","PRKCD","EGR2"
"1857","LEF1","EGR2"
"1858","FRMD6","EGR2"
"1859","GNB1","EGR2"
"1860","CAMK2B","EGR2"
"1861","ESR1","EGR2"
"1862","MYO10","EGR2"
"1863","DYNLL1","EGR2"
"1864","DCTN2","EGR2"
"1865","ATP6V1F","EGR2"
"1866","IGF2","EGR2"
"1867","CAMK1","EGR2"
"1868","SMARCD2","EGR2"
"1869","EGR1","EGR2"
"1870","TKT","EGR3"
"1871","UGDH","EGR3"
"1872","CAT","EGR3"
"1873","PIK3R1","EGR3"
"1874","CDKN2C","EGR3"
"1875","PDPK1","EGR3"
"1876","PPP2CB","EGR3"
"1877","PPP2R5A","EGR3"
"1878","DGKZ","EGR3"
"1879","RRAGC","EGR3"
"1880","RPS6KA3","EGR3"
"1881","PRKAA2","EGR3"
"1882","WNT1","EGR3"
"1883","WNT5A","EGR3"
"1884","WNT11","EGR3"
"1885","FZD9","EGR3"
"1886","LRP5","EGR3"
"1887","MYC","EGR3"
"1888","CCNE1","EGR3"
"1889","PRKCD","EGR3"
"1890","LEF1","EGR3"
"1891","FRMD6","EGR3"
"1892","ACTB","EGR3"
"1893","ACTG1","EGR3"
"1894","CAMK2B","EGR3"
"1895","MYO10","EGR3"
"1896","DYNLL1","EGR3"
"1897","DCTN2","EGR3"
"1898","ATP6V1F","EGR3"
"1899","IGF2","EGR3"
"1900","CAMK1","EGR3"
"1901","ACTL6B","EGR3"
"1902","SMARCD2","EGR3"
"1903","SMARCD3","EGR3"
"1904","ATF5","EGR3"
"1905","EGR1","EGR3"
"1906","TP53","ETV4"
"1907","TGFBR2","ETV4"
"1908","AGTR1","ETV4"
"1909","E2F1","ETV4"
"1910","FOS","ETV4"
"1911","MYC","ETV4"
"1912","TERT","ETV4"
"1913","ETS2","ETV4"
"1914","BRCA1","ETV4"
"1915","EGR1","ETV4"
"1916","SMS","EZH2"
"1917","AKT1","EZH2"
"1918","TP53","EZH2"
"1919","CDKN2A","EZH2"
"1920","CDKN1A","EZH2"
"1921","CCND1","EZH2"
"1922","ELK1","EZH2"
"1923","PCNA","EZH2"
"1924","E2F1","EZH2"
"1925","HDAC1","EZH2"
"1926","MYC","EZH2"
"1927","CCNE1","EZH2"
"1928","APC","EZH2"
"1929","SFRP1","EZH2"
"1930","PTEN","EZH2"
"1931","BRCA1","EZH2"
"1932","DNMT1","EZH2"
"1933","DNMT3A","EZH2"
"1934","EGR1","EZH2"
"1935","SIRT7","FOSB"
"1936","GSTP1","FOSB"
"1937","SOS2","FOSB"
"1938","SHC3","FOSB"
"1939","BRAF","FOSB"
"1940","MAPK10","FOSB"
"1941","PPP2R5A","FOSB"
"1942","GADD45B","FOSB"
"1943","TGFB1","FOSB"
"1944","TGFBR2","FOSB"
"1945","ROCK2","FOSB"
"1946","YWHAG","FOSB"
"1947","ANAPC5","FOSB"
"1948","NEDD4L","FOSB"
"1949","RILP","FOSB"
"1950","WNT1","FOSB"
"1951","WNT10B","FOSB"
"1952","WNT11","FOSB"
"1953","WNT2B","FOSB"
"1954","DVL2","FOSB"
"1955","HSP90AB1","FOSB"
"1956","ADRA1A","FOSB"
"1957","CTNNA1","FOSB"
"1958","KDM3B","FOSB"
"1959","ATF2","FOSB"
"1960","CLEC4M","FOSB"
"1961","ARID1B","FOSB"
"1962","SMARCB1","FOSB"
"1963","SMARCA2","FOSB"
"1964","ATF5","FOSB"
"1965","CLOCK","FOSB"
"1966","EGR1","FOSB"
"1967","EGR2","FOSB"
"1968","EGR3","FOSB"
"1969","CDKN1A","FUBP1"
"1970","MYC","FUBP1"
"1971","TLE1","FUBP1"
"1972","CDKN2A","HDAC4"
"1973","CDKN1A","HDAC4"
"1974","MAPK1","HDAC4"
"1975","MAPK3","HDAC4"
"1976","SMAD4","HDAC4"
"1977","YWHAG","HDAC4"
"1978","YWHAZ","HDAC4"
"1979","ATF2","HDAC4"
"1980","MECOM","HDAC4"
"1981","SMAD4","HDGF"
"1982","E2F4","HLTF"
"1983","E2F1","HLTF"
"1984","TP53","HMGA1"
"1985","CDK1","HMGA1"
"1986","E2F4","HMGA1"
"1987","E2F5","HMGA1"
"1988","E2F1","HMGA1"
"1989","E2F2","HMGA1"
"1990","E2F3","HMGA1"
"1991","FOS","HMGA1"
"1992","MYC","HMGA1"
"1993","CSNK2A1","HMGA1"
"1994","ATF2","HMGA1"
"1995","BRCA1","HMGA1"
"1996","EGR1","HMGA1"
"1997","EGR2","HMGA1"
"1998","TP53","HMGB2"
"1999","PRKDC","HMGB2"
"2000","E2F4","HMGB2"
"2001","E2F5","HMGB2"
"2002","E2F1","HMGB2"
"2003","E2F2","HMGB2"
"2004","E2F3","HMGB2"
"2005","CSNK1A1","HMGB2"
"2006","PPP2R1A","HSF2"
"2007","HSP90AA1","HSF2"
"2008","FOS","HSF2"
"2009","DCTN4","HSF2"
"2010","TP53","ID2"
"2011","RB1","ID2"
"2012","ELK4","ID2"
"2013","ELK1","ID2"
"2014","SMAD4","ID2"
"2015","MYC","ID2"
"2016","TERT","ID2"
"2017","EGR1","ID2"
"2018","PRKDC","ILF2"
"2019","MYC","ILF3"
"2020","EGR1","ILF3"
"2021","ILF2","ILF3"
"2022","SIRT7","JUNB"
"2023","GSTP1","JUNB"
"2024","SOS2","JUNB"
"2025","SHC3","JUNB"
"2026","BRAF","JUNB"
"2027","EGFR","JUNB"
"2028","MAPK10","JUNB"
"2029","CDKN2A","JUNB"
"2030","CDKN1A","JUNB"
"2031","PPP2R5A","JUNB"
"2032","GADD45B","JUNB"
"2033","TGFBR2","JUNB"
"2034","SMAD4","JUNB"
"2035","ROCK2","JUNB"
"2036","YWHAG","JUNB"
"2037","E2F1","JUNB"
"2038","ANAPC5","JUNB"
"2039","NEDD4L","JUNB"
"2040","RILP","JUNB"
"2041","WNT1","JUNB"
"2042","WNT10B","JUNB"
"2043","WNT11","JUNB"
"2044","WNT2B","JUNB"
"2045","DVL2","JUNB"
"2046","HSP90AB1","JUNB"
"2047","ADRA1A","JUNB"
"2048","FOS","JUNB"
"2049","MYC","JUNB"
"2050","SMAD3","JUNB"
"2051","CTNNA1","JUNB"
"2052","KDM3B","JUNB"
"2053","ESR1","JUNB"
"2054","ATF2","JUNB"
"2055","CLEC4M","JUNB"
"2056","ETS2","JUNB"
"2057","ARID1B","JUNB"
"2058","SMARCB1","JUNB"
"2059","SMARCA2","JUNB"
"2060","ATF5","JUNB"
"2061","BRCA1","JUNB"
"2062","CLOCK","JUNB"
"2063","FOSB","JUNB"
"2064","GRB2","KHDRBS1"
"2065","PIK3R1","KHDRBS1"
"2066","MAPK1","KHDRBS1"
"2067","PLCG1","KHDRBS1"
"2068","PLCG2","KHDRBS1"
"2069","CDK1","KHDRBS1"
"2070","E2F4","KHDRBS1"
"2071","MYC","KHDRBS1"
"2072","SMAD2","KHDRBS1"
"2073","FYN","KHDRBS1"
"2074","IGF2","KHDRBS1"
"2075","SMARCA2","KHDRBS1"
"2076","EGR1","KHDRBS1"
"2077","HRAS","MAZ"
"2078","CSNK2A1","MAZ"
"2079","EGR1","MAZ"
"2080","EGR2","MAZ"
"2081","EGR3","MAZ"
"2082","TP53","MCM2"
"2083","CDKN2A","MCM2"
"2084","CDK4","MCM2"
"2085","ORC6","MCM2"
"2086","ORC1","MCM2"
"2087","PLK1","MCM2"
"2088","DBF4","MCM2"
"2089","CDC45","MCM2"
"2090","CDC6","MCM2"
"2091","CCNB2","MCM2"
"2092","E2F1","MCM2"
"2093","CDK6","MCM2"
"2094","CYP2C9","NCOA6"
"2095","RB1","NCOA6"
"2096","PRKDC","NCOA6"
"2097","E2F1","NCOA6"
"2098","FOS","NCOA6"
"2099","SMAD2","NCOA6"
"2100","SMAD3","NCOA6"
"2101","ESR1","NCOA6"
"2102","ATF2","NCOA6"
"2103","ACAT1","NFYA"
"2104","ADH1C","NFYA"
"2105","CYP2A6","NFYA"
"2106","DTYMK","NFYA"
"2107","SRM","NFYA"
"2108","ALDH6A1","NFYA"
"2109","MTR","NFYA"
"2110","LIPG","NFYA"
"2111","CAT","NFYA"
"2112","GPHN","NFYA"
"2113","FDPS","NFYA"
"2114","HRAS","NFYA"
"2115","PIK3R1","NFYA"
"2116","PIK3R3","NFYA"
"2117","TP53","NFYA"
"2118","PPP2R1A","NFYA"
"2119","PPP2R5A","NFYA"
"2120","FANCG","NFYA"
"2121","UBE2T","NFYA"
"2122","ELK1","NFYA"
"2123","GADD45A","NFYA"
"2124","GADD45B","NFYA"
"2125","PLCG1","NFYA"
"2126","RHEB","NFYA"
"2127","PCNA","NFYA"
"2128","PLK1","NFYA"
"2129","YWHAZ","NFYA"
"2130","CDC45","NFYA"
"2131","CDC6","NFYA"
"2132","GSK3B","NFYA"
"2133","CCNB1","NFYA"
"2134","CCNB2","NFYA"
"2135","E2F4","NFYA"
"2136","E2F3","NFYA"
"2137","ANAPC5","NFYA"
"2138","CDC23","NFYA"
"2139","CDC20","NFYA"
"2140","RRAGC","NFYA"
"2141","WNT16","NFYA"
"2142","ELAVL1","NFYA"
"2143","SMAD2","NFYA"
"2144","ACTB","NFYA"
"2145","WASF2","NFYA"
"2146","HLA-B","NFYA"
"2147","HLA-C","NFYA"
"2148","ATF2","NFYA"
"2149","RHOB","NFYA"
"2150","DYNLL1","NFYA"
"2151","FCGR3B","NFYA"
"2152","CKS1B","NFYA"
"2153","CKS2","NFYA"
"2154","HEY1","NFYA"
"2155","DPF1","NFYA"
"2156","ACTL6B","NFYA"
"2157","BRCA1","NFYA"
"2158","CTCF","NFYA"
"2159","E2F8","NFYA"
"2160","EGR1","NFYA"
"2161","ETV4","NFYA"
"2162","EZH2","NFYA"
"2163","HDAC4","NFYA"
"2164","HMGA1","NFYA"
"2165","HMGB2","NFYA"
"2166","HSF2","NFYA"
"2167","ID2","NFYA"
"2168","ILF2","NFYA"
"2169","ALDH6A1","NFYC"
"2170","CAT","NFYC"
"2171","GCH1","NFYC"
"2172","FDPS","NFYC"
"2173","PIK3R1","NFYC"
"2174","UBE2T","NFYC"
"2175","GSK3B","NFYC"
"2176","CDC23","NFYC"
"2177","CDC20","NFYC"
"2178","WNT16","NFYC"
"2179","FOS","NFYC"
"2180","MYC","NFYC"
"2181","SMAD2","NFYC"
"2182","SMAD3","NFYC"
"2183","ACTB","NFYC"
"2184","WASF2","NFYC"
"2185","CKS1B","NFYC"
"2186","HEY1","NFYC"
"2187","ACTL6B","NFYC"
"2188","EGR1","NFYC"
"2189","EGR3","NFYC"
"2190","NFYA","NFYC"
"2191","GRB2","NPM1"
"2192","SHC1","NPM1"
"2193","TP53","NPM1"
"2194","CDKN1A","NPM1"
"2195","CCND1","NPM1"
"2196","GADD45A","NPM1"
"2197","PLCG2","NPM1"
"2198","CDK1","NPM1"
"2199","PLK1","NPM1"
"2200","MYC","NPM1"
"2201","ATF2","NPM1"
"2202","ARF1","NPM1"
"2203","ATF5","NPM1"
"2204","DNMT1","NPM1"
"2205","DCN","NR1H4"
"2206","ESR1","NR1H4"
"2207","SMARCD3","NR1H4"
"2208","CYP2C8","NR1I2"
"2209","CYP2C9","NR1I2"
"2210","CYP2B6","NR1I2"
"2211","BCL2L1","NR1I2"
"2212","DR1","NR1I2"
"2213","NR1H4","NR1I2"
"2214","KRAS","NR3C2"
"2215","EGFR","NR3C2"
"2216","HSP90AA1","NR3C2"
"2217","ACTG1","NR3C2"
"2218","ESR1","NR3C2"
"2219","ETV4","NR3C2"
"2220","NFYA","NR3C2"
"2221","SDHB","NRF1"
"2222","ESR1","NRF1"
"2223","DYNLL1","NRF1"
"2224","EGR1","NRF1"
"2225","SMAD3","PLAG1"
"2226","IGF2","PLAG1"
"2227","EGR1","PLAG1"
"2228","NFYA","PLAG1"
"2229","SRM","POU2F1"
"2230","HAO2","POU2F1"
"2231","CYP26A1","POU2F1"
"2232","SHC1","POU2F1"
"2233","PRKCB","POU2F1"
"2234","KRAS","POU2F1"
"2235","NRAS","POU2F1"
"2236","BCL2L1","POU2F1"
"2237","PIK3R3","POU2F1"
"2238","CCND1","POU2F1"
"2239","UPF3B","POU2F1"
"2240","PPP2R1A","POU2F1"
"2241","MAP4K4","POU2F1"
"2242","GADD45G","POU2F1"
"2243","GADD45A","POU2F1"
"2244","NGFR","POU2F1"
"2245","RGL1","POU2F1"
"2246","AGTR1","POU2F1"
"2247","CDC6","POU2F1"
"2248","GSK3B","POU2F1"
"2249","E2F1","POU2F1"
"2250","HDAC1","POU2F1"
"2251","CDC20","POU2F1"
"2252","RILP","POU2F1"
"2253","RPS6KA3","POU2F1"
"2254","WNT2B","POU2F1"
"2255","FZD10","POU2F1"
"2256","FZD2","POU2F1"
"2257","FZD3","POU2F1"
"2258","FZD4","POU2F1"
"2259","LRP6","POU2F1"
"2260","TLR4","POU2F1"
"2261","FOS","POU2F1"
"2262","MYC","POU2F1"
"2263","RAD1","POU2F1"
"2264","LEF1","POU2F1"
"2265","TCF7","POU2F1"
"2266","APC","POU2F1"
"2267","SMAD2","POU2F1"
"2268","SMAD3","POU2F1"
"2269","DCN","POU2F1"
"2270","BMP5","POU2F1"
"2271","WASF2","POU2F1"
"2272","AXIN2","POU2F1"
"2273","C8A","POU2F1"
"2274","ESR1","POU2F1"
"2275","MYO1B","POU2F1"
"2276","MAD2L1","POU2F1"
"2277","ETS2","POU2F1"
"2278","GPC3","POU2F1"
"2279","MECOM","POU2F1"
"2280","ARID1A","POU2F1"
"2281","BARD1","POU2F1"
"2282","BRCA1","POU2F1"
"2283","BTF3","POU2F1"
"2284","DNMT3A","POU2F1"
"2285","HDAC4","POU2F1"
"2286","HMGA1","POU2F1"
"2287","HMGB2","POU2F1"
"2288","ID2","POU2F1"
"2289","NFYA","POU2F1"
"2290","CDKN1A","PTMA"
"2291","CDK4","PTMA"
"2292","RAN","PTMA"
"2293","CDK1","PTMA"
"2294","PCNA","PTMA"
"2295","CCNB1","PTMA"
"2296","CCNA2","PTMA"
"2297","E2F4","PTMA"
"2298","E2F5","PTMA"
"2299","E2F1","PTMA"
"2300","E2F2","PTMA"
"2301","E2F3","PTMA"
"2302","HDAC1","PTMA"
"2303","HDAC2","PTMA"
"2304","MYC","PTMA"
"2305","ESR1","PTMA"
"2306","EGR1","PTMA"
"2307","NFYA","PTMA"
"2308","TP53","PTTG1"
"2309","RAC1","PTTG1"
"2310","CDK1","PTTG1"
"2311","CCNB1","PTTG1"
"2312","E2F4","PTTG1"
"2313","ANAPC5","PTTG1"
"2314","ANAPC7","PTTG1"
"2315","ANAPC11","PTTG1"
"2316","CDC23","PTTG1"
"2317","CDC20","PTTG1"
"2318","MYC","PTTG1"
"2319","RB1","PURA"
"2320","PCNA","PURA"
"2321","E2F1","PURA"
"2322","IRF3","PURA"
"2323","EGR1","PURA"
"2324","EGR3","PURA"
"2325","FOS","RBMX"
"2326","EGR1","RBMX"
"2327","JUNB","RBMX"
"2328","NFYA","RBMX"
"2329","HDAC2","RFX5"
"2330","MYC","RFX5"
"2331","NFYA","RFX5"
"2332","UPF3B","SATB2"
"2333","ESR1","SATB2"
"2334","CTCF","SATB2"
"2335","EGR1","SATB2"
"2336","POU2F1","SATB2"
"2337","ELK1","SND1"
"2338","AGTR1","SND1"
"2339","MYC","SND1"
"2340","ATF2","SND1"
"2341","ATF5","SND1"
"2342","CDKN1A","TAF4"
"2343","E2F1","TAF4"
"2344","FOS","TAF4"
"2345","CTCF","TAF4"
"2346","FOSB","TAF4"
"2347","JUNB","TAF4"
"2348","TP53","TAF5"
"2349","CDKN1A","TAF5"
"2350","EGR1","TAF5"
"2351","EGR3","TAF5"
"2352","TAF4","TAF5"
"2353","ALDOB","TCF3"
"2354","PDE7A","TCF3"
"2355","PIP4K2B","TCF3"
"2356","IMPDH2","TCF3"
"2357","SHC3","TCF3"
"2358","KRAS","TCF3"
"2359","CDKN1A","TCF3"
"2360","BAD","TCF3"
"2361","MAPK1","TCF3"
"2362","MAPK3","TCF3"
"2363","EPHA2","TCF3"
"2364","FGFR4","TCF3"
"2365","MET","TCF3"
"2366","RALGAPB","TCF3"
"2367","PLCB1","TCF3"
"2368","TGFBR1","TCF3"
"2369","SH3GLB2","TCF3"
"2370","RILP","TCF3"
"2371","WNT2","TCF3"
"2372","WNT2B","TCF3"
"2373","WNT10A","TCF3"
"2374","FZD1","TCF3"
"2375","FZD6","TCF3"
"2376","FOS","TCF3"
"2377","MYC","TCF3"
"2378","CDK6","TCF3"
"2379","LEF1","TCF3"
"2380","APC","TCF3"
"2381","CTNNB1","TCF3"
"2382","PARD3","TCF3"
"2383","C7","TCF3"
"2384","ESR1","TCF3"
"2385","RBBP5","TCF3"
"2386","SERPING1","TCF3"
"2387","ITGA6","TCF3"
"2388","NFE2L2","TCF3"
"2389","MECOM","TCF3"
"2390","ARID1B","TCF3"
"2391","SMARCB1","TCF3"
"2392","ABL2","TCF3"
"2393","DNMT3A","TCF3"
"2394","EBF1","TCF3"
"2395","ETV4","TCF3"
"2396","FOSB","TCF3"
"2397","ID2","TCF3"
"2398","JUNB","TCF3"
"2399","PURA","TCF3"
"2400","SND1","TCF3"
"2401","E2F1","TRIM16"
"2402","MYC","TRIM16"
"2403","E2F4","TRIM28"
"2404","E2F3","TRIM28"
"2405","ESR1","TRIM28"
"2406","CTCF","TRIM28"
"2407","EGFR","TSG101"
"2408","TP53","TSG101"
"2409","CDKN1A","TSG101"
"2410","HGS","TSG101"
"2411","AATF","TSG101"
"2412","DNMT1","TSG101"
"2413","MAZ","TSG101"
"2414","MYC","TTF2"
"2415","TSG101","TTF2"
"2416","TP53","UHRF1"
"2417","RB1","UHRF1"
"2418","E2F4","UHRF1"
"2419","E2F5","UHRF1"
"2420","E2F1","UHRF1"
"2421","E2F2","UHRF1"
"2422","E2F3","UHRF1"
"2423","MYC","UHRF1"
"2424","NFYA","UHRF1"
"2425","TYMS","YBX1"
"2426","AKT1","YBX1"
"2427","EGFR","YBX1"
"2428","TP53","YBX1"
"2429","MAPK1","YBX1"
"2430","MET","YBX1"
"2431","PCNA","YBX1"
"2432","GSK3B","YBX1"
"2433","CCNB1","YBX1"
"2434","E2F1","YBX1"
"2435","CDC20","YBX1"
"2436","MYC","YBX1"
"2437","SMAD3","YBX1"
"2438","CKS2","YBX1"
"2439","CTCF","YBX1"
"2440","EGR1","YBX1"
"2441","NFYA","YBX1"
"2442","PURA","YBX1"
"2443","MYD88","ZIC2"
"2444","WNT7B","ZIC2"
"2445","PRKAG1","ZIC2"
"2446","NFE2L2","ZIC2"
"2447","SMARCD3","ZIC2"
"2448","TALDO1","ZNF143"
"2449","PCYT1A","ZNF143"
"2450","EBF1","ZNF143"
"2451","NFYA","ZNF143"
"2452","CDK4","BHLHE40"
"2453","RRAGC","BHLHE40"
"2454","FOS","BHLHE40"
"2455","MYC","BHLHE40"
"2456","BRD7","BHLHE40"
"2457","CLOCK","BHLHE40"
"2458","EGR1","BHLHE40"
"2459","FOSB","BHLHE40"
"2460","HSF2","BHLHE40"
"2461","ILF3","BHLHE40"
"2462","JUNB","BHLHE40"
"2463","ELK1","ALYREF"
"2464","MYC","ALYREF"
"2465","LEF1","ALYREF"
"2466","NFYA","ANKZF1"
"2467","TCF3","ANKZF1"
"2468","EGR1","ARID4B"
"2469","EGR2","ARID4B"
"2470","EGR3","ARID4B"
"2471","NFYA","ARID4B"
"2472","FOS","BRD8"
"2473","FOSB","BRD8"
"2474","JUNB","BRD8"
"2475","NFYA","BRD8"
"2476","E2F4","CBX3"
"2477","E2F5","CBX3"
"2478","E2F1","CBX3"
"2479","E2F2","CBX3"
"2480","E2F3","CBX3"
"2481","MYC","CBX3"
"2482","EGR1","CBX3"
"2483","EGR2","CBX3"
"2484","EGR3","CBX3"
"2485","TAF4","CBX3"
"2486","TRIM28","CBX3"
"2487","ELK1","CITED2"
"2488","FOS","CITED2"
"2489","MYC","CITED2"
"2490","POU2F1","CITED2"
"2491","EGR1","CNOT3"
"2492","NFYA","CNOT3"
"2493","MYC","CNOT4"
"2494","EGR1","CNOT4"
"2495","NFYA","CNOT6"
"2496","NFYC","CNOT6"
"2497","CCNE1","COIL"
"2498","CTCF","COIL"
"2499","TP53","DDB2"
"2500","E2F1","DDB2"
"2501","HDAC1","DDB2"
"2502","BRCA1","DDB2"
"2503","HDAC2","DDX20"
"2504","MYC","DDX20"
"2505","CTCF","DDX20"
"2506","EBF1","DDX20"
"2507","EGR1","DDX20"
"2508","EGR2","DDX20"
"2509","E2F4","DEK"
"2510","E2F5","DEK"
"2511","E2F1","DEK"
"2512","E2F2","DEK"
"2513","E2F3","DEK"
"2514","MYC","DEK"
"2515","HLA-A","DEK"
"2516","ELK1","DNAJC2"
"2517","MYC","DNAJC2"
"2518","EGR1","DNAJC2"
"2519","GRB2","DTX1"
"2520","E2F1","DTX1"
"2521","E2F2","DTX1"
"2522","MYC","EP400"
"2523","EGR1","EP400"
"2524","TP53","ERCC3"
"2525","ELK1","ERCC3"
"2526","CDK7","ERCC3"
"2527","MYC","ERCC3"
"2528","E2F1","EZH1"
"2529","MYC","EZH1"
"2530","EGR1","EZH1"
"2531","EGR3","EZH1"
"2532","TCF3","EZH1"
"2533","E2F1","FOXP1"
"2534","MYC","FOXP1"
"2535","ESR1","FOXP1"
"2536","CTCF","FOXP1"
"2537","NFYA","FOXP1"
"2538","POU2F1","FOXP1"
"2539","TCF3","FOXP1"
"2540","TP53","FUS"
"2541","E2F4","FUS"
"2542","E2F5","FUS"
"2543","E2F1","FUS"
"2544","E2F2","FUS"
"2545","E2F3","FUS"
"2546","MYC","FUS"
"2547","EGR1","FUS"
"2548","EGR3","FUS"
"2549","ILF3","FUS"
"2550","YBX1","FUS"
"2551","FOS","GTF2IRD1"
"2552","MYC","GTF2IRD1"
"2553","SMAD3","GTF2IRD1"
"2554","CTCF","GTF2IRD1"
"2555","NFYA","GTF2IRD1"
"2556","MYC","HAX1"
"2557","EGR1","HAX1"
"2558","MAPK10","HNRNPK"
"2559","E2F1","HNRNPK"
"2560","MYC","HNRNPK"
"2561","PRKCD","HNRNPK"
"2562","FYN","HNRNPK"
"2563","KHDRBS1","HNRNPK"
"2564","NFYA","HNRNPK"
"2565","RBMX","HNRNPK"
"2566","YBX1","HNRNPK"
"2567","ATF2","JDP2"
"2568","ATF5","JDP2"
"2569","JUNB","JDP2"
"2570","ELK1","KAT7"
"2571","ORC1","KAT7"
"2572","DVL3","KAT7"
"2573","FOS","KAT7"
"2574","ATF2","KAT7"
"2575","ATF5","KAT7"
"2576","BARD1","KAT7"
"2577","EGR1","KAT7"
"2578","EGR2","KAT7"
"2579","EGR3","KAT7"
"2580","FOSB","KAT7"
"2581","JUNB","KAT7"
"2582","MCM2","KAT7"
"2583","HSF2","KNTC1"
"2584","PPP2R1A","MCM3"
"2585","ORC6","MCM3"
"2586","ORC1","MCM3"
"2587","PLK1","MCM3"
"2588","DBF4","MCM3"
"2589","CDC45","MCM3"
"2590","CDC6","MCM3"
"2591","E2F4","MCM3"
"2592","E2F5","MCM3"
"2593","E2F1","MCM3"
"2594","E2F2","MCM3"
"2595","E2F3","MCM3"
"2596","MYC","MCM3"
"2597","CTCF","MCM3"
"2598","MCM2","MCM3"
"2599","NFYA","MCM3"
"2600","ORC6","MCM4"
"2601","ORC1","MCM4"
"2602","CDK1","MCM4"
"2603","DBF4","MCM4"
"2604","CDC45","MCM4"
"2605","E2F4","MCM4"
"2606","E2F5","MCM4"
"2607","E2F1","MCM4"
"2608","E2F2","MCM4"
"2609","E2F3","MCM4"
"2610","MCM2","MCM4"
"2611","MCM3","MCM4"
"2612","CDKN2A","MCM5"
"2613","ORC6","MCM5"
"2614","ORC1","MCM5"
"2615","DBF4","MCM5"
"2616","YWHAG","MCM5"
"2617","CDC45","MCM5"
"2618","E2F4","MCM5"
"2619","E2F5","MCM5"
"2620","E2F1","MCM5"
"2621","E2F2","MCM5"
"2622","E2F3","MCM5"
"2623","MYC","MCM5"
"2624","MCM2","MCM5"
"2625","NFYA","MCM5"
"2626","MCM3","MCM5"
"2627","ORC6","MCM6"
"2628","ORC1","MCM6"
"2629","DBF4","MCM6"
"2630","CDC45","MCM6"
"2631","E2F4","MCM6"
"2632","E2F5","MCM6"
"2633","E2F1","MCM6"
"2634","E2F2","MCM6"
"2635","E2F3","MCM6"
"2636","MCM2","MCM6"
"2637","MCM3","MCM6"
"2638","MCM4","MCM6"
"2639","TP53","MCM7"
"2640","RB1","MCM7"
"2641","ORC6","MCM7"
"2642","ORC1","MCM7"
"2643","PLK1","MCM7"
"2644","DBF4","MCM7"
"2645","CDC45","MCM7"
"2646","CDC6","MCM7"
"2647","CDK7","MCM7"
"2648","E2F4","MCM7"
"2649","E2F5","MCM7"
"2650","E2F1","MCM7"
"2651","E2F2","MCM7"
"2652","E2F3","MCM7"
"2653","MYC","MCM7"
"2654","MCM2","MCM7"
"2655","MCM3","MCM7"
"2656","MCM4","MCM7"
"2657","MCM5","MCM7"
"2658","MCM6","MCM7"
"2659","TP53","MLLT6"
"2660","MYC","MLLT6"
"2661","EGR3","MLLT6"
"2662","TCF3","MLLT6"
"2663","ELK4","NR2C2"
"2664","E2F1","NR2C2"
"2665","HSP90AA1","NR2C2"
"2666","HSP90AB1","NR2C2"
"2667","ESR1","NR2C2"
"2668","DR1","NR2C2"
"2669","EGR3","NR2C2"
"2670","HSF2","NR2C2"
"2671","SMAD2","PAPOLA"
"2672","EGR1","PAPOLA"
"2673","E2F1","PBRM1"
"2674","MYC","PBRM1"
"2675","SMARCA4","PBRM1"
"2676","EGR1","PBRM1"
"2677","TP53","PBXIP1"
"2678","CTCF","PBXIP1"
"2679","EGR1","PDCD11"
"2680","TP53","PIAS1"
"2681","SMAD4","PIAS1"
"2682","PTK2","PIAS1"
"2683","MYC","PIAS1"
"2684","AXIN1","PIAS1"
"2685","ESR1","PIAS1"
"2686","DNMT3A","PIAS1"
"2687","NR3C2","PIAS1"
"2688","SATB2","PIAS1"
"2689","FOS","POLR2H"
"2690","MYC","POLR2H"
"2691","EGR1","POLR2H"
"2692","FOSB","POLR2H"
"2693","JUNB","POLR2H"
"2694","MYC","PQBP1"
"2695","NFYA","PQBP1"
"2696","TP53","RAD51"
"2697","BRCA2","RAD51"
"2698","FANCD2","RAD51"
"2699","E2F4","RAD51"
"2700","E2F5","RAD51"
"2701","E2F1","RAD51"
"2702","E2F2","RAD51"
"2703","E2F3","RAD51"
"2704","MYC","RAD51"
"2705","BRCA1","RAD51"
"2706","CDC23","RAD54B"
"2707","NFYA","RAD54B"
