"","from","to"
"938","SMARCD2","EGR2"
"939","TKT","EGR3"
"940","UGDH","EGR3"
"941","CDKN2C","EGR3"
"942","PDPK1","EGR3"
"943","PPP2CB","EGR3"
"944","PPP2R5A","EGR3"
"945","DGKZ","EGR3"
"946","RRAGC","EGR3"
"947","RPS6KA3","EGR3"
"948","PRKAA2","EGR3"
"949","WNT1","EGR3"
"950","WNT5A","EGR3"
"951","FZD9","EGR3"
"952","LRP5","EGR3"
"953","MYC","EGR3"
"954","CCNE1","EGR3"
"955","PRKCD","EGR3"
"956","LEF1","EGR3"
"957","FRMD6","EGR3"
"958","ACTB","EGR3"
"959","ACTG1","EGR3"
"960","CAMK2B","EGR3"
"961","MYO10","EGR3"
"962","DYNLL1","EGR3"
"963","DCTN2","EGR3"
"964","ATP6V1F","EGR3"
"965","IGF2","EGR3"
"966","CAMK1","EGR3"
"967","ACTL6B","EGR3"
"968","SMARCD2","EGR3"
"969","SMARCD3","EGR3"
"970","ATF5","EGR3"
"971","EGR1","EGR3"
"972","TP53","ETV4"
"973","TGFBR2","ETV4"
"974","AGTR1","ETV4"
"975","E2F1","ETV4"
"976","FOS","ETV4"
"977","MYC","ETV4"
"978","TERT","ETV4"
"979","ETS2","ETV4"
"980","BRCA1","ETV4"
"981","SMS","EZH2"
"982","AKT1","EZH2"
"983","TP53","EZH2"
"984","CDKN2A","EZH2"
"985","CDKN1A","EZH2"
"986","CCND1","EZH2"
"987","E2F1","EZH2"
"988","MYC","EZH2"
"989","SFRP1","EZH2"
"990","PTEN","EZH2"
"991","BRCA1","EZH2"
"992","GSTP1","FOSB"
"993","SHC3","FOSB"
"994","PPP2R5A","FOSB"
"995","TGFB1","FOSB"
"996","TGFBR2","FOSB"
"997","ROCK2","FOSB"
"998","YWHAG","FOSB"
"999","ANAPC5","FOSB"
"1000","NEDD4L","FOSB"
"1001","WNT1","FOSB"
"1002","WNT2B","FOSB"
"1003","DVL2","FOSB"
"1004","CTNNA1","FOSB"
"1005","ATF5","FOSB"
"1006","EGR1","FOSB"
"1007","EGR2","FOSB"
"1008","EGR3","FOSB"
"1009","CDKN1A","FUBP1"
"1010","HDAC4","HDAC4"
"1011","E2F4","HLTF"
"1012","TP53","HMGA1"
"1013","CDK1","HMGA1"
"1014","E2F4","HMGA1"
"1015","E2F5","HMGA1"
"1016","E2F1","HMGA1"
"1017","E2F2","HMGA1"
"1018","E2F3","HMGA1"
"1019","FOS","HMGA1"
"1020","MYC","HMGA1"
"1021","CSNK2A1","HMGA1"
"1022","BRCA1","HMGA1"
"1023","EGR1","HMGA1"
"1024","EGR2","HMGA1"
"1025","CSNK1A1","HMGB2"
"1026","DCTN4","HSF2"
"1027","RB1","ID2"
"1028","ELK4","ID2"
"1029","MYC","ID2"
"1030","ID2","ID2"
"1031","PRKDC","ILF2"
"1032","EGR1","ILF3"
"1033","ILF2","ILF3"
"1034","JUNB","JUNB"
"1035","CDK1","KHDRBS1"
"1036","MYC","KHDRBS1"
"1037","SMAD2","KHDRBS1"
"1038","IGF2","KHDRBS1"
"1039","KHDRBS1","KHDRBS1"
"1040","MAML1","MAML1"
"1041","HRAS","MAZ"
"1042","CSNK2A1","MAZ"
"1043","EGR2","MAZ"
"1044","EGR3","MAZ"
"1045","TP53","MCM2"
"1046","CDKN2A","MCM2"
"1047","CDC45","MCM2"
"1048","CDC6","MCM2"
"1049","E2F1","MCM2"
"1050","CDK6","MCM2"
"1051","MCM2","MCM2"
"1052","NCOA6","NCOA6"
"1053","NFYA","NFYA"
"1054","ALDH6A1","NFYC"
"1055","CAT","NFYC"
"1056","GCH1","NFYC"
"1057","PIK3R1","NFYC"
"1058","UBE2T","NFYC"
"1059","GSK3B","NFYC"
"1060","CDC23","NFYC"
"1061","CDC20","NFYC"
"1062","WNT16","NFYC"
"1063","FOS","NFYC"
"1064","MYC","NFYC"
"1065","WASF2","NFYC"
"1066","CKS1B","NFYC"
"1067","ACTL6B","NFYC"
"1068","EGR3","NFYC"
"1069","GRB2","NPM1"
"1070","SHC1","NPM1"
"1071","TP53","NPM1"
"1072","CDKN1A","NPM1"
"1073","CCND1","NPM1"
"1074","GADD45A","NPM1"
"1075","PLCG2","NPM1"
"1076","CDK1","NPM1"
"1077","PLK1","NPM1"
"1078","MYC","NPM1"
"1079","ARF1","NPM1"
"1080","ATF5","NPM1"
"1081","DCN","NR1H4"
"1082","ESR1","NR1H4"
"1083","SMARCD3","NR1H4"
"1084","CYP2C8","NR1I2"
"1085","CYP2C9","NR1I2"
"1086","DR1","NR1I2"
"1087","NR1H4","NR1I2"
"1088","NR1I2","NR1I2"
"1089","KRAS","NR3C2"
"1090","EGFR","NR3C2"
"1091","HSP90AA1","NR3C2"
"1092","ACTG1","NR3C2"
"1093","ETV4","NR3C2"
"1094","SDHB","NRF1"
"1095","IGF2","PLAG1"
"1096","SRM","POU2F1"
"1097","CYP26A1","POU2F1"
"1098","PRKCB","POU2F1"
"1099","KRAS","POU2F1"
"1100","NRAS","POU2F1"
"1101","BCL2L1","POU2F1"
"1102","PIK3R3","POU2F1"
"1103","UPF3B","POU2F1"
"1104","MAP4K4","POU2F1"
"1105","GADD45G","POU2F1"
"1106","RGL1","POU2F1"
"1107","CDC6","POU2F1"
"1108","GSK3B","POU2F1"
"1109","E2F1","POU2F1"
"1110","HDAC1","POU2F1"
"1111","CDC20","POU2F1"
"1112","FZD10","POU2F1"
"1113","FZD4","POU2F1"
"1114","LRP6","POU2F1"
"1115","TLR4","POU2F1"
"1116","FOS","POU2F1"
"1117","MYC","POU2F1"
"1118","LEF1","POU2F1"
"1119","SMAD2","POU2F1"
"1120","SMAD3","POU2F1"
"1121","BMP5","POU2F1"
"1122","WASF2","POU2F1"
"1123","C8A","POU2F1"
"1124","ESR1","POU2F1"
"1125","ETS2","POU2F1"
"1126","GPC3","POU2F1"
"1127","MECOM","POU2F1"
"1128","ARID1A","POU2F1"
"1129","BARD1","POU2F1"
"1130","BRCA1","POU2F1"
"1131","HMGA1","POU2F1"
"1132","ID2","POU2F1"
"1133","POU2F1","POU2F1"
"1134","CDKN1A","PTMA"
"1135","RAN","PTMA"
"1136","CDK1","PTMA"
"1137","PCNA","PTMA"
"1138","CCNB1","PTMA"
"1139","CCNA2","PTMA"
"1140","E2F4","PTMA"
"1141","E2F5","PTMA"
"1142","E2F1","PTMA"
"1143","E2F2","PTMA"
"1144","E2F3","PTMA"
"1145","HDAC1","PTMA"
"1146","HDAC2","PTMA"
"1147","MYC","PTMA"
"1148","ESR1","PTMA"
"1149","EGR1","PTMA"
"1150","TP53","PTTG1"
"1151","RAC1","PTTG1"
"1152","CDK1","PTTG1"
"1153","CCNB1","PTTG1"
"1154","E2F4","PTTG1"
"1155","ANAPC5","PTTG1"
"1156","ANAPC7","PTTG1"
"1157","ANAPC11","PTTG1"
"1158","CDC23","PTTG1"
"1159","CDC20","PTTG1"
"1160","MYC","PTTG1"
"1161","EGR3","PURA"
"1162","HDAC2","RFX5"
"1163","MYC","RFX5"
"1164","UPF3B","SATB2"
"1165","CTCF","SATB2"
"1166","EGR1","SATB2"
"1167","FOSB","TAF4"
"1168","TP53","TAF5"
"1169","EGR1","TAF5"
"1170","EGR3","TAF5"
"1171","TCF3","TCF3"
"1172","ESR1","TRIM28"
"1173","TRIM28","TRIM28"
"1174","EGFR","TSG101"
"1175","CDKN1A","TSG101"
"1176","HGS","TSG101"
"1177","AATF","TSG101"
"1178","MAZ","TSG101"
"1179","TSG101","TTF2"
"1180","YBX1","YBX1"
"1181","MYD88","ZIC2"
"1182","WNT7B","ZIC2"
"1183","PRKAG1","ZIC2"
"1184","NFE2L2","ZIC2"
"1185","SMARCD3","ZIC2"
"1186","TALDO1","ZNF143"
"1187","PCYT1A","ZNF143"
"1188","RRAGC","BHLHE40"
"1189","MYC","BHLHE40"
"1190","FOSB","BHLHE40"
"1191","HSF2","BHLHE40"
"1192","ILF3","BHLHE40"
"1193","BHLHE40","BHLHE40"
"1194","AIRE","AIRE"
"1195","ALYREF","ALYREF"
"1196","EGR2","ARID4B"
"1197","EGR3","ARID4B"
"1198","FOS","BRD8"
"1199","FOSB","BRD8"
"1200","E2F4","CBX3"
"1201","E2F5","CBX3"
"1202","E2F1","CBX3"
"1203","E2F2","CBX3"
"1204","E2F3","CBX3"
"1205","MYC","CBX3"
"1206","EGR2","CBX3"
"1207","EGR3","CBX3"
"1208","CBX3","CBX3"
"1209","ELK1","CITED2"
"1210","FOS","CITED2"
"1211","MYC","CITED2"
"1212","POU2F1","CITED2"
"1213","NFYC","CNOT6"
"1214","CNOT6","CNOT6"
"1215","CCNE1","COIL"
"1216","COIL","COIL"
"1217","HDAC2","DDX20"
"1218","EGR1","DDX20"
"1219","EGR2","DDX20"
"1220","E2F4","DEK"
"1221","E2F5","DEK"
"1222","E2F3","DEK"
"1223","MYC","DEK"
"1224","HLA-A","DEK"
"1225","DEK","DEK"
"1226","ELK1","DNAJC2"
"1227","MYC","DNAJC2"
"1228","EGR1","DNAJC2"
"1229","E2F1","DTX1"
"1230","E2F2","DTX1"
"1231","DTX1","DTX1"
"1232","MYC","EP400"
"1233","ELK1","ERCC3"
"1234","CDK7","ERCC3"
"1235","E2F1","EZH1"
"1236","MYC","EZH1"
"1237","EGR3","EZH1"
"1238","E2F1","FOXP1"
"1239","MYC","FOXP1"
"1240","CTCF","FOXP1"
"1241","POU2F1","FOXP1"
"1242","FOXP1","FOXP1"
"1243","TP53","FUS"
"1244","E2F4","FUS"
"1245","E2F5","FUS"
"1246","E2F1","FUS"
"1247","E2F2","FUS"
"1248","MYC","FUS"
"1249","EGR3","FUS"
"1250","ILF3","FUS"
"1251","FUS","FUS"
"1252","FXR1","FXR1"
"1253","CTCF","GTF2IRD1"
"1254","MYC","HAX1"
"1255","EGR1","HAX1"
"1256","HNRNPK","HNRNPK"
"1257","HTATSF1","HTATSF1"
"1258","ATF5","JDP2"
"1259","ELK1","KAT7"
"1260","ORC1","KAT7"
"1261","DVL3","KAT7"
"1262","FOS","KAT7"
"1263","ATF5","KAT7"
"1264","BARD1","KAT7"
"1265","EGR1","KAT7"
"1266","EGR2","KAT7"
"1267","EGR3","KAT7"
"1268","FOSB","KAT7"
"1269","MCM2","KAT7"
"1270","HSF2","KNTC1"
"1271","PPP2R1A","MCM3"
"1272","CDC45","MCM3"
"1273","E2F4","MCM3"
"1274","E2F5","MCM3"
"1275","E2F1","MCM3"
"1276","E2F2","MCM3"
"1277","E2F3","MCM3"
"1278","MYC","MCM3"
"1279","MCM2","MCM3"
"1280","CDC45","MCM4"
"1281","E2F4","MCM4"
"1282","E2F5","MCM4"
"1283","E2F1","MCM4"
"1284","E2F2","MCM4"
"1285","E2F3","MCM4"
"1286","MCM2","MCM4"
"1287","MCM3","MCM4"
"1288","MCM4","MCM4"
"1289","MCM6","MCM6"
"1290","MCM7","MCM7"
"1291","MED12","MED12"
"1292","EGR3","MLLT6"
"1293","NONO","NONO"
"1294","ELK4","NR2C2"
"1295","HSP90AA1","NR2C2"
"1296","HSP90AB1","NR2C2"
"1297","DR1","NR2C2"
"1298","EGR3","NR2C2"
"1299","HSF2","NR2C2"
"1300","PBRM1","PBRM1"
"1301","CTCF","PBXIP1"
"1302","TP53","PIAS1"
"1303","SMAD4","PIAS1"
"1304","PTK2","PIAS1"
"1305","MYC","PIAS1"
"1306","AXIN1","PIAS1"
"1307","ESR1","PIAS1"
"1308","DNMT3A","PIAS1"
"1309","NR3C2","PIAS1"
"1310","SATB2","PIAS1"
"1311","PIAS1","PIAS1"
"1312","POLR2G","POLR2G"
"1313","FOSB","POLR2H"
"1314","POLR2H","POLR2H"
"1315","TP53","RAD51"
"1316","FANCD2","RAD51"
"1317","E2F4","RAD51"
"1318","E2F5","RAD51"
"1319","E2F1","RAD51"
"1320","E2F2","RAD51"
"1321","E2F3","RAD51"
"1322","MYC","RAD51"
"1323","BRCA1","RAD51"
"1324","RAD51","RAD51"
"1325","RAD54B","RAD54B"
"1326","RB1","RBBP7"
"1327","HDAC1","RBBP7"
"1328","FOS","RBBP7"
"1329","BRCA1","RBBP7"
"1330","EGR2","RBBP7"
"1331","EGR3","RBBP7"
"1332","FOSB","RBBP7"
"1333","POU2F1","RBBP7"
"1334","E2F1","RFC1"
"1335","RFC1","RFC1"
"1336","ELK1","RNPS1"
"1337","YWHAB","RNPS1"
"1338","YWHAG","RNPS1"
"1339","DVL2","RNPS1"
"1340","E2F1","RUVBL2"
"1341","HDAC1","RUVBL2"
"1342","RUVBL1","RUVBL2"
"1343","TERT","RUVBL2"
"1344","SNRPB","SNRPB"
"1345","RB1","SNW1"
"1346","HDAC2","SNW1"
"1347","SMAD2","SNW1"
"1348","SMAD3","SNW1"
"1349","JDP2","SNW1"
"1350","MYC","SSB"
"1351","SSB","SSB"
"1352","RAN","SSRP1"
"1353","MYC","SSRP1"
"1354","CSNK2A1","SSRP1"
"1355","ZIC2","SSRP1"
"1356","MCM4","SSRP1"
"1357","MCM3","SUPT16H"
"1358","MCM4","SUPT16H"
"1359","MYC","TAF12"
"1360","TAF5","TAF12"
"1361","TAF1A","TAF1A"
"1362","TAF6","TAF6"
"1363","HDAC6","TARDBP"
"1364","FOSB","TCEA2"
"1365","MYC","TCERG1"
"1366","BARD1","TCERG1"
"1367","NPM1","TCERG1"
"1368","TRIM24","TRIM24"
"1369","TRIM32","TRIM32"
"1370","MYC","TRIP13"
"1371","TRIP13","TRIP13"
"1372","TP53","UBTF"
"1373","RB1","UBTF"
"1374","CSNK2A1","UBTF"
"1375","EGR2","UBTF"
"1376","EGR3","UBTF"
"1377","UBTF","UBTF"
"1378","URI1","URI1"
"1379","PIK3R1","WBP11"
"1380","PPP1CC","WBP11"
"1381","ARF1","WBP11"
"1382","PQBP1","WBP11"
"1383","EGFR","XRCC6"
"1384","TP53","XRCC6"
"1385","CDKN1A","XRCC6"
"1386","PCNA","XRCC6"
"1387","YWHAZ","XRCC6"
"1388","E2F4","XRCC6"
"1389","E2F5","XRCC6"
"1390","E2F1","XRCC6"
"1391","E2F3","XRCC6"
"1392","MYC","XRCC6"
"1393","PECAM1","XRCC6"
"1394","BARD1","XRCC6"
"1395","POU2F1","XRCC6"
"1396","PTTG1","XRCC6"
"1397","ATF5","ZBTB33"
"1398","ZBTB33","ZBTB33"
"1399","TALDO1","ZHX1"
"1400","PNP","ZHX1"
"1401","TP53","ZHX1"
"1402","CSNK2A1","ZHX1"
"1403","BARD1","ZHX1"
"1404","ZHX1","ZHX1"
"1405","DYNLL1","ZMYND11"
"1406","SMARCA4","ZMYND11"
"1407","EZH2","ZMYND11"
"1408","EZH1","ZMYND11"
"1409","ELK1","ZNF581"
"1410","MAPK3","ZNF7"
"1411","ALDOB","FBP1"
"1412","ALDH2","ADH1B"
"1413","ALDH2","ADH1C"
"1414","ALDH2","ADH4"
"1415","ALDH2","BBOX1"
"1416","ALDH2","AKR1B10"
"1417","ALDH2","ACYP1"
"1418","ALDH1B1","ACYP1"
"1419","SDHB","SUCLG2"
"1420","SDHD","SUCLG2"
"1421","MMUT","SUCLG2"
"1422","MYC","SUCLG2"
"1423","HSF2","SUCLG2"
"1424","TKT","RPIA"
"1425","UGP2","PGM1"
"1426","EHHADH","IVD"
"1427","ECHS1","IVD"
"1428","ECHS1","ACADM"
"1429","ACAT1","AACS"
"1430","ACAT1","HMGCS2"
"1431","ADH1A","GSTO2"
"1432","CYP1A2","GSTO2"
"1433","ADH1A","GSTA5"
"1434","ADH1A","GSTA2"
"1435","ADH1A","GSTA3"
"1436","ADH1A","GSTA4"
"1437","ADH1A","GSTM1"
"1438","ADH1A","GSTM3"
"1439","ADH1A","GSTM4"
"1440","ADH1A","GSTM5"
"1441","ADH1A","GSTT1"
"1442","ADH1A","GSTT2"
"1443","ADH1A","MGST2"
"1444","ADH1A","MGST3"
"1445","ADH1A","GSTO1"
"1446","CYP8B1","AKR1D1"
"1447","ASS1","ADSS1"
"1448","ATIC","ADSS1"
"1449","PNP","NMRK1"
"1450","PNP","XDH"
"1451","PNP","NNMT"
"1452","NAMPT","NNMT"
"1453","SIRT7","NNMT"
"1454","PDE7B","ADSL"
"1455","ASL","ADSL"
"1456","CYP1A2","CYP2J2"
"1457","CYP2A6","CYP2B6"
"1458","EPHX2","CYP2B6"
"1459","CYP26A1","CYP2B6"
"1460","DTYMK","TK1"
"1461","DUT","TK1"
"1462","GLUD2","NIT2"
"1463","GLUD2","GLUL"
"1464","GLS2","GLUL"
"1465","CTCF","GLUL"
"1466","FOLH1","ASPA"
"1467","BHMT","DMGDH"
"1468","SHMT1","SDS"
"1469","SHMT1","AGXT"
"1470","AGXT2","ABAT"
"1471","ALDH6A1","ABAT"
"1472","AOC1","INMT"
"1473","CTCF","INMT"
"1474","AMDHD1","UROC1"
"1475","MTR","CTH"
"1476","E2F4","CTH"
"1477","B4GALT3","ST3GAL3"
"1478","LIPG","MGLL"
"1479","MOGAT2","MGLL"
"1480","LPCAT1","PLAAT3"
"1481","PCYT1A","CHKA"
"1482","PIK3CA","CHKA"
"1483","PIK3CB","CHKA"
"1484","PIK3CD","CHKA"
"1485","PIK3R1","CHKA"
"1486","PIK3R2","CHKA"
"1487","PIK3R3","CHKA"
"1488","E2F1","CHKA"
"1489","FOS","CHKA"
"1490","EGR3","CHKA"
"1491","LTA4H","CYP4F3"
"1492","HAO2","PGP"
"1493","HAO1","PGP"
"1494","EGR2","PGP"
"1495","EGR3","PGP"
"1496","RETSAT","HSD17B6"
"1497","GMPS","TPMT"
"1498","IMPDH2","TPMT"
"1499","EGR1","TPMT"
"1500","MTOR","RRAGD"
"1501","MTOR","EIF4EBP1"
"1502","SOS1","SPRY2"
"1503","SOS2","SPRY2"
"1504","GRB2","FGFR4"
"1505","SHC2","FGFR4"
"1506","PRKCA","ATP6AP1"
"1507","EGFR","ATP6AP1"
"1508","PRKCA","PA2G4"
"1509","PRKCB","PA2G4"
"1510","PRKCG","PA2G4"
"1511","RB1","PA2G4"
"1512","HDAC2","PA2G4"
"1513","MYC","PA2G4"
"1514","NFYC","PA2G4"
"1515","PRKCA","TRPV4"
"1516","PRKCB","TRPV4"
"1517","PRKCG","TRPV4"
"1518","PRKCD","TRPV4"
"1519","PRKCB","FCGR3B"
"1520","PRKCB","FCGR2C"
"1521","PRKCB","SLC2A2"
"1522","AKT3","THEM4"
"1523","AKT3","C6"
"1524","AKT3","C9"
"1525","AKT1","MDM4"
"1526","TP53","MDM4"
"1527","RB1","MDM4"
"1528","ELK1","MDM4"
"1529","CDK1","MDM4"
"1530","YWHAB","MDM4"
"1531","YWHAG","MDM4"
"1532","YWHAZ","MDM4"
"1533","E2F1","MDM4"
"1534","CSNK1A1","MDM4"
"1535","ARF1","MDM4"
"1536","RAF1","RFXANK"
"1537","EGR1","RFXANK"
"1538","RFX5","RFXANK"
"1539","HRAS","TPM3"
"1540","BCL2L1","BAX"
"1541","MAPK10","BAX"
"1542","HK3","BAX"
"1543","HKDC1","BAX"
"1544","AATF","BAX"
"1545","EGFR","FGF23"
"1546","EGFR","ATP6V1C2"
"1547","EGFR","ATP6V1H"
"1548","PIK3CA","ITGA2"
"1549","PTK2","ITGA2"
"1550","ACTB","ITGA2"
"1551","PIK3CA","TRAF5"
"1552","ELAVL1","TRAF5"
"1553","TP53","YEATS4"
"1554","E2F1","YEATS4"
"1555","TP53","UBE2K"
"1556","MYC","UBE2K"
"1557","TP53","XPO1"
"1558","RAN","XPO1"
"1559","E2F4","XPO1"
"1560","E2F5","XPO1"
"1561","E2F1","XPO1"
"1562","E2F2","XPO1"
"1563","E2F3","XPO1"
"1564","MYC","XPO1"
"1565","CTCF","XPO1"
"1566","NPM1","XPO1"
"1567","TP53","RAB4A"
"1568","RBSN","RAB4A"
"1569","TP53","SERPINE1"
"1570","SMAD4","SERPINE1"
"1571","AGTR1","SERPINE1"
"1572","E2F1","SERPINE1"
"1573","E2F2","SERPINE1"
"1574","E2F3","SERPINE1"
"1575","FOS","SERPINE1"
"1576","MYC","SERPINE1"
"1577","SMAD2","SERPINE1"
"1578","SMAD3","SERPINE1"
"1579","ESR1","SERPINE1"
"1580","EGR1","SERPINE1"
"1581","FOSB","SERPINE1"
"1582","TP53","ACACA"
"1583","E2F1","ACACA"
"1584","PRKAA2","ACACA"
"1585","PRKAG2","ACACA"
"1586","PRKAB1","ACACA"
"1587","PRKAB2","ACACA"
"1588","PRKAG1","ACACA"
"1589","MYC","ACACA"
"1590","BRCA1","ACACA"
"1591","CTCF","ACACA"
"1592","EGR1","ACACA"
"1593","POU2F1","ACACA"
"1594","TP53","BIRC5"
"1595","RB1","BIRC5"
"1596","E2F4","BIRC5"
"1597","E2F1","BIRC5"
"1598","HDAC1","BIRC5"
"1599","MYC","BIRC5"
"1600","TCF7","BIRC5"
"1601","TCF7L2","BIRC5"
"1602","TCF7L1","BIRC5"
"1603","ILF3","BIRC5"
"1604","TP53","EPCAM"
"1605","HDAC1","EPCAM"
"1606","TP53","MSH2"
"1607","E2F4","MSH2"
"1608","E2F1","MSH2"
"1609","MYC","MSH2"
"1610","BARD1","MSH2"
"1611","TP53","AURKA"
"1612","E2F1","AURKA"
"1613","E2F3","AURKA"
"1614","NFYC","AURKA"
"1615","TP53","RRM2"
"1616","MYC","RRM2"
"1617","NFYC","RRM2"
"1618","TP53","TP53BP2"
"1619","RB1","TP53BP2"
"1620","E2F1","TP53BP2"
"1621","TP53","KPNB1"
"1622","MYC","KPNB1"
"1623","SMAD2","KPNB1"
"1624","SMAD3","KPNB1"
"1625","EGR1","KPNB1"
"1626","EZH2","KPNB1"
"1627","NFYC","KPNB1"
"1628","PTMA","KPNB1"
"1629","TP53","CD82"
"1630","HDAC1","CD82"
"1631","CTCF","CD82"
"1632","TP53","HSPA4"
"1633","MYC","HSPA4"
"1634","HSF2","HSPA4"
"1635","NR3C2","HSPA4"
"1636","TP53","THRSP"
"1637","NR1I2","THRSP"
"1638","TP53","AFP"
"1639","TP53","MKI67"
"1640","EGR1","MKI67"
"1641","CBX3","MKI67"
"1642","TP53","NME1"
"1643","FOS","NME1"
"1644","MYC","NME1"
"1645","TP53","PTPN13"
"1646","BRD7","PTPN13"
"1647","TP53","TRIM22"
"1648","TP53","MNAT1"
"1649","RB1","MNAT1"
"1650","E2F1","MNAT1"
"1651","POU2F1","MNAT1"
"1652","ERCC3","MNAT1"
"1653","TP53","NCL"
"1654","E2F4","NCL"
"1655","E2F1","NCL"
"1656","MYC","NCL"
"1657","NPM1","NCL"
"1658","TP53","CUTA"
"1659","MYC","CUTA"
"1660","CTCF","CUTA"
"1661","TP53","FAM83H"
"1662","MYC","FAM83H"
"1663","EGR2","FAM83H"
"1664","EGR3","FAM83H"
"1665","FOSB","FAM83H"
"1666","TP53","CDK5"
"1667","MYC","CDK5"
"1668","ESR1","CDK5"
"1669","EGR1","CDK5"
"1670","PURA","CDK5"
"1671","TP53","SSNA1"
"1672","TP53","SLC25A39"
"1673","MYC","SLC25A39"
"1674","CTCF","SLC25A39"
"1675","EGR1","SLC25A39"
"1676","EGR2","SLC25A39"
"1677","TP53","SEC24C"
"1678","ELK1","SEC24C"
"1679","TP53","SAP130"
"1680","ARID4B","SAP130"
"1681","TP53","RC3H1"
"1682","TP53","PXDC1"
"1683","TP53","PEAK1"
"1684","NFYC","PEAK1"
"1685","TP53","NSUN5"
"1686","MYC","NSUN5"
"1687","TP53","MCC"
"1688","TP53","LIG3"
"1689","MYC","LIG3"
"1690","ATF5","LIG3"
"1691","TP53","LIG1"
"1692","TP53","KLKB1"
"1693","TP53","IK"
"1694","TP53","HMGN5"
"1695","TP53","GPN2"
"1696","TP53","GAS1"
"1697","E2F1","GAS1"
"1698","MYC","GAS1"
"1699","CTCF","GAS1"
"1700","TP53","FBLN1"
"1701","E2F4","FBLN1"
"1702","E2F5","FBLN1"
"1703","E2F1","FBLN1"
"1704","E2F2","FBLN1"
"1705","E2F3","FBLN1"
"1706","ESR1","FBLN1"
"1707","TP53","DPF2"
"1708","E2F1","DPF2"
"1709","E2F2","DPF2"
"1710","TP53","CNTN4"
"1711","POU2F1","CNTN4"
"1712","TP53","CHCHD7"
"1713","E2F4","CHCHD7"
"1714","E2F5","CHCHD7"
"1715","E2F1","CHCHD7"
"1716","E2F2","CHCHD7"
"1717","E2F3","CHCHD7"
"1718","MYC","CHCHD7"
"1719","POU2F1","CHCHD7"
"1720","TP53","C15orf40"
"1721","TP53","AIFM2"
"1722","TP53","VRK1"
"1723","TP53","SCAMP1"
"1724","MYC","SCAMP1"
"1725","TP53","PBK"
"1726","E2F1","PBK"
"1727","MYC","PBK"
"1728","TP53","COPS7A"
"1729","MYC","COPS7A"
"1730","NFE2L2","COPS7A"
"1731","EGR1","COPS7A"
"1732","TP53","ARIH2"
"1733","TP53","ANXA3"
"1734","E2F1","ANXA3"
"1735","FOS","ANXA3"
"1736","EGR1","ANXA3"
"1737","FOSB","ANXA3"
"1738","TP53","POLA1"
"1739","RB1","POLA1"
"1740","ELK1","POLA1"
"1741","E2F1","POLA1"
"1742","EGR1","POLA1"
"1743","TP53","UBE2I"
"1744","ELK1","UBE2I"
"1745","HDAC1","UBE2I"
"1746","ESR1","UBE2I"
"1747","DACH1","UBE2I"
"1748","DNMT3A","UBE2I"
"1749","HSF2","UBE2I"
"1750","PIAS1","UBE2I"
"1751","RAD51","UBE2I"
"1752","CDKN2A","MCM5"
"1753","YWHAG","MCM5"
"1754","CDC45","MCM5"
"1755","E2F4","MCM5"
"1756","E2F5","MCM5"
"1757","E2F1","MCM5"
"1758","E2F2","MCM5"
"1759","E2F3","MCM5"
"1760","MYC","MCM5"
"1761","MCM2","MCM5"
"1762","MCM3","MCM5"
"1763","CDKN2C","WDR5"
"1764","MYC","WDR5"
"1765","CDKN2C","RBBP5"
"1766","CDKN1A","NELFCD"
"1767","CCND1","NELFCD"
"1768","CCND1","E2F8"
"1769","E2F1","E2F8"
"1770","RB1","CCNE2"
"1771","E2F2","CCNE2"
"1772","E2F3","CCNE2"
"1773","MYC","CCNE2"
"1774","RB1","GTF3C2"
"1775","E2F4","GTF3C2"
"1776","E2F5","GTF3C2"
"1777","E2F1","GTF3C2"
"1778","E2F2","GTF3C2"
"1779","E2F3","GTF3C2"
"1780","MYC","GTF3C2"
"1781","RB1","TMPO"
"1782","E2F4","TMPO"
"1783","E2F5","TMPO"
"1784","E2F1","TMPO"
"1785","E2F2","TMPO"
"1786","E2F3","TMPO"
"1787","MYC","TMPO"
"1788","EGR1","TMPO"
"1789","RB1","PPIA"
"1790","E2F4","PPIA"
"1791","MYC","PPIA"
"1792","RB1","CASP2"
"1793","NFYC","CASP2"
"1794","RB1","SUV39H1"
"1795","E2F4","SUV39H1"
"1796","E2F5","SUV39H1"
"1797","E2F1","SUV39H1"
"1798","HDAC1","SUV39H1"
"1799","HDAC2","SUV39H1"
"1800","DNMT3A","SUV39H1"
"1801","RBBP7","SUV39H1"
"1802","RB1","NDC80"
"1803","E2F4","NDC80"
"1804","E2F1","NDC80"
"1805","CTCF","NDC80"
"1806","MAPK1","DUSP9"
"1807","MAPK1","IL17RC"
"1808","MAPK1","SDC1"
"1809","E2F4","SDC1"
"1810","E2F5","SDC1"
"1811","E2F1","SDC1"
"1812","E2F2","SDC1"
"1813","E2F3","SDC1"
"1814","MYC","SDC1"
"1815","MAPK1","ZFP36"
"1816","UPF2","ZFP36"
"1817","ELK1","ZFP36"
"1818","YWHAB","ZFP36"
"1819","ELAVL1","ZFP36"
"1820","MYC","ZFP36"
"1821","FOSB","ZFP36"
"1822","MAPK1","TNF"
"1823","ELK1","TNF"
"1824","MYD88","TNF"
"1825","ETV4","TNF"
"1826","HMGB2","TNF"
"1827","UPF2","GSPT2"
"1828","UPF3B","GSPT2"
