"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32"
"gene","SEMA3F","SEC62","RBM7","SEH1L","RNMT","SARS2","RNASEH2A","SERINC1","RBP2","RND3","SCAMP3","RGS4","SEM1","RAN","SEC61G","SEMA6D","SCYL1","RASA1","SANBR","RFT1","SAP30","RNF180","SAC3D1","SCARA3","RNF187","SAMD12","RIC8A","SERHL2","RELN","SDHD","RBMXL1","SEC22B"
"TCGA-DD-AAVR-01","6.914731","8.793460","6.553933","7.007601","6.502790","2.944439","0.000000","9.062188","1.386294","6.717805","8.537388","5.257495","8.398860","8.910181","7.888335","4.043051","7.971776","6.448889","4.025352","6.338594","5.347108","5.347108","5.913503","5.552960","9.007857","3.218876","7.802209","3.433987","1.945910","8.714403","6.035481","7.363280"
"TCGA-DD-AAVS-01","7.193686","9.406729","6.492240","7.379008","7.533694","4.521789","1.098612","8.663196","2.639057","6.946976","8.631236","4.189655","8.838117","9.059517","7.642044","3.871201","8.463159","7.063904","5.147494","6.786717","4.204693","5.690359","6.894670","8.138273","8.941415","2.833213","8.435766","3.951244","9.094031","8.092239","6.580639","7.488294"
"TCGA-DD-AAE6-01","6.5581978","8.2671922","5.1298987","6.5722825","6.9641356","4.2626799","0.6931472","7.9738444","1.3862944","4.9052748","8.8312737","1.6094379","8.7885934","9.0364631","7.2334554","2.8332133","8.4180356","5.4467374","5.3181200","6.8669333","5.0304379","1.3862944","7.1914293","7.4097420","9.6484663","4.5951199","8.1408985","3.3672958","0.6931472","7.1553963","6.6214057","7.0414117"
"TCGA-DD-AAC9-01","6.530878","7.841493","6.082219","6.261492","6.070738","3.091042","0.000000","8.325791","0.000000","6.194405","8.122371","4.382027","8.697847","8.156510","7.789869","3.713572","8.412721","5.288267","4.094345","5.968708","5.273000","4.584967","5.723585","4.406719","8.720787","3.218876","7.601402","2.302585","4.584967","7.941651","5.811141","6.672033"
"TCGA-2Y-A9HB-01","6.606650","8.601902","6.588926","7.003974","6.931472","4.867534","0.000000","9.291644","0.000000","7.037028","8.590444","2.708050","8.548304","8.502891","7.266129","4.532599","8.694837","6.527958","4.521789","6.411818","5.707110","4.875197","5.855072","4.882802","8.965973","2.079442","8.051022","2.484907","2.708050","8.593784","6.732211","7.424762"
"TCGA-EP-A26S-01","6.9027427","9.1530290","6.6758232","7.5400903","7.5878172","4.2626799","0.6931472","9.4068114","1.3862944","7.2848209","8.7882885","4.1108739","9.4157272","8.8214374","7.8739784","5.0039463","8.5646491","7.0048820","5.5984220","6.9782137","5.3375381","5.5568281","6.7381525","5.6021188","9.0140821","2.5649494","8.2661644","3.3322045","0.0000000","8.4951521","6.9392539","7.3708602"
"TCGA-G3-A25S-01","6.378426","8.705497","5.777652","6.783325","6.659294","3.912023","1.386294","8.212840","1.609438","7.123673","9.387649","1.791759","9.164820","9.068085","8.646466","2.772589","7.998671","5.811141","4.634729","6.566672","5.710427","2.484907","7.029088","6.621406","9.542518","1.945910","8.631057","3.583519","5.164786","7.691200","6.326149","7.010312"
"TCGA-DD-AAEG-01","6.4199949","8.8100120","6.1268692","6.9275579","6.6320018","4.2766661","0.6931472","8.4742857","1.6094379","7.3852309","9.2609384","4.4886364","8.9531228","8.9210570","7.8410998","5.1984970","8.8008672","6.4861608","5.0937502","7.0527210","5.2203558","5.9506426","6.6920837","5.5254529","9.7490535","5.5606816","8.5173932","5.3327188","8.6420622","8.7863039","6.8243737","7.3284374"
"TCGA-UB-A7ME-01","7.2970910","8.6399417","6.1484683","6.9411901","7.0975489","4.3694479","0.6931472","8.4224429","1.9459101","7.1793080","8.3423635","4.9698133","8.4896164","8.7109491","8.3684611","4.3567088","8.1656479","6.2709884","5.0304379","6.9167150","4.4998097","4.8441871","6.3699010","7.8091354","9.1714956","3.2958369","8.6612935","3.9120230","4.4543473","7.4330753","6.0038871","7.2363393"
"TCGA-2Y-A9H2-01","6.3985949","8.6525978","6.3935908","7.3550019","7.6680937","4.2195077","0.6931472","8.5895139","1.6094379","7.4725007","8.6762461","3.9512437","8.2393294","8.6490983","7.7021043","5.2832037","8.2374793","6.5057841","5.5254529","6.5971457","4.0775374","5.7137328","6.5971457","3.9512437","9.3165006","6.6066502","8.6402954","5.1119878","4.8362819","7.4983159","6.7730804","7.8030266"
"TCGA-DD-AACY-01","6.432940","8.323851","5.820083","6.908755","6.624065","4.043051","0.000000","8.237744","1.098612","8.034307","8.490644","5.926926","8.470521","8.858653","7.978311","4.007333","8.591558","5.746203","3.688879","6.410175","5.463832","5.683580","6.089045","6.711740","9.364348","5.298317","7.729296","2.564949","6.343880","7.441907","6.006353","7.063904"
"TCGA-DD-AACC-01","6.089045","8.038835","6.282267","6.077642","6.216606","2.772589","1.791759","8.305978","1.609438","7.064759","8.178358","3.135494","8.365207","8.492286","7.746301","3.135494","7.865188","5.771441","4.882802","6.373320","5.225747","4.663439","6.120297","6.556778","8.534640","4.043051","8.049427","3.332205","5.231109","7.720018","5.888878","7.080868"
"TCGA-GJ-A3OU-01","7.1754897","8.4104985","6.3473892","7.1546154","6.8265452","3.6109179","0.6931472","8.7240447","4.6249728","7.1808312","8.3534971","4.9272537","8.1699026","8.7569972","7.3085428","4.7449321","8.1306480","6.4520490","5.6058021","6.5624441","5.4971682","5.0689042","6.4199949","7.0535857","8.8993214","6.0258660","7.9131552","2.7725887","5.7462032","7.9638080","5.5797298","7.0875737"
"TCGA-DD-AACH-02","7.299797","8.895904","6.698268","7.619233","7.395722","5.023881","2.397895","8.753213","1.098612","7.277248","9.577965","8.107720","8.567696","9.797293","8.157084","6.261492","8.781095","7.282074","6.472346","7.410952","7.143618","5.438079","7.386471","7.307202","8.276649","6.504288","9.616339","5.043425","4.025352","8.028455","7.487734","7.978654"
"TCGA-DD-AACX-02","6.4232470","8.4848766","6.3750248","7.1808312","7.1082441","4.3174881","1.3862944","9.1399179","0.6931472","7.4217758","8.9384004","4.2046926","8.5227776","8.5926717","7.5016345","3.9318256","8.4100533","6.0450053","5.6801726","6.5496507","5.8692969","1.9459101","6.7105231","6.0567840","9.1420615","1.6094379","8.2353606","3.0910425","8.7657705","8.0928510","6.4723463","7.7128910"
"TCGA-DD-AADQ-02","6.291569","8.450412","6.222576","6.896694","6.361302","3.784190","0.000000","8.021913","0.000000","6.924612","7.571988","4.276666","8.668540","8.737292","7.860185","2.639057","7.844241","5.888878","3.761200","6.184149","4.762174","4.605170","5.693732","2.484907","8.280964","3.637586","7.818028","2.944439","7.049255","8.290794","6.037871","7.462789"
"TCGA-FV-A3I0-02","6.9975960","8.8064241","7.1662660","6.8554088","7.6601143","4.9126549","0.6931472","8.7475109","1.7917595","7.5553819","8.7853866","4.9052748","8.3700843","9.7942863","8.4850831","3.7135721","8.4654788","5.0689042","5.4806389","6.2126061","4.4067192","3.8066625","6.1820849","4.8903491","9.5353182","4.3944492","8.3221511","4.4067192","3.1354942","7.7088596","5.8522025","7.6453977"
"TCGA-5C-A9VG-02"," 7.3414839"," 8.4311995"," 6.7522704"," 7.1268908"," 7.3914152"," 5.2040067"," 0.6931472"," 9.0548555"," 4.0604430"," 6.0844994"," 9.0151767"," 4.1431347"," 8.8648879"," 9.8670829"," 8.5356223"," 4.6249728"," 8.1458396"," 6.7056391"," 4.9972123"," 6.5027900"," 5.1761497"," 5.3181200"," 5.8607862"," 5.5721540"," 9.2507143"," 2.7725887"," 8.1836766"," 3.0910425","11.8510321"," 8.0687162"," 5.7137328"," 7.0387835"
"TCGA-GJ-A6C0-02","7.143618","8.479699","6.486161","7.088409","7.074117","3.526361","1.386294","8.836229","0.000000","7.771067","8.599694","4.927254","8.618485","8.730690","8.167068","4.060443","8.502080","6.489205","5.894403","6.616065","6.030685","5.247024","6.809039","5.393628","9.682716","5.659482","7.504942","3.828641","2.833213","7.626570","7.058758","7.497762"
"TCGA-MI-A75G-02","6.9373141","8.9307587","6.4329401","6.8966943","6.5250297","3.9512437","0.0000000","9.2288677","0.6931472","8.1639410","8.4191393","2.3025851","9.8203776","8.4303273","8.5377798","3.2580965","8.3686932","6.2989492","4.8978398","6.7957058","5.5947114","5.6094718","6.4769724","5.4026774","9.0081018","4.4659081","8.0040315","2.5649494","6.5916737","8.3700843","6.2480429","7.4067107"
"TCGA-DD-A73D-02","6.8123451","8.7930051","6.4907235","7.2420824","7.2626286","3.6635616","0.0000000","9.3236691","0.0000000","6.1800167","8.8583686","1.3862944","8.5926717","8.6616398","7.4910876","3.5835189","8.1642257","6.1224928","5.1059455","6.4167323","5.3423343","2.0794415","6.2285110","6.2952660","9.0116455","0.6931472","8.0287812","2.3978953","7.5699277","8.1034943","6.2402758","7.7964692"
"TCGA-WQ-AB4B-02","5.996452","7.852828","4.990433","6.632002","5.560682","3.218876","0.000000","8.016318","2.833213","6.788972","7.669028","3.688879","9.526245","8.107419","7.920447","3.688879","7.998335","4.564348","4.454347","5.926926","4.836282","5.236442","5.963579","4.543295","8.320935","5.273000","7.245655","2.302585","6.705639","7.165493","4.521789","6.739337"
"TCGA-RC-A7SH-02","6.731018","8.404024","6.159095","7.082549","7.232010","4.077537","1.791759","7.902857","0.000000","6.959399","9.164192","5.720312","8.801469","8.264106","7.249926","2.890372","8.638348","5.293305","5.852202","6.566672","3.931826","3.637586","7.233455","7.086738","9.678905","2.890372","8.090709","4.510860","5.231109","7.124478","5.568345","6.561031"
"TCGA-DD-A1EL-02","8.331345","9.164087","7.226936","7.913155","7.584773","4.753590","1.098612","9.860684","3.688879","6.458338","9.503085","3.332205","8.751316","9.643615","8.695005","4.304065","8.764522","7.013016","6.825460","7.339538","5.669881","3.555348","7.433667","5.129899","9.356603","5.762051","9.013474","3.688879","8.778018","9.005160","7.601402","8.032685"
"TCGA-5R-AAAM-02","6.4183649","8.6993481","6.1675165","6.7310181","6.6758232","3.8286414","0.6931472","9.0523992","0.6931472","7.6732231","7.7173513","4.7273878","8.1749845","8.4846700","7.2875606","4.7004804","8.1208860","6.2285110","4.4543473","6.1984787","5.6594822","5.4764636","5.5012582","5.5568281","8.3539681","4.8362819","7.7016524","2.5649494","6.8627579","8.1878554","6.1964441","7.4389716"
"TCGA-2V-A95S-02","6.291569","8.232706","6.804615","7.370860","6.895683","3.970292","2.197225","8.682538","1.791759","7.125283","8.711773","6.163315","8.839422","9.377717","8.186743","5.093750","8.640826","6.109248","4.844187","6.240276","6.152733","4.605170","6.632002","4.890349","8.878776","3.828641","8.033009","3.401197","8.454679","7.690286","6.505784","7.212294"
"TCGA-ZS-A9CG-02","6.6945621","8.4355492","6.4035742","6.4551986","6.6707663","3.7612001","0.0000000","9.1888103","0.6931472","7.8628820","8.0885618","3.5553481","8.6319494","8.3226371","7.3833681","3.3322045","8.3659051","6.1548581","3.9889840","6.0958246","5.3278762","3.6635616","5.9269260","6.1377271","8.7010136","5.3082677","8.0614869","2.6390573","8.0090307","8.2311098","6.1224928","7.5893358"
"TCGA-2Y-A9GZ-02","7.0066952","8.9319483","6.7844571","6.7684932","6.4150970","4.2195077","0.6931472","8.7443288","1.3862944","6.1675165","7.8363698","2.3025851","8.0215845","8.2761402","7.0850643","5.3798974","8.1707514","6.8200164","4.7361984","6.5410300","5.0814044","5.4806389","6.2822667","4.1271344","8.2487907","4.5108595","8.2723151","3.5263605","3.3672958","8.3870845","6.5147127","7.2855065"
"TCGA-K7-AAU7-02","6.192362","8.306719","6.624065","7.336937","7.335634","4.262680","1.609438","8.954157","3.637586","7.595890","7.621195","7.534228","8.265650","9.515396","7.858254","4.382027","7.852050","6.960348","5.384495","6.664409","5.484797","5.198497","6.093570","5.955837","8.372399","7.301148","8.051978","3.332205","8.523970","7.602401","6.336826","7.280697"
"TCGA-CC-A7IG-02"," 7.032624"," 8.561975"," 5.730100"," 7.448916"," 6.844815"," 4.779123"," 3.044522"," 8.158230"," 0.000000"," 6.212606"," 9.457747"," 5.564520"," 9.003316"," 9.278373"," 8.275376"," 4.595120"," 8.269501"," 5.379897"," 6.104793"," 6.903747"," 6.226537"," 3.871201"," 8.073091"," 6.408529","10.010592"," 4.454347"," 8.485496"," 4.330733"," 4.779123"," 7.729296"," 5.817111"," 7.054450"
"TCGA-BC-A217-02","6.6450910","8.9493651","6.9800759","7.0076006","7.1876572","3.7376696","3.2188758","9.3529678","0.6931472","7.0317413","9.0451119","3.8066625","8.3158111","8.4967864","8.4193598","3.0445224","8.2316422","6.5012897","5.9053618","5.9135030","6.9314718","5.5254529","7.2855065","6.1548581","9.5998793","5.1647860","8.4914650","3.4657359","2.3978953","8.2106680","6.8606637","7.8838232"
"TCGA-2Y-A9GY-02","5.916202","8.239329","6.359574","7.359468","7.338238","4.477337","1.791759","8.972591","6.093570","6.593045","8.637817","3.433987","8.827468","9.405660","8.551208","3.295837","8.473241","6.240276","5.976351","6.935370","5.659482","2.397895","6.926577","7.709757","8.366835","4.521789","8.536407","3.465736","6.380123","7.839526","6.570883","7.245655"
"TCGA-BC-A3KG-02","6.725034","9.655603","6.719013","7.507690","7.577122","4.553877","2.197225","9.925004","1.791759","6.714171","8.944420","3.912023","8.512382","9.323848","8.220134","3.931826","8.551788","7.260523","6.146329","7.055313","6.173786","6.902743","7.558517","4.605170","9.951325","3.912023","8.626944","3.688879","2.079442","8.634798","7.729296","7.653495"
"TCGA-DD-A118-02","7.6596430","8.9671217","6.9744789","7.0766538","7.1762545","4.9052748","0.6931472","9.4477812","1.0986123","7.4587627","8.9623917","4.3694479","8.9255873","8.8921991","8.1092250","4.9272537","8.4744944","7.0673198","4.3438054","7.1996783","4.7361984","5.7651911","6.4052285","7.9437827","9.6536149","2.8903718","8.5045131","3.8501476","2.3025851","9.1832775","5.7930136","7.6098622"
"TCGA-DD-A4NJ-02","6.513230","8.165932","6.466145","6.884487","6.994850","4.189655","1.386294","8.175829","1.791759","6.448889","7.948738","3.610918","8.315322","8.644530","7.474205","4.007333","7.688913","6.381816","5.676754","6.385194","5.765191","3.663562","6.333280","6.556778","8.728588","1.945910","7.772753","4.110874","2.890372","7.628518","6.411818","7.317212"
"TCGA-2Y-A9H3-02","6.3153580","7.7848893","5.7333413","5.6835798","5.7004436","3.0910425","0.6931472","8.0356027","1.6094379","5.4071718","8.0073671","3.8286414","9.2760345","7.8391316","8.0096954","3.1780538","7.8180279","4.6151205","4.1431347","5.8636312","4.4773368","4.6913479","5.9989366","7.0475172","8.5483042","2.5649494","7.3721180","2.7080502","1.7917595","7.9844627","4.6728288","6.0913099"
"TCGA-DD-A113-02","7.137278","8.689633","6.186209","7.669962","7.590852","5.389072","1.098612","9.236008","0.000000","7.732808","8.978660","4.189655","8.109225","9.011646","7.836765","5.337538","8.181720","7.237059","5.843544","7.071573","5.313206","5.081404","6.898715","7.295735","9.024493","1.098612","8.230311","3.784190","5.488938","8.243283","6.016157","8.017967"
"TCGA-UB-A7MB-02","6.873164","8.794673","6.651572","6.333280","6.666957","4.927254","1.386294","9.229555","0.000000","7.277939","8.983816","2.484907","8.861350","9.266248","8.030084","3.433987","8.727292","6.501290","6.385194","6.715383","6.369901","5.187386","7.421178","5.713733","8.092851","5.549076","7.874359","3.218876","4.983607","8.432289","6.584791","7.811973"
"TCGA-DD-AAVX-02","5.9763509","7.9345135","6.1025586","6.3647508","6.3044488","3.7135721","0.0000000","8.5145898","0.6931472","6.6783421","7.1974354","3.5263605","8.2198647","8.2033040","6.8844867","3.4965076","7.3689704","6.1441856","3.9702919","5.7365723","5.0106353","3.5263605","5.3278762","3.4011974","7.7731737","1.9459101","7.5400903","1.3862944","6.9847163","7.5958899","5.8777358","6.4723463"
"TCGA-ED-A5KG-02","7.004882","8.939974","6.984716","7.331060","7.725771","3.737670","1.945910","9.180190","0.000000","8.216628","8.385032","4.369448","8.250881","9.190444","7.816417","5.129899","8.217169","7.242082","5.455321","6.546785","5.318120","5.831882","6.246107","6.802395","8.201934","4.890349","8.268732","4.262680","8.213382","7.939515","6.822197","7.372746"
"TCGA-BC-A69H-02","7.132498","7.886081","6.091310","7.029088","6.498282","3.663562","2.079442","7.947679","3.295837","6.625392","8.973478","3.401197","9.506065","9.405743","8.407378","4.317488","8.291296","4.795791","4.955827","7.190676","5.323010","2.944439","7.491088","5.356586","8.591558","5.111988","8.411833","3.850148","7.646831","7.488294","5.631212","6.224558"
"TCGA-ED-A7XP-02","6.846943","8.986196","6.403574","7.085901","7.042286","4.127134","1.098612","9.738554","0.000000","7.092574","8.927049","5.231109","8.362876","8.907342","7.899524","5.153292","8.447200","6.898715","5.762051","6.568078","5.192957","5.814131","5.869297","7.451242","9.453443","5.897154","8.203851","3.295837","9.627075","8.106515","6.712956","7.869784"
"TCGA-G3-A5SM-02","7.387090","8.905987","6.504288","7.046647","6.846943","3.663562","0.000000","9.129456","2.397895","7.956477","8.705000","4.859812","8.654169","8.687273","7.609367","4.753590","8.549467","6.703188","5.087596","6.484635","5.488938","5.159055","6.413459","7.809947","9.344871","3.970292","8.565221","3.218876","7.080868","8.929303","6.759255","7.543803"
"TCGA-DD-A39V-02","6.552508","8.281471","6.236370","6.661855","6.120297","2.639057","0.000000","8.049746","1.609438","5.442418","8.609408","2.197225","9.545025","8.636930","8.916774","2.397895","7.851661","5.147494","4.682131","5.955837","5.480639","4.219508","7.151485","4.867534","8.917177","2.639057","7.498316","1.609438","9.437556","7.218177","5.379897","5.981414"
"TCGA-G3-AAV3-02","7.124478","8.610501","6.513230","6.831954","7.078342","4.007333","0.000000","8.352083","2.833213","6.091310","8.407602","4.934474","8.432942","8.611594","7.644919","4.077537","8.536800","6.495266","4.543295","6.333280","5.370638","4.025352","6.523562","8.126518","8.956609","3.688879","8.310907","2.772589","8.490644","8.162231","6.403574","7.556951"
"TCGA-CC-A8HV-02","6.293419","8.585039","5.587249","7.025538","6.824374","4.477337","2.302585","8.744329","2.197225","7.016610","9.228573","4.276666","8.922125","9.101195","7.760041","5.950643","8.239593","6.184149","6.001415","6.284134","4.969813","4.110874","7.243513","5.700444","8.553718","5.834811","8.385945","5.480639","4.356709","7.020191","5.707110","7.272398"
"TCGA-G3-AAV7-02"," 6.238325"," 8.589328"," 6.884487"," 7.733684"," 7.484369"," 4.488636"," 2.079442"," 8.532673"," 2.079442"," 7.304516"," 9.580662"," 4.477337"," 8.939974"," 9.364777"," 8.243283"," 5.743003"," 8.259717"," 6.246107"," 6.173786"," 6.889591"," 6.754604"," 5.081404"," 6.610696"," 6.111467","10.001249"," 6.672033"," 7.881560"," 3.555348"," 7.284821"," 8.020270"," 6.925595"," 8.022897"
"TCGA-DD-A4NI-02","6.583409","9.331673","6.774224","6.916715","7.029088","4.356709","0.000000","9.646464","1.386294","7.089243","7.959975","4.574711","8.949884","8.234300","7.841100","4.605170","8.244071","6.751101","5.068904","6.161207","5.056246","5.697093","5.620401","5.752573","8.563695","5.488938","7.760467","2.079442","8.053887","8.617039","5.874931","7.882692"
"TCGA-DD-A3A8-02","6.647688","8.529714","5.945421","6.478510","6.813445","3.871201","1.098612","8.850518","0.000000","6.375025","8.576594","2.079442","8.585412","8.353261","7.204893","3.583519","8.523175","5.472271","4.304065","6.113682","4.262680","4.553877","6.214608","7.052721","9.057189","3.828641","8.093462","2.302585","7.270313","8.329175","5.746203","7.064759"
"TCGA-CC-5258-02"," 7.415777"," 9.102867"," 7.018402"," 7.957877"," 8.023552"," 4.727388"," 1.098612"," 9.498447"," 5.375278"," 6.938284"," 8.707979"," 4.477337"," 8.210124"," 9.857496"," 8.119994"," 6.677083"," 8.569596"," 7.574045"," 6.089045"," 7.207119"," 5.209486"," 4.663439"," 7.137278"," 8.241440"," 8.173857"," 5.375278"," 8.660081"," 4.143135","10.184485"," 7.989560"," 7.228388"," 7.288244"
"TCGA-5C-AAPD-02","7.044905","8.445912","5.669881","6.270988","6.363028","3.828641","1.098612","7.935230","1.386294","6.366470","8.710949","3.401197","9.212937","8.791790","8.400210","2.484907","7.926603","4.927254","5.402677","6.107023","5.327876","3.218876","7.040536","7.587311","8.883224","4.060443","7.600402","3.526361","2.772589","7.221105","5.948035","8.040447"
"TCGA-ED-A459-02","6.715383","9.020148","6.646391","6.803505","7.005789","3.178054","0.000000","8.496990","4.564348","6.876265","8.700015","4.043051","9.033842","8.478660","8.281218","4.394449","8.491670","6.470800","5.262690","6.768493","5.556828","4.718499","6.638568","8.475120","9.205730","5.181784","8.390949","4.248495","8.373554","8.463370","6.591674","8.566935"
"TCGA-DD-AADM-02","5.9080829","7.9204465","6.3851944","6.9660242","6.3243590","3.3322045","0.6931472","8.2345650","0.0000000","6.2952660","8.9683962","5.2094862","9.1993805","8.3447428","8.3308636","2.7725887","8.3260327","5.5294291","4.5951199","6.5381398","5.0106353","4.7004804","6.7934661","6.5235623","9.2607483","3.4339872","7.8304256","4.2341065","6.5012897","8.1414810","5.9939614","6.7345917"
"TCGA-DD-A3A6-02","8.014997","7.991931","4.912655","6.359574","6.395262","4.158883","0.000000","7.355641","0.000000","8.349248","7.576097","4.143135","9.263597","7.512618","7.200425","7.293698","8.673513","4.158883","5.181784","5.945421","5.267858","5.828946","6.527958","5.236442","8.642239","3.583519","7.940584","3.135494","2.197225","7.421776","6.082219","6.781058"
"TCGA-FV-A3I1-02","6.4692503","8.3975083","6.3885614","7.2882444","7.2577077","4.1108739","0.0000000","9.2073359","0.6931472","6.8532991","8.3763206","4.6728288","8.2430195","9.0655458","7.6843241","4.3040651","8.7041706","6.7867170","5.5529596","6.6541525","5.3612922","5.2311086","6.4997870","6.7787849","9.2654912","5.9162021","8.5213844","3.1780538","8.2960476","8.1825593","6.6120410","7.6722925"
"TCGA-ZS-A9CD-02","7.1966866","8.0605400","6.3613025","6.8710913","6.6554404","3.8918203","0.6931472","8.7521072","0.6931472","7.1921821","8.3344716","3.2188758","8.5006572","8.6548660","7.6718268","2.9957323","8.2542688","5.6869754","4.3567088","6.0753460","5.4764636","4.9126549","6.4536250","5.7137328","9.0905428","3.6375862","7.7861364","1.7917595","8.0737146","7.8312202","5.3278762","7.1678092"
"TCGA-RG-A7D4-02"," 6.929517"," 8.327001"," 6.073045"," 7.799753"," 8.006034"," 4.219508"," 1.098612"," 8.941807"," 5.176150"," 4.934474"," 8.560444"," 3.806662"," 9.042513"," 9.282568"," 8.014336"," 2.639057"," 7.643962"," 6.716595"," 5.159055"," 6.824374"," 5.393628"," 4.394449"," 6.442540"," 6.200509"," 8.870663"," 5.198497"," 7.779885"," 3.044522","10.113830"," 7.545390"," 6.059123"," 6.626718"
"TCGA-WX-AA46-02","6.8617113","9.2226641","6.8855097","7.2682230","6.9782137","4.1108739","0.6931472","9.4447008","0.6931472","9.3979811","7.4944302","5.0498560","8.9956609","8.5483042","7.7177962","4.4886364","8.6816902","6.5567784","4.4067192","6.4199949","4.4998097","5.9242558","5.6559918","6.8522426","8.1628014","4.1743873","7.5938778","2.9444390","8.3255483","8.5548743","6.6605751","7.9783110"
"TCGA-FV-A23B-02","7.242082","9.228279","7.235619","7.419381","7.735433","3.988984","1.098612","8.964568","2.833213","7.262629","8.751633","3.610918","8.724207","8.984819","7.854769","5.170484","8.376551","6.993015","5.641907","7.087574","5.880533","5.537334","6.820016","7.717796","9.152393","2.890372","8.430545","3.496508","8.293299","8.200288","6.988413","7.733246"
"TCGA-DD-AADK-02","7.002156","8.800114","6.396930","7.309212","7.140453","4.584967","0.000000","8.399535","2.079442","7.734121","9.342421","4.025352","9.004300","9.047704","8.289037","4.543295","8.915701","5.814131","5.257495","7.069874","5.099866","4.934474","6.948897","7.606387","9.819562","4.330733","8.596928","4.219508","7.303843","8.645938","6.182085","7.791936"
"TCGA-BD-A3ER-02","7.231287","8.607034","6.492240","7.101676","6.638568","3.367296","0.000000","8.606119","0.000000","7.530480","8.180881","5.455321","8.258422","8.532082","7.529406","3.988984","8.197263","6.137727","4.430817","6.104793","5.062595","5.476464","5.846439","5.921578","8.713253","5.575949","7.862882","2.890372","5.958425","8.041413","6.161207","7.528869"
"TCGA-RC-A6M3-02","7.012115","7.954021","6.030685","7.751905","7.375882","5.111988","1.791759","8.546364","0.000000","8.379539","8.241967","3.401197","8.793764","9.316141","8.963800","3.258097","8.155075","6.013715","5.204007","6.817831","6.070738","2.484907","6.400257","3.401197","8.404248","6.893656","7.669495","5.420535","6.655440","7.650645","6.280396","7.900266"
"TCGA-UB-A7MA-02","6.421622","8.433594","6.327937","6.293419","6.594413","5.513429","1.791759","8.819813","1.098612","6.601230","8.449771","8.545781","8.499233","9.136263","7.796058","5.572154","7.753624","6.315358","6.244167","6.876265","5.940171","4.382027","6.936343","7.474772","9.307830","4.317488","8.155649","3.891820","8.192570","7.186144","6.196444","6.956545"
"TCGA-2Y-A9HA-02","7.9131552","8.5743294","6.4661447","7.6172678","7.7672640","4.9344739","0.6931472","9.1021982","2.3978953","6.4232470","9.3662324","4.0073332","8.9468955","9.1129480","7.6197242","4.2046926","8.6833854","7.5158891","5.0172798","6.8554088","5.4806389","3.4965076","6.8254600","7.8422788","9.5811450","4.0073332","8.9206563","4.0775374","8.8558060","8.4362000","7.0057890","7.7497534"
"TCGA-ED-A7PX-02","7.111512","8.620652","6.759255","6.904751","7.138073","5.043425","1.609438","9.012865","1.386294","7.008505","8.503297","6.208590","8.771525","9.875140","8.575273","3.850148","8.627482","7.399398","5.641907","6.577861","5.545177","6.169611","6.204558","6.003887","9.827254","6.458338","8.684909","3.218876","4.912655","7.730175","5.575949","7.912423"
"TCGA-DD-AAEK-02","6.272877","8.496990","5.713733","6.251904","6.522093","3.970292","0.000000","8.349721","1.098612","7.556428","7.241366","3.912023","7.518064","7.901748","6.391917","3.433987","7.220374","6.295266","4.615121","5.802118","4.007333","5.049856","4.875197","7.730175","7.860571","2.708050","7.279319","3.258097","7.130899","7.052721","5.840642","6.587550"
"TCGA-ZS-A9CE-02","6.6346334","8.5273415","6.3868793","6.7696420","6.6982681","3.9120230","0.6931472","8.7864567","0.0000000","6.3630281","8.3513747","3.0445224","8.9706863","8.5861594","7.4541411","3.0910425","8.2316422","6.4199949","4.4543473","6.4409465","4.6821312","3.6888795","6.3491390","6.8844867","9.0222019","5.0875963","8.8787761","3.3322045","7.8961806","8.7530555","5.8721178","7.6907432"
"TCGA-ED-A7PZ-02","7.774015","8.351847","6.285998","7.256297","7.384610","5.036953","0.000000","8.930891","4.997212","4.442651","9.274535","3.951244","9.251002","9.162305","8.642415","3.091042","8.286773","5.476464","4.276666","6.548219","5.129899","3.091042","6.766192","6.345636","9.681094","2.397895","8.119696","4.234107","8.226573","8.544808","6.590301","7.427144"
"TCGA-RC-A7SB-02","6.7990559","9.1197590","5.8833224","7.0396603","7.1268908","4.1743873","0.6931472","9.4961206","1.6094379","7.8461988","8.0503845","3.4657359","9.0455836","8.1800407","7.8465900","4.4773368","8.7651464","6.4183649","5.2311086","6.5117453","5.2678582","5.7651911","7.0475172","7.7475968","9.0044226","3.6635616","8.1125278","3.8918203","2.8332133","8.6172195","5.7493930","7.7061630"
"TCGA-DD-A39Z-02","6.0661081","8.2480057","5.8749307","6.7238324","5.8464388","2.8332133","0.6931472","7.6506446","0.0000000","6.7945866","8.4796990","2.3025851","9.1213999","7.6093665","8.4740769","3.4339872","8.2718040","4.5538769","4.5108595","6.4297195","5.5373343","4.7273878","7.0715734","3.4339872","9.2887818","4.1743873","7.5735313","3.3322045","8.7584124","7.9779681","5.5451774","6.3902407"
"TCGA-G3-A25X-02","7.299797","8.948066","6.774224","6.572283","6.113682","3.663562","2.079442","7.779049","1.098612","7.047517","9.668841","4.584967","9.705768","9.397318","9.600286","3.258097","8.672315","5.323010","5.273000","7.159292","6.098074","4.454347","7.737616","5.537334","9.228082","3.135494","7.982075","3.178054","7.286192","7.646831","5.918894","6.970730"
