"","from","to"
"927","ELAVL1","TRAF5"
"928","TP53","AHNAK"
"929","ACTB","AHNAK"
"930","TP53","TOP2A"
"931","E2F4","TOP2A"
"932","HDAC2","TOP2A"
"933","UHRF1","TOP2A"
"934","TP53","KPNB1"
"935","MYC","KPNB1"
"936","SMAD2","KPNB1"
"937","EZH2","KPNB1"
"938","NFYC","KPNB1"
"939","PTMA","KPNB1"
"940","TP53","CD82"
"941","TP53","OGG1"
"942","ELK1","OGG1"
"943","NFYC","OGG1"
"944","TP53","THRSP"
"945","TP53","NME1"
"946","TP53","PTPN13"
"947","BRD7","PTPN13"
"948","TP53","TRIM22"
"949","TP53","FAM83H"
"950","EGR2","FAM83H"
"951","EGR3","FAM83H"
"952","FOSB","FAM83H"
"953","TCF3","FAM83H"
"954","TP53","PPFIBP2"
"955","TCF3","PPFIBP2"
"956","TSG101","PPFIBP2"
"957","ZIC2","PPFIBP2"
"958","TP53","IK"
"959","TCF3","IK"
"960","TP53","GPN2"
"961","TP53","C15orf40"
"962","TP53","ANXA3"
"963","FOSB","ANXA3"
"964","TP53","UBE2I"
"965","ELK1","UBE2I"
"966","ESR1","UBE2I"
"967","DACH1","UBE2I"
"968","DNMT3A","UBE2I"
"969","HSF2","UBE2I"
"970","TCF3","UBE2I"
"971","PIAS1","UBE2I"
"972","RAD51","UBE2I"
"973","CDKN2A","FOXM1"
"974","CDK1","FOXM1"
"975","CDC25B","FOXM1"
"976","CDC6","FOXM1"
"977","CCNB1","FOXM1"
"978","CDKN2C","WDR5"
"979","CDKN2C","RBBP5"
"980","CDKN1A","NELFCD"
"981","CCND1","NELFCD"
"982","CCND1","E2F8"
"983","CDK4","NCOA2"
"984","SMARCE1","NCOA2"
"985","RB1","GTF3C2"
"986","E2F4","GTF3C2"
"987","E2F5","GTF3C2"
"988","E2F2","GTF3C2"
"989","E2F3","GTF3C2"
"990","MYC","GTF3C2"
"991","RB1","KDM5B"
"992","MYC","KDM5B"
"993","EGR3","KDM5B"
"994","RB1","CASP2"
"995","NFYC","CASP2"
"996","MAPK1","DUSP9"
"997","MAPK1","IL17RC"
"998","MYC","IL17RC"
"999","MAPK1","SDC1"
"1000","E2F5","SDC1"
"1001","E2F2","SDC1"
"1002","MYC","SDC1"
"1003","MAPK1","ZFP36"
"1004","ELK1","ZFP36"
"1005","YWHAB","ZFP36"
"1006","YWHAG","ZFP36"
"1007","ELAVL1","ZFP36"
"1008","FOSB","ZFP36"
"1009","MAPK1","TNF"
"1010","MAPK3","TNF"
"1011","ELK1","TNF"
"1012","MYD88","TNF"
"1013","ETV4","TNF"
"1014","HMGB2","TNF"
"1015","UPF2","GSPT2"
"1016","UPF3B","GSPT2"
"1017","SMG7","SMG5"
"1018","PPP2CB","SMG5"
"1019","PPP2R1A","SMG5"
"1020","PPP2R5A","SMG5"
"1021","PPP2CB","IRAK1"
"1022","PPP2R1A","IRAK1"
"1023","MYD88","IRAK1"
"1024","PPP2CB","STK3"
"1025","PPP2R1A","STK3"
"1026","FRMD6","STK3"
"1027","ACTB","STK3"
"1028","ACTG1","STK3"
"1029","RASSF4","STK3"
"1030","FOSB","STK3"
"1031","RAN","XPO1"
"1032","E2F4","XPO1"
"1033","NPM1","XPO1"
"1034","BRCA2","SEM1"
"1035","BRCA2","PSMD3"
"1036","BRCA2","BUB1B"
"1037","ZNF143","BUB1B"
"1038","BRCA2","RPA1"
"1039","TCEA2","RPA1"
"1040","FANCC","FANCI"
"1041","FANCF","FANCI"
"1042","FANCG","FANCI"
"1043","UBE2T","FANCI"
"1044","CENPX","FANCI"
"1045","CENPS","FANCI"
"1046","ELK1","FANCI"
"1047","MAP4K4","MAP3K1"
"1048","RAC1","MAP3K1"
"1049","ELK1","FZD4"
"1050","ELK1","PARD3"
"1051","GSK3B","PARD3"
"1052","E2F4","PARD3"
"1053","ELK1","MDM4"
"1054","CDK1","MDM4"
"1055","YWHAB","MDM4"
"1056","YWHAG","MDM4"
"1057","YWHAZ","MDM4"
"1058","CSNK1A1","MDM4"
"1059","ARF1","MDM4"
"1060","ELK1","SND1"
"1061","AGTR1","SND1"
"1062","ATF5","SND1"
"1063","ELK1","TRRAP"
"1064","E2F4","TRRAP"
"1065","ACTL6A","TRRAP"
"1066","BRD8","TRRAP"
"1067","EP400","TRRAP"
"1068","ELK1","SKP2"
"1069","CKS1B","SKP2"
"1070","CKS2","SKP2"
"1071","ELK1","ARID2"
"1072","SMARCC1","ARID2"
"1073","SMARCC2","ARID2"
"1074","SMARCA2","ARID2"
"1075","SMARCE1","ARID2"
"1076","ELK1","SETDB1"
"1077","HDAC2","SETDB1"
"1078","PHF10","SETDB1"
"1079","DNMT3A","SETDB1"
"1080","TRIM16","SETDB1"
"1081","TARDBP","SETDB1"
"1082","TCERG1","SETDB1"
"1083","ZFP64","SETDB1"
"1084","ELK1","MCM10"
"1085","E2F4","MCM10"
"1086","MCM3","MCM10"
"1087","ELK1","DAP3"
"1088","ELK1","EIF2AK1"
"1089","NFE2L2","EIF2AK1"
"1090","ELK1","FUT4"
"1091","ELK1","BLM"
"1092","ELK1","NOL7"
"1093","ELK1","PRCP"
"1094","NFYC","PRCP"
"1095","ELK1","CENPF"
"1096","NFYC","CENPF"
"1097","ELK1","WDR46"
"1098","ELK1","THOC6"
"1099","EGR2","THOC6"
"1100","EGR3","THOC6"
"1101","ZIC2","THOC6"
"1102","ELK1","PUF60"
"1103","FUBP1","PUF60"
"1104","ELK1","PTBP3"
"1105","E2F4","PTBP3"
"1106","E2F2","PTBP3"
"1107","E2F3","PTBP3"
"1108","MYC","PTBP3"
"1109","ELK1","LASP1"
"1110","ELK1","ASXL2"
"1111","ELK1","SENP1"
"1112","E2F4","SENP1"
"1113","E2F5","SENP1"
"1114","E2F2","SENP1"
"1115","E2F3","SENP1"
"1116","ELK1","NUP155"
"1117","E2F4","NUP155"
"1118","ELK1","MSH3"
"1119","E2F4","MSH3"
"1120","ELK1","BROX"
"1121","E2F4","BROX"
"1122","EGR2","BROX"
"1123","EGR3","BROX"
"1124","ELK1","DHX30"
"1125","E2F4","DHX30"
"1126","ZIC2","DHX30"
"1127","RBBP7","DHX30"
"1128","ELK1","SEC24C"
"1129","ELK1","PRPF19"
"1130","ELK1","DPCD"
"1131","TCF3","DPCD"
"1132","RUVBL2","DPCD"
"1133","ELK1","C17orf58"
"1134","ELK1","ACD"
"1135","XRCC6","ACD"
"1136","ELK1","SF3B2"
"1137","TCERG1","SF3B2"
"1138","ELK1","OTUD7B"
"1139","E2F4","OTUD7B"
"1140","ELK1","MTBP"
"1141","ELK1","KIF4A"
"1142","E2F4","KIF4A"
"1143","TTF2","KIF4A"
"1144","ELK1","EPB41L4A"
"1145","ELK1","ACTG2"
"1146","ELK1","SLBP"
"1147","NFYC","SLBP"
"1148","ELK1","LRRC4C"
"1149","E2F4","LRRC4C"
"1150","E2F5","LRRC4C"
"1151","E2F2","LRRC4C"
"1152","E2F3","LRRC4C"
"1153","NFYC","LRRC4C"
"1154","ELK1","SERPINI1"
"1155","ELK1","RBP5"
"1156","ELK1","MLEC"
"1157","ELK1","MAF1"
"1158","ELK1","KCNN2"
"1159","ATF5","KCNN2"
"1160","EGR2","KCNN2"
"1161","EGR3","KCNN2"
"1162","FOSB","KCNN2"
"1163","ELK1","GPANK1"
"1164","E2F4","GPANK1"
"1165","ELK1","UBE2Q1"
"1166","ELK1","TMEM68"
"1167","MYC","TMEM68"
"1168","ELK1","RPL37"
"1169","ELK1","RPL15"
"1170","E2F4","RPL15"
"1171","E2F5","RPL15"
"1172","MYC","RPL15"
"1173","ELK1","MEA1"
"1174","MYC","MEA1"
"1175","ELK1","ITPA"
"1176","ELK1","ITGB3BP"
"1177","E2F4","ITGB3BP"
"1178","MYC","ITGB3BP"
"1179","ESR1","ITGB3BP"
"1180","ELK1","HEATR1"
"1181","ELK1","EXOSC10"
"1182","MYC","EXOSC10"
"1183","RUVBL2","EXOSC10"
"1184","SSRP1","EXOSC10"
"1185","TARDBP","EXOSC10"
"1186","ELK1","DCAF8"
"1187","ELK1","COLEC11"
"1188","MYC","COLEC11"
"1189","ELK1","CLK2"
"1190","E2F4","CLK2"
"1191","ELK1","CIDEB"
"1192","ELK1","SMG8"
"1193","HSF2","SMG8"
"1194","ELK1","TINAGL1"
"1195","ELK1","ZSCAN29"
"1196","ELK1","ZNF623"
"1197","ELK1","ZNF322"
"1198","ELK1","UGGT1"
"1199","ELK1","UBE2J2"
"1200","ELK1","TRIM15"
"1201","ELK1","SNX12"
"1202","ELK1","SLC25A20"
"1203","E2F4","SLC25A20"
"1204","ELK1","SFR1"
"1205","ELK1","RNF150"
"1206","ELK1","RBM22"
"1207","E2F4","RBM22"
"1208","E2F5","RBM22"
"1209","E2F2","RBM22"
"1210","E2F3","RBM22"
"1211","ELK1","RABIF"
"1212","E2F4","RABIF"
"1213","ELK1","PPOX"
"1214","EGR2","PPOX"
"1215","EGR3","PPOX"
"1216","ELK1","POLA1"
"1217","ELK1","OSTF1"
"1218","ELK1","MTIF2"
"1219","ELK1","LZIC"
"1220","ELK1","KLHDC3"
"1221","E2F4","KLHDC3"
"1222","ELK1","KCND3"
"1223","ELK1","KBTBD4"
"1224","ELK1","FBXW2"
"1225","ELK1","FBXL18"
"1226","ELK1","FAM168B"
"1227","BHLHE40","FAM168B"
"1228","ELK1","EMG1"
"1229","ELK1","EIF3G"
"1230","ELK1","DNAJC7"
"1231","ATF5","DNAJC7"
"1232","ELK1","DISP1"
"1233","ELK1","DDX55"
"1234","ELK1","CSPP1"
"1235","ELK1","CPSF3"
"1236","PAPOLA","CPSF3"
"1237","ELK1","COPA"
"1238","ATF5","COPA"
"1239","ELK1","COMMD5"
"1240","ELK1","CDCA8"
"1241","ELK1","CBLN2"
"1242","ELK1","BANF1"
"1243","ELK1","AP5M1"
"1244","ELK1","AP3B1"
"1245","GADD45G","MAP3K4"
"1246","GADD45A","MAP3K4"
"1247","GADD45B","MAP3K4"
"1248","TGFB1","ASH1L"
"1249","MAPKAPK5","HSPB1"
"1250","RAC1","TLR4"
"1251","MYD88","TLR4"
"1252","CD14","TLR4"
"1253","RAC1","RALBP1"
"1254","RALA","RALBP1"
"1255","GDF5","BMPR1A"
"1256","BMP8A","BMPR1A"
"1257","BMP5","BMPR1A"
"1258","ZMYND11","BMPR1A"
"1259","PLCB1","AVPR1A"
"1260","PLCB1","FPR1"
"1261","DGKQ","PLCD3"
"1262","DGKZ","PLCD3"
"1263","MTMR7","PIP4P2"
"1264","AGTR1","SERPINE1"
"1265","E2F2","SERPINE1"
"1266","E2F3","SERPINE1"
"1267","MYC","SERPINE1"
"1268","SMAD2","SERPINE1"
"1269","ESR1","SERPINE1"
"1270","FOSB","SERPINE1"
"1271","TSC1","RHEB"
"1272","PCNA","BAZ1B"
"1273","SMARCC2","BAZ1B"
"1274","SMARCE1","BAZ1B"
"1275","GSK3B","CREB3L4"
"1276","MYC","CREB3L4"
"1277","CDK7","PCGF6"
"1278","E2F4","PTPRB"
"1279","E2F5","PTPRB"
"1280","E2F2","PTPRB"
"1281","E2F3","PTPRB"
"1282","E2F4","SUZ12"
"1283","IGF2","SUZ12"
"1284","EZH2","SUZ12"
"1285","E2F4","LHX2"
"1286","E2F2","LHX2"
"1287","E2F3","LHX2"
"1288","TCF3","LHX2"
"1289","CITED2","LHX2"
"1290","E2F4","MCM8"
"1291","E2F4","SUPT4H1"
"1292","E2F4","BIRC5"
"1293","LEF1","BIRC5"
"1294","TCF7","BIRC5"
"1295","TCF7L2","BIRC5"
"1296","ILF3","BIRC5"
"1297","E2F4","PTGS2"
"1298","E2F2","PTGS2"
"1299","TCF7L2","PTGS2"
"1300","DR1","PTGS2"
"1301","EGR2","PTGS2"
"1302","ETV4","PTGS2"
"1303","HMGA1","PTGS2"
"1304","E2F4","MSH2"
"1305","BARD1","MSH2"
"1306","E2F4","AURKB"
"1307","ANKZF1","AURKB"
"1308","E2F4","CDCA7"
"1309","E2F2","CDCA7"
"1310","E2F3","CDCA7"
"1311","E2F4","DIRAS3"
"1312","E2F4","RRM1"
"1313","E2F4","PCLAF"
"1314","E2F4","PLK4"
"1315","E2F4","TOPBP1"
"1316","MYC","TOPBP1"
"1317","TCFL5","TOPBP1"
"1318","E2F4","TTK"
"1319","NFYC","TTK"
"1320","E2F4","F3"
"1321","EGR2","F3"
"1322","FOSB","F3"
"1323","E2F4","STMN1"
"1324","E2F3","STMN1"
"1325","ESR1","STMN1"
"1326","BHLHE40","STMN1"
"1327","E2F4","TMPO"
"1328","E2F2","TMPO"
"1329","MYC","TMPO"
"1330","E2F4","UBE2S"
"1331","E2F5","UBE2S"
"1332","E2F2","UBE2S"
"1333","E2F3","UBE2S"
"1334","NFYC","UBE2S"
"1335","E2F4","MKI67"
"1336","E2F4","POLD1"
"1337","E2F4","PRC1"
"1338","E2F4","PPIA"
"1339","MYC","PPIA"
"1340","E2F4","NUP153"
"1341","E2F4","NCL"
"1342","NPM1","NCL"
"1343","E2F4","EIF4H"
"1344","E2F4","UNG"
"1345","E2F4","TRMT6"
"1346","E2F4","SMC3"
"1347","E2F4","SLC39A14"
"1348","E2F4","RANBP1"
"1349","EGR3","RANBP1"
"1350","E2F4","METTL3"
"1351","E2F4","MEPCE"
"1352","E2F2","MEPCE"
"1353","E2F3","MEPCE"
"1354","BHLHE40","MEPCE"
"1355","E2F4","MAPRE1"
"1356","E2F2","MAPRE1"
"1357","MYC","MAPRE1"
"1358","E2F4","HMMR"
"1359","E2F4","CENPM"
"1360","E2F4","CSRNP1"
"1361","FOSB","CSRNP1"
"1362","E2F4","CLIC1"
"1363","E2F4","PRR14L"
"1364","E2F5","PRR14L"
"1365","E2F2","PRR14L"
"1366","E2F3","PRR14L"
"1367","EGR2","PRR14L"
"1368","EGR3","PRR14L"
"1369","E2F4","PABPC1"
"1370","EGR2","PABPC1"
"1371","EGR3","PABPC1"
"1372","E2F4","NSF"
"1373","E2F5","NSF"
"1374","E2F2","NSF"
"1375","E2F3","NSF"
"1376","EGR3","NSF"
"1377","TCF3","NSF"
"1378","E2F4","SUV39H1"
"1379","HDAC2","SUV39H1"
"1380","DNMT3A","SUV39H1"
"1381","RBBP7","SUV39H1"
"1382","E2F4","SMC4"
"1383","E2F4","KDM6A"
"1384","ZIC2","KDM6A"
"1385","E2F4","GINS1"
"1386","E2F5","GINS1"
"1387","E2F4","WRAP73"
"1388","E2F2","WRAP73"
"1389","E2F4","N4BP2L1"
"1390","E2F4","STK35"
"1391","E2F5","STK35"
"1392","MYC","STK35"
"1393","E2F4","STAG1"
"1394","E2F2","STAG1"
"1395","E2F3","STAG1"
"1396","SMAD2","STAG1"
"1397","TCF3","STAG1"
"1398","E2F4","RPS20"
"1399","E2F4","RFC3"
"1400","E2F4","PXMP2"
"1401","E2F5","PXMP2"
"1402","E2F2","PXMP2"
"1403","E2F4","PPM1D"
"1404","E2F4","POLE2"
"1405","E2F2","POLE2"
"1406","E2F4","NIPBL"
"1407","E2F4","NDC80"
"1408","E2F4","MSH6"
"1409","E2F2","MSH6"
"1410","E2F3","MSH6"
"1411","NFYC","MSH6"
"1412","E2F4","KIAA1143"
"1413","E2F5","KIAA1143"
"1414","E2F2","KIAA1143"
"1415","E2F3","KIAA1143"
"1416","E2F4","HAT1"
"1417","E2F4","GPR158"
"1418","E2F4","GMNN"
"1419","E2F4","DTL"
"1420","E2F5","DTL"
"1421","E2F2","DTL"
"1422","E2F3","DTL"
"1423","E2F4","DHX9"
"1424","ILF3","DHX9"
"1425","DDX20","DHX9"
"1426","SSRP1","DHX9"
"1427","E2F4","ARL6IP6"
"1428","E2F4","BUB3"
"1429","HDAC2","BUB3"
"1430","MYC","BUB3"
"1431","ZIC2","BUB3"
"1432","E2F4","STOML2"
"1433","FOSB","STOML2"
"1434","E2F4","FBLN1"
"1435","E2F4","CHCHD7"
"1436","E2F4","RUSC1"
"1437","E2F5","RUSC1"
"1438","E2F2","RUSC1"
"1439","E2F3","RUSC1"
"1440","ATF5","RUSC1"
"1441","TCF3","RUSC1"
"1442","E2F4","TMEM53"
"1443","E2F4","SHB"
"1444","E2F4","PRIM2"
"1445","E2F4","GON4L"
"1446","E2F5","GON4L"
"1447","E2F2","GON4L"
"1448","E2F3","GON4L"
"1449","E2F4","EFCAB7"
"1450","E2F4","MRPL49"
"1451","NFYC","MRPL49"
"1452","E2F4","TCP1"
"1453","E2F2","TCP1"
"1454","E2F4","RPL23A"
"1455","E2F4","NEK2"
"1456","E2F2","NEK2"
"1457","E2F4","MZT1"
"1458","E2F4","CYP2R1"
"1459","E2F2","CYP2R1"
"1460","E2F3","CYP2R1"
"1461","MYC","CYP2R1"
"1462","E2F4","ARHGAP11A"
"1463","E2F5","ARHGAP11A"
"1464","E2F2","ARHGAP11A"
"1465","E2F3","ARHGAP11A"
"1466","E2F4","AGBL5"
"1467","E2F4","TSNAX"
"1468","PBXIP1","TSNAX"
"1469","E2F4","RHOBTB1"
"1470","E2F5","RHOBTB1"
"1471","E2F2","RHOBTB1"
"1472","MYC","RHOBTB1"
"1473","E2F4","RFC4"
"1474","MYC","RFC4"
"1475","E2F4","PLSCR4"
"1476","E2F4","NR2C2AP"
"1477","E2F5","NR2C2AP"
"1478","E2F2","NR2C2AP"
"1479","NR2C2","NR2C2AP"
"1480","E2F4","NCBP2"
"1481","E2F5","NCBP2"
"1482","E2F2","NCBP2"
"1483","E2F3","NCBP2"
"1484","E2F4","MRTO4"
"1485","E2F3","MRTO4"
"1486","MYC","MRTO4"
"1487","E2F4","GPAA1"
"1488","E2F2","GPAA1"
"1489","E2F3","GPAA1"
"1490","MYC","GPAA1"
"1491","E2F4","FEN1"
"1492","MYC","FEN1"
"1493","E2F4","FARS2"
"1494","E2F4","DRG1"
"1495","E2F4","DCTPP1"
"1496","E2F4","COL4A1"
"1497","E2F4","CCT3"
"1498","E2F2","CCT3"
"1499","E2F3","CCT3"
"1500","HSF2","CCT3"
"1501","E2F4","CALM1"
"1502","MYC","CALM1"
"1503","EGR3","CALM1"
"1504","E2F4","ANLN"
"1505","MYC","ANLN"
"1506","E2F4","BMPR1B"
"1507","E2F5","BMPR1B"
"1508","E2F2","BMPR1B"
"1509","HSF2","BMPR1B"
"1510","E2F4","CA2"
"1511","ANKZF1","CA2"
"1512","E2F4","GJB2"
"1513","ETV4","GJB2"
"1514","E2F4","TSPAN7"
"1515","E2F2","TSPAN7"
"1516","ESR1","TSPAN7"
"1517","E2F4","AP1S1"
"1518","E2F5","AP1S1"
"1519","E2F2","AP1S1"
"1520","E2F3","AP1S1"
"1521","EGR2","AP1S1"
"1522","EGR3","AP1S1"
"1523","E2F4","TBL2"
"1524","E2F4","RBM28"
"1525","E2F5","RBM28"
"1526","E2F2","RBM28"
"1527","E2F4","NSFL1C"
"1528","TARDBP","NSFL1C"
"1529","E2F4","MYOZ3"
"1530","E2F4","METTL15"
"1531","E2F2","METTL15"
"1532","E2F3","METTL15"
"1533","E2F4","GALNT11"
"1534","E2F4","DENR"
"1535","E2F4","CNOT10"
"1536","E2F4","TUFT1"
"1537","E2F4","TACC3"
"1538","E2F5","TACC3"
"1539","E2F2","TACC3"
"1540","E2F3","TACC3"
"1541","TTF2","TACC3"
"1542","E2F4","SORL1"
"1543","E2F2","SORL1"
"1544","E2F3","SORL1"
"1545","E2F4","SLC16A2"
"1546","E2F4","SETD2"
"1547","E2F5","SETD2"
"1548","E2F2","SETD2"
"1549","E2F3","SETD2"
"1550","E2F4","SAP30L"
"1551","E2F2","SAP30L"
"1552","E2F3","SAP30L"
"1553","E2F4","RPL29"
"1554","E2F2","RPL29"
"1555","E2F4","PRRC2C"
"1556","E2F5","PRRC2C"
"1557","E2F2","PRRC2C"
"1558","E2F4","PHYHIPL"
"1559","E2F4","NPY1R"
"1560","E2F4","MRPL24"
"1561","E2F2","MRPL24"
"1562","E2F4","MELK"
"1563","E2F5","MELK"
"1564","E2F2","MELK"
"1565","E2F4","COPS6"
"1566","E2F5","COPS6"
"1567","E2F2","COPS6"
"1568","E2F3","COPS6"
"1569","E2F4","CLTA"
"1570","E2F5","CLTA"
"1571","E2F2","CLTA"
"1572","E2F4","CHRDL1"
"1573","E2F5","CHRDL1"
"1574","E2F2","CHRDL1"
"1575","E2F3","CHRDL1"
"1576","E2F4","CBX1"
"1577","DNMT3A","CBX1"
"1578","E2F4","CAPRIN1"
"1579","E2F4","BAP1"
"1580","E2F4","ARSJ"
"1581","E2F4","APIP"
"1582","E2F4","STAM"
"1583","E2F4","SMC2"
"1584","E2F4","RPS4X"
"1585","E2F4","G6PD"
"1586","E2F4","CSE1L"
"1587","E2F4","CENPE"
"1588","ATF5","CENPE"
"1589","E2F4","CDC37L1"
"1590","E2F5","LOXL2"
"1591","E2F2","ARID3B"
"1592","E2F2","SLC2A3"
"1593","HMGA1","SLC2A3"
"1594","E2F2","DPF2"
"1595","E2F2","ACSL1"
"1596","E2F2","CDCA3"
"1597","NFYC","CDCA3"
"1598","E2F2","C11orf54"
"1599","MYC","C11orf54"
"1600","E2F2","TRMT12"
"1601","HSF2","TRMT12"
"1602","E2F2","OAS2"
"1603","ETV4","OAS2"
"1604","E2F2","UTRN"
"1605","E2F2","RDH16"
"1606","E2F2","GCHFR"
"1607","E2F2","ACTR6"
"1608","E2F3","AURKA"
"1609","NFYC","AURKA"
"1610","HDAC2","HIF1AN"
"1611","HDAC2","CCL2"
"1612","HDAC2","CD1D"
"1613","LEF1","CD1D"
"1614","HDAC2","CDYL"
"1615","EGR2","CDYL"
"1616","EGR3","CDYL"
"1617","CDC20","FBXO5"
"1618","PPP1CC","TRPM8"
"1619","RBSN","RAB4A"
"1620","MYC","RAB4A"
"1621","RILP","TUBA1B"
"1622","DYNC1H1","TUBA1B"
"1623","DYNC1I2","TUBA1B"
"1624","DYNLL1","TUBA1B"
"1625","DCTN2","TUBA1B"
"1626","DCTN4","TUBA1B"
"1627","RPS6KA3","MEFV"
"1628","PKN1","MEFV"
"1629","PRKAA2","ACACA"
"1630","PRKAG2","ACACA"
"1631","PRKAB1","ACACA"
"1632","PRKAB2","ACACA"
"1633","PRKAG1","ACACA"
"1634","MYC","ACACA"
"1635","PRKAA2","ACACB"
"1636","PRKAG2","ACACB"
"1637","PRKAB1","ACACB"
"1638","PRKAB2","ACACB"
"1639","PRKAG1","ACACB"
"1640","DVL1","NKD2"
"1641","DVL2","NKD2"
"1642","DVL3","NKD2"
"1643","DVL1","FRAT1"
"1644","DVL2","FRAT1"
"1645","DVL3","FRAT1"
"1646","DVL1","FRAT2"
"1647","RPS6KB1","EIF4B"
"1648","RPS6KB2","EIF4B"
"1649","PTK2","ITGA2"
"1650","ACTB","ITGA2"
"1651","PRKAG2","ADRA1A"
"1652","PRKAG2","ADIPOR1"
"1653","MYC","ADIPOR1"
"1654","MYC","CDK6"
"1655","MYC","ACTR3C"
"1656","ACTB","ACTR3C"
"1657","MYC","HLA-B"
"1658","MYC","CUX2"
"1659","CSNK2A1","CUX2"
"1660","MYC","PCSK6"
"1661","ETV4","PCSK6"
"1662","FOSB","PCSK6"
"1663","MYC","RRM2"
"1664","NFYC","RRM2"
"1665","MYC","HYAL1"
"1666","MYC","HSPA4"
"1667","ESR1","HSPA4"
"1668","HSF2","HSPA4"
"1669","NR3C2","HSPA4"
"1670","MYC","BAG2"
"1671","MYC","HNRNPA1"
"1672","HSF2","HNRNPA1"
"1673","TTF2","HNRNPA1"
"1674","MYC","NDRG1"
"1675","ILF3","NDRG1"
"1676","RUVBL2","NDRG1"
"1677","MYC","SART3"
"1678","COIL","SART3"
"1679","RNPS1","SART3"
"1680","MYC","UBE2C"
"1681","MYC","RNMT"
"1682","MYC","DCAF11"
"1683","EGR3","DCAF11"
"1684","NFYC","DCAF11"
"1685","MYC","CCT7"
"1686","MYC","NUP37"
"1687","NFYC","NUP37"
"1688","MYC","TOMM20"
"1689","MYC","SLC7A2"
"1690","MYC","REPIN1"
"1691","MYC","PSMA1"
"1692","COIL","PSMA1"
"1693","MYC","OAF"
"1694","MYC","NTPCR"
"1695","MYC","METTL1"
"1696","MYC","GNS"
"1697","MYC","EIF2S3"
"1698","MYC","EFTUD2"
"1699","FOSB","EFTUD2"
"1700","MYC","DKC1"
"1701","RUVBL1","DKC1"
"1702","MYC","CPSF1"
"1703","TAF5","CPSF1"
"1704","TAF12","CPSF1"
"1705","MYC","MORC2"
"1706","EGR2","MORC2"
"1707","EGR3","MORC2"
"1708","MYC","LRG1"
"1709","ZIC2","LRG1"
"1710","MYC","NSUN5"
"1711","MYC","LIG3"
"1712","ATF5","LIG3"
"1713","MYC","AIDA"
"1714","MYC","TRIM71"
"1715","TCF3","TRIM71"
"1716","MYC","SCAMP3"
"1717","TCF3","SCAMP3"
"1718","TSG101","SCAMP3"
"1719","MYC","ROBO1"
"1720","MYC","RMI1"
"1721","MYC","MRO"
"1722","MYC","LEMD2"
"1723","MYC","DHX35"
"1724","MYC","DENND4B"
"1725","MYC","ZC2HC1C"
"1726","NFYC","ZC2HC1C"
"1727","MYC","DEPDC1B"
"1728","NFYC","DEPDC1B"
"1729","MYC","STIP1"
"1730","MYC","SLC26A2"
"1731","MYC","SLC25A6"
"1732","MYC","RCL1"
"1733","MYC","PWWP2A"
"1734","MYC","PHF20"
"1735","MYC","GSTZ1"
"1736","MYC","EXOSC1"
"1737","MYC","ETFDH"
"1738","MYC","DDX39A"
"1739","MYC","CYGB"
"1740","MYC","CENPK"
"1741","MYC","ARMC6"
"1742","MYC","ARMC1"
"1743","MYC","ARL15"
"1744","MYC","ANP32E"
"1745","MYC","AIG1"
"1746","MYC","ZNHIT3"
"1747","MYC","ZNF747"
"1748","MYC","ZNF740"
"1749","MYC","ZFP62"
"1750","MYC","ZBTB37"
"1751","MYC","XPOT"
"1752","MYC","WRNIP1"
"1753","MYC","UCK2"
"1754","ATF5","UCK2"
"1755","MYC","U2SURP"
"1756","MYC","TXNRD2"
"1757","MYC","TXNL4A"
"1758","PQBP1","TXNL4A"
"1759","MYC","TUBG1"
"1760","MYC","TTC27"
"1761","MYC","TIMM9"
"1762","MYC","TACSTD2"
"1763","MYC","SUN5"
"1764","MYC","STT3B"
"1765","MYC","SPNS1"
"1766","EGR2","SPNS1"
"1767","EGR3","SPNS1"
"1768","MYC","SPAG5"
"1769","MYC","SNRNP200"
"1770","MYC","SLC9B2"
"1771","MYC","SLC41A3"
"1772","MYC","SLC39A10"
"1773","MYC","SLC27A5"
"1774","MYC","SFT2D2"
"1775","EGR2","SFT2D2"
"1776","EGR3","SFT2D2"
"1777","MYC","SCAMP1"
"1778","MYC","SAE1"
"1779","MYC","S100P"
"1780","MYC","RPS9"
"1781","MYC","RPS5"
"1782","MYC","RPL9"
"1783","MYC","RNF187"
"1784","MYC","RIC8A"
"1785","MYC","RHOD"
"1786","MYC","RAB3GAP2"
"1787","MYC","RAB22A"
"1788","MYC","RAB13"
"1789","MYC","PTH1R"
"1790","FOSB","PTH1R"
"1791","MYC","PSMG3"
"1792","FOSB","PSMG3"
"1793","MYC","PSMD14"
"1794","MYC","PRRC1"
"1795","MYC","PRDM15"
"1796","MYC","PEX11G"
"1797","MYC","PDIA5"
"1798","MYC","PCOLCE2"
"1799","MYC","OLA1"
"1800","MYC","NUDCD3"
"1801","MYC","NOM1"
"1802","MYC","NOL11"
"1803","MYC","NNT"
"1804","MYC","NDUFA2"
"1805","MYC","MVK"
"1806","MYC","MTFR1"
"1807","MYC","MT1H"
"1808","MYC","METTL23"
"1809","MYC","MAP7"
"1810","MYC","LY6E"
"1811","MYC","LMNB1"
"1812","MYC","KRTCAP2"
"1813","ATF5","KRTCAP2"
"1814","MYC","KLK8"
"1815","MYC","KLHL23"
"1816","MYC","KIFC1"
"1817","MYC","KCNJ16"
