"","from","to"
"942","IGF1R","IGF2"
"943","E2F4","IGF2"
"944","E2F5","IGF2"
"945","E2F1","IGF2"
"946","E2F2","IGF2"
"947","E2F3","IGF2"
"948","FOS","CKS1B"
"949","MYC","CKS1B"
"950","MYC","CKS2"
"951","SDHB","NFE2L2"
"952","CAT","NFE2L2"
"953","GSTA1","NFE2L2"
"954","DUSP1","NFE2L2"
"955","MYC","NFE2L2"
"956","PRKCD","NFE2L2"
"957","KEAP1","NFE2L2"
"958","IGF2","GPC3"
"959","HRAS","CAMK1"
"960","MAPK10","MECOM"
"961","ELK1","MECOM"
"962","HDAC1","MECOM"
"963","HDAC2","MECOM"
"964","HEY1","HEY1"
"965","ARID1B","ARID1B"
"966","TP53","ARID1A"
"967","CDKN1A","ARID1A"
"968","E2F5","ARID1A"
"969","E2F1","ARID1A"
"970","E2F2","ARID1A"
"971","E2F3","ARID1A"
"972","MYC","ARID1A"
"973","SMAD3","ARID1A"
"974","TP53","SMARCB1"
"975","CDKN2A","SMARCB1"
"976","RB1","SMARCB1"
"977","E2F4","SMARCB1"
"978","PPP1CC","SMARCB1"
"979","FOS","SMARCB1"
"980","MYC","SMARCB1"
"981","ACTB","SMARCB1"
"982","ACTG1","SMARCB1"
"983","ARID1A","SMARCB1"
"984","SMARCB1","SMARCB1"
"985","CCNE1","SMARCC1"
"986","ESR1","SMARCC2"
"987","FOS","SMARCA2"
"988","ESR1","SMARCA2"
"989","ATF2","SMARCA2"
"990","TP53","SMARCA4"
"991","CDKN2A","SMARCA4"
"992","CDKN1A","SMARCA4"
"993","RB1","SMARCA4"
"994","E2F4","SMARCA4"
"995","E2F1","SMARCA4"
"996","FOS","SMARCA4"
"997","MYC","SMARCA4"
"998","CCNE1","SMARCA4"
"999","ACTB","SMARCA4"
"1000","ESR1","SMARCA4"
"1001","ETS2","SMARCA4"
"1002","MECOM","SMARCA4"
"1003","ARID1A","SMARCA4"
"1004","SMARCB1","SMARCA4"
"1005","SMARCC1","SMARCA4"
"1006","E2F1","PHF10"
"1007","FOS","PHF10"
"1008","MYC","PHF10"
"1009","SMARCB1","PHF10"
"1010","SMARCB1","DPF1"
"1011","TP53","ACTL6B"
"1012","KDM3B","ACTL6B"
"1013","SMARCB1","ACTL6B"
"1014","SMARCA2","ACTL6B"
"1015","MYC","ACTL6A"
"1016","RUVBL1","ACTL6A"
"1017","SMARCB1","ACTL6A"
"1018","SMARCA2","ACTL6A"
"1019","SMARCA4","ACTL6A"
"1020","TP53","SMARCD1"
"1021","FOS","SMARCD1"
"1022","MYC","SMARCD1"
"1023","SMARCB1","SMARCD1"
"1024","SMARCB1","SMARCD2"
"1025","CCNE1","SMARCD3"
"1026","ESR1","SMARCD3"
"1027","SMARCB1","SMARCD3"
"1028","SMARCC1","SMARCD3"
"1029","E2F5","SMARCE1"
"1030","E2F1","SMARCE1"
"1031","E2F2","SMARCE1"
"1032","E2F3","SMARCE1"
"1033","ESR1","SMARCE1"
"1034","SMARCB1","SMARCE1"
"1035","SMARCA4","SMARCE1"
"1036","RAC1","ABL2"
"1037","MYC","ABL2"
"1038","TP53","AATF"
"1039","CDKN1A","AATF"
"1040","RB1","AATF"
"1041","MYC","AATF"
"1042","B4GALT3","ATF5"
"1043","PIP4K2B","ATF5"
"1044","PCYT1A","ATF5"
"1045","CYP2B6","ATF5"
"1046","SHC3","ATF5"
"1047","MAP2K1","ATF5"
"1048","DUSP1","ATF5"
"1049","HOMER1","ATF5"
"1050","E2F5","ATF5"
"1051","E2F1","ATF5"
"1052","E2F2","ATF5"
"1053","E2F3","ATF5"
"1054","WNT2","ATF5"
"1055","WNT10A","ATF5"
"1056","LRP6","ATF5"
"1057","ELAVL1","ATF5"
"1058","ARF1","ATF5"
"1059","SMARCD1","ATF5"
"1060","TP53","BARD1"
"1061","E2F4","BARD1"
"1062","MYC","BARD1"
"1063","ESR1","BARD1"
"1064","BARD1","BARD1"
"1065","CSNK2A1","BDP1"
"1066","AKT1","BRCA1"
"1067","IGF1","BRCA1"
"1068","EGFR","BRCA1"
"1069","TP53","BRCA1"
"1070","CDKN1A","BRCA1"
"1071","RB1","BRCA1"
"1072","IGF1R","BRCA1"
"1073","BRCA2","BRCA1"
"1074","FANCD2","BRCA1"
"1075","ELK4","BRCA1"
"1076","ELK1","BRCA1"
"1077","SMAD4","BRCA1"
"1078","CDK1","BRCA1"
"1079","PCNA","BRCA1"
"1080","CCNB1","BRCA1"
"1081","CCNA2","BRCA1"
"1082","CDK7","BRCA1"
"1083","E2F4","BRCA1"
"1084","E2F1","BRCA1"
"1085","HDAC1","BRCA1"
"1086","HDAC2","BRCA1"
"1087","FOS","BRCA1"
"1088","MYC","BRCA1"
"1089","SMAD2","BRCA1"
"1090","SMAD3","BRCA1"
"1091","CSNK2A1","BRCA1"
"1092","ESR1","BRCA1"
"1093","ETS2","BRCA1"
"1094","NFE2L2","BRCA1"
"1095","SMARCA2","BRCA1"
"1096","SMARCA4","BRCA1"
"1097","BARD1","BRCA1"
"1098","BRCA1","BRCA1"
"1099","DVL1","BRD7"
"1100","LAMA4","BRD7"
"1101","ABL2","BTF3"
"1102","NAMPT","CLOCK"
"1103","CTCF","CTCF"
"1104","SMAD4","DACH1"
"1105","FOS","DACH1"
"1106","SMAD3","DACH1"
"1107","MAT1A","DNMT1"
"1108","TP53","DNMT1"
"1109","CDKN2A","DNMT1"
"1110","RB1","DNMT1"
"1111","PCNA","DNMT1"
"1112","E2F5","DNMT1"
"1113","E2F1","DNMT1"
"1114","E2F2","DNMT1"
"1115","E2F3","DNMT1"
"1116","HDAC1","DNMT1"
"1117","HDAC2","DNMT1"
"1118","SFRP1","DNMT1"
"1119","SFRP5","DNMT1"
"1120","ESR1","DNMT1"
"1121","DYNLL1","DNMT1"
"1122","TERT","DNMT1"
"1123","DNMT1","DNMT1"
"1124","CDKN2A","DNMT3A"
"1125","CDKN1A","DNMT3A"
"1126","RB1","DNMT3A"
"1127","HDAC1","DNMT3A"
"1128","IGFBP3","DNMT3A"
"1129","MYC","DNMT3A"
"1130","SFRP1","DNMT3A"
"1131","SFRP5","DNMT3A"
"1132","ESR1","DNMT3A"
"1133","DNMT1","DNMT3A"
"1134","EBF1","EBF1"
"1135","PCCA","EGR1"
"1136","SMS","EGR1"
"1137","B4GALT3","EGR1"
"1138","LPCAT1","EGR1"
"1139","CAT","EGR1"
"1140","ALPL","EGR1"
"1141","GPHN","EGR1"
"1142","CYP2B6","EGR1"
"1143","MGST3","EGR1"
"1144","SOS1","EGR1"
"1145","AKT2","EGR1"
"1146","HRAS","EGR1"
"1147","KRAS","EGR1"
"1148","EGFR","EGR1"
"1149","PIK3R1","EGR1"
"1150","TP53","EGR1"
"1151","CDKN2A","EGR1"
"1152","CDKN1A","EGR1"
"1153","RB1","EGR1"
"1154","IGF1R","EGR1"
"1155","BAD","EGR1"
"1156","PDPK1","EGR1"
"1157","MAPK1","EGR1"
"1158","MAPK3","EGR1"
"1159","PPP2R5A","EGR1"
"1160","ELK1","EGR1"
"1161","RGL1","EGR1"
"1162","TGFBR1","EGR1"
"1163","YWHAZ","EGR1"
"1164","E2F3","EGR1"
"1165","HDAC1","EGR1"
"1166","WNT4","EGR1"
"1167","WNT1","EGR1"
"1168","WNT2B","EGR1"
"1169","FZD7","EGR1"
"1170","PTK2","EGR1"
"1171","FOS","EGR1"
"1172","LEF1","EGR1"
"1173","APC2","EGR1"
"1174","ACTB","EGR1"
"1175","ACTG1","EGR1"
"1176","PTEN","EGR1"
"1177","PECAM1","EGR1"
"1178","CSNK2A1","EGR1"
"1179","AXIN1","EGR1"
"1180","CAMK2B","EGR1"
"1181","APOA1","EGR1"
"1182","KEAP1","EGR1"
"1183","ATF2","EGR1"
"1184","CREB3L4","EGR1"
"1185","CREB3L2","EGR1"
"1186","DYNLL1","EGR1"
"1187","ETS2","EGR1"
"1188","IGF2","EGR1"
"1189","NFE2L2","EGR1"
"1190","SMARCA4","EGR1"
"1191","DPF1","EGR1"
"1192","ACTL6B","EGR1"
"1193","SMARCD2","EGR1"
"1194","SMARCD3","EGR1"
"1195","BRCA1","EGR1"
"1196","EGR1","EGR1"
"1197","UGDH","EGR2"
"1198","MAP2K2","EGR2"
"1199","PIK3R1","EGR2"
"1200","CDKN2C","EGR2"
"1201","SMG7","EGR2"
"1202","PPP2R5A","EGR2"
"1203","RRAGC","EGR2"
"1204","PRKAA2","EGR2"
"1205","WNT1","EGR2"
"1206","WNT5A","EGR2"
"1207","WNT2B","EGR2"
"1208","FZD3","EGR2"
"1209","FZD9","EGR2"
"1210","PRKAG1","EGR2"
"1211","FOS","EGR2"
"1212","MYC","EGR2"
"1213","CCNE1","EGR2"
"1214","PRKCD","EGR2"
"1215","LEF1","EGR2"
"1216","FRMD6","EGR2"
"1217","GNB1","EGR2"
"1218","CAMK2B","EGR2"
"1219","ESR1","EGR2"
"1220","MYO10","EGR2"
"1221","DYNLL1","EGR2"
"1222","DCTN2","EGR2"
"1223","ATP6V1F","EGR2"
"1224","IGF2","EGR2"
"1225","CAMK1","EGR2"
"1226","SMARCD2","EGR2"
"1227","EGR1","EGR2"
"1228","TKT","EGR3"
"1229","UGDH","EGR3"
"1230","CAT","EGR3"
"1231","CDKN2C","EGR3"
"1232","PDPK1","EGR3"
"1233","PPP2CB","EGR3"
"1234","PPP2R5A","EGR3"
"1235","DGKZ","EGR3"
"1236","RRAGC","EGR3"
"1237","RPS6KA3","EGR3"
"1238","PRKAA2","EGR3"
"1239","WNT1","EGR3"
"1240","WNT5A","EGR3"
"1241","FZD9","EGR3"
"1242","LRP5","EGR3"
"1243","MYC","EGR3"
"1244","CCNE1","EGR3"
"1245","PRKCD","EGR3"
"1246","LEF1","EGR3"
"1247","FRMD6","EGR3"
"1248","ACTB","EGR3"
"1249","ACTG1","EGR3"
"1250","CAMK2B","EGR3"
"1251","MYO10","EGR3"
"1252","DYNLL1","EGR3"
"1253","DCTN2","EGR3"
"1254","ATP6V1F","EGR3"
"1255","IGF2","EGR3"
"1256","CAMK1","EGR3"
"1257","ACTL6B","EGR3"
"1258","SMARCD2","EGR3"
"1259","SMARCD3","EGR3"
"1260","EGR1","EGR3"
"1261","TP53","ETV4"
"1262","AGTR1","ETV4"
"1263","E2F1","ETV4"
"1264","FOS","ETV4"
"1265","MYC","ETV4"
"1266","ETS2","ETV4"
"1267","BRCA1","ETV4"
"1268","SMS","EZH2"
"1269","AKT1","EZH2"
"1270","TP53","EZH2"
"1271","CDKN2A","EZH2"
"1272","CDKN1A","EZH2"
"1273","CCND1","EZH2"
"1274","ELK1","EZH2"
"1275","E2F1","EZH2"
"1276","HDAC1","EZH2"
"1277","MYC","EZH2"
"1278","CCNE1","EZH2"
"1279","APC","EZH2"
"1280","SFRP1","EZH2"
"1281","PTEN","EZH2"
"1282","BRCA1","EZH2"
"1283","DNMT1","EZH2"
"1284","DNMT3A","EZH2"
"1285","EGR1","EZH2"
"1286","GSTP1","FOSB"
"1287","SHC3","FOSB"
"1288","PPP2R5A","FOSB"
"1289","GADD45B","FOSB"
"1290","TGFB1","FOSB"
"1291","TGFBR2","FOSB"
"1292","ROCK2","FOSB"
"1293","YWHAG","FOSB"
"1294","ANAPC5","FOSB"
"1295","NEDD4L","FOSB"
"1296","RILP","FOSB"
"1297","WNT1","FOSB"
"1298","WNT10B","FOSB"
"1299","WNT2B","FOSB"
"1300","DVL2","FOSB"
"1301","CTNNA1","FOSB"
"1302","ATF2","FOSB"
"1303","SMARCB1","FOSB"
"1304","SMARCA2","FOSB"
"1305","ATF5","FOSB"
"1306","EGR1","FOSB"
"1307","EGR2","FOSB"
"1308","EGR3","FOSB"
"1309","CDKN1A","FUBP1"
"1310","MYC","FUBP1"
"1311","CDKN2A","HDAC4"
"1312","CDKN1A","HDAC4"
"1313","MAPK3","HDAC4"
"1314","YWHAG","HDAC4"
"1315","YWHAZ","HDAC4"
"1316","ATF2","HDAC4"
"1317","MECOM","HDAC4"
"1318","HDAC4","HDAC4"
"1319","SMAD4","HDGF"
"1320","E2F4","HLTF"
"1321","E2F1","HLTF"
"1322","TP53","HMGA1"
"1323","CDK1","HMGA1"
"1324","E2F4","HMGA1"
"1325","E2F5","HMGA1"
"1326","E2F1","HMGA1"
"1327","E2F2","HMGA1"
"1328","E2F3","HMGA1"
"1329","FOS","HMGA1"
"1330","MYC","HMGA1"
"1331","CSNK2A1","HMGA1"
"1332","ATF2","HMGA1"
"1333","BRCA1","HMGA1"
"1334","EGR1","HMGA1"
"1335","EGR2","HMGA1"
"1336","CSNK1A1","HMGB2"
"1337","PPP2R1A","HSF2"
"1338","HSP90AA1","HSF2"
"1339","FOS","HSF2"
"1340","DCTN4","HSF2"
"1341","TP53","ID2"
"1342","RB1","ID2"
"1343","ELK4","ID2"
"1344","ELK1","ID2"
"1345","MYC","ID2"
"1346","TERT","ID2"
"1347","EGR1","ID2"
"1348","ID2","ID2"
"1349","PRKDC","ILF2"
"1350","MYC","ILF3"
"1351","EGR1","ILF3"
"1352","ILF2","ILF3"
"1353","JUNB","JUNB"
"1354","PIK3R1","KHDRBS1"
"1355","MAPK1","KHDRBS1"
"1356","PLCG1","KHDRBS1"
"1357","CDK1","KHDRBS1"
"1358","E2F4","KHDRBS1"
"1359","MYC","KHDRBS1"
"1360","SMAD2","KHDRBS1"
"1361","FYN","KHDRBS1"
"1362","IGF2","KHDRBS1"
"1363","SMARCA2","KHDRBS1"
"1364","EGR1","KHDRBS1"
"1365","KHDRBS1","KHDRBS1"
"1366","MAML1","MAML1"
"1367","EGR2","MAZ"
"1368","EGR3","MAZ"
"1369","TP53","MCM2"
"1370","CDKN2A","MCM2"
"1371","CDC45","MCM2"
"1372","CDC6","MCM2"
"1373","CCNB2","MCM2"
"1374","E2F1","MCM2"
"1375","CDK6","MCM2"
"1376","MCM2","MCM2"
"1377","NCOA6","NCOA6"
"1378","NFYA","NFYA"
"1379","ALDH6A1","NFYC"
"1380","CAT","NFYC"
"1381","GCH1","NFYC"
"1382","PIK3R1","NFYC"
"1383","UBE2T","NFYC"
"1384","GSK3B","NFYC"
"1385","CDC23","NFYC"
"1386","CDC20","NFYC"
"1387","WNT16","NFYC"
"1388","FOS","NFYC"
"1389","MYC","NFYC"
"1390","SMAD2","NFYC"
"1391","SMAD3","NFYC"
"1392","ACTB","NFYC"
"1393","WASF2","NFYC"
"1394","CKS1B","NFYC"
"1395","ACTL6B","NFYC"
"1396","EGR1","NFYC"
"1397","EGR3","NFYC"
"1398","GRB2","NPM1"
"1399","SHC1","NPM1"
"1400","TP53","NPM1"
"1401","CDKN1A","NPM1"
"1402","CCND1","NPM1"
"1403","GADD45A","NPM1"
"1404","PLCG2","NPM1"
"1405","CDK1","NPM1"
"1406","PLK1","NPM1"
"1407","MYC","NPM1"
"1408","ATF2","NPM1"
"1409","ARF1","NPM1"
"1410","ATF5","NPM1"
"1411","DNMT1","NPM1"
"1412","DCN","NR1H4"
"1413","ESR1","NR1H4"
"1414","SMARCD3","NR1H4"
"1415","NR1I2","NR1I2"
"1416","KRAS","NR3C2"
"1417","ACTG1","NR3C2"
"1418","ETV4","NR3C2"
"1419","SDHB","NRF1"
"1420","SMAD3","PLAG1"
"1421","IGF2","PLAG1"
"1422","SRM","POU2F1"
"1423","HAO2","POU2F1"
"1424","CYP26A1","POU2F1"
"1425","KRAS","POU2F1"
"1426","NRAS","POU2F1"
"1427","BCL2L1","POU2F1"
"1428","PIK3R3","POU2F1"
"1429","UPF3B","POU2F1"
"1430","MAP4K4","POU2F1"
"1431","NGFR","POU2F1"
"1432","RGL1","POU2F1"
"1433","CDC6","POU2F1"
"1434","GSK3B","POU2F1"
"1435","E2F1","POU2F1"
"1436","HDAC1","POU2F1"
"1437","CDC20","POU2F1"
"1438","RILP","POU2F1"
"1439","WNT2B","POU2F1"
"1440","FZD10","POU2F1"
"1441","FZD2","POU2F1"
"1442","FZD3","POU2F1"
"1443","FZD4","POU2F1"
"1444","LRP6","POU2F1"
"1445","TLR4","POU2F1"
"1446","FOS","POU2F1"
"1447","MYC","POU2F1"
"1448","RAD1","POU2F1"
"1449","LEF1","POU2F1"
"1450","APC","POU2F1"
"1451","SMAD2","POU2F1"
"1452","SMAD3","POU2F1"
"1453","BMP5","POU2F1"
"1454","WASF2","POU2F1"
"1455","C8A","POU2F1"
"1456","ESR1","POU2F1"
"1457","MYO1B","POU2F1"
"1458","ETS2","POU2F1"
"1459","GPC3","POU2F1"
"1460","MECOM","POU2F1"
"1461","ARID1A","POU2F1"
"1462","BARD1","POU2F1"
"1463","BRCA1","POU2F1"
"1464","BTF3","POU2F1"
"1465","DNMT3A","POU2F1"
"1466","HMGA1","POU2F1"
"1467","ID2","POU2F1"
"1468","POU2F1","POU2F1"
"1469","CDKN1A","PTMA"
"1470","RAN","PTMA"
"1471","CDK1","PTMA"
"1472","PCNA","PTMA"
"1473","CCNB1","PTMA"
"1474","E2F4","PTMA"
"1475","E2F5","PTMA"
"1476","E2F1","PTMA"
"1477","E2F2","PTMA"
"1478","E2F3","PTMA"
"1479","HDAC1","PTMA"
"1480","HDAC2","PTMA"
"1481","MYC","PTMA"
"1482","ESR1","PTMA"
"1483","EGR1","PTMA"
"1484","TP53","PTTG1"
"1485","RAC1","PTTG1"
"1486","CDK1","PTTG1"
"1487","CCNB1","PTTG1"
"1488","ANAPC5","PTTG1"
"1489","ANAPC7","PTTG1"
"1490","ANAPC11","PTTG1"
"1491","CDC23","PTTG1"
"1492","CDC20","PTTG1"
"1493","MYC","PTTG1"
"1494","RB1","PURA"
"1495","PCNA","PURA"
"1496","E2F1","PURA"
"1497","EGR3","PURA"
"1498","HDAC2","RFX5"
"1499","MYC","RFX5"
"1500","UPF3B","SATB2"
"1501","ESR1","SATB2"
"1502","EGR1","SATB2"
"1503","POU2F1","SATB2"
"1504","FOSB","TAF4"
"1505","TP53","TAF5"
"1506","CDKN1A","TAF5"
"1507","EGR1","TAF5"
"1508","EGR3","TAF5"
"1509","TCF3","TCF3"
"1510","E2F1","TRIM16"
"1511","MYC","TRIM16"
"1512","E2F3","TRIM28"
"1513","TRIM28","TRIM28"
"1514","HGS","TSG101"
"1515","AATF","TSG101"
"1516","MAZ","TSG101"
"1517","TSG101","TTF2"
"1518","TP53","UHRF1"
"1519","RB1","UHRF1"
"1520","E2F4","UHRF1"
"1521","E2F5","UHRF1"
"1522","E2F1","UHRF1"
"1523","E2F2","UHRF1"
"1524","E2F3","UHRF1"
"1525","MYC","UHRF1"
"1526","TYMS","YBX1"
"1527","EGFR","YBX1"
"1528","TP53","YBX1"
"1529","MAPK1","YBX1"
"1530","MET","YBX1"
"1531","PCNA","YBX1"
"1532","GSK3B","YBX1"
"1533","CCNB1","YBX1"
"1534","E2F1","YBX1"
"1535","CDC20","YBX1"
"1536","MYC","YBX1"
"1537","SMAD3","YBX1"
"1538","PURA","YBX1"
"1539","YBX1","YBX1"
"1540","MYD88","ZIC2"
"1541","WNT7B","ZIC2"
"1542","PRKAG1","ZIC2"
"1543","NFE2L2","ZIC2"
"1544","SMARCD3","ZIC2"
"1545","TALDO1","ZNF143"
"1546","PCYT1A","ZNF143"
"1547","RRAGC","BHLHE40"
"1548","FOS","BHLHE40"
"1549","MYC","BHLHE40"
"1550","FOSB","BHLHE40"
"1551","HSF2","BHLHE40"
"1552","ILF3","BHLHE40"
"1553","BHLHE40","BHLHE40"
"1554","AIRE","AIRE"
"1555","ALYREF","ALYREF"
"1556","EGR2","ARID4B"
"1557","EGR3","ARID4B"
"1558","FOS","BRD8"
"1559","FOSB","BRD8"
"1560","E2F4","CBX3"
"1561","E2F5","CBX3"
"1562","E2F1","CBX3"
"1563","E2F2","CBX3"
"1564","E2F3","CBX3"
"1565","MYC","CBX3"
"1566","EGR2","CBX3"
"1567","EGR3","CBX3"
"1568","TRIM28","CBX3"
"1569","CBX3","CBX3"
"1570","FOS","CITED2"
"1571","MYC","CITED2"
"1572","POU2F1","CITED2"
"1573","EGR1","CNOT3"
"1574","NFYC","CNOT6"
"1575","CNOT6","CNOT6"
"1576","CCNE1","COIL"
"1577","COIL","COIL"
"1578","HDAC2","DDX20"
"1579","MYC","DDX20"
"1580","EGR2","DDX20"
"1581","E2F4","DEK"
"1582","E2F5","DEK"
"1583","E2F1","DEK"
"1584","E2F2","DEK"
"1585","E2F3","DEK"
"1586","MYC","DEK"
"1587","HLA-A","DEK"
"1588","DEK","DEK"
"1589","MYC","DNAJC2"
"1590","EGR1","DNAJC2"
"1591","E2F1","DTX1"
"1592","E2F2","DTX1"
"1593","DTX1","DTX1"
"1594","MYC","EP400"
"1595","EGR1","EP400"
"1596","CDK7","ERCC3"
"1597","E2F1","EZH1"
"1598","MYC","EZH1"
"1599","EGR3","EZH1"
"1600","E2F1","FOXP1"
"1601","MYC","FOXP1"
"1602","ESR1","FOXP1"
"1603","POU2F1","FOXP1"
"1604","FOXP1","FOXP1"
"1605","TP53","FUS"
"1606","E2F4","FUS"
"1607","E2F5","FUS"
"1608","E2F1","FUS"
"1609","E2F2","FUS"
"1610","E2F3","FUS"
"1611","MYC","FUS"
"1612","EGR1","FUS"
"1613","EGR3","FUS"
"1614","ILF3","FUS"
"1615","YBX1","FUS"
"1616","FUS","FUS"
"1617","FXR1","FXR1"
"1618","FOS","GTF2IRD1"
"1619","MYC","GTF2IRD1"
"1620","SMAD3","GTF2IRD1"
"1621","MYC","HAX1"
"1622","EGR1","HAX1"
"1623","HNRNPK","HNRNPK"
"1624","HTATSF1","HTATSF1"
"1625","ATF2","JDP2"
"1626","ATF5","JDP2"
"1627","ORC1","KAT7"
"1628","DVL3","KAT7"
"1629","FOS","KAT7"
"1630","ATF2","KAT7"
"1631","ATF5","KAT7"
"1632","BARD1","KAT7"
"1633","EGR2","KAT7"
"1634","EGR3","KAT7"
"1635","FOSB","KAT7"
"1636","MCM2","KAT7"
"1637","HSF2","KNTC1"
"1638","PPP2R1A","MCM3"
"1639","CDC45","MCM3"
"1640","CDC6","MCM3"
"1641","E2F4","MCM3"
"1642","E2F5","MCM3"
"1643","E2F1","MCM3"
"1644","E2F2","MCM3"
"1645","E2F3","MCM3"
"1646","MYC","MCM3"
"1647","MCM2","MCM3"
"1648","CDK1","MCM4"
"1649","CDC45","MCM4"
"1650","E2F4","MCM4"
"1651","E2F5","MCM4"
"1652","E2F1","MCM4"
"1653","E2F2","MCM4"
"1654","E2F3","MCM4"
"1655","MCM2","MCM4"
"1656","MCM3","MCM4"
"1657","MCM4","MCM4"
"1658","CDKN2A","MCM5"
"1659","YWHAG","MCM5"
"1660","CDC45","MCM5"
"1661","E2F4","MCM5"
"1662","E2F5","MCM5"
"1663","E2F1","MCM5"
"1664","E2F2","MCM5"
"1665","E2F3","MCM5"
"1666","MYC","MCM5"
"1667","MCM2","MCM5"
"1668","MCM3","MCM5"
"1669","CDC45","MCM6"
"1670","E2F4","MCM6"
"1671","E2F5","MCM6"
"1672","E2F1","MCM6"
"1673","E2F2","MCM6"
"1674","E2F3","MCM6"
"1675","MCM2","MCM6"
"1676","MCM3","MCM6"
"1677","MCM4","MCM6"
"1678","MCM6","MCM6"
"1679","TP53","MCM7"
"1680","RB1","MCM7"
"1681","CDC45","MCM7"
"1682","CDC6","MCM7"
"1683","CDK7","MCM7"
"1684","E2F4","MCM7"
"1685","E2F5","MCM7"
"1686","E2F1","MCM7"
"1687","E2F2","MCM7"
"1688","E2F3","MCM7"
"1689","MYC","MCM7"
"1690","MCM2","MCM7"
"1691","MCM3","MCM7"
"1692","MCM4","MCM7"
"1693","MCM5","MCM7"
"1694","MCM6","MCM7"
"1695","MCM7","MCM7"
"1696","MED12","MED12"
"1697","TP53","MLLT6"
"1698","MYC","MLLT6"
"1699","EGR3","MLLT6"
"1700","NONO","NONO"
"1701","ELK4","NR2C2"
"1702","E2F1","NR2C2"
"1703","HSP90AA1","NR2C2"
"1704","HSP90AB1","NR2C2"
"1705","DR1","NR2C2"
"1706","EGR3","NR2C2"
"1707","HSF2","NR2C2"
"1708","SMAD2","PAPOLA"
"1709","EGR1","PAPOLA"
"1710","PBRM1","PBRM1"
"1711","TP53","PBXIP1"
"1712","EGR1","PDCD11"
"1713","TP53","PIAS1"
"1714","SMAD4","PIAS1"
"1715","PTK2","PIAS1"
"1716","MYC","PIAS1"
"1717","AXIN1","PIAS1"
"1718","ESR1","PIAS1"
"1719","DNMT3A","PIAS1"
"1720","SATB2","PIAS1"
"1721","PIAS1","PIAS1"
"1722","POLR2G","POLR2G"
"1723","FOSB","POLR2H"
"1724","POLR2H","POLR2H"
"1725","TP53","RAD51"
"1726","BRCA2","RAD51"
"1727","FANCD2","RAD51"
"1728","E2F4","RAD51"
"1729","E2F5","RAD51"
"1730","E2F1","RAD51"
"1731","E2F2","RAD51"
"1732","E2F3","RAD51"
"1733","MYC","RAD51"
"1734","BRCA1","RAD51"
"1735","RAD51","RAD51"
"1736","RAD54B","RAD54B"
"1737","FOSB","RBBP7"
"1738","E2F1","RFC1"
"1739","HDAC1","RFC1"
"1740","BRCA1","RFC1"
"1741","RFC1","RFC1"
"1742","ELK1","RNPS1"
"1743","YWHAB","RNPS1"
"1744","YWHAG","RNPS1"
"1745","DVL2","RNPS1"
"1746","E2F1","RUVBL2"
"1747","HDAC1","RUVBL2"
"1748","RUVBL1","RUVBL2"
"1749","ATF2","RUVBL2"
"1750","TERT","RUVBL2"
"1751","HDAC4","RUVBL2"
"1752","MYC","SNRPB"
"1753","DDX20","SNRPB"
"1754","SNRPB","SNRPB"
"1755","DDX20","SNRPD1"
"1756","SNRPB","SNRPD1"
"1757","RB1","SNW1"
"1758","HDAC2","SNW1"
"1759","SMAD3","SNW1"
"1760","JDP2","SNW1"
"1761","MYC","SSB"
"1762","SSB","SSB"
"1763","CSNK2A1","SSRP1"
"1764","ZIC2","SSRP1"
"1765","MYC","TAF12"
"1766","TAF5","TAF12"
"1767","TAF1A","TAF1A"
"1768","E2F1","TAF6"
"1769","MYC","TAF6"
"1770","TAF5","TAF6"
"1771","TAF12","TAF6"
"1772","TAF6","TAF6"
"1773","HDAC6","TARDBP"
"1774","FOS","TCEA2"
"1775","FOSB","TCEA2"
"1776","MYC","TCERG1"
"1777","BARD1","TCERG1"
"1778","NPM1","TCERG1"
"1779","E2F1","TIMELESS"
"1780","MYC","TIMELESS"
"1781","E2F1","TRIM24"
"1782","MYC","TRIM24"
"1783","ESR1","TRIM24"
"1784","TRIM28","TRIM24"
"1785","CBX3","TRIM24"
"1786","TRIM24","TRIM24"
"1787","TRIM32","TRIM32"
"1788","MYC","TRIP13"
"1789","TRIP13","TRIP13"
"1790","TP53","UBTF"
"1791","RB1","UBTF"
"1792","MAPK1","UBTF"
"1793","MAPK3","UBTF"
"1794","CCNA2","UBTF"
"1795","LEF1","UBTF"
"1796","CSNK2A1","UBTF"
"1797","EGR1","UBTF"
"1798","EGR2","UBTF"
"1799","EGR3","UBTF"
"1800","UBTF","UBTF"
"1801","URI1","URI1"
"1802","PIK3R1","WBP11"
"1803","PPP1CC","WBP11"
"1804","ARF1","WBP11"
"1805","PQBP1","WBP11"
"1806","TERT","XRCC6"
"1807","PTTG1","XRCC6"
"1808","ATF2","ZBTB33"
"1809","ATF5","ZBTB33"
"1810","EGR1","ZBTB33"
"1811","ZBTB33","ZBTB33"
"1812","TALDO1","ZHX1"
"1813","PNP","ZHX1"
"1814","TP53","ZHX1"
"1815","CSNK2A1","ZHX1"
"1816","DYNLL1","ZHX1"
"1817","LAMA4","ZHX1"
"1818","BARD1","ZHX1"
"1819","EGR1","ZHX1"
"1820","TARDBP","ZHX1"
"1821","ZHX1","ZHX1"
"1822","E2F1","ZMYND11"
"1823","HDAC1","ZMYND11"
"1824","SMAD2","ZMYND11"
