"","from","to"
"1807","MYC","UBR5"
"1808","SMAD2","UBR5"
"1809","MYC","TBCC"
"1810","MYC","STIP1"
"1811","MYC","SLC26A2"
"1812","MYC","SLC25A6"
"1813","MYC","RCL1"
"1814","MYC","PHF20"
"1815","MYC","NIPAL3"
"1816","MYC","IGF2BP3"
"1817","MYC","GGCT"
"1818","MYC","EXOSC1"
"1819","MYC","ETFDH"
"1820","MYC","DDX39A"
"1821","MYC","C5orf22"
"1822","WBP11","C5orf22"
"1823","MYC","ARMC1"
"1824","MYC","ANP32E"
"1825","MYC","AIG1"
"1826","MYC","ZNF747"
"1827","MYC","ZNF740"
"1828","MYC","ZFP62"
"1829","MYC","YY1AP1"
"1830","MYC","XPOT"
"1831","MYC","XPO5"
"1832","ILF3","XPO5"
"1833","MYC","WRNIP1"
"1834","MYC","VPS33A"
"1835","MYC","USP14"
"1836","MYC","UCHL1"
"1837","MYC","TXNL4A"
"1838","PQBP1","TXNL4A"
"1839","MYC","TUBG1"
"1840","MYC","TTC27"
"1841","MYC","TSEN2"
"1842","MYC","TRAPPC2L"
"1843","MYC","TMEM69"
"1844","MYC","TIMM9"
"1845","MYC","TIMM13"
"1846","MYC","SUN5"
"1847","MYC","STT3B"
"1848","MYC","STK25"
"1849","MYC","SRPK1"
"1850","MYC","SPNS1"
"1851","EGR2","SPNS1"
"1852","EGR3","SPNS1"
"1853","MYC","SPAG5"
"1854","MYC","SNRNP40"
"1855","HSF2","SNRNP40"
"1856","MYC","SMC1A"
"1857","BRCA1","SMC1A"
"1858","MCM7","SMC1A"
"1859","RFC1","SMC1A"
"1860","MYC","SLC9B2"
"1861","MYC","SLC41A3"
"1862","MYC","SLC27A5"
"1863","MYC","SCAMP1"
"1864","MYC","S100P"
"1865","MYC","RPS9"
"1866","MYC","RPS5"
"1867","MYC","RPS23"
"1868","MYC","RPL8"
"1869","MYC","RNF187"
"1870","MYC","RIC8A"
"1871","MYC","RHOD"
"1872","SMAD2","RHOD"
"1873","MYC","PUS7"
"1874","MYC","PUS1"
"1875","MYC","PTH1R"
"1876","FOSB","PTH1R"
"1877","MYC","PSMG3"
"1878","FOSB","PSMG3"
"1879","MYC","PSMD14"
"1880","MYC","PRODH2"
"1881","MYC","PRDM15"
"1882","MYC","PFDN2"
"1883","MYC","PEX11G"
"1884","MYC","PDIA5"
"1885","MYC","PCOLCE2"
"1886","MYC","PBK"
"1887","MYC","OLA1"
"1888","MYC","NUDCD3"
"1889","MYC","NOL11"
"1890","MYC","NNT"
"1891","MYC","NDUFA2"
"1892","MYC","NACA"
"1893","ZHX1","NACA"
"1894","MYC","MVK"
"1895","MYC","MT1H"
"1896","MYC","MRPL23"
"1897","MYC","MIEN1"
"1898","BHLHE40","MIEN1"
"1899","MYC","MFSD5"
"1900","MYC","METTL23"
"1901","MYC","MCM3AP"
"1902","MCM3","MCM3AP"
"1903","MYC","MAP7"
"1904","MYC","LY6E"
"1905","MYC","LSM4"
"1906","MYC","LRRC58"
"1907","MYC","KPTN"
"1908","MYC","KPNA3"
"1909","MYC","KIFC1"
"1910","MYC","KIF2A"
"1911","MYC","KCNJ16"
"1912","MYC","ITGB1BP1"
"1913","MYC","IFT81"
"1914","MYC","IER2"
"1915","MYC","GNPAT"
"1916","MYC","GGT5"
"1917","MYC","GEMIN5"
"1918","DDX20","GEMIN5"
"1919","SNRPB","GEMIN5"
"1920","SNRPD1","GEMIN5"
"1921","MYC","FOXK1"
"1922","MYC","ERMP1"
"1923","MYC","EPHA3"
"1924","MYC","EIF3B"
"1925","EGR2","EIF3B"
"1926","MYC","EEF1D"
"1927","MYC","DUS4L"
"1928","FOSB","DUS4L"
"1929","MYC","DNAJC5"
"1930","MYC","DNAJC14"
"1931","EGR3","DNAJC14"
"1932","MYC","DNA2"
"1933","MYC","DIMT1"
"1934","MYC","DHODH"
"1935","MYC","DFFA"
"1936","MYC","DCAF12"
"1937","MYC","CSNK1D"
"1938","CLOCK","CSNK1D"
"1939","MYC","COPS7A"
"1940","NFE2L2","COPS7A"
"1941","MYC","CNTLN"
"1942","MYC","CHML"
"1943","MYC","CEP63"
"1944","MYC","CENPV"
"1945","MYC","CENPN"
"1946","MYC","CCT5"
"1947","MYC","CCDC34"
"1948","MYC","C6orf62"
"1949","FOSB","C6orf62"
"1950","MYC","C1orf216"
"1951","MYC","C1orf131"
"1952","MYC","BRI3BP"
"1953","MYC","ARIH2"
"1954","MYC","APOA5"
"1955","MYC","AMBP"
"1956","MYC","AGPAT2"
"1957","MYC","AGL"
"1958","MYC","ADNP"
"1959","MYC","ACBD4"
"1960","ATF5","ACBD4"
"1961","CCNE1","TCF19"
"1962","LEF1","HERC2"
"1963","HLTF","HERC2"
"1964","NFYC","HERC2"
"1965","LEF1","KPNA2"
"1966","BRCA1","KPNA2"
"1967","PLAG1","KPNA2"
"1968","PTMA","KPNA2"
"1969","TCF7","BIRC5"
"1970","TCF7L2","BIRC5"
"1971","TCF7L1","BIRC5"
"1972","ILF3","BIRC5"
"1973","TCF7L2","STARD7"
"1974","NFYC","STARD7"
"1975","RUVBL1","DKC1"
"1976","RUVBL1","PLG"
"1977","APC2","AXIN2"
"1978","SMAD2","ANK3"
"1979","FOSB","ANK3"
"1980","NFYC","ANK3"
"1981","SMAD2","STAMBP"
"1982","ATF5","STAMBP"
"1983","EGR2","STAMBP"
"1984","EGR3","STAMBP"
"1985","CTNNBL1","STAMBP"
"1986","SMAD2","SNAPIN"
"1987","KAT7","SNAPIN"
"1988","ACTB","WASF1"
"1989","ACTB","WAS"
"1990","ACTB","ACTR3C"
"1991","ACTB","ARHGAP10"
"1992","ACTB","MYO5A"
"1993","ACTB","AHNAK"
"1994","ACTB","ITGB8"
"1995","ESR1","ITGB8"
"1996","ACTB","ITGA9"
"1997","ESR1","MMS19"
"1998","ESR1","NCOA2"
"1999","SMARCE1","NCOA2"
"2000","ESR1","REXO4"
"2001","ESR1","CXCL12"
"2002","ESR1","SOCS2"
"2003","EGR2","SOCS2"
"2004","EGR3","SOCS2"
"2005","ESR1","MNAT1"
"2006","POU2F1","MNAT1"
"2007","ERCC3","MNAT1"
"2008","MCM7","MNAT1"
"2009","ESR1","ZMAT2"
"2010","HSF2","ZMAT2"
"2011","TCF3","ZMAT2"
"2012","ESR1","NUDT19"
"2013","ESR1","IFNAR1"
"2014","ESR1","GPSM2"
"2015","ESR1","MEP1B"
"2016","ETV4","MEP1B"
"2017","ESR1","SLCO4C1"
"2018","ESR1","NDRG2"
"2019","ESR1","FAM166A"
"2020","ESR1","C1orf74"
"2021","ESR1","APBB3"
"2022","EXOC2","EXOC4"
"2023","SERPING1","C1R"
"2024","CFI","C3"
"2025","MRC1","IL10"
"2026","MRC2","IL10"
"2027","CLEC4M","IL10"
"2028","ETS2","CD163"
"2029","ETS2","CD4"
"2030","MAZ","CD4"
"2031","TCF3","CD4"
"2032","IGF2","GPC3"
"2033","NFE2L2","NQO1"
"2034","NRF1","NQO1"
"2035","NFE2L2","CFTR"
"2036","NFE2L2","HBB"
"2037","NFYC","HBB"
"2038","NFE2L2","PMF1"
"2039","SMARCC2","ITSN1"
"2040","SMARCA2","PRPF6"
"2041","PHF10","UTP14A"
"2042","SMARCD1","FEZ1"
"2043","SMARCD1","LDOC1"
"2044","AATF","LDOC1"
"2045","ABL2","BTF3"
"2046","AATF","POLR2J"
"2047","ATF5","SAFB2"
"2048","ATF5","HNRNPA2B1"
"2049","TTF2","HNRNPA2B1"
"2050","ATF5","CEP55"
"2051","TSG101","CEP55"
"2052","ATF5","PFDN6"
"2053","ATF5","ENOPH1"
"2054","NFYC","ENOPH1"
"2055","ATF5","ADK"
"2056","ATF5","ADRA1B"
"2057","FOSB","ADRA1B"
"2058","ATF5","HNRNPU"
"2059","EGR3","HNRNPU"
"2060","ATF5","PHACTR3"
"2061","ATF5","RNF44"
"2062","ATF5","ONECUT2"
"2063","POU2F1","ONECUT2"
"2064","ATF5","LOX"
"2065","ETV4","LOX"
"2066","ATF5","FGF13"
"2067","ATF5","PCDH9"
"2068","ATF5","KLF13"
"2069","ATF5","UCK2"
"2070","ATF5","NUDT3"
"2071","ATF5","KRTCAP2"
"2072","ATF5","CIRBP-AS1"
"2073","ATF5","CDKL5"
"2074","ATF5","TSPYL1"
"2075","ATF5","RAD51C"
"2076","ATF5","HHIP"
"2077","ATF5","FBXO4"
"2078","ATF5","CENPE"
"2079","ATF5","ZWILCH"
"2080","KNTC1","ZWILCH"
"2081","ATF5","PEX5"
"2082","ATF5","LPP"
"2083","ATF5","DNAJC9"
"2084","ATF5","KLHL12"
"2085","ATF5","ZNF746"
"2086","ATF5","ZNF711"
"2087","ATF5","TAPT1"
"2088","ATF5","TAF2"
"2089","TAF4","TAF2"
"2090","TAF5","TAF2"
"2091","TAF12","TAF2"
"2092","ATF5","SLC5A7"
"2093","ATF5","RPS27"
"2094","ATF5","NEDD1"
"2095","ATF5","MCAM"
"2096","ATF5","IGF2BP2"
"2097","ATF5","GGNBP2"
"2098","BDP1","POLR3F"
"2099","POU2F1","POLR3F"
"2100","ZIC2","POLR3F"
"2101","BRCA1","AURKA"
"2102","NFYC","AURKA"
"2103","BRD7","PTPN13"
"2104","BRD7","RPLP1"
"2105","XRCC6","RPLP1"
"2106","BRD7","PAFAH1B3"
"2107","EGR2","PAFAH1B3"
"2108","EGR3","PAFAH1B3"
"2109","XRCC6","PAFAH1B3"
"2110","ZHX1","PAFAH1B3"
"2111","DNMT3A","CBX1"
"2112","DR1","POLE3"
"2113","EGR2","FAS"
"2114","HDGF","FAS"
"2115","NFYC","FAS"
"2116","PURA","FAS"
"2117","EGR2","KIF2C"
"2118","EGR3","KIF2C"
"2119","EGR2","ZSWIM6"
"2120","EGR3","ZSWIM6"
"2121","EGR2","TDRKH"
"2122","EGR3","TDRKH"
"2123","EGR2","RNASEH2A"
"2124","EGR3","RNASEH2A"
"2125","EGR2","PABPC1"
"2126","EGR3","PABPC1"
"2127","EGR2","NDUFA4L2"
"2128","EGR3","NDUFA4L2"
"2129","ZIC2","NDUFA4L2"
"2130","EGR2","LRRC42"
"2131","EGR3","LRRC42"
"2132","EGR2","FAM83H"
"2133","EGR3","FAM83H"
"2134","FOSB","FAM83H"
"2135","TCF3","FAM83H"
"2136","EGR2","ANKH"
"2137","EGR2","SORT1"
"2138","EGR3","SORT1"
"2139","TCF3","SORT1"
"2140","EGR2","XPR1"
"2141","EGR3","XPR1"
"2142","EGR2","TRMT112"
"2143","EGR2","MTCH1"
"2144","EGR3","MTCH1"
"2145","EGR2","MID1"
"2146","EGR3","MID1"
"2147","EGR2","CKAP5"
"2148","EGR3","CKAP5"
"2149","EGR2","SFT2D2"
"2150","EGR3","SFT2D2"
"2151","EGR2","PABPC4"
"2152","EGR2","PTPN3"
"2153","EGR3","PTPN3"
"2154","EGR2","LSM2"
"2155","EGR3","LSM2"
"2156","EGR2","UBE2Z"
"2157","EGR3","UBE2Z"
"2158","EGR2","SF3B4"
"2159","EGR3","SF3B4"
"2160","TCERG1","SF3B4"
"2161","EGR2","PRPF3"
"2162","EGR3","PRPF3"
"2163","EGR2","PRKAR2B"
"2164","EGR3","PRKAR2B"
"2165","EGR2","NTN4"
"2166","EGR3","NTN4"
"2167","EGR2","NKIRAS2"
"2168","EGR3","NKIRAS2"
"2169","EGR2","MRPL34"
"2170","EGR3","MRPL34"
"2171","EGR2","MASTL"
"2172","EGR3","MASTL"
"2173","EGR2","ERGIC3"
"2174","EGR3","ERGIC3"
"2175","EGR2","CYP39A1"
"2176","EGR3","CYP39A1"
"2177","EGR2","COLEC12"
"2178","EGR3","COLEC12"
"2179","EGR2","CEP70"
"2180","EGR3","CEP70"
"2181","KAT7","CEP70"
"2182","EGR2","CCDC124"
"2183","EGR3","CCDC124"
"2184","EGR2","C12orf75"
"2185","EGR3","C12orf75"
"2186","EGR2","AGAP1"
"2187","EGR3","AGAP1"
"2188","EGR3","KDM5B"
"2189","EGR3","UBAP2L"
"2190","EGR3","RANBP1"
"2191","EGR3","SNX27"
"2192","EGR3","FAM20B"
"2193","EGR3","PITPNM3"
"2194","TCF3","PITPNM3"
"2195","EGR3","HNRNPL"
"2196","EGR3","ZSWIM5"
"2197","EGR3","ZNF706"
"2198","EGR3","USP43"
"2199","EGR3","SNX30"
"2200","EGR3","CALM1"
"2201","EGR3","AHCTF1"
"2202","EGR3","THOC2"
"2203","EGR3","SPINT2"
"2204","EGR3","LYVE1"
"2205","EGR3","IFFO1"
"2206","EGR3","FSD1L"
"2207","EGR3","FREM2"
"2208","EGR3","FKBP1A"
"2209","EGR3","CAMSAP2"
"2210","ETV4","BCHE"
"2211","ETV4","MMP12"
"2212","ETV4","F9"
"2213","ETV4","CETP"
"2214","ETV4","APOH"
"2215","EZH2","ADAMTS1"
"2216","ZIC2","ADAMTS1"
"2217","EZH2","AXL"
"2218","EZH2","RPLP0"
"2219","FOSB","MDC1"
"2220","HSF2","MDC1"
"2221","FOSB","ASAP2"
"2222","FOSB","TFPI2"
"2223","POU2F1","TFPI2"
"2224","FOSB","NUAK1"
"2225","FOSB","FAF1"
"2226","FOSB","S100A8"
"2227","PDCD11","S100A8"
"2228","FOSB","KCNN3"
"2229","FOSB","AQP1"
"2230","FOSB","MAP2"
"2231","POU2F1","MAP2"
"2232","FOSB","KCNMB2"
"2233","POU2F1","KCNMB2"
"2234","FOSB","KIF14"
"2235","FOSB","TPD52L2"
"2236","FOSB","SRXN1"
"2237","FOSB","SRPK2"
"2238","FOSB","QSER1"
"2239","FOSB","PCDHGA4"
"2240","FOSB","FTL"
"2241","FOSB","ZNF532"
"2242","FOSB","TSPAN1"
"2243","FOSB","TPPP2"
"2244","FOSB","SPRR1A"
"2245","FOSB","SLC34A2"
"2246","FOSB","RPP40"
"2247","FOSB","PRSS53"
"2248","FOSB","PRKAR2A"
"2249","FOSB","MICAL2"
"2250","FOSB","GABARAPL1"
"2251","FOSB","CXCL14"
"2252","FOSB","CHST4"
"2253","FOSB","ANXA3"
"2254","FOSB","ANXA10"
"2255","HLTF","EEF1G"
"2256","ILF2","EEF1G"
"2257","HMGA1","IL1B"
"2258","HMGB2","SET"
"2259","PTMA","SET"
"2260","HSF2","PTGES3"
"2261","NR3C2","PTGES3"
"2262","HSF2","KIN"
"2263","HSF2","YEATS2"
"2264","HSF2","ST3GAL6"
"2265","HSF2","NUTF2"
"2266","PTMA","NUTF2"
"2267","HSF2","NOSIP"
"2268","HSF2","NCAPD2"
"2269","HSF2","KRTAP13-1"
"2270","HSF2","GDI1"
"2271","HSF2","CCT4"
"2272","HSF2","ATOH8"
"2273","HSF2","A2MP1"
"2274","HSF2","NCAPG"
"2275","MCM2","SNF8"
"2276","TSG101","SNF8"
"2277","NFYC","USP21"
"2278","NFYC","SLC7A8"
"2279","NFYC","PHF6"
"2280","POU2F1","PHF6"
"2281","NFYC","COPZ1"
"2282","NFYC","CHP1"
"2283","NFYC","CASP2"
"2284","NFYC","CAND1"
"2285","CNOT3","CAND1"
"2286","NFYC","PEAK1"
"2287","NFYC","NIF3L1"
"2288","NFYC","ZC2HC1C"
"2289","NFYC","SYT13"
"2290","NFYC","RMST"
"2291","NFYC","RMI2"
"2292","NFYC","PSMD4"
"2293","NFYC","MUC6"
"2294","NFYC","GOLPH3L"
"2295","NFYC","GGH"
"2296","NFYC","CCDC149"
"2297","NPM1","XPO1"
"2298","NPM1","NCL"
"2299","NPM1","NOP2"
"2300","NR1H4","ABCB4"
"2301","HAX1","ABCB4"
"2302","NR1H4","SLCO1B3"
"2303","NR1I2","CYP4F12"
"2304","NR1I2","HP"
"2305","NR1I2","THRSP"
"2306","NR3C2","FXYD2"
"2307","NRF1","IDE"
"2308","POU2F1","CAPN6"
"2309","POU2F1","ENPP2"
"2310","POU2F1","CNPY2"
"2311","POU2F1","CNTN4"
"2312","POU2F1","SPATA6L"
"2313","POU2F1","SLC7A6"
"2314","POU2F1","POP5"
"2315","POU2F1","PODXL"
"2316","POU2F1","PLXNC1"
"2317","POU2F1","LRP4"
"2318","POU2F1","LEAP2"
"2319","POU2F1","IPO9"
"2320","POU2F1","HSPA14"
"2321","DNAJC2","HSPA14"
"2322","POU2F1","FAM50A"
"2323","POU2F1","DSE"
"2324","POU2F1","DPY30"
"2325","POU2F1","CPNE1"
"2326","POU2F1","C1orf43"
"2327","POU2F1","BMX"
"2328","POU2F1","BCO2"
"2329","POU2F1","ATG12"
"2330","POU2F1","APOF"
"2331","POU2F1","ALB"
"2332","POU2F1","AKR1C3"
"2333","ZHX1","AKR1C3"
"2334","PTMA","IDO2"
"2335","PTMA","VIPR1"
"2336","PTTG1","RPS10"
"2337","KAT7","RPS10"
"2338","TCF3","ISYNA1"
"2339","TCF3","PPFIBP2"
"2340","TSG101","PPFIBP2"
"2341","ZIC2","PPFIBP2"
"2342","TCF3","IK"
"2343","TCF3","ZG16"
"2344","TCF3","TOMM40L"
"2345","TCF3","TMEM106C"
"2346","TCF3","SVEP1"
"2347","TCF3","STK39"
"2348","TCF3","RAPGEF5"
"2349","TCF3","PSMB4"
"2350","TCF3","ADAMTSL3"
"2351","TSG101","VPS37C"
"2352","ZIC2","SLC13A4"
"2353","ZIC2","ZNF189"
"2354","ZIC2","UBE2A"
"2355","ZIC2","TPD52L1"
"2356","ZIC2","HPX"
"2357","ZIC2","ENSA"
"2358","ZIC2","COL4A4"
"2359","BHLHE40","SAE1"
"2360","BHLHE40","ABCF1"
"2361","ARID4B","SAP130"
"2362","CBX3","DSN1"
"2363","CNOT3","CNOT1"
"2364","CNOT4","CNOT1"
"2365","CNOT4","UBE2D2"
"2366","DDB2","CUL4A"
"2367","DDB2","CUL4B"
"2368","DDX20","SNRPD2"
"2369","SNRPD1","SNRPD2"
"2370","DDX20","SNRPF"
"2371","DDX20","SNRPE"
"2372","ERCC3","GTF2H4"
"2373","GTF2IRD1","EXOSC4"
"2374","HAX1","EIF3F"
"2375","MLLT6","UBQLN4"
"2376","PBXIP1","UBQLN4"
"2377","RNPS1","UBQLN4"
"2378","PAPOLA","SNRPA"
"2379","PBXIP1","TSNAX"
"2380","SNW1","PABPN1"
"2381","SSRP1","NEK9"
"2382","SUPT16H","NEK9"
"2383","TCEA2","RPA1"
"2384","TCEA2","CENPT"
"2385","TCERG1","SF3A3"
"2386","TCERG1","HNRNPM"
"2387","TCFL5","TOPBP1"
"2388","TIMELESS","TIPIN"
"2389","TRIP13","PBLD"
"2390","WBP11","MCRS1"
"2391","XRCC6","CDCA5"
"2392","ZNF581","HNRNPC"
"2393","ZNF7","RPL7"
