"","from","to"
"920","CDKN2C","RBBP5"
"921","CDKN1A","NELFCD"
"922","CCND1","NELFCD"
"923","CCND1","E2F8"
"924","RB1","GTF3C2"
"925","E2F4","GTF3C2"
"926","E2F5","GTF3C2"
"927","E2F2","GTF3C2"
"928","E2F3","GTF3C2"
"929","RB1","TMPO"
"930","E2F4","TMPO"
"931","E2F5","TMPO"
"932","E2F1","TMPO"
"933","E2F2","TMPO"
"934","E2F3","TMPO"
"935","MYC","TMPO"
"936","EGR1","TMPO"
"937","TCF3","TMPO"
"938","MAPK1","DUSP9"
"939","MAPK1","IL17RC"
"940","MAPK1","SDC1"
"941","MAPK1","ZFP36"
"942","UPF2","ZFP36"
"943","ELK1","ZFP36"
"944","YWHAB","ZFP36"
"945","YWHAG","ZFP36"
"946","ELAVL1","ZFP36"
"947","MYC","ZFP36"
"948","FOSB","ZFP36"
"949","MAPK1","TNF"
"950","MAPK3","TNF"
"951","ELK1","TNF"
"952","MYD88","TNF"
"953","ETV4","TNF"
"954","HMGB2","TNF"
"955","UPF2","GSPT2"
"956","UPF3B","GSPT2"
"957","SMG7","SMG5"
"958","PPP2CB","SMG5"
"959","PPP2R1A","SMG5"
"960","PPP2R5A","SMG5"
"961","PPP2CB","IRAK1"
"962","PPP2R1A","IRAK1"
"963","MYD88","IRAK1"
"964","PPP2CB","STK3"
"965","PPP2R1A","STK3"
"966","FRMD6","STK3"
"967","ACTB","STK3"
"968","ACTG1","STK3"
"969","RASSF4","STK3"
"970","FOSB","STK3"
"971","BRCA2","SEM1"
"972","BRCA2","PSMD3"
"973","MYC","PSMD3"
"974","BRCA2","BUB1B"
"975","HDAC1","BUB1B"
"976","POU2F1","BUB1B"
"977","ZNF143","BUB1B"
"978","BRCA2","RPA1"
"979","TCEA2","RPA1"
"980","FANCC","FANCI"
"981","FANCF","FANCI"
"982","UBE2T","FANCI"
"983","CENPX","FANCI"
"984","CENPS","FANCI"
"985","ELK1","FANCI"
"986","MAP4K4","MAP3K1"
"987","RAC1","MAP3K1"
"988","EGR1","MAP3K1"
"989","ELK1","FZD4"
"990","ELK1","PARD3"
"991","GSK3B","PARD3"
"992","E2F4","PARD3"
"993","E2F5","PARD3"
"994","E2F2","PARD3"
"995","ELK1","SND1"
"996","AGTR1","SND1"
"997","ATF5","SND1"
"998","ELK1","TRRAP"
"999","E2F4","TRRAP"
"1000","ACTL6A","TRRAP"
"1001","BRD8","TRRAP"
"1002","EP400","TRRAP"
"1003","ELK1","SKP2"
"1004","CKS1B","SKP2"
"1005","CKS2","SKP2"
"1006","ELK1","ARID2"
"1007","SMARCC1","ARID2"
"1008","SMARCC2","ARID2"
"1009","SMARCA2","ARID2"
"1010","SMARCE1","ARID2"
"1011","ELK1","SETDB1"
"1012","HDAC2","SETDB1"
"1013","PHF10","SETDB1"
"1014","DNMT3A","SETDB1"
"1015","TRIM16","SETDB1"
"1016","TARDBP","SETDB1"
"1017","TCERG1","SETDB1"
"1018","ZFP64","SETDB1"
"1019","ELK1","MCM10"
"1020","E2F4","MCM10"
"1021","E2F5","MCM10"
"1022","E2F1","MCM10"
"1023","E2F2","MCM10"
"1024","E2F3","MCM10"
"1025","MCM2","MCM10"
"1026","MCM3","MCM10"
"1027","ELK1","DAP3"
"1028","MYC","DAP3"
"1029","ELK1","EIF2AK1"
"1030","NFE2L2","EIF2AK1"
"1031","ELK1","FUT4"
"1032","ELK1","BLM"
"1033","ELK1","NOL7"
"1034","ELK1","OGG1"
"1035","EGR1","OGG1"
"1036","NFYC","OGG1"
"1037","ELK1","PRCP"
"1038","NFYC","PRCP"
"1039","ELK1","CENPF"
"1040","NFYC","CENPF"
"1041","ELK1","WDR46"
"1042","ELK1","THOC6"
"1043","E2F1","THOC6"
"1044","EGR1","THOC6"
"1045","EGR2","THOC6"
"1046","EGR3","THOC6"
"1047","ZIC2","THOC6"
"1048","ELK1","PUF60"
"1049","EGR1","PUF60"
"1050","FUBP1","PUF60"
"1051","ELK1","PTBP3"
"1052","E2F4","PTBP3"
"1053","E2F5","PTBP3"
"1054","E2F2","PTBP3"
"1055","E2F3","PTBP3"
"1056","MYC","PTBP3"
"1057","EGR1","PTBP3"
"1058","ELK1","LASP1"
"1059","EGR1","LASP1"
"1060","TRIP13","LASP1"
"1061","ELK1","ASXL2"
"1062","E2F1","ASXL2"
"1063","EGR1","ASXL2"
"1064","ELK1","SENP1"
"1065","E2F4","SENP1"
"1066","E2F5","SENP1"
"1067","E2F2","SENP1"
"1068","ELK1","NUP155"
"1069","E2F4","NUP155"
"1070","E2F5","NUP155"
"1071","E2F2","NUP155"
"1072","ELK1","MSH3"
"1073","E2F4","MSH3"
"1074","E2F5","MSH3"
"1075","E2F2","MSH3"
"1076","ELK1","BROX"
"1077","E2F4","BROX"
"1078","E2F5","BROX"
"1079","E2F2","BROX"
"1080","EGR2","BROX"
"1081","EGR3","BROX"
"1082","ELK1","DHX30"
"1083","E2F4","DHX30"
"1084","E2F5","DHX30"
"1085","E2F2","DHX30"
"1086","ZIC2","DHX30"
"1087","RBBP7","DHX30"
"1088","ELK1","SEC24C"
"1089","ELK1","PRPF19"
"1090","ELK1","DPCD"
"1091","E2F1","DPCD"
"1092","EGR1","DPCD"
"1093","TCF3","DPCD"
"1094","RUVBL2","DPCD"
"1095","ELK1","C17orf58"
"1096","ELK1","ACD"
"1097","XRCC6","ACD"
"1098","ELK1","SF3B2"
"1099","TCERG1","SF3B2"
"1100","ELK1","OTUD7B"
"1101","E2F4","OTUD7B"
"1102","E2F5","OTUD7B"
"1103","E2F2","OTUD7B"
"1104","ELK1","MTBP"
"1105","POU2F1","MTBP"
"1106","ELK1","KIF4A"
"1107","E2F4","KIF4A"
"1108","E2F1","KIF4A"
"1109","POU2F1","KIF4A"
"1110","TTF2","KIF4A"
"1111","ELK1","EPB41L4A"
"1112","ELK1","ACTG2"
"1113","ELK1","SLBP"
"1114","NFYC","SLBP"
"1115","ELK1","LRRC4C"
"1116","E2F4","LRRC4C"
"1117","E2F5","LRRC4C"
"1118","E2F2","LRRC4C"
"1119","NFYC","LRRC4C"
"1120","ELK1","SERPINI1"
"1121","ELK1","RBP5"
"1122","ELK1","MLEC"
"1123","ELK1","MAF1"
"1124","ELK1","KCNN2"
"1125","EGR2","KCNN2"
"1126","EGR3","KCNN2"
"1127","FOSB","KCNN2"
"1128","ELK1","GPANK1"
"1129","E2F4","GPANK1"
"1130","ELK1","UBE2Q1"
"1131","MYC","UBE2Q1"
"1132","ELK1","TMEM68"
"1133","ELK1","RPL37"
"1134","MYC","RPL37"
"1135","ELK1","RPL15"
"1136","E2F4","RPL15"
"1137","E2F5","RPL15"
"1138","E2F2","RPL15"
"1139","E2F3","RPL15"
"1140","MYC","RPL15"
"1141","ELK1","MEA1"
"1142","ELK1","ITPA"
"1143","ELK1","ITGB3BP"
"1144","E2F4","ITGB3BP"
"1145","ELK1","HEATR1"
"1146","ELK1","EXOSC10"
"1147","MYC","EXOSC10"
"1148","RUVBL2","EXOSC10"
"1149","SSRP1","EXOSC10"
"1150","TARDBP","EXOSC10"
"1151","ELK1","DCAF8"
"1152","ELK1","COLEC11"
"1153","MYC","COLEC11"
"1154","EGR1","COLEC11"
"1155","ELK1","CLK2"
"1156","E2F4","CLK2"
"1157","E2F5","CLK2"
"1158","E2F2","CLK2"
"1159","ELK1","CIDEB"
"1160","ELK1","SMG8"
"1161","HSF2","SMG8"
"1162","ELK1","TINAGL1"
"1163","ELK1","ZSCAN29"
"1164","ELK1","ZNF623"
"1165","ELK1","ZNF322"
"1166","ELK1","UGGT1"
"1167","ELK1","UBE2J2"
"1168","ELK1","TRIM15"
"1169","ELK1","SNX12"
"1170","ELK1","SLC25A20"
"1171","E2F4","SLC25A20"
"1172","E2F5","SLC25A20"
"1173","E2F2","SLC25A20"
"1174","ELK1","SFR1"
"1175","ELK1","RNF150"
"1176","ELK1","RBM22"
"1177","E2F4","RBM22"
"1178","E2F5","RBM22"
"1179","E2F1","RBM22"
"1180","E2F2","RBM22"
"1181","E2F3","RBM22"
"1182","ELK1","RABIF"
"1183","E2F4","RABIF"
"1184","E2F1","RABIF"
"1185","ELK1","PPOX"
"1186","EGR1","PPOX"
"1187","EGR2","PPOX"
"1188","EGR3","PPOX"
"1189","ELK1","POLA1"
"1190","E2F1","POLA1"
"1191","EGR1","POLA1"
"1192","ELK1","OSTF1"
"1193","ELK1","MTIF2"
"1194","ELK1","LZIC"
"1195","ELK1","KLHDC3"
"1196","E2F4","KLHDC3"
"1197","E2F5","KLHDC3"
"1198","E2F2","KLHDC3"
"1199","ELK1","KCND3"
"1200","ELK1","KBTBD4"
"1201","ELK1","FBXW2"
"1202","ELK1","FBXL18"
"1203","ELK1","FAM168B"
"1204","ELK1","EMG1"
"1205","ELK1","EIF3G"
"1206","ELK1","DNAJC7"
"1207","ATF5","DNAJC7"
"1208","ELK1","DISP1"
"1209","ELK1","DDX55"
"1210","ELK1","CSPP1"
"1211","ELK1","CPSF3"
"1212","E2F1","CPSF3"
"1213","PAPOLA","CPSF3"
"1214","ELK1","COPA"
"1215","ATF5","COPA"
"1216","ELK1","COMMD5"
"1217","ELK1","CDCA8"
"1218","ELK1","CBLN2"
"1219","ELK1","BANF1"
"1220","ELK1","AP5M1"
"1221","ELK1","AP3B1"
"1222","ELK1","UBE2I"
"1223","DACH1","UBE2I"
"1224","DNMT3A","UBE2I"
"1225","EGR1","UBE2I"
"1226","HSF2","UBE2I"
"1227","TCF3","UBE2I"
"1228","PIAS1","UBE2I"
"1229","GADD45G","MAP3K4"
"1230","GADD45A","MAP3K4"
"1231","GADD45B","MAP3K4"
"1232","EGR1","MAP3K4"
"1233","TGFB1","ASH1L"
"1234","MAPKAPK5","HSPB1"
"1235","EGR1","HSPB1"
"1236","RAC1","RALBP1"
"1237","RALA","RALBP1"
"1238","GDF5","BMPR1A"
"1239","BMP8A","BMPR1A"
"1240","BMP5","BMPR1A"
"1241","ZMYND11","BMPR1A"
"1242","PLCB1","AVPR1A"
"1243","PLCB1","FPR1"
"1244","E2F1","FPR1"
"1245","DGKQ","PLCD3"
"1246","DGKZ","PLCD3"
"1247","MTMR7","PIP4P2"
"1248","AGTR1","SERPINE1"
"1249","E2F2","SERPINE1"
"1250","FOSB","SERPINE1"
"1251","PCNA","BAZ1B"
"1252","SMARCC2","BAZ1B"
"1253","SMARCE1","BAZ1B"
"1254","TCF3","BAZ1B"
"1255","CDK7","PCGF6"
"1256","E2F4","PTPRB"
"1257","E2F5","PTPRB"
"1258","E2F2","PTPRB"
"1259","E2F4","SUZ12"
"1260","E2F2","SUZ12"
"1261","IGF2","SUZ12"
"1262","EZH2","SUZ12"
"1263","E2F4","LHX2"
"1264","E2F5","LHX2"
"1265","E2F2","LHX2"
"1266","CITED2","LHX2"
"1267","E2F4","MCM8"
"1268","E2F4","SUPT4H1"
"1269","E2F4","XPO1"
"1270","E2F5","XPO1"
"1271","E2F2","XPO1"
"1272","NPM1","XPO1"
"1273","E2F4","BIRC5"
"1274","TCF7","BIRC5"
"1275","TCF7L2","BIRC5"
"1276","TCF7L1","BIRC5"
"1277","ILF3","BIRC5"
"1278","E2F4","PTGS2"
"1279","E2F2","PTGS2"
"1280","TCF7L2","PTGS2"
"1281","DR1","PTGS2"
"1282","EGR2","PTGS2"
"1283","ETV4","PTGS2"
"1284","HMGA1","PTGS2"
"1285","E2F4","MSH2"
"1286","E2F4","AURKB"
"1287","ANKZF1","AURKB"
"1288","E2F4","CDCA7"
"1289","E2F5","CDCA7"
"1290","E2F2","CDCA7"
"1291","MYC","CDCA7"
"1292","E2F4","DIRAS3"
"1293","E2F4","RRM1"
"1294","E2F4","TOP2A"
"1295","HDAC2","TOP2A"
"1296","UHRF1","TOP2A"
"1297","E2F4","PCLAF"
"1298","E2F4","PLK4"
"1299","E2F4","TOPBP1"
"1300","TCFL5","TOPBP1"
"1301","E2F4","TTK"
"1302","NFYC","TTK"
"1303","E2F4","F3"
"1304","EGR1","F3"
"1305","EGR2","F3"
"1306","FOSB","F3"
"1307","E2F4","STMN1"
"1308","E2F5","STMN1"
"1309","E2F2","STMN1"
"1310","E2F4","UBE2S"
"1311","E2F5","UBE2S"
"1312","E2F1","UBE2S"
"1313","E2F2","UBE2S"
"1314","E2F3","UBE2S"
"1315","EGR1","UBE2S"
"1316","NFYC","UBE2S"
"1317","E2F4","MKI67"
"1318","E2F4","POLD1"
"1319","E2F4","PRC1"
"1320","E2F4","PPIA"
"1321","E2F4","NUP153"
"1322","E2F5","NUP153"
"1323","E2F2","NUP153"
"1324","E2F4","NCL"
"1325","NPM1","NCL"
"1326","E2F4","EIF4H"
"1327","E2F4","UNG"
"1328","E2F5","UNG"
"1329","E2F2","UNG"
"1330","E2F4","TRMT6"
"1331","E2F5","TRMT6"
"1332","E2F2","TRMT6"
"1333","E2F3","TRMT6"
"1334","MYC","TRMT6"
"1335","EGR1","TRMT6"
"1336","E2F4","SMC3"
"1337","E2F5","SMC3"
"1338","E2F2","SMC3"
"1339","E2F4","SLC39A14"
"1340","E2F5","SLC39A14"
"1341","E2F2","SLC39A14"
"1342","E2F4","RANBP1"
"1343","E2F5","RANBP1"
"1344","E2F2","RANBP1"
"1345","EGR3","RANBP1"
"1346","E2F4","METTL3"
"1347","E2F5","METTL3"
"1348","E2F2","METTL3"
"1349","E2F4","MEPCE"
"1350","E2F5","MEPCE"
"1351","E2F2","MEPCE"
"1352","E2F4","MAPRE1"
"1353","E2F2","MAPRE1"
"1354","MYC","MAPRE1"
"1355","E2F4","HMMR"
"1356","E2F4","CENPM"
"1357","E2F5","CENPM"
"1358","E2F2","CENPM"
"1359","E2F4","CSRNP1"
"1360","E2F5","CSRNP1"
"1361","E2F1","CSRNP1"
"1362","E2F2","CSRNP1"
"1363","E2F3","CSRNP1"
"1364","FOSB","CSRNP1"
"1365","E2F4","CLIC1"
"1366","E2F5","CLIC1"
"1367","E2F2","CLIC1"
"1368","E2F4","PRR14L"
"1369","E2F5","PRR14L"
"1370","E2F1","PRR14L"
"1371","E2F2","PRR14L"
"1372","E2F3","PRR14L"
"1373","EGR1","PRR14L"
"1374","EGR2","PRR14L"
"1375","EGR3","PRR14L"
"1376","E2F4","PABPC1"
"1377","E2F5","PABPC1"
"1378","E2F2","PABPC1"
"1379","EGR2","PABPC1"
"1380","EGR3","PABPC1"
"1381","E2F4","NSF"
"1382","E2F5","NSF"
"1383","E2F2","NSF"
"1384","EGR3","NSF"
"1385","E2F4","SUV39H1"
"1386","E2F5","SUV39H1"
"1387","E2F2","SUV39H1"
"1388","HDAC2","SUV39H1"
"1389","DNMT3A","SUV39H1"
"1390","RBBP7","SUV39H1"
"1391","E2F4","SMC4"
"1392","E2F5","SMC4"
"1393","E2F2","SMC4"
"1394","E2F4","KDM6A"
"1395","E2F5","KDM6A"
"1396","E2F2","KDM6A"
"1397","E2F3","KDM6A"
"1398","MYC","KDM6A"
"1399","ZIC2","KDM6A"
"1400","E2F4","GINS1"
"1401","E2F5","GINS1"
"1402","E2F2","GINS1"
"1403","E2F4","WRAP73"
"1404","E2F5","WRAP73"
"1405","E2F2","WRAP73"
"1406","E2F4","N4BP2L1"
"1407","E2F5","N4BP2L1"
"1408","E2F1","N4BP2L1"
"1409","E2F2","N4BP2L1"
"1410","E2F3","N4BP2L1"
"1411","POU2F1","N4BP2L1"
"1412","TCF3","N4BP2L1"
"1413","E2F4","STK35"
"1414","E2F5","STK35"
"1415","E2F2","STK35"
"1416","E2F3","STK35"
"1417","MYC","STK35"
"1418","E2F4","STAG1"
"1419","E2F5","STAG1"
"1420","E2F2","STAG1"
"1421","E2F4","RPS20"
"1422","E2F5","RPS20"
"1423","E2F2","RPS20"
"1424","E2F4","RFC3"
"1425","E2F4","PXMP2"
"1426","E2F5","PXMP2"
"1427","E2F2","PXMP2"
"1428","E2F4","PPM1D"
"1429","E2F5","PPM1D"
"1430","E2F2","PPM1D"
"1431","E2F4","POLE2"
"1432","E2F2","POLE2"
"1433","E2F4","NIPBL"
"1434","E2F5","NIPBL"
"1435","E2F2","NIPBL"
"1436","E2F4","NDC80"
"1437","E2F4","MSH6"
"1438","E2F5","MSH6"
"1439","E2F1","MSH6"
"1440","E2F2","MSH6"
"1441","E2F3","MSH6"
"1442","EGR1","MSH6"
"1443","NFYC","MSH6"
"1444","E2F4","KIAA1143"
"1445","E2F5","KIAA1143"
"1446","E2F2","KIAA1143"
"1447","E2F3","KIAA1143"
"1448","E2F4","HAT1"
"1449","E2F5","HAT1"
"1450","E2F2","HAT1"
"1451","E2F4","GPR158"
"1452","E2F5","GPR158"
"1453","E2F2","GPR158"
"1454","E2F4","GMNN"
"1455","E2F5","GMNN"
"1456","E2F2","GMNN"
"1457","E2F4","DTL"
"1458","E2F5","DTL"
"1459","E2F1","DTL"
"1460","E2F2","DTL"
"1461","E2F3","DTL"
"1462","E2F4","DHX9"
"1463","E2F5","DHX9"
"1464","E2F2","DHX9"
"1465","ILF3","DHX9"
"1466","DDX20","DHX9"
"1467","SSRP1","DHX9"
"1468","E2F4","ARL6IP6"
"1469","E2F5","ARL6IP6"
"1470","E2F2","ARL6IP6"
"1471","E2F4","BUB3"
"1472","HDAC1","BUB3"
"1473","HDAC2","BUB3"
"1474","MYC","BUB3"
"1475","ZIC2","BUB3"
"1476","E2F4","STOML2"
"1477","E2F5","STOML2"
"1478","E2F2","STOML2"
"1479","FOSB","STOML2"
"1480","E2F4","FBLN1"
"1481","E2F5","FBLN1"
"1482","E2F1","FBLN1"
"1483","E2F2","FBLN1"
"1484","E2F3","FBLN1"
"1485","E2F4","CHCHD7"
"1486","E2F5","CHCHD7"
"1487","E2F1","CHCHD7"
"1488","E2F2","CHCHD7"
"1489","E2F3","CHCHD7"
"1490","MYC","CHCHD7"
"1491","EGR1","CHCHD7"
"1492","E2F4","RUSC1"
"1493","E2F5","RUSC1"
"1494","E2F2","RUSC1"
"1495","ATF5","RUSC1"
"1496","TCF3","RUSC1"
"1497","E2F4","TMEM53"
"1498","E2F5","TMEM53"
"1499","E2F2","TMEM53"
"1500","E2F4","SHB"
"1501","E2F5","SHB"
"1502","E2F2","SHB"
"1503","E2F4","PRIM2"
"1504","E2F4","GON4L"
"1505","E2F5","GON4L"
"1506","E2F1","GON4L"
"1507","E2F2","GON4L"
"1508","E2F3","GON4L"
"1509","POU2F1","GON4L"
"1510","E2F4","EFCAB7"
"1511","E2F5","EFCAB7"
"1512","E2F2","EFCAB7"
"1513","E2F4","MRPL49"
"1514","E2F5","MRPL49"
"1515","E2F2","MRPL49"
"1516","NFYC","MRPL49"
"1517","E2F4","TCP1"
"1518","E2F5","TCP1"
"1519","E2F2","TCP1"
"1520","E2F4","RPL23A"
"1521","E2F4","NEK2"
"1522","E2F2","NEK2"
"1523","E2F4","MZT1"
"1524","E2F5","MZT1"
"1525","E2F2","MZT1"
"1526","E2F3","MZT1"
"1527","E2F4","CYP2R1"
"1528","E2F5","CYP2R1"
"1529","E2F2","CYP2R1"
"1530","E2F4","ARHGAP11A"
"1531","E2F5","ARHGAP11A"
"1532","E2F2","ARHGAP11A"
"1533","E2F4","AGBL5"
"1534","E2F5","AGBL5"
"1535","E2F2","AGBL5"
"1536","E2F4","TSNAX"
"1537","PBXIP1","TSNAX"
"1538","E2F4","RHOBTB1"
"1539","E2F5","RHOBTB1"
"1540","E2F2","RHOBTB1"
"1541","E2F4","RFC4"
"1542","E2F1","RFC4"
"1543","E2F4","PLSCR4"
"1544","E2F4","NR2C2AP"
"1545","E2F5","NR2C2AP"
"1546","E2F2","NR2C2AP"
"1547","E2F3","NR2C2AP"
"1548","MYC","NR2C2AP"
"1549","NR2C2","NR2C2AP"
"1550","E2F4","NCBP2"
"1551","E2F5","NCBP2"
"1552","E2F2","NCBP2"
"1553","E2F3","NCBP2"
"1554","MYC","NCBP2"
"1555","E2F4","MRTO4"
"1556","E2F5","MRTO4"
"1557","E2F2","MRTO4"
"1558","MYC","MRTO4"
"1559","E2F4","GPAA1"
"1560","E2F5","GPAA1"
"1561","E2F2","GPAA1"
"1562","E2F4","FEN1"
"1563","E2F4","FARS2"
"1564","E2F5","FARS2"
"1565","E2F2","FARS2"
"1566","E2F4","DRG1"
"1567","E2F4","DCTPP1"
"1568","E2F5","DCTPP1"
"1569","E2F2","DCTPP1"
"1570","E2F4","COL4A1"
"1571","E2F4","CCT3"
"1572","E2F5","CCT3"
"1573","E2F2","CCT3"
"1574","MYC","CCT3"
"1575","HSF2","CCT3"
"1576","XRCC6","CCT3"
"1577","E2F4","CALM1"
"1578","EGR3","CALM1"
"1579","E2F4","ANLN"
"1580","E2F4","BMPR1B"
"1581","E2F5","BMPR1B"
"1582","E2F2","BMPR1B"
"1583","HSF2","BMPR1B"
"1584","E2F4","CA2"
"1585","E2F5","CA2"
"1586","E2F2","CA2"
"1587","ANKZF1","CA2"
"1588","E2F4","GJB2"
"1589","ETV4","GJB2"
"1590","E2F4","TSPAN7"
"1591","E2F5","TSPAN7"
"1592","E2F2","TSPAN7"
"1593","E2F4","AP1S1"
"1594","E2F5","AP1S1"
"1595","E2F1","AP1S1"
"1596","E2F2","AP1S1"
"1597","E2F3","AP1S1"
"1598","EGR2","AP1S1"
"1599","EGR3","AP1S1"
"1600","E2F4","TBL2"
"1601","E2F4","RBM28"
"1602","E2F5","RBM28"
"1603","E2F2","RBM28"
"1604","E2F4","NSFL1C"
"1605","E2F5","NSFL1C"
"1606","E2F2","NSFL1C"
"1607","TARDBP","NSFL1C"
"1608","E2F4","MYOZ3"
"1609","E2F5","MYOZ3"
"1610","E2F2","MYOZ3"
"1611","E2F4","METTL15"
"1612","E2F5","METTL15"
"1613","E2F2","METTL15"
"1614","E2F4","GALNT11"
"1615","E2F5","GALNT11"
"1616","E2F2","GALNT11"
"1617","E2F4","DENR"
"1618","E2F5","DENR"
"1619","E2F2","DENR"
"1620","E2F4","CNOT10"
"1621","E2F5","CNOT10"
"1622","E2F2","CNOT10"
"1623","E2F4","TUFT1"
"1624","E2F5","TUFT1"
"1625","E2F2","TUFT1"
"1626","E2F4","TACC3"
"1627","E2F5","TACC3"
"1628","E2F1","TACC3"
"1629","E2F2","TACC3"
"1630","E2F3","TACC3"
"1631","TTF2","TACC3"
"1632","E2F4","SORL1"
"1633","E2F5","SORL1"
"1634","E2F1","SORL1"
"1635","E2F2","SORL1"
"1636","E2F3","SORL1"
"1637","E2F4","SLC16A2"
"1638","E2F5","SLC16A2"
"1639","E2F2","SLC16A2"
"1640","E2F4","SETD2"
"1641","E2F5","SETD2"
"1642","E2F2","SETD2"
"1643","E2F4","SAP30L"
"1644","E2F5","SAP30L"
"1645","E2F2","SAP30L"
"1646","E2F4","RPL29"
"1647","E2F5","RPL29"
"1648","E2F2","RPL29"
"1649","E2F4","PRRC2C"
"1650","E2F5","PRRC2C"
"1651","E2F1","PRRC2C"
"1652","E2F2","PRRC2C"
"1653","E2F3","PRRC2C"
"1654","E2F4","PHYHIPL"
"1655","E2F5","PHYHIPL"
"1656","E2F2","PHYHIPL"
"1657","E2F4","NPY1R"
"1658","E2F5","NPY1R"
"1659","E2F2","NPY1R"
"1660","E2F4","MRPL24"
"1661","E2F5","MRPL24"
"1662","E2F2","MRPL24"
"1663","E2F4","MELK"
"1664","E2F5","MELK"
"1665","E2F1","MELK"
"1666","E2F2","MELK"
"1667","E2F3","MELK"
"1668","E2F4","COPS6"
"1669","E2F5","COPS6"
"1670","E2F2","COPS6"
"1671","E2F4","CLTA"
"1672","E2F5","CLTA"
"1673","E2F2","CLTA"
"1674","E2F4","CHRDL1"
"1675","E2F5","CHRDL1"
"1676","E2F1","CHRDL1"
"1677","E2F2","CHRDL1"
"1678","E2F3","CHRDL1"
"1679","E2F4","CBX1"
"1680","E2F5","CBX1"
"1681","E2F2","CBX1"
"1682","DNMT3A","CBX1"
"1683","E2F4","CAPRIN1"
"1684","E2F5","CAPRIN1"
"1685","E2F2","CAPRIN1"
"1686","E2F4","BAP1"
"1687","E2F5","BAP1"
"1688","E2F2","BAP1"
"1689","E2F3","BAP1"
"1690","BRCA1","BAP1"
"1691","E2F4","ARSJ"
"1692","E2F5","ARSJ"
"1693","E2F2","ARSJ"
"1694","E2F4","APIP"
"1695","E2F5","APIP"
"1696","E2F2","APIP"
"1697","E2F4","STAM"
"1698","E2F1","STAM"
"1699","E2F4","SMC2"
"1700","E2F4","RPS4X"
"1701","MCM2","RPS4X"
"1702","E2F4","G6PD"
"1703","E2F4","CSE1L"
"1704","E2F4","CENPE"
"1705","ATF5","CENPE"
"1706","E2F4","CDC37L1"
"1707","E2F5","LOXL2"
"1708","E2F1","FBXO5"
"1709","CDC20","FBXO5"
"1710","E2F1","POLR3F"
"1711","BDP1","POLR3F"
"1712","ZIC2","POLR3F"
"1713","E2F1","KIF2C"
"1714","EGR1","KIF2C"
"1715","EGR2","KIF2C"
"1716","EGR3","KIF2C"
"1717","E2F1","RACGAP1"
"1718","E2F1","TP53BP2"
"1719","E2F1","SLC2A3"
"1720","E2F2","SLC2A3"
"1721","HMGA1","SLC2A3"
"1722","E2F1","IDE"
"1723","NRF1","IDE"
"1724","E2F1","DPF2"
"1725","E2F2","DPF2"
"1726","E2F1","STIL"
"1727","E2F1","MSTO1"
"1728","EGR1","MSTO1"
"1729","E2F1","TUBG1"
"1730","MYC","TUBG1"
"1731","E2F1","ANXA3"
"1732","FOSB","ANXA3"
"1733","E2F1","DOCK5"
"1734","E2F1","TTL"
"1735","EGR1","TTL"
"1736","E2F1","RPLP2"
"1737","EGR1","RPLP2"
"1738","E2F1","RCC2"
"1739","EGR1","RCC2"
"1740","E2F1","CENPJ"
"1741","EGR1","CENPJ"
"1742","E2F1","SLC25A37"
"1743","E2F1","ZMYND19"
"1744","E2F1","WDR70"
"1745","E2F1","TIPIN"
"1746","TIMELESS","TIPIN"
"1747","E2F1","SNHG6"
"1748","E2F1","SNHG1"
"1749","E2F1","PEX5"
"1750","ATF5","PEX5"
"1751","E2F1","OLFML3"
"1752","E2F1","MT1X"
"1753","E2F1","MRPS23"
"1754","E2F1","DENND5A"
"1755","E2F1","ANXA4"
"1756","E2F1","ANP32B"
"1757","E2F1","AADAT"
"1758","E2F2","CCNE2"
"1759","E2F3","CCNE2"
"1760","MYC","CCNE2"
"1761","E2F2","ARID3B"
"1762","EGR1","ARID3B"
"1763","E2F2","EPM2A"
"1764","E2F2","ACSL1"
"1765","POU2F1","ACSL1"
"1766","E2F2","CDCA3"
"1767","NFYC","CDCA3"
"1768","E2F2","USP1"
"1769","MYC","USP1"
"1770","EGR1","USP1"
"1771","EGR2","USP1"
"1772","E2F2","LBR"
"1773","E2F2","DCAF7"
"1774","E2F2","C11orf54"
"1775","MYC","C11orf54"
"1776","TRIP13","C11orf54"
"1777","E2F2","TRMT12"
"1778","HSF2","TRMT12"
"1779","E2F2","OAS2"
"1780","ETV4","OAS2"
"1781","E2F2","UTRN"
"1782","E2F2","RDH16"
"1783","E2F2","GCHFR"
"1784","E2F2","ACTR6"
"1785","HDAC1","MMP9"
"1786","ETS2","MMP9"
"1787","ETV4","MMP9"
"1788","FOSB","MMP9"
"1789","MAZ","MMP9"
"1790","HDAC1","APOC3"
"1791","HDAC1","EPCAM"
"1792","HDAC1","CD1D"
"1793","HDAC2","CD1D"
"1794","LEF1","CD1D"
"1795","HDAC1","CD82"
"1796","HDAC1","DEFB1"
"1797","HDAC2","HIF1AN"
"1798","HDAC2","CCL2"
"1799","HDAC2","CDYL"
"1800","EGR2","CDYL"
"1801","EGR3","CDYL"
"1802","PPP1CC","TRPM8"
"1803","RBSN","RAB4A"
"1804","MYC","RAB4A"
"1805","RILP","TUBA1B"
"1806","DYNC1H1","TUBA1B"
"1807","DYNC1I2","TUBA1B"
