"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31"
"TCGA-RC-A6M3-02"," 3.091042"," 3.761200"," 3.828641"," 8.142645"," 2.197225"," 7.234898"," 5.446737"," 8.125927"," 5.739793"," 3.401197"," 6.202536"," 7.228388"," 6.426488"," 3.912023"," 5.407172"," 5.634790"," 7.444833"," 5.030438"," 3.178054"," 6.962243"," 5.743003"," 2.302585"," 4.189655"," 7.508787"," 0.000000"," 8.242756"," 1.098612","11.679812"," 6.098074"," 4.691348"," 2.484907"
"TCGA-UB-A7MA-02","3.9318256","7.1284959","6.2461068","8.9027277","3.1354942","7.6582275","4.0430513","6.7696420","5.5093883","8.5457806","4.0943446","6.9865665","5.2678582","3.8286414","6.6080006","6.4982821","5.4337220","7.4318919","3.6888795","4.5538769","5.2781147","2.3025851","6.7979404","8.2534880","0.6931472","7.7977020","2.8332133","2.8903718","6.3135480","3.4339872","6.8178306"
"TCGA-2Y-A9HA-02","7.203406","9.281078","8.323608","8.364508","3.295837","5.327876","2.397895","6.765039","7.109062","4.007333","2.772589","7.419980","6.111467","6.803505","6.222576","6.499787","3.135494","6.663133","7.041412","7.013915","6.448889","2.564949","6.588926","8.061487","8.228444","8.890824","2.995732","7.696667","6.845880","8.210396","5.303305"
"TCGA-ED-A7PX-02","6.751101","6.278521","4.948760","9.740616","4.219508","8.071843","4.499810","7.389564","6.990257","6.208590","2.944439","8.507951","6.137727","6.448889","7.233455","6.732211","5.262690","6.543912","5.117994","6.295266","5.298317","4.418841","5.099866","8.144969","0.000000","7.881182","4.394449","5.176150","5.749393","6.297109","5.968708"
"TCGA-DD-AAEK-02","7.259820","4.276666","1.609438","6.976348","4.204693","6.493754","2.564949","6.059123","5.934894","3.912023","4.584967","6.188264","5.963579","5.262690","6.086775","5.356586","2.890372","4.709530","3.688879","1.945910","5.521461","1.945910","4.304065","8.537192","8.004700","8.107117","2.564949","5.459586","3.850148","5.620401","2.708050"
"TCGA-ZS-A9CE-02","7.848153","5.036953","0.000000","6.218600","3.663562","4.532599","7.250636","6.573680","6.695799","3.044522","1.386294","7.559038","5.805135","4.510860","6.610696","6.980076","2.197225","7.813187","6.246107","2.484907","5.327876","1.098612","5.863631","8.914761","2.484907","7.090077","1.945910","4.553877","3.044522","7.271009","6.089045"
"TCGA-ED-A7PZ-02","4.962845","6.324359","3.761200","7.331715","3.218876","5.529429","2.772589","8.222822","7.175490","3.951244","6.467699","7.283448","3.583519","4.718499","4.043051","3.713572","2.197225","7.870166","1.386294","9.410747","4.543295","2.944439","3.218876","7.128496","2.484907","7.741099","3.610918","8.860925","6.059123","5.327876","2.639057"
"TCGA-RC-A7SB-02","7.764296","4.615121","2.197225","7.271704","4.521789","5.164786","3.555348","8.208219","6.827629","3.465736","5.081404","7.428927","4.110874","4.691348","6.396930","7.477604","3.828641","6.100319","6.086775","3.637586","7.406711","3.663562","4.276666","9.037890","6.519147","8.680502","4.382027","5.181784","6.668228","7.598900","2.564949"
"TCGA-DD-A39Z-02","6.3491390","6.0354814","2.9444390","6.7957058","2.7080502","3.7612001","3.6375862","6.1882641","4.3944492","2.3025851","0.6931472","7.2011709","5.1761497","3.7135721","5.9989366","5.4337220","0.6931472","5.9322452","4.1743873","2.7080502","3.4339872","1.0986123","3.8501476","8.1872993","4.2046926","7.7997533","0.0000000","7.4764724","4.5538769","4.6249728","2.0794415"
"TCGA-G3-A25X-02"," 4.543295"," 6.284134"," 6.827629"," 9.040501"," 3.555348"," 5.620401"," 7.457609"," 6.593045"," 7.360104"," 4.584967"," 5.529429"," 7.100027"," 5.030438"," 5.017280"," 6.190315"," 5.948035"," 4.158883"," 8.011687"," 5.613128"," 5.393628"," 7.667158"," 2.944439"," 4.955827"," 7.156177"," 0.000000"," 6.587550"," 2.708050","11.036115"," 5.921578"," 5.828946"," 5.872118"
"TCGA-CC-5261-02"," 6.723832","10.042728"," 4.532599"," 8.665786"," 5.273000"," 6.327937"," 5.774552"," 7.036148"," 5.899897"," 6.945051"," 1.609438"," 7.478170"," 7.064759"," 5.605802"," 8.333511"," 7.464510"," 5.402677"," 6.587550"," 5.313206"," 5.929589"," 7.909122"," 3.761200"," 5.438079"," 8.187299"," 6.171701"," 8.547916"," 4.442651"," 5.023881"," 5.135798"," 5.176150"," 6.400257"
"TCGA-G3-A5SI-02","6.2005092","4.7874917","4.0604430","6.4599045","3.2580965","7.9834401","5.0751738","9.1823523","5.2983174","2.8332133","0.0000000","7.4175804","2.0794415","4.2341065","4.7273878","5.4847969","1.3862944","6.6200732","2.3978953","2.9957323","3.0910425","1.7917595","6.5352413","7.5842648","0.0000000","8.0033631","0.6931472","5.2729996","2.7725887","4.9698133","2.0794415"
"TCGA-DD-AAVU-02","5.8406417","6.0354814","2.3025851","7.6866213","0.6931472","3.9702919","2.7725887","6.8437499","7.2772477","2.6390573","0.0000000","6.5496507","2.6390573","1.6094379","5.7589018","5.5294291","0.0000000","6.5806391","6.1377271","3.3322045","4.2046926","0.6931472","2.8903718","5.2040067","2.3025851","8.4821876","0.6931472","4.7273878","6.3543700","4.6347290","1.3862944"
"TCGA-DD-AACQ-02","6.8946700","5.5214609","5.9107966","7.1316985","2.7080502","4.5108595","3.2188758","6.7286286","4.2046926","3.4339872","0.6931472","7.7756957","2.5649494","3.4657359","5.4847969","6.6437897","1.3862944","7.4927603","6.1484683","3.0445224","5.5984220","1.3862944","5.9401713","9.7129927","2.8903718","8.3475904","1.0986123","4.9904326","6.3368257","6.7080841","7.2984451"
"TCGA-G3-AAV5-02","6.510258","6.306275","2.772589","6.699500","2.833213","4.605170","2.708050","1.945910","6.056784","2.397895","5.945421","7.222566","7.671827","2.639057","3.555348","6.028279","2.639057","5.899897","1.098612","2.833213","5.455321","1.386294","4.189655","7.486053","1.945910","8.479907","1.386294","3.091042","5.579730","5.655992","1.386294"
"TCGA-DD-A114-02"," 5.908083"," 5.497168"," 6.349139"," 8.885579"," 4.369448"," 7.549609"," 6.037871"," 6.605298"," 5.036953"," 3.784190"," 2.772589"," 7.137278"," 5.669881"," 6.910751"," 7.606387"," 6.318968"," 3.465736"," 6.670766"," 7.172425"," 6.070738"," 6.563856"," 3.332205"," 5.831882"," 7.859799"," 1.098612"," 6.501290"," 3.178054","10.747143"," 5.950643"," 5.655992"," 6.450470"
"TCGA-KR-A7K7-02"," 5.686975","12.084379"," 4.382027"," 6.289716"," 2.564949"," 7.548029"," 5.117994"," 5.840642"," 7.130899"," 2.397895"," 1.386294"," 6.340359"," 6.573680"," 4.564348"," 3.555348"," 4.330733"," 3.555348"," 4.867534"," 4.605170"," 6.520621"," 7.311218"," 2.197225"," 5.955837"," 6.765039"," 2.079442"," 7.800573"," 2.197225","10.080420"," 5.897154"," 5.837730"," 4.762174"
"TCGA-G3-A5SL-02","8.0665215","5.8377304","2.5649494","7.5822292","3.6109179","5.6347896","1.9459101","9.1297809","5.2311086","3.7841896","0.6931472","6.3801225","2.8903718","4.9272537","6.8710913","5.4161004","2.3978953","6.2166061","6.5694814","3.5835189","4.9487599","2.6390573","4.3694479","8.2177084","0.6931472","9.1275021","2.3025851","5.3706380","6.0378709","7.6207051","2.3025851"
"TCGA-DD-AACG-02"," 5.634790","12.289867"," 4.219508"," 5.676754"," 1.098612"," 6.042633"," 7.280697"," 5.780744"," 6.949856"," 1.791759"," 4.317488"," 6.972606"," 7.611842"," 4.158883"," 4.007333"," 4.691348"," 3.401197"," 6.208590"," 2.639057"," 3.828641"," 5.828946"," 0.000000"," 2.995732"," 5.488938","10.673804"," 7.525101"," 0.000000"," 6.218600"," 5.686975"," 6.003887"," 1.791759"
"TCGA-QA-A7B7-02","8.230044","7.382746","4.912655","8.038512","2.890372","8.092851","5.365976","7.221105","6.994850","3.912023","1.098612","8.233769","3.610918","5.147494","8.379769","5.433722","3.044522","7.138867","7.510431","5.220356","4.499810","3.218876","6.875232","9.613269","0.000000","7.372118","4.007333","6.410175","6.865891","7.653020","3.295837"
"TCGA-FV-A495-02","5.631212","9.902587","3.258097","7.531016","4.262680","6.320768","9.011157","6.860664","5.549076","5.509388","3.295837","6.386879","4.718499","7.295735","5.463832","5.726848","2.302585","5.068904","4.394449","5.049856","6.410175","2.484907","4.997212","7.404888","3.931826","8.036897","3.496508","8.970305","5.552960","6.489205","5.327876"
"TCGA-ED-A4XI-02","6.448889","8.434246","4.510860","8.171034","4.890349","6.470800","9.625756","7.830823","4.919981","5.932245","4.564348","7.308543","4.653960","7.721792","6.006353","6.561031","3.433987","6.775366","5.225747","6.016157","6.561031","2.302585","6.137727","8.843904","7.814400","8.171034","4.634729","9.257033","5.998937","6.186209","6.118097"
"TCGA-LG-A6GG-02","7.695303","4.127134","2.564949","8.004700","2.079442","4.897840","7.788626","9.034915","6.888572","4.499810","4.330733","7.868637","5.049856","3.610918","6.224558","6.504288","4.718499","6.898715","5.645447","3.178054","6.639876","0.000000","7.123673","8.187021","0.000000","9.211240","1.945910","1.098612","3.367296","8.460623","5.717028"
"TCGA-G3-A3CJ-02"," 7.286192"," 5.765191"," 1.609438"," 6.587550"," 3.044522"," 4.532599"," 6.608001"," 7.382124"," 8.164795"," 3.258097"," 5.934894"," 6.265301"," 3.737670"," 6.361302","10.382048"," 4.304065"," 2.079442"," 7.144407"," 1.386294"," 2.484907"," 4.969813"," 1.945910"," 3.044522"," 7.488294"," 3.891820"," 8.525558"," 1.098612","11.540122"," 5.863631"," 7.655391"," 2.302585"
"TCGA-DD-A1EA-02"," 7.601902"," 4.290459"," 6.410175"," 7.207860"," 3.367296"," 5.111988"," 6.674561"," 7.895808"," 6.122493"," 3.583519"," 1.791759"," 7.298445"," 4.356709"," 4.948760"," 6.396930"," 6.200509"," 3.091042"," 7.376508"," 3.091042"," 3.091042"," 5.278115"," 3.295837"," 4.262680"," 7.878534"," 0.000000"," 8.935245"," 5.081404","10.481813"," 5.983936"," 7.098376"," 2.484907"
"TCGA-ZS-A9CF-02"," 7.724005"," 3.988984"," 2.708050"," 7.844241"," 3.401197"," 5.298317"," 4.110874"," 8.059276"," 6.418365"," 2.564949"," 5.648974"," 7.721349"," 3.637586"," 3.912023"," 5.910797"," 5.834811"," 2.772589"," 3.401197"," 6.526495"," 4.262680"," 4.844187"," 2.564949"," 4.709530"," 7.143618"," 0.000000"," 8.609043"," 1.609438","11.179660"," 6.232448"," 7.992945"," 5.267858"
"TCGA-DD-AAVV-02"," 6.003887"," 5.262690"," 7.177019"," 7.956477"," 5.123964"," 7.100027"," 7.556428"," 6.455199"," 5.398163"," 4.234107"," 1.386294"," 6.331502"," 4.700480"," 5.624018"," 6.699500"," 5.598422"," 4.234107"," 6.642487"," 4.672829"," 3.988984"," 5.572154"," 2.484907"," 6.148468"," 8.016978"," 2.302585"," 7.261927"," 3.555348","10.714551"," 4.442651"," 7.663877"," 6.628041"
"TCGA-4R-AA8I-02","7.589336","5.924256","6.035481","7.830028","3.044522","5.484797","3.931826","8.169336","5.017280","3.828641","1.791759","7.504392","3.761200","6.820016","6.483107","6.230481","2.397895","5.402677","5.655992","5.356586","7.095064","1.386294","6.873164","8.777555","0.000000","8.359837","5.327876","8.307459","4.499810","7.384610","3.761200"
"TCGA-DD-AACJ-02","7.0867379","6.6320018","2.8332133","6.5750758","2.7080502","4.5217886","1.3862944","6.5510803","6.9037473","2.3025851","4.0604430","7.4736371","7.5983993","3.6109179","6.5610307","5.4380793","1.7917595","7.0690234","0.6931472","4.0604430","6.2709884","1.9459101","2.9444390","7.2861917","1.3862944","8.9100458","1.0986123","0.6931472","2.9444390","7.2779386","2.0794415"
"TCGA-ED-A7PY-02","4.204693","9.991086","2.197225","6.395262","2.639057","6.075346","5.988961","7.987185","4.948760","3.218876","1.098612","6.734592","2.772589","4.219508","5.170484","5.620401","2.302585","5.910797","2.484907","5.652489","4.234107","2.197225","4.094345","7.359468","7.349231","8.164226","1.609438","6.267201","5.135798","3.135494","2.708050"
"TCGA-RC-A6M6-02"," 5.087596","10.863776"," 6.368187"," 9.658801"," 2.079442"," 7.607381"," 5.497168"," 4.290459"," 7.820841"," 2.772589"," 6.916715"," 7.761745"," 7.767264"," 4.158883"," 5.676754"," 5.411646"," 5.164786"," 6.452049"," 2.564949"," 3.970292"," 6.993015"," 2.197225"," 4.219508"," 6.572283"," 3.970292"," 6.849066"," 5.774552"," 3.806662"," 6.684612"," 3.610918"," 6.236370"
"TCGA-UB-AA0U-02","6.925595","6.234411","3.496508","9.025937","4.682131","6.440947","7.531016","7.297091","5.365976","5.416100","3.806662","8.245122","5.036953","7.154615","7.556951","6.770789","3.367296","6.697034","5.913503","4.644391","6.129050","2.944439","7.031741","8.907748","3.401197","8.133294","3.970292","8.930494","6.263398","6.224558","5.147494"
"TCGA-DD-A4NQ-02"," 7.2283885"," 5.5834963"," 7.2647302"," 8.3742462"," 3.1780538"," 7.1921821"," 3.5835189"," 7.7952349"," 6.3985949"," 3.7612001"," 1.6094379"," 7.3790081"," 6.4101749"," 5.3798974"," 6.6450910"," 5.2832037"," 6.2085900"," 3.1354942"," 4.6051702"," 3.4339872"," 7.1412451"," 4.4067192"," 5.1929569"," 7.8804263"," 0.6931472"," 6.0234476"," 1.9459101","12.4572476"," 4.5538769"," 6.5279579"," 7.0630482"
"TCGA-DD-AADU-02","5.9375362","5.4553211","2.8903718","5.7333413","3.6375862","4.0943446","1.0986123","7.4139703","4.6347290","1.7917595","0.0000000","5.8522025","3.8501476","3.7135721","4.7706846","4.6443909","1.6094379","4.0253517","6.2952660","8.4557432","4.6443909","1.0986123","5.5134287","8.9207899","0.0000000","9.1030892","1.3862944","0.6931472","4.9836066","5.3844951","1.7917595"
"TCGA-CC-A7IJ-02"," 2.890372"," 6.345636"," 8.828494","10.102051"," 5.153292"," 8.430763"," 4.804021"," 1.609438"," 5.976351"," 7.336937"," 6.625392"," 6.052089"," 8.266935"," 7.957877"," 8.063378"," 7.143618"," 4.955827"," 7.493317"," 8.252967"," 6.480045"," 6.084499"," 6.703188"," 5.937536"," 7.321189"," 1.791759"," 6.025866"," 6.369901"," 2.995732"," 6.935370"," 6.218600"," 7.789040"
"TCGA-DD-AACI-02"," 3.663562"," 5.141664"," 4.394449"," 6.070738"," 3.218876"," 4.343805"," 6.629363"," 6.061457"," 4.234107"," 5.796058"," 2.484907"," 5.752573"," 3.688879"," 5.472271"," 3.931826"," 5.429346"," 1.609438"," 5.638355"," 2.197225"," 2.890372"," 6.708084"," 1.609438"," 4.727388"," 6.885510"," 2.944439"," 7.045777"," 0.000000","11.235537"," 3.931826"," 4.442651"," 5.049856"
"TCGA-CC-A9FS-02","7.864804","5.631212","7.437795","8.427925","2.995732","4.867534","2.944439","8.739216","7.601402","2.995732","3.610918","7.445418","2.995732","4.890349","8.692994","5.707110","3.367296","5.627621","6.776507","4.744932","3.713572","1.791759","4.634729","8.198914","3.401197","7.012115","2.484907","2.079442","5.834811","4.430817","2.944439"
"TCGA-ED-A66Y-03"," 8.2666784","11.6152113"," 6.1944054"," 7.9490915"," 3.3322045"," 4.7874917"," 3.1354942"," 3.4657359"," 5.0106353"," 4.0073332"," 0.6931472"," 8.0974263"," 5.3844951"," 2.9444390"," 4.8520303"," 7.0656134"," 2.3025851"," 5.8861040"," 3.2188758"," 4.3307333"," 3.1780538"," 1.0986123"," 4.7361984"," 9.2313188","11.6403243"," 8.6796521"," 2.5649494"," 1.3862944"," 5.3981627"," 4.4659081"," 5.3230100"
"TCGA-ED-A8O5-03","7.005789","9.496421","5.257495","8.065265","2.890372","5.713733","5.823046","7.498870","5.214936","3.871201","0.000000","7.889834","2.833213","5.743003","5.468060","7.126087","2.708050","3.891820","4.727388","4.317488","4.094345","3.871201","7.821242","9.136479","9.857705","9.543880","2.708050","4.795791","5.356586","3.465736","3.526361"
"TCGA-DD-A4NH-03"," 5.872118","11.340713"," 6.896694"," 9.190240"," 3.555348"," 8.835647"," 4.477337"," 6.519147"," 7.129298"," 5.726848"," 3.367296"," 7.433075"," 5.455321"," 4.262680"," 6.413459"," 6.102559"," 4.219508"," 6.598509"," 5.062595"," 5.225747"," 9.580109"," 5.796058"," 5.075174"," 8.409162"," 1.098612"," 7.288244"," 3.218876"," 8.088255"," 3.951244"," 7.113142"," 7.310550"
"TCGA-BC-A10X-03"," 8.503094"," 5.356586"," 4.143135"," 8.545003"," 4.290459"," 7.728416","10.296678"," 8.934719"," 5.720312"," 6.102559"," 6.006353"," 7.906547"," 4.905275"," 6.770789"," 6.240276"," 7.301148"," 3.828641"," 6.666957"," 6.742881"," 5.849325"," 6.419995"," 1.609438"," 5.710427"," 9.575539"," 3.367296"," 9.067278"," 5.087596"," 8.827175"," 6.882437"," 8.506132"," 6.909753"
"TCGA-EP-A2KA-03"," 5.010635"," 5.056246"," 4.465908"," 8.105609"," 2.564949"," 5.181784"," 2.944439"," 3.871201"," 4.897840"," 3.332205"," 6.453625"," 7.011214"," 7.147559"," 4.875197"," 5.247024"," 5.730100"," 3.555348"," 5.666427"," 6.115892"," 3.891820"," 6.255750"," 3.526361"," 6.746412"," 7.816820"," 0.000000"," 7.578145"," 1.791759","10.160685"," 5.786897"," 5.293305"," 7.074963"
"TCGA-CC-A8HU-03"," 6.0402547","11.8842752"," 2.6390573"," 9.0413298"," 2.8903718"," 5.1817836"," 3.0910425"," 7.6162836"," 5.7683210"," 4.9767337"," 0.6931472"," 6.7753661"," 5.5645204"," 5.0689042"," 5.0039463"," 5.0304379"," 2.1972246"," 7.2254815"," 0.6931472"," 3.8286414"," 6.9295168"," 3.2188758"," 3.1780538"," 6.7499312"," 9.9417463"," 8.8548076"," 2.1972246"," 3.1354942"," 6.6821086"," 3.6109179"," 2.8903718"
"TCGA-PD-A5DF-03"," 7.141245"," 3.526361"," 4.727388"," 8.316789"," 4.143135"," 7.992269"," 4.330733"," 7.063048"," 5.886104"," 4.369448"," 2.890372"," 7.188413"," 4.510860"," 5.924256"," 7.845808"," 6.699500"," 3.806662"," 7.418781"," 5.680173"," 5.003946"," 6.599870"," 5.062595"," 5.598422"," 8.148735"," 0.000000"," 7.368970"," 3.828641","10.656012"," 4.369448"," 7.363914"," 7.047517"
"TCGA-ED-A7XO-03"," 7.057037"," 4.418841"," 2.197225"," 7.424165"," 3.433987"," 6.751101","10.241708"," 7.399398"," 5.950643"," 4.521789"," 3.828641"," 6.820016"," 3.951244"," 4.574711"," 5.176150"," 5.262690"," 3.178054"," 6.525030"," 5.894403"," 4.532599"," 6.469250"," 2.833213"," 5.081404"," 7.129298"," 2.708050"," 7.313887"," 4.189655"," 6.817831"," 6.495266"," 6.220590"," 4.025352"
"TCGA-CC-A5UE-03","4.990433","6.070738","6.040255","8.405144","2.397895","7.869019","3.178054","6.410175","5.288267","3.951244","5.755742","7.995307","6.986566","3.871201","6.194405","6.175867","3.332205","7.475339","1.791759","3.496508","5.056246","1.609438","4.060443","8.066521","0.000000","7.424762","5.883322","1.609438","7.200425","5.560682","1.098612"
"TCGA-XR-A8TE-03"," 5.905362"," 6.448889"," 6.931472"," 9.749695"," 3.850148"," 7.873598"," 1.098612"," 2.639057"," 5.894403"," 3.988984"," 6.028279"," 8.015658"," 3.433987"," 4.691348"," 5.176150"," 5.214936"," 4.204693"," 3.258097"," 3.663562","10.510205"," 4.762174"," 2.564949"," 4.406719"," 8.418919","11.219279"," 8.825413"," 2.708050"," 3.135494"," 6.823286"," 3.737670"," 3.526361"
"TCGA-CC-A1HT-03"," 7.4477513"," 6.6450910"," 7.8894591"," 9.1032005"," 4.0430513"," 8.2366853"," 5.5214609"," 4.8675345"," 7.3530819"," 4.9344739"," 7.5272559"," 7.3421317"," 6.8437499"," 8.7245325"," 8.2781743"," 7.5218593"," 6.5971457"," 6.7765070"," 7.8442407"," 6.4583383"," 8.4463415"," 5.0369526"," 6.0210233"," 7.6275444"," 0.6931472"," 9.0568395"," 4.0073332","10.2797984"," 7.7931743"," 6.1202974"," 5.8289456"
"TCGA-CC-A9FW-03"," 5.765191","12.616406"," 7.766841"," 8.368461"," 2.302585"," 4.795791"," 3.367296"," 4.682131"," 7.748460"," 3.496508"," 6.003887"," 7.256297"," 7.122867"," 4.060443"," 5.003946"," 5.590987"," 3.332205"," 3.218876"," 3.784190"," 3.988984"," 7.203406"," 2.944439"," 4.043051"," 7.693937"," 7.724888"," 7.609862"," 2.397895"," 8.753213"," 6.984716"," 6.844815"," 1.609438"
"TCGA-DD-AAW1-03","8.811354","5.351858","0.000000","7.029973","3.737670","5.093750","2.484907","8.543446","5.537334","2.484907","4.343805","7.013915","4.499810","7.338238","6.710523","5.416100","1.609438","6.522093","7.685244","2.833213","4.682131","2.397895","4.584967","8.703673","2.302585","9.174299","1.098612","6.897705","3.218876","5.998937","1.609438"
"TCGA-WX-AA47-03"," 6.9985096"," 4.4426513"," 5.3423343"," 7.6736881"," 2.3978953"," 7.1008519"," 5.0434251"," 8.5705444"," 5.5872487"," 1.3862944"," 0.0000000"," 6.3578423"," 2.3978953"," 2.3978953"," 7.1815919"," 3.7376696"," 2.9444390"," 5.8230459"," 0.6931472"," 8.6179431"," 5.8944028"," 1.0986123"," 2.5649494"," 6.9167150"," 1.6094379"," 8.6995147"," 1.0986123","13.4807550"," 4.7874917"," 5.5947114"," 3.1354942"
"TCGA-CC-A3MB-03","6.6160652","7.4838067","5.6058021","7.9986714","2.1972246","5.7745515","6.4907235","7.7898686","6.2822667","3.3322045","3.8501476","7.6912001","3.8501476","4.1431347","5.6383547","6.1903154","2.8332133","6.9508148","6.1633148","3.5835189","4.8978398","0.6931472","6.5875500","9.5380601","1.3862944","8.1800407","2.5649494","5.2574954","6.0282785","5.0304379","5.8522025"
"TCGA-DD-A115-03","7.705713","5.852202","7.693482","7.901377","4.343805","5.231109","3.044522","7.291656","5.874931","4.828314","5.257495","7.495542","5.267858","3.610918","6.386879","5.880533","2.397895","6.324359","7.074963","3.610918","4.653960","3.332205","5.220356","7.736307","2.197225","8.239065","3.713572","4.532599","6.210600","7.131699","5.673323"
"TCGA-DD-A39W-03"," 4.8121844"," 5.6903595"," 7.6699620"," 7.6934816"," 0.6931472"," 5.0304379"," 2.7080502"," 2.1972246"," 5.3565863"," 2.7725887"," 5.7333413"," 8.1449694"," 3.3322045"," 4.6728288"," 5.6869754"," 3.7376696"," 2.0794415"," 3.4011974"," 0.6931472"," 9.0407376"," 4.9904326"," 2.3978953"," 4.0430513"," 7.3588309","12.1534996"," 7.9966539"," 1.3862944"," 1.9459101"," 6.9196838"," 5.5053315"," 2.7080502"
"TCGA-2Y-A9H0-03"," 7.7345588","11.2158124"," 5.8579332"," 7.6319165"," 2.3025851"," 8.0931567"," 2.9444390"," 7.8062893"," 6.3099183"," 3.2580965"," 1.0986123"," 7.4372064"," 5.3033049"," 5.1357984"," 7.6834037"," 4.9698133"," 2.8332133"," 4.4543473"," 6.5610307"," 3.6635616"," 4.9698133"," 1.6094379"," 4.1588831"," 7.4570321"," 3.6635616"," 7.0255383"," 3.9512437"," 6.9584484"," 7.2181768"," 6.5176713"," 0.6931472"
"TCGA-G3-A3CH-03","5.365976","4.919981","2.772589","8.242230","4.248495","5.560682","7.145196","7.975565","4.836282","3.663562","0.000000","7.811973","3.688879","6.746412","6.261492","6.919684","4.615121","5.472271","3.828641","3.465736","4.330733","3.688879","5.673323","8.014005","2.079442","7.871693","3.044522","6.919684","5.771441","5.786897","4.077537"
"TCGA-CC-A5UD-03","6.102559","4.454347","8.396832","8.751474","1.386294","4.787492","3.178054","6.563856","4.317488","2.079442","2.197225","5.945421","3.465736","6.408529","5.780744","5.774552","1.609438","3.688879","5.811141","9.782280","4.553877","2.708050","3.891820","8.252446","0.000000","7.643962","1.098612","5.659482","3.970292","5.379897","2.708050"
"TCGA-CC-A7IE-03"," 5.768321","12.603620"," 2.197225"," 7.796880"," 3.091042"," 5.323010"," 5.236442"," 6.845880"," 6.405228"," 3.496508"," 2.197225"," 7.185387"," 6.311735"," 5.062595"," 4.875197"," 5.780744"," 4.941642"," 5.916202"," 2.564949"," 4.718499"," 5.852202"," 3.401197"," 4.430817"," 5.620401","10.391699"," 8.677610"," 1.609438"," 6.735780"," 6.063785"," 4.330733"," 3.044522"
"TCGA-RC-A6M4-03"," 7.4899709"," 7.1491316"," 1.3862944"," 6.2441669"," 2.3978953"," 7.3727464"," 1.0986123"," 4.9628446"," 7.0449051"," 2.8903718"," 2.4849066"," 6.7900972"," 5.7104270"," 6.5410300","10.2792148"," 5.1590553"," 1.3862944"," 7.9237103"," 4.9344739"," 1.9459101"," 3.6635616"," 2.0794415"," 7.5175209"," 8.1791998"," 0.6931472"," 7.8838232"," 0.0000000"," 2.0794415"," 6.5567784"," 6.1984787"," 1.0986123"
"TCGA-DD-AAD6-03","5.1416636","6.3171647","1.7917595","5.2678582","2.3025851","3.2958369","1.3862944","6.4052285","5.4930614","0.6931472","4.9487599","6.9772813","7.0103119","2.7725887","4.5325995","4.1108739","1.0986123","5.1179938","3.6375862","1.9459101","3.0910425","0.0000000","3.5553481","7.2765564","0.0000000","7.6713609","1.3862944","1.0986123","6.1737861","5.1647860","0.0000000"
"TCGA-BC-A216-03"," 8.1182070"," 6.5736802"," 8.1825593"," 8.0851787"," 2.8903718"," 7.6916568"," 8.7165357"," 7.9244342"," 5.7930136"," 3.8501476"," 5.0937502"," 8.4263928"," 7.3733743"," 5.1239640"," 7.4685133"," 4.9199809"," 4.2626799"," 5.2678582"," 7.3024964"," 5.0238805"," 6.5057841"," 2.3978953"," 6.9920964"," 9.4856209"," 0.6931472"," 8.3656724"," 2.1972246","10.1990634"," 7.0825486"," 6.8669333"," 7.3460102"
"TCGA-CC-5259-03"," 4.7273878"," 8.4263928"," 5.6524892"," 5.4510385"," 1.3862944"," 3.4965076"," 6.0354814"," 5.3798974"," 5.6204009"," 3.4657359"," 3.8501476"," 6.0637852"," 6.9920964"," 2.9957323"," 2.3978953"," 3.9702919"," 3.2958369"," 5.7137328"," 5.6937321"," 3.2958369"," 5.4026774"," 0.0000000"," 4.9416424"," 7.4413204"," 0.6931472"," 6.5708830"," 0.0000000","10.2742922"," 4.7273878"," 3.7612001"," 6.2005092"
"TCGA-UB-A7MF-03"," 4.5217886","10.8750427"," 3.3672958"," 7.9789964"," 2.9957323"," 8.2435455"," 6.2480429"," 8.4889995"," 5.2678582"," 4.8040210"," 0.6931472"," 6.4982821"," 3.7841896"," 9.1746096"," 7.0130158"," 3.7135721"," 3.4965076"," 4.6821312"," 7.8651880"," 4.6443909"," 5.7683210"," 3.0445224"," 7.3938783"," 6.6025879"," 1.3862944"," 9.2523457"," 1.0986123","12.3356174"," 6.1484683"," 2.4849066"," 2.4849066"
"TCGA-DD-AADG-03","8.187577","5.556828","4.248495","6.842683","3.526361","4.969813","6.369901","7.632401","6.415097","2.833213","4.709530","7.071573","5.420535","5.075174","6.338594","4.418841","2.197225","5.220356","7.038784","6.561031","3.526361","2.197225","4.219508","8.518392","3.091042","9.126198","2.079442","3.091042","5.926926","7.914983","2.397895"
"TCGA-ED-A82E-03"," 4.465908"," 1.791759"," 4.605170","10.157936"," 3.784190"," 8.755265"," 3.367296"," 9.134323"," 7.569412"," 7.729735"," 4.025352"," 7.644919"," 5.247024"," 6.598509"," 7.799753"," 6.811244"," 5.093750"," 7.038784"," 6.272877"," 8.256088"," 6.490724"," 2.833213"," 4.595120"," 7.438384"," 0.000000"," 7.927685"," 4.430817"," 4.094345"," 6.651572"," 5.164786"," 5.075174"
