"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33"
"TCGA-DD-AACO-01","3.737670","5.484797","5.389072","6.492240","3.737670","4.927254","5.541264","5.247024","7.676010","4.007333","3.295837","6.586172","7.233455","5.214936","4.204693","6.249975","6.098074","3.610918","3.931826","4.976734","2.708050","6.028279","2.995732","5.323010","3.401197","4.624973","4.406719","6.854355","1.098612","4.804021","6.171701","5.976351","3.931826"
"TCGA-DD-AADS-01","2.7080502","3.8501476","3.5553481","4.1896547","2.4849066","2.9444390","3.7841896","4.1588831","6.1114673","1.6094379","2.6390573","5.0434251","7.1082441","3.5835189","1.9459101","4.0604430","4.5849675","4.8283137","2.8903718","3.2188758","2.3025851","4.8121844","0.6931472","4.5108595","2.3025851","6.6174030","3.2188758","5.3981627","0.6931472","2.9957323","5.4161004","5.0106353","2.3025851"
"TCGA-DD-AADA-01","4.5538769","0.0000000","6.3699010","0.6931472","2.9957323","4.4067192","4.3438054","3.9120230","7.0741168","4.3567088","5.0304379","4.9416424","6.9007307","6.2085900","3.9318256","5.9914645","5.6383547","7.6577553","4.7361984","4.7361984","6.5971457","5.4424177","3.8712010","5.4380793","3.9318256","8.0943784","4.8598124","5.1119878","3.1780538","3.3322045","5.6664267","5.2364420","2.9957323"
"TCGA-G3-A5SK-01","3.555348","6.456770","3.931826","7.326466","3.367296","3.401197","4.043051","3.433987","6.079933","2.890372","2.944439","2.890372","6.306275","4.574711","3.178054","4.454347","4.369448","8.359135","2.995732","3.526361","7.364547","4.094345","2.564949","4.465908","3.526361","7.710653","4.276666","4.077537","5.513429","3.044522","4.605170","3.496508","2.564949"
"TCGA-MR-A520-01","3.583519","6.700731","5.093750","6.899723","3.496508","3.891820","3.850148","4.234107","6.754604","2.833213","3.688879","4.094345","6.086775","4.488636","3.401197","5.488938","5.010635","3.951244","2.772589","5.537334","5.225747","4.682131","3.091042","4.969813","3.663562","7.279319","4.510860","3.663562","1.791759","3.688879","4.919981","3.465736","2.890372"
"TCGA-DD-AAEE-01","6.095825","7.459915","6.075346","7.566311","5.857933","6.244167","6.452049","6.244167","8.123854","5.476464","6.893656","6.111467","8.682708","6.684612","4.795791","7.830823","6.648985","4.174387","5.056246","6.584791","2.708050","7.123673","5.402677","6.668228","5.545177","7.401842","6.565265","7.119636","0.000000","5.613128","7.964156","6.371612","5.771441"
"TCGA-DD-AAE3-01","2.302585","5.950643","3.526361","6.682109","3.433987","3.295837","3.951244","4.143135","6.937314","2.397895","3.258097","3.332205","6.938284","3.663562","2.639057","3.951244","4.941642","4.465908","2.944439","2.772589","5.840642","3.806662","1.386294","3.912023","3.218876","8.094378","3.713572","4.564348","0.000000","2.484907","4.143135","3.465736","2.197225"
"TCGA-2Y-A9GT-01","5.204007","6.873164","5.533389","7.313220","4.007333","4.787492","4.290459","5.105945","7.193686","3.871201","4.624973","4.804021","7.324490","5.351858","4.369448","6.192362","4.844187","5.459586","3.970292","5.043425","3.465736","6.287859","4.204693","5.501258","4.158883","7.403670","5.017280","5.068904","1.098612","4.521789","6.442540","4.477337","3.332205"
"TCGA-DD-AAD8-01","5.9687076","0.0000000","7.2232957","0.6931472","5.5373343","5.9427994","6.0776422","6.0112672","7.6708948","5.2149358","5.7268477","6.6160652","8.2584225","6.9810057","4.8598124","7.3388881","6.1003190","4.0775374","6.0354814","6.0088132","1.3862944","6.4769724","5.1590553","5.6664267","5.3706380","4.6539604","5.9939614","5.9788858","0.6931472","4.4998097","7.4576093","6.1092476","4.4308168"
"TCGA-G3-A7M6-01","7.029088","2.197225","7.085901","2.197225","6.826545","6.870053","5.937536","6.746412","8.825413","6.102559","6.259581","7.019297","8.886962","7.961719","6.306275","8.589886","6.838405","6.335054","6.577861","6.398595","5.030438","7.626570","6.109248","6.943122","5.916202","5.998937","6.525030","5.963579","2.890372","5.204007","7.006695","7.237059","4.976734"
"TCGA-G3-A3CK-01","5.726848","7.441320","6.490724","7.877018","4.543295","5.318120","5.030438","5.342334","7.883069","4.969813","5.361292","5.393628","7.646354","6.562444","5.023881","7.313887","5.961005","4.672829","4.700480","5.568345","2.944439","6.517671","4.852030","6.660575","4.919981","6.013715","5.730100","5.758902","1.386294","5.209486","6.008813","5.278115","4.304065"
"TCGA-DD-A3A2-01","3.555348","0.000000","5.252273","0.000000","3.433987","2.772589","3.737670","3.912023","6.853299","2.833213","3.332205","3.258097","6.100319","3.784190","2.484907","4.744932","4.488636","8.614138","2.397895","3.610918","7.525640","4.574711","2.302585","4.762174","3.583519","8.201112","4.477337","3.891820","5.693732","3.891820","5.356586","3.555348","2.890372"
"TCGA-DD-A1EI-01","6.919684","7.448916","7.436028","8.544225","7.479864","6.473891","6.356108","6.558198","8.235095","6.093570","6.622736","6.722630","7.992269","7.256297","5.472271","8.184793","7.518064","6.714171","5.616771","6.008813","6.919684","7.340836","6.052089","7.039660","5.918894","7.248504","6.214608","6.893656","4.189655","6.045005","7.454720","6.572283","5.375278"
"TCGA-2Y-A9GW-01","5.624018","6.926577","5.961005","6.984716","4.709530","5.783825","5.241747","5.493061","7.323171","4.394449","5.017280","5.627621","7.363280","6.220590","5.170484","6.486161","6.063785","4.189655","5.010635","5.170484","3.806662","6.546785","4.634729","5.950643","4.094345","4.927254","5.407172","5.736572","2.484907","5.017280","6.563856","5.743003","3.806662"
"TCGA-DD-AACL-01","6.150603","0.000000","6.753438","0.000000","5.976351","6.566672","6.851185","6.192362","7.871311","6.011267","7.266129","7.790282","8.759355","7.312553","6.284134","7.706163","7.933797","3.332205","6.263398","5.998937","1.386294","7.707512","5.056246","6.526495","5.624018","5.220356","5.262690","7.539559","1.098612","6.084499","7.629976","6.823286","4.394449"
"TCGA-DD-AADC-01","7.075809","7.173958","8.155936","7.557473","7.176255","7.280008","7.149917","6.692084","8.146130","6.860664","7.210080","8.198089","8.044305","8.321178","6.464588","7.582229","6.926577","5.010635","6.854355","6.324359","3.583519","7.877018","6.405228","6.845880","6.838405","5.533389","6.403574","7.608374","1.098612","6.194405","7.237059","6.896694","6.016157"
"TCGA-DD-AAW0-01","5.347108","6.042633","6.520621","6.306275","5.187386","5.598422","5.624018","4.997212","7.399398","4.867534","5.641907","5.010635","6.966024","6.561031","4.820282","6.650279","5.968708","6.595781","4.976734","5.099866","6.126869","6.588926","4.700480","6.120297","4.867534","7.180831","5.081404","5.560682","3.951244","4.653960","6.749931","5.424950","4.110874"
"TCGA-DD-AAD2-01","5.726848","5.961005","6.463029","6.202536","5.690359","5.857933","5.424950","4.941642","7.364547","4.955827","6.056784","6.415097","7.699842","6.594413","5.476464","7.067320","7.416980","5.192957","4.672829","5.533389","4.077537","6.895683","5.043425","6.159095","4.795791","4.890349","5.332719","6.436150","1.098612","4.905275","7.192934","5.869297","3.713572"
"TCGA-XR-A8TG-01","7.0466473","7.5331588","7.8905825","8.0258433","6.3153580","6.7923444","6.0591232","6.8906091","8.1025864","6.1758673","6.5496507","7.1944369","9.0046683","7.9662398","6.0867747","8.6668194","7.0833878","2.9957323","6.5102583","9.2882269","1.9459101","8.3895871","6.3026190","7.2122945","5.6937321","3.7135721","6.3664704","7.0048820","0.6931472","6.6214057","7.6732231","7.0492548","5.2257467"
"TCGA-G3-A25Y-01","7.2196420","0.6931472","7.4048876","0.6931472","6.3543700","7.0282014","7.3218497","7.4477513","9.4777687","6.4815771","7.1475593","7.3369369","8.8832242","7.8582542","6.5944135","8.7702838","7.7685333","5.1929569","6.9957662","6.7719356","4.6913479","7.9142523","5.9889614","7.5989005","6.0822189","6.7080841","6.6280414","7.5595595","0.6931472","6.4118183","8.1265182","7.5071411","5.6733233"
"TCGA-DD-A4NR-01","6.6120410","0.6931472","7.2800083","1.0986123","6.1779441","7.2312870","6.1717006","7.0596176","8.1772349","5.9635793","7.0157124","7.3777589","8.1217774","7.5016345","6.1964441","7.9861649","7.5390271","5.1416636","5.8522025","7.0192967","3.5553481","8.2547889","6.0473722","7.1785455","5.4764636","5.0498560","6.8437499","7.0039741","1.6094379","5.6664267","8.2300443","6.3062753","5.2203558"
"TCGA-EP-A2KC-01","6.311735","7.519692","6.700731","7.586804","5.164786","5.758902","5.568345","5.942799","8.014005","5.446737","5.953243","6.045005","7.643483","6.846943","5.288267","7.762171","6.617403","4.615121","5.620401","5.707110","4.127134","6.769642","5.081404","6.061457","5.141664","6.651572","5.789960","6.253829","1.386294","5.204007","6.775366","5.768321","3.931826"
"TCGA-K7-A6G5-01","5.181784","6.238325","5.783825","6.641182","4.304065","5.003946","5.513429","4.983607","7.115582","3.891820","4.844187","5.814131","7.335634","5.631212","4.624973","6.349139","6.403574","6.165418","4.948760","5.087596","5.075174","5.843544","3.367296","5.852202","3.713572","6.338594","5.493061","6.137727","2.302585","5.030438","6.981006","5.765191","3.332205"
"TCGA-G3-A7M5-01","4.290459","4.430817","5.068904","4.369448","4.007333","4.189655","4.852030","4.779123","6.559615","3.218876","3.218876","4.418841","7.118826","4.248495","3.332205","5.075174","5.442418","4.262680","3.663562","4.094345","4.709530","5.192957","2.708050","5.123964","3.496508","7.225481","4.532599","5.347108","0.000000","3.332205","5.703782","4.356709","2.564949"
"TCGA-MI-A75C-01","5.187386","7.264030","6.206576","6.996681","4.882802","5.765191","5.981414","4.990433","7.430707","4.644391","5.666427","6.336826","7.627544","6.899723","5.433722","6.590301","6.586172","4.304065","5.609472","5.257495","2.302585","6.568078","4.077537","6.150603","4.634729","5.736572","5.247024","6.003887","1.098612","4.795791","6.747587","6.042633","3.583519"
"TCGA-DD-A73A-01","5.398163","6.988413","5.505332","6.911747","4.595120","5.241747","4.691348","5.241747","7.294377","4.634729","5.707110","5.634790","7.379008","5.556828","4.418841","6.801283","5.883322","3.850148","4.454347","5.267858","2.772589","6.373320","4.574711","5.583496","4.477337","5.743003","5.327876","5.697093","1.098612","4.499810","6.689599","5.398163","3.465736"
"TCGA-DD-AADD-01","7.372746","4.465908","7.757906","4.510860","5.897154","7.205635","6.448889","7.221836","8.174703","6.391917","6.805723","7.657755","8.946765","7.989221","6.001415","8.650325","7.261927","2.944439","6.844815","6.820016","3.295837","8.113127","6.539586","7.138867","6.182085","5.948035","6.635947","6.733402","0.000000","6.315358","7.665753","7.313220","5.003946"
"TCGA-2Y-A9H6-01","4.615121","0.000000","5.424950","1.609438","4.094345","4.812184","4.779123","5.129899","7.100852","3.737670","4.682131","4.356709","7.083388","5.758902","4.025352","6.198479","5.793014","4.828314","4.077537","5.313206","4.564348","6.386879","3.891820","5.572154","4.189655","7.446585","5.849325","5.141664","0.000000","4.276666","6.733402","5.273000","3.737670"
"TCGA-G3-A3CI-01","3.713572","6.898715","4.454347","6.954639","3.401197","3.931826","2.890372","3.761200","6.746412","3.135494","3.663562","4.418841","6.122493","5.278115","4.094345","5.187386","4.574711","3.610918","3.555348","5.529429","6.338594","5.866468","3.401197","4.762174","3.637586","7.478170","3.951244","4.418841","3.433987","2.639057","5.093750","4.317488","2.772589"
"TCGA-DD-AACZ-01","7.464510","2.079442","7.404279","0.000000","6.680855","7.367077","6.440947","6.720220","8.379539","6.508769","7.006695","7.397562","8.482188","7.426549","6.340359","8.042056","7.946618","2.995732","6.030685","6.866933","4.025352","7.638198","6.765039","7.287561","5.986452","5.356586","6.590301","6.930495","1.098612","5.529429","7.989899","5.780744","5.545177"
"TCGA-DD-AAE4-01","4.653960","0.000000","6.456770","0.000000","4.369448","5.575949","5.768321","5.389072","7.430707","4.875197","4.094345","6.001415","8.410943","5.356586","4.867534","6.403574","6.013715","5.891644","5.153292","5.293305","4.219508","6.735780","3.988984","5.789960","4.418841","7.399398","5.932245","7.001246","1.609438","5.293305","6.508769","5.855072","3.970292"
"TCGA-DD-A4ND-01","6.9697907","0.6931472","7.1701195","0.6931472","4.8978398","6.2822667","6.8638034","6.5916737","7.9255190","5.8579332","6.7381525","6.6694981","8.2390653","7.1228667","6.2897156","8.3308636","7.5406215","6.8916259","5.3327188","6.1420374","5.7004436","7.7621706","5.6629605","6.8362593","5.4806389","7.2527624","5.5134287","6.4504704","3.5263605","5.4026774","7.2348984","6.6160652","4.9344739"
"TCGA-FV-A2QQ-01","5.0106353","6.8997231","5.8579332","7.0842264","4.7621739","5.5012582","5.5797298","5.2257467","6.9828628","4.8675345","5.5012582","5.7683210","7.3031701","6.1984787","5.0304379","6.1003190","6.5957805","4.7273878","5.1532916","5.2574954","3.4965076","6.0844994","4.5643482","5.7899602","4.8283137","6.1180972","5.3132060","6.1268692","0.6931472","4.8441871","6.6080006","5.4249500","3.4657359"
"TCGA-2Y-A9GX-01","5.840642","7.163172","6.095825","7.275172","4.875197","5.686975","4.317488","5.288267","7.537963","5.081404","5.472271","5.762051","7.293698","6.366470","4.779123","6.907755","5.942799","7.319202","4.859812","5.713733","6.459904","6.889591","5.181784","5.968708","5.075174","6.647688","5.796058","5.433722","4.043051","4.820282","6.733402","5.720312","4.276666"
"TCGA-DD-A73F-01","6.5294188","1.3862944","7.5288693","0.6931472","5.5683445","6.7068623","5.8607862","6.1717006","7.8961806","5.9401713","6.3044488","7.0246490","8.6593870","7.0950644","5.8377304","8.0580108","7.3310603","5.9375362","5.6454469","9.3412809","3.2188758","8.0398023","5.7683210","6.6656837","5.4722707","5.8692969","6.1675165","6.6605751","1.6094379","5.6937321","7.8834464","5.9584247","5.0238805"
"TCGA-BC-A10Z-01","6.5722825","0.0000000","6.8575141","0.6931472","5.7899602","6.9117473","5.7268477","6.4473059","9.0454657","5.8550719","6.8221974","6.8287121","8.8569458","6.0330862","5.2364420","8.4877644","6.9057533","5.7300998","5.8051350","9.3456577","2.9444390","8.0522965","6.0137152","6.8480053","5.8318825","5.9763509","5.7170277","6.3681872","0.0000000","5.9401713","7.7432697","6.3117348","5.2094862"
"TCGA-DD-AADR-01","5.945421","6.561031","6.804615","7.272398","6.115892","6.575076","6.445720","5.924256","7.732808","5.796058","6.122493","5.771441","7.873217","6.674561","5.252273","7.478170","7.274480","4.770685","5.446737","5.720312","3.401197","6.400257","5.375278","6.194405","5.164786","6.840547","5.908083","6.890609","0.000000","6.063785","8.408048","6.304449","4.644391"
"TCGA-DD-A4NL-01","3.912023","6.766192","4.330733","7.157735","2.397895","3.465736","3.295837","3.688879","6.548219","2.995732","3.367296","3.828641","6.285998","4.356709","2.564949","5.056246","4.672829","5.872118","3.178054","3.988984","4.836282","5.036953","2.772589","4.543295","3.367296","6.483107","4.189655","3.465736","2.397895","3.295837","4.927254","3.526361","2.833213"
"TCGA-FV-A2QR-01","5.7776523","6.6833609","6.8167359","7.0012456","4.9558271","5.5093883","5.8749307","5.3518581","7.7848893","4.2904594","5.5529596","5.9939614","7.4103471","6.7650390","5.3752784","6.9975960","6.2285110","4.8362819","5.4161004","5.6629605","2.3978953","6.3630281","4.5108595","6.1333980","5.1984970","3.6109179","5.8081425","6.0185932","0.6931472","5.1532916","6.8394764","5.6937321","3.8066625"
"TCGA-DD-AACK-01","6.8373328","7.9522633","7.1436176","8.3586663","5.7430032","6.7345917","6.6605751","6.4264885","8.7417757","6.1092476","6.7310181","6.8752321","7.8164170","7.1869010","6.4614682","8.2448594","7.6406038","4.9199809","5.7300998","6.8752321","3.1780538","7.9820749","6.1420374","7.0732697","5.9661467","6.1268692","6.6489846","6.6846117","0.6931472","6.4313311","8.1004649","6.4861608","5.4467374"
"TCGA-DD-AADY-01","5.774552","0.000000","7.607878","1.386294","4.574711","5.361292","5.872118","5.303305","7.584265","4.204693","5.351858","4.744932","7.076654","7.283448","5.153292","7.293698","6.107023","3.178054","4.948760","5.293305","3.583519","6.093570","5.056246","6.113682","4.962845","5.758902","4.779123","5.662960","0.000000","5.288267","6.867974","5.420535","3.433987"
"TCGA-G3-A25V-01","4.770685","6.758095","5.278115","7.246368","4.304065","4.465908","4.762174","5.023881","7.246368","3.688879","4.574711","5.111988","7.122867","4.912655","4.234107","6.156979","5.926926","7.175490","3.850148","4.762174","6.590301","5.840642","3.737670","5.680173","4.143135","6.776507","5.293305","5.153292","3.951244","4.234107","6.263398","4.356709","3.295837"
"TCGA-2Y-A9H9-01","5.602119","7.385851","6.688355","7.319865","5.056246","5.973810","5.575949","5.455321","7.663408","4.844187","5.337538","5.883322","8.291045","6.335054","4.828314","7.013016","6.173786","4.875197","5.332719","5.505332","3.367296","6.860664","5.472271","6.167516","4.634729","6.527958","5.771441","6.606650","0.000000","4.844187","7.283448","5.129899","4.382027"
"TCGA-RC-A7S9-01","6.459904","1.945910","7.866722","1.098612","4.997212","6.603944","6.711740","6.642487","9.388403","6.349139","6.660575","7.648263","9.119759","8.334712","6.717805","8.438366","7.954021","5.945421","6.754604","6.755769","1.791759","8.019284","5.749393","6.873164","5.855072","5.908083","6.542472","7.551712","1.098612","5.866468","7.676937","7.719574","5.003946"
"TCGA-UB-AA0V-01","4.077537","0.000000","4.700480","0.000000","3.091042","3.433987","3.044522","4.812184","7.044905","2.564949","3.367296","3.871201","6.373320","4.127134","3.091042","4.812184","4.564348","8.193124","2.995732","3.761200","8.375399","4.948760","3.135494","4.709530","3.610918","7.654917","4.406719","3.583519","5.703782","3.433987","4.927254","3.526361","2.833213"
"TCGA-2Y-A9H5-01","5.888878","1.386294","6.869014","2.484907","4.330733","5.730100","5.743003","5.513429","7.943073","5.686975","5.645447","5.988961","7.281386","7.145984","5.673323","7.096721","6.605298","5.609472","5.204007","6.182085","5.433722","7.202661","5.147494","6.329721","5.293305","5.087596","5.869297","6.003887","2.708050","5.043425","7.080868","6.113682","4.477337"
"TCGA-DD-AADB-01","7.3401868","7.1172055","7.4217758","8.4456972","6.0038871","6.8956827","6.5279579","6.3784262","8.5369958","6.6398758","6.9574974","7.2145044","8.0802374","7.8407065","6.1355649","8.7204605","7.8013913","4.1588831","6.2989492","6.6895993","2.7080502","8.2289776","6.1506028","7.4506608","6.4738907","6.3044488","6.4409465","6.9754139","0.6931472","6.2499752","7.5943812","7.5342283","5.6167711"
"TCGA-DD-A73B-01","7.1499168","1.6094379","7.3395377","1.0986123","5.7300998","6.9411901","7.2130317","6.7044144","8.9833143","6.5250297","7.0707241","6.7464121","8.2865214","7.7389238","6.9363427","9.0948173","7.6275444","3.2580965","6.2614917","6.8123451","1.6094379","8.7752405","5.5174529","7.2291139","5.3936275","5.7990927","6.1290502","7.0166097","0.6931472","6.3508857","8.5796045","6.8783265","5.0172798"
"TCGA-RC-A7SF-01","5.323010","7.258412","6.135565","7.013915","5.370638","5.446737","5.817111","5.111988","7.428927","4.941642","5.983936","6.033086","7.501082","6.395262","4.919981","6.788972","6.791221","2.564949","5.176150","5.241747","1.386294","6.498282","4.624973","5.525453","4.465908","4.691348","5.963579","6.549651","1.098612","4.709530","6.333280","5.996452","4.143135"
"TCGA-DD-AACW-01","6.577861","7.443664","7.488294","7.831220","5.480639","6.679599","6.483107","6.222576","8.461046","6.361302","6.736967","6.508769","7.869019","7.723562","6.030685","8.022897","7.509335","4.025352","6.317165","6.308098","3.970292","7.408531","5.648974","6.663133","5.866468","7.379008","6.124683","7.028201","1.098612","6.385194","7.162397","7.021084","5.017280"
"TCGA-DD-AACB-01","4.882802","1.098612","6.139885","0.000000","4.948760","6.056784","6.049733","5.676754","8.146130","4.859812","5.624018","7.170120","8.546752","5.720312","5.332719","7.096721","6.635947","2.890372","5.579730","5.505332","3.218876","6.484635","4.595120","6.359574","4.727388","5.081404","5.214936","6.523562","0.000000","4.219508","6.777647","5.429346","4.234107"
"TCGA-DD-AAE2-01","6.297109","7.235619","5.958425","7.710653","4.948760","5.958425","5.802118","5.823046","7.855157","5.293305","5.986452","6.583409","7.652546","6.771936","5.393628","7.673223","6.734592","6.198479","5.099866","6.111467","5.411646","6.936343","5.438079","6.467699","4.644391","7.763871","5.910797","6.118097","2.564949","5.780744","7.295056","5.811141","4.406719"
"TCGA-DD-AAW3-01","4.867534","6.981935","5.505332","6.721426","3.951244","4.174387","4.262680","4.382027","8.001020","3.401197","4.343805","4.406719","7.054450","5.375278","3.610918","5.680173","4.927254","4.077537","4.025352","4.127134","3.218876","5.257495","3.688879","6.003887","4.406719","6.658011","4.762174","4.499810","0.000000","3.784190","5.402677","4.770685","3.526361"
"TCGA-DD-AA3A-01","6.396930","1.609438","7.355002","2.079442","7.095064","6.421622","5.023881","6.466145","9.274535","5.655992","7.242082","7.451822","8.553139","8.507749","5.616771","8.292048","8.101375","5.758902","6.620073","6.510258","3.465736","8.076515","6.308098","6.965080","5.963579","3.912023","7.089243","7.551712","0.000000","6.052089","7.671827","7.641084","5.247024"
"TCGA-DD-A73G-01","4.1431347","0.6931472","5.5529596","0.0000000","4.4543473","5.4205350","5.4337220","4.5217886","7.2882444","3.7612001","4.9126549","6.4645883","7.8632667","5.8721178","4.7273878","5.5294291","7.0983756","3.8712010","4.2626799","4.9698133","2.3978953","7.1639467","2.7725887","5.4722707","3.6635616","4.5951199","4.9344739","6.9304948","0.6931472","3.9318256","6.6618547","6.8319536","3.9120230"
"TCGA-KR-A7K0-01","5.659482","7.401842","6.391917","7.451822","4.553877","4.897840","5.087596","4.875197","6.860664","4.934474","5.648974","5.666427","7.512071","6.508769","4.955827","6.774224","6.182085","6.429719","5.170484","5.411646","5.247024","6.336826","4.624973","6.212606","4.394449","6.626718","5.214936","5.840642","2.944439","5.308268","6.287859","5.808142","3.496508"
"TCGA-DD-A11A-01","6.6174030","7.1553963","6.5985090","8.0545226","5.4249500","6.2897156","5.8171112","6.2690963","8.2855133","5.8692969","5.4680601","5.9269260","7.9476786","7.2130317","4.9487599","8.2789360","6.3171647","3.4339872","6.0730445","5.9295891","3.4965076","6.8221974","5.0304379","6.5596152","5.3278762","5.7807435","5.8260001","5.3327188","0.6931472","6.5847914","8.0564268","6.3578423","4.3694479"
"TCGA-DD-AACF-01","6.369901","6.813445","6.946976","6.716595","5.831882","7.174724","6.765039","6.712956","8.813736","5.252273","6.006353","6.496775","8.972464","7.050123","5.796058","7.421178","7.189168","4.043051","5.913503","5.468060","3.258097","7.701200","5.017280","6.747587","4.762174","5.176150","5.537334","7.257003","0.000000","6.212606","8.038189","6.109248","4.356709"
"TCGA-DD-AADV-01","6.762730","7.130899","8.257904","7.274480","6.541030","7.417580","6.637258","6.907755","8.895356","6.354370","6.553933","7.113956","9.242614","7.548029","6.546785","7.886833","7.361375","6.052089","6.629363","6.668228","6.148468","8.525756","6.499787","7.264730","6.342121","6.946976","6.674561","6.906755","3.258097","6.234411","7.653020","6.617403","5.303305"
"TCGA-5C-A9VH-01","5.9162021","7.1033221","6.4754327","6.7250336","4.8978398","5.6204009","5.7268477","5.5909870","7.7257714","4.9767337","5.7745515","5.9454206","7.6246190","6.9884132","5.2311086","6.9186952","6.6489846","4.4998097","5.4764636","5.8081425","2.3025851","6.6644090","4.3438054","6.0935698","4.7361984","4.1588831","5.6021188","6.0161572","0.6931472","4.9836066","6.5191473","6.1268692","4.2626799"
"TCGA-DD-AAVZ-01","6.2402758","7.3362857","7.2779386","7.5158891","4.9199809","5.6276211","6.1862086","5.8888780","7.7501842","5.6240175","6.1590954","6.1675165","7.0335065","7.3264656","5.6903595","7.3670771","7.0561753","3.7376696","5.7714411","6.5410300","3.2580965","7.2056352","5.2882670","6.5012897","5.1873858","6.2803958","5.7683210","6.0707377","0.6931472","5.3181200","7.1608459","6.3189681","4.5217886"
"TCGA-UB-A7MD-01","5.905362","6.766192","6.783325","7.088409","5.634790","5.894403","5.442418","5.451038","7.237778","5.866468","5.288267","6.838405","7.897668","6.445720","5.598422","7.166266","6.811244","5.549076","5.375278","5.905362","4.025352","6.660575","5.318120","6.679599","5.337538","6.946014","6.357842","5.886104","0.000000","5.056246","6.964136","5.897154","4.653960"
"TCGA-DD-A1EB-01","4.905275","0.000000","6.779922","0.000000","3.433987","4.499810","4.532599","4.276666","7.551712","4.418841","4.795791","4.644391","6.120297","5.624018","3.850148","6.118097","5.420535","7.379008","3.850148","4.653960","4.867534","6.126869","3.713572","5.638355","4.262680","7.434257","4.934474","4.718499","1.098612","4.276666","6.165418","3.931826","3.555348"
"TCGA-WJ-A86L-01","6.061457","0.000000","6.918695","0.000000","5.075174","6.329721","5.236442","6.419995","7.290293","5.407172","5.638355","6.642487","7.116394","6.834109","4.912655","7.532088","6.089045","4.736198","5.883322","6.289716","3.688879","7.392032","5.141664","6.333280","5.337538","3.891820","6.056784","6.040255","0.000000","5.010635","7.098376","5.866468","4.499810"
"TCGA-FV-A4ZQ-01","7.316548","7.333676","7.763446","8.755265","6.375025","6.794587","6.891626","7.390799","9.143452","6.711740","7.639642","7.833600","9.451481","7.617268","6.918695","8.788136","8.513185","2.890372","6.440947","7.354362","2.772589","8.303257","6.746412","7.617268","6.410175","3.688879","7.022868","7.718241","1.609438","6.343880","8.182000","8.119994","6.030685"
"TCGA-DD-AAD5-01","7.279319","6.447306","7.288244","5.105945","6.984716","6.588926","6.659294","6.490724","8.582794","6.232448","7.567863","7.567863","8.723719","7.792349","6.393591","8.498010","7.786552","5.888878","7.175490","6.739337","3.295837","7.410952","6.204558","7.145984","5.908083","3.178054","6.734592","7.760893","0.000000","6.476972","7.799343","7.751475","5.003946"
"TCGA-DD-AADL-01","6.5539334","4.8903491","7.0800265","4.8283137","5.7004436","6.5553569","6.2595815","6.7440592","8.7623330","4.9836066","6.1633148","6.5102583","8.8828081","6.7833252","5.2781147","7.5522373","6.8997231","4.8202816","5.5909870","5.8111410","2.5649494","7.0057890","5.7071103","6.7322107","5.8200829","6.1136822","5.8435444","6.4831074","0.6931472","6.3885614","7.6058900","6.1070229","5.0238805"
"TCGA-G3-A7M7-01","3.8066625","6.1717006","4.5217886","6.7286286","4.3694479","3.7135721","4.5217886","4.3174881","6.7129562","2.7080502","4.3174881","4.8202816","7.0076006","4.5849675","3.3672958","5.1298987","5.4071718","4.2341065","2.7080502","3.9318256","2.0794415","4.8202816","3.0445224","5.1059455","3.7841896","5.3612922","4.4543473","4.5108595","0.6931472","3.3672958","5.2417470","4.3944492","3.5835189"
"TCGA-MR-A8JO-01","5.501258","6.874198","5.537334","6.939254","4.532599","5.117994","4.962845","4.828314","7.535297","4.394449","5.707110","5.662960","7.603898","5.786897","4.804021","6.206576","5.840642","5.389072","4.553877","5.068904","3.970292","7.777793","4.430817","5.961005","4.890349","6.073045","5.081404","5.541264","1.609438","5.225747","6.030685","5.541264","4.025352"
"TCGA-DD-AAE1-01","5.214936","7.536364","6.583409","7.557995","4.605170","5.247024","5.472271","5.370638","7.239215","5.159055","5.337538","4.867534","6.480045","6.587550","4.762174","6.669498","5.948035","3.970292","5.093750","4.736198","4.418841","6.169611","4.442651","5.549076","4.574711","6.548219","4.553877","5.624018","0.000000","5.129899","6.320768","5.370638","4.025352"
"TCGA-DD-A11C-01","7.281386","7.357556","8.111328","7.877776","5.652489","6.976348","5.837730","6.538140","8.620111","5.894403","7.074963","7.268223","8.703673","7.815207","5.899897","8.716863","7.363280","5.356586","6.473891","9.336444","3.931826","7.986505","6.220590","7.257003","6.426488","6.100319","6.972606","7.022868","1.386294","6.129050","7.959975","7.118826","5.147494"
"TCGA-2Y-A9H1-01","2.944439","5.393628","3.044522","5.916202","2.995732","2.564949","3.688879","1.945910","6.373320","2.079442","2.833213","4.499810","6.204558","3.044522","2.995732","3.850148","4.553877","3.737670","2.708050","3.295837","1.386294","4.499810","1.791759","4.276666","2.302585","6.535241","3.218876","5.129899","0.000000","2.397895","4.564348","3.871201","2.079442"
