"","from","to"
"1815","CREB3L4","EGR1"
"1816","CREB3L2","EGR1"
"1817","MYO10","EGR1"
"1818","DYNLL1","EGR1"
"1819","DCTN2","EGR1"
"1820","ATP6V1F","EGR1"
"1821","ETS2","EGR1"
"1822","IGF2","EGR1"
"1823","NFE2L2","EGR1"
"1824","SMARCA4","EGR1"
"1825","DPF1","EGR1"
"1826","ACTL6B","EGR1"
"1827","SMARCD2","EGR1"
"1828","SMARCD3","EGR1"
"1829","ITGB8","EGR1"
"1830","ATF5","EGR1"
"1831","BRCA1","EGR1"
"1832","CTCF","EGR1"
"1833","DR1","EGR1"
"1834","EBF1","EGR1"
"1835","UGDH","EGR2"
"1836","MAP2K2","EGR2"
"1837","PIK3R1","EGR2"
"1838","CDKN2C","EGR2"
"1839","SMG7","EGR2"
"1840","PPP2R5A","EGR2"
"1841","RRAGC","EGR2"
"1842","PRKAA2","EGR2"
"1843","WNT1","EGR2"
"1844","WNT5A","EGR2"
"1845","WNT11","EGR2"
"1846","WNT2B","EGR2"
"1847","FZD3","EGR2"
"1848","FZD9","EGR2"
"1849","PRKAG1","EGR2"
"1850","FOS","EGR2"
"1851","MYC","EGR2"
"1852","CCNE1","EGR2"
"1853","PRKCD","EGR2"
"1854","LEF1","EGR2"
"1855","FRMD6","EGR2"
"1856","GNB1","EGR2"
"1857","CAMK2B","EGR2"
"1858","ESR1","EGR2"
"1859","MYO10","EGR2"
"1860","DYNLL1","EGR2"
"1861","DCTN2","EGR2"
"1862","ATP6V1F","EGR2"
"1863","IGF2","EGR2"
"1864","CAMK1","EGR2"
"1865","SMARCD2","EGR2"
"1866","EGR1","EGR2"
"1867","TKT","EGR3"
"1868","UGDH","EGR3"
"1869","CAT","EGR3"
"1870","PIK3R1","EGR3"
"1871","CDKN2C","EGR3"
"1872","PDPK1","EGR3"
"1873","PPP2CB","EGR3"
"1874","PPP2R5A","EGR3"
"1875","DGKZ","EGR3"
"1876","RRAGC","EGR3"
"1877","RPS6KA3","EGR3"
"1878","PRKAA2","EGR3"
"1879","WNT1","EGR3"
"1880","WNT5A","EGR3"
"1881","WNT11","EGR3"
"1882","FZD9","EGR3"
"1883","LRP5","EGR3"
"1884","MYC","EGR3"
"1885","CCNE1","EGR3"
"1886","PRKCD","EGR3"
"1887","LEF1","EGR3"
"1888","FRMD6","EGR3"
"1889","ACTB","EGR3"
"1890","ACTG1","EGR3"
"1891","CAMK2B","EGR3"
"1892","MYO10","EGR3"
"1893","DYNLL1","EGR3"
"1894","DCTN2","EGR3"
"1895","ATP6V1F","EGR3"
"1896","IGF2","EGR3"
"1897","CAMK1","EGR3"
"1898","ACTL6B","EGR3"
"1899","SMARCD2","EGR3"
"1900","SMARCD3","EGR3"
"1901","ATF5","EGR3"
"1902","EGR1","EGR3"
"1903","TP53","ETV4"
"1904","TGFBR2","ETV4"
"1905","AGTR1","ETV4"
"1906","E2F1","ETV4"
"1907","FOS","ETV4"
"1908","MYC","ETV4"
"1909","TERT","ETV4"
"1910","ETS2","ETV4"
"1911","BRCA1","ETV4"
"1912","EGR1","ETV4"
"1913","SMS","EZH2"
"1914","AKT1","EZH2"
"1915","TP53","EZH2"
"1916","CDKN2A","EZH2"
"1917","CDKN1A","EZH2"
"1918","CCND1","EZH2"
"1919","ELK1","EZH2"
"1920","PCNA","EZH2"
"1921","E2F1","EZH2"
"1922","HDAC1","EZH2"
"1923","MYC","EZH2"
"1924","CCNE1","EZH2"
"1925","APC","EZH2"
"1926","SFRP1","EZH2"
"1927","PTEN","EZH2"
"1928","BRCA1","EZH2"
"1929","DNMT1","EZH2"
"1930","DNMT3A","EZH2"
"1931","EGR1","EZH2"
"1932","SIRT7","FOSB"
"1933","GSTP1","FOSB"
"1934","SOS2","FOSB"
"1935","SHC3","FOSB"
"1936","BRAF","FOSB"
"1937","MAPK10","FOSB"
"1938","PPP2R5A","FOSB"
"1939","GADD45B","FOSB"
"1940","TGFB1","FOSB"
"1941","TGFBR2","FOSB"
"1942","ROCK2","FOSB"
"1943","YWHAG","FOSB"
"1944","ANAPC5","FOSB"
"1945","NEDD4L","FOSB"
"1946","RILP","FOSB"
"1947","WNT1","FOSB"
"1948","WNT10B","FOSB"
"1949","WNT11","FOSB"
"1950","WNT2B","FOSB"
"1951","DVL2","FOSB"
"1952","HSP90AB1","FOSB"
"1953","ADRA1A","FOSB"
"1954","CTNNA1","FOSB"
"1955","KDM3B","FOSB"
"1956","ATF2","FOSB"
"1957","CLEC4M","FOSB"
"1958","ARID1B","FOSB"
"1959","SMARCB1","FOSB"
"1960","SMARCA2","FOSB"
"1961","ATF5","FOSB"
"1962","CLOCK","FOSB"
"1963","EGR1","FOSB"
"1964","EGR2","FOSB"
"1965","EGR3","FOSB"
"1966","CDKN1A","FUBP1"
"1967","MYC","FUBP1"
"1968","TLE1","FUBP1"
"1969","CDKN2A","HDAC4"
"1970","CDKN1A","HDAC4"
"1971","MAPK1","HDAC4"
"1972","MAPK3","HDAC4"
"1973","SMAD4","HDAC4"
"1974","YWHAG","HDAC4"
"1975","YWHAZ","HDAC4"
"1976","ATF2","HDAC4"
"1977","MECOM","HDAC4"
"1978","SMAD4","HDGF"
"1979","E2F4","HLTF"
"1980","E2F1","HLTF"
"1981","TP53","HMGA1"
"1982","CDK1","HMGA1"
"1983","E2F4","HMGA1"
"1984","E2F5","HMGA1"
"1985","E2F1","HMGA1"
"1986","E2F2","HMGA1"
"1987","E2F3","HMGA1"
"1988","FOS","HMGA1"
"1989","MYC","HMGA1"
"1990","CSNK2A1","HMGA1"
"1991","ATF2","HMGA1"
"1992","BRCA1","HMGA1"
"1993","EGR1","HMGA1"
"1994","EGR2","HMGA1"
"1995","TP53","HMGB2"
"1996","PRKDC","HMGB2"
"1997","E2F4","HMGB2"
"1998","E2F5","HMGB2"
"1999","E2F1","HMGB2"
"2000","E2F2","HMGB2"
"2001","E2F3","HMGB2"
"2002","CSNK1A1","HMGB2"
"2003","PPP2R1A","HSF2"
"2004","HSP90AA1","HSF2"
"2005","FOS","HSF2"
"2006","DCTN4","HSF2"
"2007","TP53","ID2"
"2008","RB1","ID2"
"2009","ELK4","ID2"
"2010","ELK1","ID2"
"2011","SMAD4","ID2"
"2012","MYC","ID2"
"2013","TERT","ID2"
"2014","EGR1","ID2"
"2015","PRKDC","ILF2"
"2016","MYC","ILF3"
"2017","EGR1","ILF3"
"2018","ILF2","ILF3"
"2019","SIRT7","JUNB"
"2020","GSTP1","JUNB"
"2021","SOS2","JUNB"
"2022","SHC3","JUNB"
"2023","BRAF","JUNB"
"2024","EGFR","JUNB"
"2025","MAPK10","JUNB"
"2026","CDKN2A","JUNB"
"2027","CDKN1A","JUNB"
"2028","PPP2R5A","JUNB"
"2029","GADD45B","JUNB"
"2030","TGFBR2","JUNB"
"2031","SMAD4","JUNB"
"2032","ROCK2","JUNB"
"2033","YWHAG","JUNB"
"2034","E2F1","JUNB"
"2035","ANAPC5","JUNB"
"2036","NEDD4L","JUNB"
"2037","RILP","JUNB"
"2038","WNT1","JUNB"
"2039","WNT10B","JUNB"
"2040","WNT11","JUNB"
"2041","WNT2B","JUNB"
"2042","DVL2","JUNB"
"2043","HSP90AB1","JUNB"
"2044","ADRA1A","JUNB"
"2045","FOS","JUNB"
"2046","MYC","JUNB"
"2047","SMAD3","JUNB"
"2048","CTNNA1","JUNB"
"2049","KDM3B","JUNB"
"2050","ESR1","JUNB"
"2051","ATF2","JUNB"
"2052","CLEC4M","JUNB"
"2053","ETS2","JUNB"
"2054","ARID1B","JUNB"
"2055","SMARCB1","JUNB"
"2056","SMARCA2","JUNB"
"2057","ATF5","JUNB"
"2058","BRCA1","JUNB"
"2059","CLOCK","JUNB"
"2060","FOSB","JUNB"
"2061","GRB2","KHDRBS1"
"2062","PIK3R1","KHDRBS1"
"2063","MAPK1","KHDRBS1"
"2064","PLCG1","KHDRBS1"
"2065","PLCG2","KHDRBS1"
"2066","CDK1","KHDRBS1"
"2067","E2F4","KHDRBS1"
"2068","MYC","KHDRBS1"
"2069","SMAD2","KHDRBS1"
"2070","FYN","KHDRBS1"
"2071","IGF2","KHDRBS1"
"2072","SMARCA2","KHDRBS1"
"2073","EGR1","KHDRBS1"
"2074","HRAS","MAZ"
"2075","CSNK2A1","MAZ"
"2076","EGR1","MAZ"
"2077","EGR2","MAZ"
"2078","EGR3","MAZ"
"2079","TP53","MCM2"
"2080","CDKN2A","MCM2"
"2081","CDK4","MCM2"
"2082","ORC6","MCM2"
"2083","ORC1","MCM2"
"2084","PLK1","MCM2"
"2085","DBF4","MCM2"
"2086","CDC45","MCM2"
"2087","CDC6","MCM2"
"2088","CCNB2","MCM2"
"2089","E2F1","MCM2"
"2090","CDK6","MCM2"
"2091","CYP2C9","NCOA6"
"2092","RB1","NCOA6"
"2093","PRKDC","NCOA6"
"2094","E2F1","NCOA6"
"2095","FOS","NCOA6"
"2096","SMAD2","NCOA6"
"2097","SMAD3","NCOA6"
"2098","ESR1","NCOA6"
"2099","ATF2","NCOA6"
"2100","ACAT1","NFYA"
"2101","ADH1C","NFYA"
"2102","CYP2A6","NFYA"
"2103","DTYMK","NFYA"
"2104","SRM","NFYA"
"2105","ALDH6A1","NFYA"
"2106","MTR","NFYA"
"2107","LIPG","NFYA"
"2108","CAT","NFYA"
"2109","GPHN","NFYA"
"2110","FDPS","NFYA"
"2111","HRAS","NFYA"
"2112","PIK3R1","NFYA"
"2113","PIK3R3","NFYA"
"2114","TP53","NFYA"
"2115","PPP2R1A","NFYA"
"2116","PPP2R5A","NFYA"
"2117","FANCG","NFYA"
"2118","UBE2T","NFYA"
"2119","ELK1","NFYA"
"2120","GADD45A","NFYA"
"2121","GADD45B","NFYA"
"2122","PLCG1","NFYA"
"2123","RHEB","NFYA"
"2124","PCNA","NFYA"
"2125","PLK1","NFYA"
"2126","YWHAZ","NFYA"
"2127","CDC45","NFYA"
"2128","CDC6","NFYA"
"2129","GSK3B","NFYA"
"2130","CCNB1","NFYA"
"2131","CCNB2","NFYA"
"2132","E2F4","NFYA"
"2133","E2F3","NFYA"
"2134","ANAPC5","NFYA"
"2135","CDC23","NFYA"
"2136","CDC20","NFYA"
"2137","RRAGC","NFYA"
"2138","WNT16","NFYA"
"2139","ELAVL1","NFYA"
"2140","SMAD2","NFYA"
"2141","ACTB","NFYA"
"2142","WASF2","NFYA"
"2143","HLA-B","NFYA"
"2144","HLA-C","NFYA"
"2145","ATF2","NFYA"
"2146","RHOB","NFYA"
"2147","DYNLL1","NFYA"
"2148","FCGR3B","NFYA"
"2149","CKS1B","NFYA"
"2150","CKS2","NFYA"
"2151","HEY1","NFYA"
"2152","DPF1","NFYA"
"2153","ACTL6B","NFYA"
"2154","BRCA1","NFYA"
"2155","CTCF","NFYA"
"2156","E2F8","NFYA"
"2157","EGR1","NFYA"
"2158","ETV4","NFYA"
"2159","EZH2","NFYA"
"2160","HDAC4","NFYA"
"2161","HMGA1","NFYA"
"2162","HMGB2","NFYA"
"2163","HSF2","NFYA"
"2164","ID2","NFYA"
"2165","ILF2","NFYA"
"2166","ALDH6A1","NFYC"
"2167","CAT","NFYC"
"2168","GCH1","NFYC"
"2169","FDPS","NFYC"
"2170","PIK3R1","NFYC"
"2171","UBE2T","NFYC"
"2172","GSK3B","NFYC"
"2173","CDC23","NFYC"
"2174","CDC20","NFYC"
"2175","WNT16","NFYC"
"2176","FOS","NFYC"
"2177","MYC","NFYC"
"2178","SMAD2","NFYC"
"2179","SMAD3","NFYC"
"2180","ACTB","NFYC"
"2181","WASF2","NFYC"
"2182","CKS1B","NFYC"
"2183","HEY1","NFYC"
"2184","ACTL6B","NFYC"
"2185","EGR1","NFYC"
"2186","EGR3","NFYC"
"2187","NFYA","NFYC"
"2188","GRB2","NPM1"
"2189","SHC1","NPM1"
"2190","TP53","NPM1"
"2191","CDKN1A","NPM1"
"2192","CCND1","NPM1"
"2193","GADD45A","NPM1"
"2194","PLCG2","NPM1"
"2195","CDK1","NPM1"
"2196","PLK1","NPM1"
"2197","MYC","NPM1"
"2198","ATF2","NPM1"
"2199","ARF1","NPM1"
"2200","ATF5","NPM1"
"2201","DNMT1","NPM1"
"2202","DCN","NR1H4"
"2203","ESR1","NR1H4"
"2204","SMARCD3","NR1H4"
"2205","CYP2C8","NR1I2"
"2206","CYP2C9","NR1I2"
"2207","CYP2B6","NR1I2"
"2208","BCL2L1","NR1I2"
"2209","DR1","NR1I2"
"2210","NR1H4","NR1I2"
"2211","KRAS","NR3C2"
"2212","EGFR","NR3C2"
"2213","HSP90AA1","NR3C2"
"2214","ACTG1","NR3C2"
"2215","ESR1","NR3C2"
"2216","ETV4","NR3C2"
"2217","NFYA","NR3C2"
"2218","SDHB","NRF1"
"2219","ESR1","NRF1"
"2220","DYNLL1","NRF1"
"2221","EGR1","NRF1"
"2222","SMAD3","PLAG1"
"2223","IGF2","PLAG1"
"2224","EGR1","PLAG1"
"2225","NFYA","PLAG1"
"2226","SRM","POU2F1"
"2227","HAO2","POU2F1"
"2228","CYP26A1","POU2F1"
"2229","SHC1","POU2F1"
"2230","PRKCB","POU2F1"
"2231","KRAS","POU2F1"
"2232","NRAS","POU2F1"
"2233","BCL2L1","POU2F1"
"2234","PIK3R3","POU2F1"
"2235","CCND1","POU2F1"
"2236","UPF3B","POU2F1"
"2237","PPP2R1A","POU2F1"
"2238","MAP4K4","POU2F1"
"2239","GADD45G","POU2F1"
"2240","GADD45A","POU2F1"
"2241","NGFR","POU2F1"
"2242","RGL1","POU2F1"
"2243","AGTR1","POU2F1"
"2244","CDC6","POU2F1"
"2245","GSK3B","POU2F1"
"2246","E2F1","POU2F1"
"2247","HDAC1","POU2F1"
"2248","CDC20","POU2F1"
"2249","RILP","POU2F1"
"2250","RPS6KA3","POU2F1"
"2251","WNT2B","POU2F1"
"2252","FZD10","POU2F1"
"2253","FZD2","POU2F1"
"2254","FZD3","POU2F1"
"2255","FZD4","POU2F1"
"2256","LRP6","POU2F1"
"2257","TLR4","POU2F1"
"2258","FOS","POU2F1"
"2259","MYC","POU2F1"
"2260","RAD1","POU2F1"
"2261","LEF1","POU2F1"
"2262","TCF7","POU2F1"
"2263","APC","POU2F1"
"2264","SMAD2","POU2F1"
"2265","SMAD3","POU2F1"
"2266","DCN","POU2F1"
"2267","BMP5","POU2F1"
"2268","WASF2","POU2F1"
"2269","AXIN2","POU2F1"
"2270","C8A","POU2F1"
"2271","ESR1","POU2F1"
"2272","MYO1B","POU2F1"
"2273","MAD2L1","POU2F1"
"2274","ETS2","POU2F1"
"2275","GPC3","POU2F1"
"2276","MECOM","POU2F1"
"2277","ARID1A","POU2F1"
"2278","BARD1","POU2F1"
"2279","BRCA1","POU2F1"
"2280","BTF3","POU2F1"
"2281","DNMT3A","POU2F1"
"2282","HDAC4","POU2F1"
"2283","HMGA1","POU2F1"
"2284","HMGB2","POU2F1"
"2285","ID2","POU2F1"
"2286","NFYA","POU2F1"
"2287","CDKN1A","PTMA"
"2288","CDK4","PTMA"
"2289","RAN","PTMA"
"2290","CDK1","PTMA"
"2291","PCNA","PTMA"
"2292","CCNB1","PTMA"
"2293","CCNA2","PTMA"
"2294","E2F4","PTMA"
"2295","E2F5","PTMA"
"2296","E2F1","PTMA"
"2297","E2F2","PTMA"
"2298","E2F3","PTMA"
"2299","HDAC1","PTMA"
"2300","HDAC2","PTMA"
"2301","MYC","PTMA"
"2302","ESR1","PTMA"
"2303","EGR1","PTMA"
"2304","NFYA","PTMA"
"2305","TP53","PTTG1"
"2306","RAC1","PTTG1"
"2307","CDK1","PTTG1"
"2308","CCNB1","PTTG1"
"2309","E2F4","PTTG1"
"2310","ANAPC5","PTTG1"
"2311","ANAPC7","PTTG1"
"2312","ANAPC11","PTTG1"
"2313","CDC23","PTTG1"
"2314","CDC20","PTTG1"
"2315","MYC","PTTG1"
"2316","RB1","PURA"
"2317","PCNA","PURA"
"2318","E2F1","PURA"
"2319","IRF3","PURA"
"2320","EGR1","PURA"
"2321","EGR3","PURA"
"2322","FOS","RBMX"
"2323","EGR1","RBMX"
"2324","JUNB","RBMX"
"2325","NFYA","RBMX"
"2326","HDAC2","RFX5"
"2327","MYC","RFX5"
"2328","NFYA","RFX5"
"2329","UPF3B","SATB2"
"2330","ESR1","SATB2"
"2331","CTCF","SATB2"
"2332","EGR1","SATB2"
"2333","POU2F1","SATB2"
"2334","ELK1","SND1"
"2335","AGTR1","SND1"
"2336","MYC","SND1"
"2337","ATF2","SND1"
"2338","ATF5","SND1"
"2339","CDKN1A","TAF4"
"2340","E2F1","TAF4"
"2341","FOS","TAF4"
"2342","CTCF","TAF4"
"2343","FOSB","TAF4"
"2344","JUNB","TAF4"
"2345","TP53","TAF5"
"2346","CDKN1A","TAF5"
"2347","EGR1","TAF5"
"2348","EGR3","TAF5"
"2349","TAF4","TAF5"
"2350","ALDOB","TCF3"
"2351","PDE7A","TCF3"
"2352","PIP4K2B","TCF3"
"2353","IMPDH2","TCF3"
"2354","SHC3","TCF3"
"2355","KRAS","TCF3"
"2356","CDKN1A","TCF3"
"2357","BAD","TCF3"
"2358","MAPK1","TCF3"
"2359","MAPK3","TCF3"
"2360","EPHA2","TCF3"
"2361","FGFR4","TCF3"
"2362","MET","TCF3"
"2363","RALGAPB","TCF3"
"2364","PLCB1","TCF3"
"2365","TGFBR1","TCF3"
"2366","SH3GLB2","TCF3"
"2367","RILP","TCF3"
"2368","WNT2","TCF3"
"2369","WNT2B","TCF3"
"2370","WNT10A","TCF3"
"2371","FZD1","TCF3"
"2372","FZD6","TCF3"
"2373","FOS","TCF3"
"2374","MYC","TCF3"
"2375","CDK6","TCF3"
"2376","LEF1","TCF3"
"2377","APC","TCF3"
"2378","CTNNB1","TCF3"
"2379","PARD3","TCF3"
"2380","C7","TCF3"
"2381","ESR1","TCF3"
"2382","RBBP5","TCF3"
"2383","SERPING1","TCF3"
"2384","ITGA6","TCF3"
"2385","NFE2L2","TCF3"
"2386","MECOM","TCF3"
"2387","ARID1B","TCF3"
"2388","SMARCB1","TCF3"
"2389","ABL2","TCF3"
"2390","DNMT3A","TCF3"
"2391","EBF1","TCF3"
"2392","ETV4","TCF3"
"2393","FOSB","TCF3"
"2394","ID2","TCF3"
"2395","JUNB","TCF3"
"2396","PURA","TCF3"
"2397","SND1","TCF3"
"2398","E2F1","TRIM16"
"2399","MYC","TRIM16"
"2400","E2F4","TRIM28"
"2401","E2F3","TRIM28"
"2402","ESR1","TRIM28"
"2403","CTCF","TRIM28"
"2404","EGFR","TSG101"
"2405","TP53","TSG101"
"2406","CDKN1A","TSG101"
"2407","HGS","TSG101"
"2408","AATF","TSG101"
"2409","DNMT1","TSG101"
"2410","MAZ","TSG101"
"2411","MYC","TTF2"
"2412","TSG101","TTF2"
"2413","TP53","UHRF1"
"2414","RB1","UHRF1"
"2415","E2F4","UHRF1"
"2416","E2F5","UHRF1"
"2417","E2F1","UHRF1"
"2418","E2F2","UHRF1"
"2419","E2F3","UHRF1"
"2420","MYC","UHRF1"
"2421","NFYA","UHRF1"
"2422","TYMS","YBX1"
"2423","AKT1","YBX1"
"2424","EGFR","YBX1"
"2425","TP53","YBX1"
"2426","MAPK1","YBX1"
"2427","MET","YBX1"
"2428","PCNA","YBX1"
"2429","GSK3B","YBX1"
"2430","CCNB1","YBX1"
"2431","E2F1","YBX1"
"2432","CDC20","YBX1"
"2433","MYC","YBX1"
"2434","SMAD3","YBX1"
"2435","CKS2","YBX1"
"2436","CTCF","YBX1"
"2437","EGR1","YBX1"
"2438","NFYA","YBX1"
"2439","PURA","YBX1"
"2440","MYD88","ZIC2"
"2441","WNT7B","ZIC2"
"2442","PRKAG1","ZIC2"
"2443","NFE2L2","ZIC2"
"2444","SMARCD3","ZIC2"
"2445","TALDO1","ZNF143"
"2446","PCYT1A","ZNF143"
"2447","EBF1","ZNF143"
"2448","NFYA","ZNF143"
"2449","CDK4","BHLHE40"
"2450","RRAGC","BHLHE40"
"2451","FOS","BHLHE40"
"2452","MYC","BHLHE40"
"2453","BRD7","BHLHE40"
"2454","CLOCK","BHLHE40"
"2455","EGR1","BHLHE40"
"2456","FOSB","BHLHE40"
"2457","HSF2","BHLHE40"
"2458","ILF3","BHLHE40"
"2459","JUNB","BHLHE40"
"2460","ELK1","ALYREF"
"2461","MYC","ALYREF"
"2462","LEF1","ALYREF"
"2463","NFYA","ANKZF1"
"2464","TCF3","ANKZF1"
"2465","EGR1","ARID4B"
"2466","EGR2","ARID4B"
"2467","EGR3","ARID4B"
"2468","NFYA","ARID4B"
"2469","FOS","BRD8"
"2470","FOSB","BRD8"
"2471","JUNB","BRD8"
"2472","NFYA","BRD8"
"2473","E2F4","CBX3"
"2474","E2F5","CBX3"
"2475","E2F1","CBX3"
"2476","E2F2","CBX3"
"2477","E2F3","CBX3"
"2478","MYC","CBX3"
"2479","EGR1","CBX3"
"2480","EGR2","CBX3"
"2481","EGR3","CBX3"
"2482","TAF4","CBX3"
"2483","TRIM28","CBX3"
"2484","ELK1","CITED2"
"2485","FOS","CITED2"
"2486","MYC","CITED2"
"2487","POU2F1","CITED2"
"2488","EGR1","CNOT3"
"2489","NFYA","CNOT3"
"2490","MYC","CNOT4"
"2491","EGR1","CNOT4"
"2492","NFYA","CNOT6"
"2493","NFYC","CNOT6"
"2494","CCNE1","COIL"
"2495","CTCF","COIL"
"2496","TP53","DDB2"
"2497","E2F1","DDB2"
"2498","HDAC1","DDB2"
"2499","BRCA1","DDB2"
"2500","HDAC2","DDX20"
"2501","MYC","DDX20"
"2502","CTCF","DDX20"
"2503","EBF1","DDX20"
"2504","EGR1","DDX20"
"2505","EGR2","DDX20"
"2506","E2F4","DEK"
"2507","E2F5","DEK"
"2508","E2F1","DEK"
"2509","E2F2","DEK"
"2510","E2F3","DEK"
"2511","MYC","DEK"
"2512","HLA-A","DEK"
"2513","ELK1","DNAJC2"
"2514","MYC","DNAJC2"
"2515","EGR1","DNAJC2"
"2516","GRB2","DTX1"
"2517","E2F1","DTX1"
"2518","E2F2","DTX1"
"2519","MYC","EP400"
"2520","EGR1","EP400"
"2521","TP53","ERCC3"
"2522","ELK1","ERCC3"
"2523","CDK7","ERCC3"
"2524","MYC","ERCC3"
"2525","E2F1","EZH1"
"2526","MYC","EZH1"
"2527","EGR1","EZH1"
"2528","EGR3","EZH1"
"2529","TCF3","EZH1"
"2530","E2F1","FOXP1"
"2531","MYC","FOXP1"
"2532","ESR1","FOXP1"
"2533","CTCF","FOXP1"
"2534","NFYA","FOXP1"
"2535","POU2F1","FOXP1"
"2536","TCF3","FOXP1"
"2537","TP53","FUS"
"2538","E2F4","FUS"
"2539","E2F5","FUS"
"2540","E2F1","FUS"
"2541","E2F2","FUS"
"2542","E2F3","FUS"
"2543","MYC","FUS"
"2544","EGR1","FUS"
"2545","EGR3","FUS"
"2546","ILF3","FUS"
"2547","YBX1","FUS"
"2548","FOS","GTF2IRD1"
"2549","MYC","GTF2IRD1"
"2550","SMAD3","GTF2IRD1"
"2551","CTCF","GTF2IRD1"
"2552","NFYA","GTF2IRD1"
"2553","MYC","HAX1"
"2554","EGR1","HAX1"
"2555","MAPK10","HNRNPK"
"2556","E2F1","HNRNPK"
"2557","MYC","HNRNPK"
"2558","PRKCD","HNRNPK"
"2559","FYN","HNRNPK"
"2560","KHDRBS1","HNRNPK"
"2561","NFYA","HNRNPK"
"2562","RBMX","HNRNPK"
"2563","YBX1","HNRNPK"
"2564","ATF2","JDP2"
"2565","ATF5","JDP2"
"2566","JUNB","JDP2"
"2567","ELK1","KAT7"
"2568","ORC1","KAT7"
"2569","DVL3","KAT7"
"2570","FOS","KAT7"
"2571","ATF2","KAT7"
"2572","ATF5","KAT7"
"2573","BARD1","KAT7"
"2574","EGR1","KAT7"
"2575","EGR2","KAT7"
"2576","EGR3","KAT7"
"2577","FOSB","KAT7"
"2578","JUNB","KAT7"
"2579","MCM2","KAT7"
"2580","HSF2","KNTC1"
"2581","PPP2R1A","MCM3"
"2582","ORC6","MCM3"
"2583","ORC1","MCM3"
"2584","PLK1","MCM3"
"2585","DBF4","MCM3"
"2586","CDC45","MCM3"
"2587","CDC6","MCM3"
"2588","E2F4","MCM3"
"2589","E2F5","MCM3"
"2590","E2F1","MCM3"
"2591","E2F2","MCM3"
"2592","E2F3","MCM3"
"2593","MYC","MCM3"
"2594","CTCF","MCM3"
"2595","MCM2","MCM3"
"2596","NFYA","MCM3"
"2597","ORC6","MCM4"
"2598","ORC1","MCM4"
"2599","CDK1","MCM4"
"2600","DBF4","MCM4"
"2601","CDC45","MCM4"
"2602","E2F4","MCM4"
"2603","E2F5","MCM4"
"2604","E2F1","MCM4"
"2605","E2F2","MCM4"
"2606","E2F3","MCM4"
"2607","MCM2","MCM4"
"2608","MCM3","MCM4"
"2609","CDKN2A","MCM5"
"2610","ORC6","MCM5"
"2611","ORC1","MCM5"
"2612","DBF4","MCM5"
"2613","YWHAG","MCM5"
"2614","CDC45","MCM5"
"2615","E2F4","MCM5"
"2616","E2F5","MCM5"
"2617","E2F1","MCM5"
"2618","E2F2","MCM5"
"2619","E2F3","MCM5"
"2620","MYC","MCM5"
"2621","MCM2","MCM5"
"2622","NFYA","MCM5"
"2623","MCM3","MCM5"
"2624","ORC6","MCM6"
"2625","ORC1","MCM6"
"2626","DBF4","MCM6"
"2627","CDC45","MCM6"
"2628","E2F4","MCM6"
"2629","E2F5","MCM6"
"2630","E2F1","MCM6"
"2631","E2F2","MCM6"
"2632","E2F3","MCM6"
"2633","MCM2","MCM6"
"2634","MCM3","MCM6"
"2635","MCM4","MCM6"
"2636","TP53","MCM7"
"2637","RB1","MCM7"
"2638","ORC6","MCM7"
"2639","ORC1","MCM7"
"2640","PLK1","MCM7"
"2641","DBF4","MCM7"
"2642","CDC45","MCM7"
"2643","CDC6","MCM7"
"2644","CDK7","MCM7"
"2645","E2F4","MCM7"
"2646","E2F5","MCM7"
"2647","E2F1","MCM7"
"2648","E2F2","MCM7"
"2649","E2F3","MCM7"
"2650","MYC","MCM7"
"2651","MCM2","MCM7"
"2652","MCM3","MCM7"
"2653","MCM4","MCM7"
"2654","MCM5","MCM7"
"2655","MCM6","MCM7"
"2656","TP53","MLLT6"
"2657","MYC","MLLT6"
"2658","EGR3","MLLT6"
"2659","TCF3","MLLT6"
"2660","ELK4","NR2C2"
"2661","E2F1","NR2C2"
"2662","HSP90AA1","NR2C2"
"2663","HSP90AB1","NR2C2"
"2664","ESR1","NR2C2"
"2665","DR1","NR2C2"
"2666","EGR3","NR2C2"
"2667","HSF2","NR2C2"
"2668","SMAD2","PAPOLA"
"2669","EGR1","PAPOLA"
"2670","E2F1","PBRM1"
"2671","MYC","PBRM1"
"2672","SMARCA4","PBRM1"
"2673","EGR1","PBRM1"
"2674","TP53","PBXIP1"
"2675","CTCF","PBXIP1"
"2676","EGR1","PDCD11"
"2677","TP53","PIAS1"
"2678","SMAD4","PIAS1"
"2679","PTK2","PIAS1"
"2680","MYC","PIAS1"
"2681","AXIN1","PIAS1"
"2682","ESR1","PIAS1"
"2683","DNMT3A","PIAS1"
"2684","NR3C2","PIAS1"
"2685","SATB2","PIAS1"
"2686","FOS","POLR2H"
"2687","MYC","POLR2H"
"2688","EGR1","POLR2H"
"2689","FOSB","POLR2H"
"2690","JUNB","POLR2H"
"2691","MYC","PQBP1"
"2692","NFYA","PQBP1"
"2693","TP53","RAD51"
"2694","BRCA2","RAD51"
"2695","FANCD2","RAD51"
"2696","E2F4","RAD51"
"2697","E2F5","RAD51"
"2698","E2F1","RAD51"
"2699","E2F2","RAD51"
"2700","E2F3","RAD51"
"2701","MYC","RAD51"
"2702","BRCA1","RAD51"
"2703","CDC23","RAD54B"
"2704","NFYA","RAD54B"
"2705","POU2F1","RAD54B"
