"","from","to"
"1805","E2F4","TK1"
"1806","E2F1","TK1"
"1807","TLE1","TK1"
"1808","GLUD2","NIT2"
"1809","GLUD2","GLUL"
"1810","GLS2","GLUL"
"1811","NFYA","GLUL"
"1812","FOLH1","ASPA"
"1813","ESR1","ASPA"
"1814","BHMT","DMGDH"
"1815","SHMT1","SDS"
"1816","SHMT1","AGXT"
"1817","AGXT2","ABAT"
"1818","ALDH6A1","ABAT"
"1819","AOC1","INMT"
"1820","AMDHD1","UROC1"
"1821","MTR","CTH"
"1822","E2F4","CTH"
"1823","NFYA","CTH"
"1824","B4GALT3","ST3GAL3"
"1825","LIPG","MGLL"
"1826","MOGAT2","MGLL"
"1827","POU2F1","MGLL"
"1828","LPCAT1","PLAAT3"
"1829","PCYT1A","CHKA"
"1830","PIK3CA","CHKA"
"1831","PIK3CB","CHKA"
"1832","PIK3CD","CHKA"
"1833","PIK3R1","CHKA"
"1834","PIK3R2","CHKA"
"1835","PIK3R3","CHKA"
"1836","E2F1","CHKA"
"1837","EGR1","CHKA"
"1838","EPHX2","CYP2B6"
"1839","CYP26A1","CYP2B6"
"1840","LTA4H","CYP4F3"
"1841","HAO2","PGP"
"1842","HAO1","PGP"
"1843","EGR1","PGP"
"1844","EGR2","PGP"
"1845","EGR3","PGP"
"1846","NFYA","PGP"
"1847","RETSAT","HSD17B6"
"1848","GMPS","TPMT"
"1849","IMPDH2","TPMT"
"1850","EGR1","TPMT"
"1851","MTOR","RRAGD"
"1852","MTOR","EIF4EBP1"
"1853","TGFA","NKD2"
"1854","E2F4","NKD2"
"1855","E2F5","NKD2"
"1856","E2F1","NKD2"
"1857","E2F2","NKD2"
"1858","E2F3","NKD2"
"1859","DVL1","NKD2"
"1860","DVL2","NKD2"
"1861","DVL3","NKD2"
"1862","SHC2","EPHA2"
"1863","ELK1","EPHA2"
"1864","SHC2","FGFR4"
"1865","PRKCA","PLCB2"
"1866","PRKCB","PLCB2"
"1867","EGFR","PLCB2"
"1868","PRKCA","ATP6AP1"
"1869","EGFR","ATP6AP1"
"1870","PRKCA","PA2G4"
"1871","PRKCB","PA2G4"
"1872","PRKCG","PA2G4"
"1873","RB1","PA2G4"
"1874","E2F1","PA2G4"
"1875","HDAC2","PA2G4"
"1876","NFYA","PA2G4"
"1877","NFYC","PA2G4"
"1878","PRKCA","TRPV4"
"1879","PRKCB","TRPV4"
"1880","PRKCG","TRPV4"
"1881","PRKCD","TRPV4"
"1882","PRKCB","FCGR2C"
"1883","PRKCB","SLC2A2"
"1884","AKT3","THEM4"
"1885","AKT3","C6"
"1886","AKT3","C8B"
"1887","AKT3","C9"
"1888","RAF1","RFXANK"
"1889","EGR1","RFXANK"
"1890","HDAC4","RFXANK"
"1891","NFYA","RFXANK"
"1892","RFX5","RFXANK"
"1893","HRAS","TPM3"
"1894","SMAD3","TPM3"
"1895","HRAS","TPR"
"1896","HRAS","CCDC6"
"1897","E2F1","CCDC6"
"1898","EGFR","FGF23"
"1899","EGFR","ATP6V1C2"
"1900","EGFR","ATP6V1H"
"1901","PIK3CA","HOMER2"
"1902","PIK3CA","TRAF5"
"1903","ELAVL1","TRAF5"
"1904","MAPK10","BAX"
"1905","TP53","BAX"
"1906","HK3","BAX"
"1907","HKDC1","BAX"
"1908","AATF","BAX"
"1909","EGR1","BAX"
"1910","TP53","AHNAK"
"1911","ACTB","AHNAK"
"1912","TP53","UHRF1"
"1913","RB1","UHRF1"
"1914","E2F4","UHRF1"
"1915","E2F5","UHRF1"
"1916","E2F1","UHRF1"
"1917","E2F2","UHRF1"
"1918","E2F3","UHRF1"
"1919","NFYA","UHRF1"
"1920","TP53","YEATS4"
"1921","TP53","UBE2K"
"1922","TP53","FAS"
"1923","FOS","FAS"
"1924","EGR1","FAS"
"1925","EGR2","FAS"
"1926","HDGF","FAS"
"1927","NFYA","FAS"
"1928","NFYC","FAS"
"1929","PURA","FAS"
"1930","YBX1","FAS"
"1931","TP53","XPO1"
"1932","RAN","XPO1"
"1933","E2F4","XPO1"
"1934","E2F5","XPO1"
"1935","E2F1","XPO1"
"1936","E2F2","XPO1"
"1937","E2F3","XPO1"
"1938","SMARCB1","XPO1"
"1939","NFYA","XPO1"
"1940","NPM1","XPO1"
"1941","TP53","HSPB1"
"1942","MAPKAPK5","HSPB1"
"1943","FOS","HSPB1"
"1944","ESR1","HSPB1"
"1945","EGR1","HSPB1"
"1946","TP53","RAB4A"
"1947","RBSN","RAB4A"
"1948","TP53","BAK1"
"1949","TP53","SERPINE1"
"1950","SMAD4","SERPINE1"
"1951","AGTR1","SERPINE1"
"1952","E2F1","SERPINE1"
"1953","E2F2","SERPINE1"
"1954","E2F3","SERPINE1"
"1955","FOS","SERPINE1"
"1956","SMAD2","SERPINE1"
"1957","SMAD3","SERPINE1"
"1958","ESR1","SERPINE1"
"1959","EGR1","SERPINE1"
"1960","JUNB","SERPINE1"
"1961","TP53","TNF"
"1962","MAPK1","TNF"
"1963","MAPK3","TNF"
"1964","ELK1","TNF"
"1965","MYD88","TNF"
"1966","E2F1","TNF"
"1967","FOS","TNF"
"1968","EGR1","TNF"
"1969","ETV4","TNF"
"1970","HMGB2","TNF"
"1971","POU2F1","TNF"
"1972","TP53","BIRC5"
"1973","RB1","BIRC5"
"1974","E2F4","BIRC5"
"1975","E2F1","BIRC5"
"1976","HDAC1","BIRC5"
"1977","LEF1","BIRC5"
"1978","TCF7","BIRC5"
"1979","TCF7L2","BIRC5"
"1980","APC","BIRC5"
"1981","CTNNB1","BIRC5"
"1982","DNMT1","BIRC5"
"1983","ILF3","BIRC5"
"1984","TP53","NQO1"
"1985","FOS","NQO1"
"1986","ESR1","NQO1"
"1987","NFE2L2","NQO1"
"1988","JUNB","NQO1"
"1989","NRF1","NQO1"
"1990","TP53","PTGS2"
"1991","SMAD4","PTGS2"
"1992","E2F4","PTGS2"
"1993","E2F2","PTGS2"
"1994","HDAC1","PTGS2"
"1995","FOS","PTGS2"
"1996","TCF7L2","PTGS2"
"1997","APC","PTGS2"
"1998","CTNNB1","PTGS2"
"1999","DR1","PTGS2"
"2000","EGR1","PTGS2"
"2001","EGR2","PTGS2"
"2002","ETV4","PTGS2"
"2003","HMGA1","PTGS2"
"2004","JUNB","PTGS2"
"2005","TP53","MDC1"
"2006","FOS","MDC1"
"2007","BARD1","MDC1"
"2008","BRCA1","MDC1"
"2009","EGR1","MDC1"
"2010","HSF2","MDC1"
"2011","JUNB","MDC1"
"2012","NFYA","MDC1"
"2013","TP53","PTPRG"
"2014","ESR1","PTPRG"
"2015","TP53","EPCAM"
"2016","HDAC1","EPCAM"
"2017","TP53","MSH2"
"2018","E2F4","MSH2"
"2019","E2F1","MSH2"
"2020","TP53","AURKA"
"2021","E2F1","AURKA"
"2022","E2F3","AURKA"
"2023","BRCA1","AURKA"
"2024","NFYA","AURKA"
"2025","NFYC","AURKA"
"2026","TP53","RRM2"
"2027","NFYA","RRM2"
"2028","NFYC","RRM2"
"2029","TP53","TOP2A"
"2030","E2F1","TOP2A"
"2031","HDAC1","TOP2A"
"2032","YBX1","TOP2A"
"2033","TP53","TP53BP2"
"2034","TP53","STMN1"
"2035","E2F4","STMN1"
"2036","E2F5","STMN1"
"2037","E2F1","STMN1"
"2038","E2F2","STMN1"
"2039","E2F3","STMN1"
"2040","ESR1","STMN1"
"2041","EGR1","STMN1"
"2042","NFYA","STMN1"
"2043","BHLHE40","STMN1"
"2044","TP53","BLM"
"2045","ELK1","BLM"
"2046","ESR1","BLM"
"2047","NFYA","BLM"
"2048","TP53","KPNB1"
"2049","SMAD2","KPNB1"
"2050","SMAD3","KPNB1"
"2051","EGR1","KPNB1"
"2052","EZH2","KPNB1"
"2053","NFYA","KPNB1"
"2054","NFYC","KPNB1"
"2055","PTMA","KPNB1"
"2056","TP53","HSPA4"
"2057","SMAD3","HSPA4"
"2058","ESR1","HSPA4"
"2059","EGR1","HSPA4"
"2060","HSF2","HSPA4"
"2061","NFYA","HSPA4"
"2062","NR3C2","HSPA4"
"2063","TP53","SOCS2"
"2064","E2F1","SOCS2"
"2065","ESR1","SOCS2"
"2066","EGR2","SOCS2"
"2067","EGR3","SOCS2"
"2068","TP53","THRSP"
"2069","TP53","AFP"
"2070","TP53","TRIM22"
"2071","TP53","KPNA2"
"2072","LEF1","KPNA2"
"2073","BRCA1","KPNA2"
"2074","NFYA","KPNA2"
"2075","PLAG1","KPNA2"
"2076","PTMA","KPNA2"
"2077","YBX1","KPNA2"
"2078","TP53","MNAT1"
"2079","E2F1","MNAT1"
"2080","ESR1","MNAT1"
"2081","BRCA1","MNAT1"
"2082","POU2F1","MNAT1"
"2083","ERCC3","MNAT1"
"2084","TP53","SPRYD4"
"2085","TP53","SLC39A14"
"2086","E2F4","SLC39A14"
"2087","E2F1","SLC39A14"
"2088","TP53","KHK"
"2089","TP53","CUTA"
"2090","BHLHE40","CUTA"
"2091","TP53","FAM83H"
"2092","FOS","FAM83H"
"2093","EGR1","FAM83H"
"2094","EGR2","FAM83H"
"2095","FOSB","FAM83H"
"2096","JUNB","FAM83H"
"2097","TCF3","FAM83H"
"2098","TP53","CDK5"
"2099","FOS","CDK5"
"2100","EGR1","CDK5"
"2101","PURA","CDK5"
"2102","BHLHE40","CDK5"
"2103","TP53","N4BP2L1"
"2104","E2F4","N4BP2L1"
"2105","E2F5","N4BP2L1"
"2106","E2F1","N4BP2L1"
"2107","E2F2","N4BP2L1"
"2108","E2F3","N4BP2L1"
"2109","POU2F1","N4BP2L1"
"2110","TCF3","N4BP2L1"
"2111","TP53","PPM1D"
"2112","E2F4","PPM1D"
"2113","E2F5","PPM1D"
"2114","E2F1","PPM1D"
"2115","E2F2","PPM1D"
"2116","E2F3","PPM1D"
"2117","TP53","UBE2A"
"2118","ZIC2","UBE2A"
"2119","TP53","PPFIBP2"
"2120","TCF3","PPFIBP2"
"2121","TSG101","PPFIBP2"
"2122","ZIC2","PPFIBP2"
"2123","TP53","VIPR1"
"2124","PTMA","VIPR1"
"2125","TP53","STOML2"
"2126","E2F4","STOML2"
"2127","E2F5","STOML2"
"2128","E2F1","STOML2"
"2129","E2F2","STOML2"
"2130","E2F3","STOML2"
"2131","FOS","STOML2"
"2132","EGR1","STOML2"
"2133","JUNB","STOML2"
"2134","POU2F1","STOML2"
"2135","TP53","STEAP3"
"2136","TP53","SSNA1"
"2137","TP53","SPON2"
"2138","TP53","SLMAP"
"2139","TP53","SEMA3F"
"2140","FOS","SEMA3F"
"2141","FOSB","SEMA3F"
"2142","JUNB","SEMA3F"
"2143","TP53","SCRIB"
"2144","TP53","SAP130"
"2145","NFYA","SAP130"
"2146","ARID4B","SAP130"
"2147","TP53","S100A8"
"2148","FOSB","S100A8"
"2149","PDCD11","S100A8"
"2150","TP53","RC3H1"
"2151","TP53","PRPF6"
"2152","ESR1","PRPF6"
"2153","SMARCA2","PRPF6"
"2154","TP53","NSUN5"
"2155","TP53","MCC"
"2156","TP53","LIG3"
"2157","ATF5","LIG3"
"2158","TP53","KLKB1"
"2159","TP53","KIN"
"2160","HSF2","KIN"
"2161","TP53","KDM6B"
"2162","BHLHE40","KDM6B"
"2163","TP53","KCNN3"
"2164","FOS","KCNN3"
"2165","FOSB","KCNN3"
"2166","JUNB","KCNN3"
"2167","POU2F1","KCNN3"
"2168","TP53","IK"
"2169","TCF3","IK"
"2170","TP53","HMGN5"
"2171","TP53","GPM6A"
"2172","POU2F1","GPM6A"
"2173","TP53","FAM216A"
"2174","TP53","DUSP12"
"2175","TP53","DPF2"
"2176","E2F1","DPF2"
"2177","TP53","CNTN4"
"2178","POU2F1","CNTN4"
"2179","TP53","CHCHD7"
"2180","E2F4","CHCHD7"
"2181","E2F1","CHCHD7"
"2182","POU2F1","CHCHD7"
"2183","TP53","C15orf40"
"2184","TP53","AIFM2"
"2185","TP53","AIDA"
"2186","TP53","VRK1"
"2187","NFYA","VRK1"
"2188","TP53","SCAMP1"
"2189","TP53","EPHA3"
"2190","TP53","CSNK1D"
"2191","CLOCK","CSNK1D"
"2192","TP53","CCT5"
"2193","TP53","ARIH2"
"2194","TP53","ANXA3"
"2195","E2F1","ANXA3"
"2196","FOS","ANXA3"
"2197","EGR1","ANXA3"
"2198","JUNB","ANXA3"
"2199","TP53","POLA1"
"2200","ELK1","POLA1"
"2201","E2F1","POLA1"
"2202","EGR1","POLA1"
"2203","TP53","PAFAH1B3"
"2204","TLE1","PAFAH1B3"
"2205","BRD7","PAFAH1B3"
"2206","EGR2","PAFAH1B3"
"2207","EGR3","PAFAH1B3"
"2208","XRCC6","PAFAH1B3"
"2209","TP53","UBE2I"
"2210","ELK1","UBE2I"
"2211","SMAD4","UBE2I"
"2212","HDAC1","UBE2I"
"2213","ESR1","UBE2I"
"2214","DACH1","UBE2I"
"2215","DNMT3A","UBE2I"
"2216","EGR1","UBE2I"
"2217","HSF2","UBE2I"
"2218","TCF3","UBE2I"
"2219","HNRNPK","UBE2I"
"2220","PIAS1","UBE2I"
"2221","RAD54B","UBE2I"
"2222","TP53","PRIM1"
"2223","TP53","RPA1"
"2224","BRCA2","RPA1"
"2225","TCEA2","RPA1"
"2226","CDKN2A","FOXM1"
"2227","CDK1","FOXM1"
"2228","CDC25B","FOXM1"
"2229","CDC6","FOXM1"
"2230","CCNB1","FOXM1"
"2231","E2F1","FOXM1"
"2232","CDKN2C","WDR5"
"2233","CDKN1A","NELFCD"
"2234","CTNNB1","NELFCD"
"2235","CDK4","NCOA2"
"2236","CTNNB1","NCOA2"
"2237","ESR1","NCOA2"
"2238","SMARCE1","NCOA2"
"2239","RB1","CCNE2"
"2240","E2F1","CCNE2"
"2241","E2F2","CCNE2"
"2242","E2F3","CCNE2"
"2243","RB1","ARID3B"
"2244","E2F2","ARID3B"
"2245","EGR1","ARID3B"
"2246","RB1","GTF3C2"
"2247","E2F4","GTF3C2"
"2248","E2F5","GTF3C2"
"2249","E2F1","GTF3C2"
"2250","E2F2","GTF3C2"
"2251","E2F3","GTF3C2"
"2252","RB1","KDM5B"
"2253","EGR1","KDM5B"
"2254","EGR3","KDM5B"
"2255","RB1","SKP2"
"2256","ELK1","SKP2"
"2257","E2F1","SKP2"
"2258","LEF1","SKP2"
"2259","CKS1B","SKP2"
"2260","CKS2","SKP2"
"2261","TCF3","SKP2"
"2262","YBX1","SKP2"
"2263","RB1","NDC80"
"2264","E2F4","NDC80"
"2265","E2F1","NDC80"
"2266","MAPK1","DUSP9"
"2267","MAPK1","IL17RC"
"2268","MAPK1","SDC1"
"2269","E2F4","SDC1"
"2270","E2F5","SDC1"
"2271","E2F1","SDC1"
"2272","E2F2","SDC1"
"2273","E2F3","SDC1"
"2274","MAPK1","ZFP36"
"2275","UPF2","ZFP36"
"2276","ELK1","ZFP36"
"2277","SMAD4","ZFP36"
"2278","YWHAB","ZFP36"
"2279","YWHAG","ZFP36"
"2280","ELAVL1","ZFP36"
"2281","FOS","ZFP36"
"2282","SMAD3","ZFP36"
"2283","EGR1","ZFP36"
"2284","JUNB","ZFP36"
"2285","UPF2","GSPT2"
"2286","UPF3B","GSPT2"
"2287","SMG7","SMG5"
"2288","PPP2CB","SMG5"
"2289","PPP2R1A","SMG5"
"2290","PPP2R5A","SMG5"
"2291","ESR1","SMG5"
"2292","PPP2CB","IRAK1"
"2293","PPP2R1A","IRAK1"
"2294","MYD88","IRAK1"
"2295","PPP2CB","STK3"
"2296","FRMD6","STK3"
"2297","ACTB","STK3"
"2298","ACTG1","STK3"
"2299","RASSF4","STK3"
"2300","RAD50","MRE11"
"2301","BRCA2","SEM1"
"2302","BRCA2","PSMD3"
"2303","BRCA2","BUB1B"
"2304","HDAC1","BUB1B"
"2305","ZNF143","BUB1B"
"2306","FANCF","FANCI"
"2307","FANCG","FANCI"
"2308","UBE2T","FANCI"
"2309","CENPX","FANCI"
"2310","CENPS","FANCI"
"2311","ELK1","FANCI"
"2312","E2F1","FANCI"
"2313","EGR1","FANCI"
"2314","MAP4K4","MAP3K1"
"2315","RAC1","MAP3K1"
"2316","ELK1","TRRAP"
"2317","E2F1","TRRAP"
"2318","ESR1","TRRAP"
"2319","ACTL6A","TRRAP"
"2320","BRCA1","TRRAP"
"2321","EGR1","TRRAP"
"2322","BRD8","TRRAP"
"2323","EP400","TRRAP"
"2324","ELK1","ARID2"
"2325","SMARCB1","ARID2"
"2326","SMARCC1","ARID2"
"2327","SMARCC2","ARID2"
"2328","SMARCA2","ARID2"
"2329","SMARCA4","ARID2"
"2330","SMARCE1","ARID2"
"2331","ELK1","SETDB1"
"2332","HDAC2","SETDB1"
"2333","PHF10","SETDB1"
"2334","DNMT3A","SETDB1"
"2335","EGR1","SETDB1"
"2336","TRIM16","SETDB1"
"2337","TRIM28","SETDB1"
"2338","BHLHE40","SETDB1"
"2339","TARDBP","SETDB1"
"2340","TCERG1","SETDB1"
"2341","ZFP64","SETDB1"
"2342","ELK1","MCM10"
"2343","ELK1","DAP3"
"2344","ELK1","EIF2AK1"
"2345","HDAC1","EIF2AK1"
"2346","NFE2L2","EIF2AK1"
"2347","ELK1","FUT4"
"2348","ELK1","NOL7"
"2349","ELK1","PRCP"
"2350","NFYA","PRCP"
"2351","NFYC","PRCP"
"2352","ELK1","WDR46"
"2353","ELK1","THOC6"
"2354","E2F1","THOC6"
"2355","FOS","THOC6"
"2356","EGR1","THOC6"
"2357","EGR2","THOC6"
"2358","EGR3","THOC6"
"2359","ZIC2","THOC6"
"2360","ELK1","PUF60"
"2361","EGR1","PUF60"
"2362","FUBP1","PUF60"
"2363","ELK1","PTBP3"
"2364","E2F4","PTBP3"
"2365","E2F1","PTBP3"
"2366","EGR1","PTBP3"
"2367","ELK1","LASP1"
"2368","EGR1","LASP1"
"2369","TRIP13","LASP1"
"2370","ELK1","ASXL2"
"2371","E2F1","ASXL2"
"2372","EGR1","ASXL2"
"2373","ELK1","SENP1"
"2374","E2F4","SENP1"
"2375","E2F1","SENP1"
"2376","E2F2","SENP1"
"2377","E2F3","SENP1"
"2378","ELK1","NUP155"
"2379","E2F4","NUP155"
"2380","E2F1","NUP155"
"2381","E2F2","NUP155"
"2382","E2F3","NUP155"
"2383","ELK1","MSH3"
"2384","E2F4","MSH3"
"2385","E2F1","MSH3"
"2386","ELK1","BROX"
"2387","E2F4","BROX"
"2388","E2F1","BROX"
"2389","E2F2","BROX"
"2390","E2F3","BROX"
"2391","EGR2","BROX"
"2392","EGR3","BROX"
"2393","ELK1","DHX30"
"2394","E2F4","DHX30"
"2395","E2F1","DHX30"
"2396","EGR1","DHX30"
"2397","ZIC2","DHX30"
"2398","RBBP7","DHX30"
"2399","ELK1","SEC24C"
"2400","ELK1","PRPF19"
"2401","TCF3","PRPF19"
"2402","ELK1","DPCD"
"2403","E2F1","DPCD"
"2404","FOS","DPCD"
"2405","EGR1","DPCD"
"2406","NFYA","DPCD"
"2407","TCF3","DPCD"
"2408","RUVBL2","DPCD"
"2409","ELK1","C17orf58"
"2410","ELK1","ACD"
"2411","E2F1","ACD"
"2412","ESR1","ACD"
"2413","EGR1","ACD"
"2414","NFYA","ACD"
"2415","TCF3","ACD"
"2416","XRCC6","ACD"
"2417","ELK1","SF3B2"
"2418","SMAD3","SF3B2"
"2419","TCERG1","SF3B2"
"2420","ELK1","OTUD7B"
"2421","E2F4","OTUD7B"
"2422","E2F1","OTUD7B"
"2423","E2F2","OTUD7B"
"2424","E2F3","OTUD7B"
"2425","EGR1","OTUD7B"
"2426","POU2F1","OTUD7B"
"2427","ELK1","MTBP"
"2428","ELK1","KIF4A"
"2429","E2F4","KIF4A"
"2430","E2F1","KIF4A"
"2431","TTF2","KIF4A"
"2432","ELK1","EPB41L4A"
"2433","POU2F1","EPB41L4A"
"2434","ELK1","ACTG2"
"2435","POU2F1","ACTG2"
"2436","ELK1","SLBP"
"2437","NFYC","SLBP"
"2438","ELK1","LRRC4C"
"2439","E2F4","LRRC4C"
"2440","E2F1","LRRC4C"
"2441","E2F2","LRRC4C"
"2442","E2F3","LRRC4C"
"2443","NFYA","LRRC4C"
"2444","NFYC","LRRC4C"
"2445","ELK1","SERPINI1"
"2446","ELK1","RBP5"
"2447","ELK1","MLEC"
"2448","E2F1","MLEC"
"2449","ELK1","MAF1"
"2450","ELK1","KCNN2"
"2451","FOS","KCNN2"
"2452","EGR1","KCNN2"
"2453","EGR2","KCNN2"
"2454","JUNB","KCNN2"
"2455","ELK1","GPANK1"
"2456","E2F4","GPANK1"
"2457","EGR1","GPANK1"
"2458","ELK1","UBE2Q1"
"2459","ELK1","TMEM68"
"2460","ELK1","RPL37"
"2461","ELK1","RPL15"
"2462","E2F4","RPL15"
"2463","E2F1","RPL15"
"2464","ELK1","MEA1"
"2465","EGR1","MEA1"
"2466","ELK1","ITPA"
"2467","ELK1","ITGB3BP"
"2468","E2F4","ITGB3BP"
"2469","E2F1","ITGB3BP"
"2470","ESR1","ITGB3BP"
"2471","EGR1","ITGB3BP"
"2472","ELK1","HEATR1"
"2473","ELK1","EXOSC10"
"2474","RUVBL2","EXOSC10"
"2475","SSRP1","EXOSC10"
"2476","TARDBP","EXOSC10"
"2477","ELK1","DCAF8"
"2478","ELK1","COLEC11"
"2479","EGR1","COLEC11"
"2480","ELK1","CLK2"
"2481","E2F2","CLK2"
"2482","E2F3","CLK2"
"2483","EGR1","CLK2"
"2484","ELK1","CIDEB"
"2485","ELK1","SMG8"
"2486","HSF2","SMG8"
"2487","ELK1","TINAGL1"
"2488","ELK1","ZSCAN29"
"2489","ELK1","ZNF623"
"2490","ELK1","ZNF322"
"2491","EGR1","ZNF322"
"2492","ELK1","UGGT1"
"2493","ELK1","UBE2J2"
"2494","ELK1","TRIM15"
"2495","EGR1","TRIM15"
"2496","ELK1","SNX12"
"2497","ELK1","SLC25A20"
"2498","E2F2","SLC25A20"
"2499","ELK1","SFR1"
"2500","ELK1","RNF150"
"2501","ELK1","RBM22"
"2502","E2F4","RBM22"
"2503","E2F1","RBM22"
"2504","ELK1","RABIF"
"2505","E2F4","RABIF"
"2506","ELK1","PPOX"
"2507","EGR1","PPOX"
"2508","EGR2","PPOX"
"2509","EGR3","PPOX"
"2510","ELK1","OSTF1"
"2511","ELK1","MTIF2"
"2512","ELK1","LZIC"
"2513","EGR1","LZIC"
"2514","ELK1","KLHDC3"
"2515","E2F4","KLHDC3"
"2516","E2F1","KLHDC3"
"2517","E2F2","KLHDC3"
"2518","E2F3","KLHDC3"
"2519","ELK1","KCND3"
"2520","ELK1","KBTBD4"
"2521","EGR1","KBTBD4"
"2522","ELK1","FBXW2"
"2523","ELK1","FBXL18"
"2524","ELK1","FAM168B"
"2525","EGR1","FAM168B"
"2526","BHLHE40","FAM168B"
"2527","ELK1","EMG1"
"2528","KHDRBS1","EMG1"
"2529","ELK1","EIF3G"
"2530","ELK1","DISP1"
"2531","ELK1","DDX55"
"2532","ELK1","CSPP1"
"2533","ELK1","CPSF3"
"2534","E2F1","CPSF3"
"2535","PAPOLA","CPSF3"
"2536","ELK1","COPA"
"2537","ATF5","COPA"
"2538","ELK1","COMMD5"
"2539","ELK1","CDCA8"
"2540","ELK1","CBLN2"
"2541","ELK1","BANF1"
"2542","ELK1","AP5M1"
"2543","ELK1","AP3B1"
"2544","GADD45G","MAP3K4"
"2545","GADD45A","MAP3K4"
"2546","GADD45B","MAP3K4"
"2547","TGFB1","ASH1L"
"2548","RAC1","RALBP1"
"2549","RALA","RALBP1"
"2550","GDF5","BMPR1A"
"2551","E2F1","BMPR1A"
"2552","SMAD2","BMPR1A"
"2553","SMAD3","BMPR1A"
"2554","BMP8A","BMPR1A"
"2555","BMP5","BMPR1A"
"2556","ZMYND11","BMPR1A"
"2557","PLCB1","AVPR1A"
"2558","PLCB1","FPR1"
"2559","E2F1","FPR1"
"2560","SMAD4","CCL2"
"2561","HDAC2","CCL2"
"2562","FOS","CCL2"
"2563","SMAD3","CCL2"
"2564","SMAD4","STK35"
"2565","E2F4","STK35"
"2566","E2F1","STK35"
"2567","SMAD4","XPO5"
"2568","EGR1","XPO5"
"2569","ILF3","XPO5"
"2570","SMAD4","RAB13"
"2571","SMAD4","PBK"
"2572","E2F1","PBK"
"2573","SMAD4","UBE2Z"
"2574","EGR2","UBE2Z"
"2575","EGR3","UBE2Z"
"2576","SMAD4","RAB25"
"2577","SMAD4","NAT8"
"2578","SMAD4","UHRF2"
"2579","SMAD4","ZBED5"
"2580","DGKQ","PLCD3"
"2581","DGKZ","PLCD3"
"2582","NFYA","PLCD3"
"2583","MTMR7","PIP4P2"
"2584","ORC6","MCM5"
"2585","ORC1","MCM5"
"2586","YWHAG","MCM5"
"2587","CDC45","MCM5"
"2588","E2F4","MCM5"
"2589","E2F5","MCM5"
"2590","E2F1","MCM5"
"2591","E2F2","MCM5"
"2592","E2F3","MCM5"
"2593","MCM2","MCM5"
"2594","NFYA","MCM5"
"2595","MCM3","MCM5"
"2596","CDK1","MDM4"
"2597","YWHAB","MDM4"
"2598","YWHAG","MDM4"
"2599","YWHAZ","MDM4"
"2600","CSNK1A1","MDM4"
"2601","ARF1","MDM4"
"2602","GSK3B","FRAT1"
"2603","DVL1","FRAT1"
"2604","DVL2","FRAT1"
"2605","DVL3","FRAT1"
"2606","CDK7","PCGF6"
"2607","E2F4","PTPRB"
"2608","E2F5","PTPRB"
"2609","E2F1","PTPRB"
"2610","E2F2","PTPRB"
"2611","E2F3","PTPRB"
"2612","CTNNB1","PTPRB"
"2613","E2F4","SUZ12"
"2614","E2F1","SUZ12"
"2615","E2F2","SUZ12"
"2616","E2F3","SUZ12"
"2617","IGF2","SUZ12"
"2618","EZH2","SUZ12"
"2619","NFYA","SUZ12"
"2620","E2F4","SUPT4H1"
"2621","HTATSF1","SUPT4H1"
"2622","E2F4","AURKB"
"2623","ANKZF1","AURKB"
"2624","E2F4","CDCA7"
"2625","E2F1","CDCA7"
"2626","E2F4","DIRAS3"
"2627","E2F1","DIRAS3"
"2628","E2F4","RRM1"
"2629","E2F4","PCLAF"
"2630","E2F4","PLK4"
"2631","E2F4","TOPBP1"
"2632","E2F1","TOPBP1"
"2633","TCFL5","TOPBP1"
"2634","E2F4","TTK"
"2635","NFYA","TTK"
"2636","NFYC","TTK"
"2637","E2F4","F3"
"2638","FOS","F3"
"2639","EGR1","F3"
"2640","EGR2","F3"
"2641","JUNB","F3"
"2642","E2F4","TMPO"
"2643","E2F1","TMPO"
"2644","E2F2","TMPO"
"2645","E2F3","TMPO"
"2646","EGR1","TMPO"
"2647","NFYA","TMPO"
"2648","TCF3","TMPO"
"2649","E2F4","UBE2S"
"2650","E2F1","UBE2S"
"2651","E2F2","UBE2S"
"2652","E2F3","UBE2S"
"2653","EGR1","UBE2S"
"2654","NFYA","UBE2S"
"2655","NFYC","UBE2S"
"2656","E2F4","MKI67"
"2657","CBX3","MKI67"
"2658","E2F4","POLD1"
"2659","EGR1","POLD1"
"2660","E2F4","PRC1"
"2661","E2F4","PPIA"
"2662","E2F4","EIF4H"
"2663","E2F1","EIF4H"
"2664","EGR1","EIF4H"
"2665","E2F4","UNG"
"2666","E2F1","UNG"
"2667","E2F3","UNG"
"2668","NFYA","UNG"
"2669","E2F4","TRMT6"
"2670","E2F1","TRMT6"
"2671","E2F2","TRMT6"
"2672","E2F3","TRMT6"
"2673","EGR1","TRMT6"
"2674","NFYA","TRMT6"
"2675","E2F4","SMC3"
"2676","E2F1","SMC3"
"2677","E2F2","SMC3"
"2678","E2F3","SMC3"
"2679","E2F4","RANBP1"
"2680","E2F1","RANBP1"
"2681","EGR3","RANBP1"
"2682","E2F4","METTL3"
"2683","E2F1","METTL3"
"2684","E2F2","METTL3"
"2685","E2F3","METTL3"
"2686","E2F4","MEPCE"
"2687","E2F1","MEPCE"
"2688","E2F2","MEPCE"
"2689","E2F3","MEPCE"
