"","V1","V2"
"931","E2F4","NSFL1C"
"932","E2F4","MYOZ3"
"933","E2F4","METTL15"
"934","E2F4","GALNT11"
"935","E2F4","DENR"
"936","E2F4","CNOT10"
"937","E2F4","TUFT1"
"938","E2F4","TACC3"
"939","E2F4","SORL1"
"940","E2F4","SLC16A2"
"941","E2F4","SETD2"
"942","E2F4","SAP30L"
"943","E2F4","RPL29"
"944","E2F4","PRRC2C"
"945","E2F4","PHYHIPL"
"946","E2F4","NPY1R"
"947","E2F4","MRPL24"
"948","E2F4","MELK"
"949","E2F4","COPS6"
"950","E2F4","CLTA"
"951","E2F4","CHRDL1"
"952","E2F4","CBX1"
"953","E2F4","CAPRIN1"
"954","E2F4","BAP1"
"955","E2F4","ARSJ"
"956","E2F4","APIP"
"957","E2F4","STAM"
"958","E2F4","SMC2"
"959","E2F4","RPS4X"
"960","E2F4","G6PD"
"961","E2F4","CSE1L"
"962","E2F4","CENPE"
"963","E2F4","CDC37L1"
"964","E2F5","IGFBP3"
"965","E2F5","WNT5A"
"966","E2F5","WNT9A"
"967","E2F5","SMAD3"
"968","E2F5","PARD3"
"969","E2F5","RASSF4"
"970","E2F5","PTPRB"
"971","E2F5","CAMK2B"
"972","E2F5","IGF2"
"973","E2F5","SDC1"
"974","E2F5","ARID1A"
"975","E2F5","SMARCE1"
"976","E2F5","ATF5"
"977","E2F5","CTCF"
"978","E2F5","HMGA1"
"979","E2F5","HMGB2"
"980","E2F5","PTMA"
"981","E2F5","UHRF1"
"982","E2F5","GTF3C2"
"983","E2F5","LHX2"
"984","E2F5","CDCA7"
"985","E2F5","MCM10"
"986","E2F5","LOXL2"
"987","E2F5","STMN1"
"988","E2F5","TMPO"
"989","E2F5","UBE2S"
"990","E2F5","UNG"
"991","E2F5","TRMT6"
"992","E2F5","SMC3"
"993","E2F5","SLC39A14"
"994","E2F5","RANBP1"
"995","E2F5","METTL3"
"996","E2F5","MEPCE"
"997","E2F5","CSRNP1"
"998","E2F5","CLIC1"
"999","E2F5","PABPC1"
"1000","E2F5","NSF"
"1001","E2F5","SUV39H1"
"1002","E2F5","SMC4"
"1003","E2F5","KDM6A"
"1004","E2F5","GINS1"
"1005","E2F5","WRAP73"
"1006","E2F5","N4BP2L1"
"1007","E2F5","STK35"
"1008","E2F5","STAG1"
"1009","E2F5","SENP1"
"1010","E2F5","PXMP2"
"1011","E2F5","PPM1D"
"1012","E2F5","NUP155"
"1013","E2F5","NIPBL"
"1014","E2F5","MSH6"
"1015","E2F5","MSH3"
"1016","E2F5","KIAA1143"
"1017","E2F5","HAT1"
"1018","E2F5","GPR158"
"1019","E2F5","GMNN"
"1020","E2F5","DTL"
"1021","E2F5","DHX9"
"1022","E2F5","BROX"
"1023","E2F5","ARL6IP6"
"1024","E2F5","DHX30"
"1025","E2F5","STOML2"
"1026","E2F5","FBLN1"
"1027","E2F5","CHCHD7"
"1028","E2F5","SPRY2"
"1029","E2F5","TMEM53"
"1030","E2F5","OTUD7B"
"1031","E2F5","GON4L"
"1032","E2F5","EFCAB7"
"1033","E2F5","MRPL49"
"1034","E2F5","TCP1"
"1035","E2F5","MZT1"
"1036","E2F5","CYP2R1"
"1037","E2F5","ARHGAP11A"
"1038","E2F5","AGBL5"
"1039","E2F5","RPL15"
"1040","E2F5","RHOBTB1"
"1041","E2F5","MRTO4"
"1042","E2F5","GPAA1"
"1043","E2F5","FARS2"
"1044","E2F5","DCTPP1"
"1045","E2F5","CLK2"
"1046","E2F5","CCT3"
"1047","E2F5","TSPAN7"
"1048","E2F5","SLC25A20"
"1049","E2F5","RBM22"
"1050","E2F5","KLHDC3"
"1051","E2F5","AP1S1"
"1052","E2F5","RBM28"
"1053","E2F5","MYOZ3"
"1054","E2F5","METTL15"
"1055","E2F5","GALNT11"
"1056","E2F5","DENR"
"1057","E2F5","CNOT10"
"1058","E2F5","SORL1"
"1059","E2F5","SETD2"
"1060","E2F5","SAP30L"
"1061","E2F5","PRRC2C"
"1062","E2F5","PHYHIPL"
"1063","E2F5","MRPL24"
"1064","E2F5","MELK"
"1065","E2F5","COPS6"
"1066","E2F5","CLTA"
"1067","E2F5","CHRDL1"
"1068","E2F5","CBX1"
"1069","E2F5","CAPRIN1"
"1070","E2F5","BAP1"
"1071","E2F5","ARSJ"
"1072","E2F5","APIP"
"1073","E2F1","E2F1"
"1074","E2F2","WNT5A"
"1075","E2F2","WNT9A"
"1076","E2F2","RPS6KB1"
"1077","E2F2","CCNE1"
"1078","E2F2","CCNE2"
"1079","E2F2","PARD3"
"1080","E2F2","RASSF4"
"1081","E2F2","PTPRB"
"1082","E2F2","ARID1A"
"1083","E2F2","SMARCE1"
"1084","E2F2","HMGB2"
"1085","E2F2","PTMA"
"1086","E2F2","SUZ12"
"1087","E2F2","UHRF1"
"1088","E2F2","ARID3B"
"1089","E2F2","GTF3C2"
"1090","E2F2","LHX2"
"1091","E2F2","XPO1"
"1092","E2F2","SERPINE1"
"1093","E2F2","PTGS2"
"1094","E2F2","CDCA7"
"1095","E2F2","MCM10"
"1096","E2F2","STMN1"
"1097","E2F2","TMPO"
"1098","E2F2","UBE2S"
"1099","E2F2","SLC2A3"
"1100","E2F2","NUP153"
"1101","E2F2","UNG"
"1102","E2F2","TRMT6"
"1103","E2F2","SMC3"
"1104","E2F2","SLC39A14"
"1105","E2F2","RANBP1"
"1106","E2F2","METTL3"
"1107","E2F2","MEPCE"
"1108","E2F2","MAPRE1"
"1109","E2F2","EPM2A"
"1110","E2F2","CENPM"
"1111","E2F2","CSRNP1"
"1112","E2F2","CLIC1"
"1113","E2F2","PTBP3"
"1114","E2F2","PRR14L"
"1115","E2F2","PABPC1"
"1116","E2F2","NSF"
"1117","E2F2","SUV39H1"
"1118","E2F2","SMC4"
"1119","E2F2","KDM6A"
"1120","E2F2","GINS1"
"1121","E2F2","WRAP73"
"1122","E2F2","N4BP2L1"
"1123","E2F2","STK35"
"1124","E2F2","STAG1"
"1125","E2F2","SENP1"
"1126","E2F2","RPS20"
"1127","E2F2","PXMP2"
"1128","E2F2","PPM1D"
"1129","E2F2","POLE2"
"1130","E2F2","NUP155"
"1131","E2F2","NIPBL"
"1132","E2F2","MSH6"
"1133","E2F2","MSH3"
"1134","E2F2","KIAA1143"
"1135","E2F2","HAT1"
"1136","E2F2","GPR158"
"1137","E2F2","GMNN"
"1138","E2F2","DTL"
"1139","E2F2","DHX9"
"1140","E2F2","BROX"
"1141","E2F2","ARL6IP6"
"1142","E2F2","DHX30"
"1143","E2F2","STOML2"
"1144","E2F2","FBLN1"
"1145","E2F2","DPF2"
"1146","E2F2","CHCHD7"
"1147","E2F2","RUSC1"
"1148","E2F2","SPRY2"
"1149","E2F2","TMEM53"
"1150","E2F2","SHB"
"1151","E2F2","OTUD7B"
"1152","E2F2","GON4L"
"1153","E2F2","EFCAB7"
"1154","E2F2","ACSL1"
"1155","E2F2","MRPL49"
"1156","E2F2","LRRC4C"
"1157","E2F2","CDCA3"
"1158","E2F2","USP1"
"1159","E2F2","TCP1"
"1160","E2F2","NEK2"
"1161","E2F2","MZT1"
"1162","E2F2","LBR"
"1163","E2F2","DCAF7"
"1164","E2F2","CYP2R1"
"1165","E2F2","ARHGAP11A"
"1166","E2F2","AGBL5"
"1167","E2F2","RPL15"
"1168","E2F2","RHOBTB1"
"1169","E2F2","NR2C2AP"
"1170","E2F2","NCBP2"
"1171","E2F2","MRTO4"
"1172","E2F2","GPAA1"
"1173","E2F2","FARS2"
"1174","E2F2","DCTPP1"
"1175","E2F2","CLK2"
"1176","E2F2","CCT3"
"1177","E2F2","C11orf54"
"1178","E2F2","TRMT12"
"1179","E2F2","BMPR1B"
"1180","E2F2","CA2"
"1181","E2F2","OAS2"
"1182","E2F2","TSPAN7"
"1183","E2F2","SLC25A20"
"1184","E2F2","RBM22"
"1185","E2F2","KLHDC3"
"1186","E2F2","AP1S1"
"1187","E2F2","RBM28"
"1188","E2F2","NSFL1C"
"1189","E2F2","MYOZ3"
"1190","E2F2","METTL15"
"1191","E2F2","GALNT11"
"1192","E2F2","DENR"
"1193","E2F2","CNOT10"
"1194","E2F2","TUFT1"
"1195","E2F2","TACC3"
"1196","E2F2","SORL1"
"1197","E2F2","SLC16A2"
"1198","E2F2","SETD2"
"1199","E2F2","SAP30L"
"1200","E2F2","RPL29"
"1201","E2F2","PRRC2C"
"1202","E2F2","PHYHIPL"
"1203","E2F2","NPY1R"
"1204","E2F2","MRPL24"
"1205","E2F2","MELK"
"1206","E2F2","COPS6"
"1207","E2F2","CLTA"
"1208","E2F2","CHRDL1"
"1209","E2F2","CBX1"
"1210","E2F2","CAPRIN1"
"1211","E2F2","BAP1"
"1212","E2F2","ARSJ"
"1213","E2F2","APIP"
"1214","E2F2","UTRN"
"1215","E2F2","RDH16"
"1216","E2F2","GCHFR"
"1217","E2F2","ACTR6"
"1218","E2F3","E2F3"
"1219","HDAC1","HDAC1"
"1220","HDAC2","CDC20"
"1221","HDAC2","CCNE1"
"1222","HDAC2","MECOM"
"1223","HDAC2","PA2G4"
"1224","HDAC2","PTMA"
"1225","HDAC2","RFX5"
"1226","HDAC2","DDX20"
"1227","HDAC2","HIF1AN"
"1228","HDAC2","SNW1"
"1229","HDAC2","CCL2"
"1230","HDAC2","SETDB1"
"1231","HDAC2","TOP2A"
"1232","HDAC2","CD1D"
"1233","HDAC2","SUV39H1"
"1234","HDAC2","BUB3"
"1235","HDAC2","CDYL"
"1236","ANAPC5","PTTG1"
"1237","ANAPC7","PTTG1"
"1238","ANAPC11","PTTG1"
"1239","CDC23","NFYC"
"1240","CDC23","PTTG1"
"1241","CDC20","FBXO5"
"1242","CDC20","MAD2L1"
"1243","CDC20","NFYA"
"1244","CDC20","NFYC"
"1245","CDC20","PTTG1"
"1246","CDC20","YBX1"
"1247","PPP1CC","SMARCB1"
"1248","PPP1CC","WBP11"
"1249","PPP1CC","TRPM8"
"1250","IGFBP3","CTCF"
"1251","IGFBP3","DNMT3A"
"1252","SH3GLB2","EGR1"
"1253","EHD3","RBSN"
"1254","RBSN","VPS45"
"1255","RBSN","RAB4A"
"1256","RILP","TUBA1B"
"1257","DYNC1H1","TUBA1B"
"1258","DYNC1I2","TUBA1B"
"1259","RRAGC","EGR1"
"1260","RRAGC","EGR2"
"1261","RPS6KA3","EGR3"
"1262","RPS6KA3","MEFV"
"1263","PRKAA2","ELAVL1"
"1264","PRKAA2","EGR2"
"1265","PRKAA2","EGR3"
"1266","PRKAA2","ACACA"
"1267","PRKAA2","ACACB"
"1268","WNT16","FZD10"
"1269","WNT16","SFRP1"
"1270","WNT16","CTCF"
"1271","WNT16","NFYA"
"1272","WNT16","NFYC"
"1273","WNT4","FZD10"
"1274","WNT4","CTCF"
"1275","WNT1","LRP6"
"1276","WNT2","ATF5"
"1277","WNT3","LRP6"
"1278","WNT5A","LRP6"
"1279","WNT5A","EGR2"
"1280","WNT5A","EGR3"
"1281","WNT6","LRP6"
"1282","WNT7A","FZD10"
"1283","WNT7A","CTCF"
"1284","WNT7B","LRP6"
"1285","WNT7B","ZIC2"
"1286","WNT8A","FZD10"
"1287","WNT8A","CTCF"
"1288","WNT8B","FZD10"
"1289","WNT10B","LRP6"
"1290","WNT11","FZD10"
"1291","WNT11","ATF2"
"1292","WNT11","ATF5"
"1293","WNT11","EGR1"
"1294","WNT11","JUNB"
"1295","WNT9A","FZD10"
"1296","WNT9B","LRP6"
"1297","WNT10A","ATF5"
"1298","WNT5B","LRP6"
"1299","WNT3A","LRP6"
"1300","FZD10","DVL1"
"1301","FZD5","EGR1"
"1302","FZD3","EGR2"
"1303","FZD1","DVL1"
"1304","FZD7","EGR1"
"1305","FZD8","DVL1"
"1306","FZD9","EGR2"
"1307","FZD9","EGR3"
"1308","LRP6","DVL1"
"1309","LRP6","ATF5"
"1310","LRP5","DVL1"
"1311","LRP5","EGR3"
"1312","DVL1","NKD2"
"1313","DVL1","FRAT1"
"1314","DVL1","FRAT2"
"1315","DVL1","BRD7"
"1316","DVL1","EGR1"
"1317","DVL2","NKD2"
"1318","DVL2","FRAT1"
"1319","DVL2","RNPS1"
"1320","DVL3","NKD2"
"1321","DVL3","FRAT1"
"1322","DVL3","KAT7"
"1323","RPS6KB1","EIF4B"
"1324","RPS6KB2","EIF4B"
"1325","HSP90AA1","NR3C2"
"1326","HSP90AA1","NR2C2"
"1327","HSP90AB1","ATF2"
"1328","HSP90AB1","EGR1"
"1329","HSP90AB1","NR2C2"
"1330","PTK2","ITGA2"
"1331","PTK2","ITGA6"
"1332","PRKAG2","ADRA1A"
"1333","PRKAG2","BMP8A"
"1334","PRKAG2","ADIPOR1"
"1335","PRKAG2","ACACA"
"1336","PRKAG2","ACACB"
"1337","PRKAB1","ELAVL1"
"1338","PRKAB1","ACACA"
"1339","PRKAB1","ACACB"
"1340","PRKAB2","ELAVL1"
"1341","PRKAB2","ACACA"
"1342","PRKAB2","ACACB"
"1343","PRKAG1","ELAVL1"
"1344","PRKAG1","EGR2"
"1345","PRKAG1","ZIC2"
"1346","PRKAG1","ACACA"
"1347","PRKAG1","ACACB"
"1348","ELAVL1","TRAF5"
"1349","ELAVL1","ATF2"
"1350","ELAVL1","ATF5"
"1351","ELAVL1","NFYA"
"1352","ELAVL1","ZFP36"
"1353","FOS","FOS"
"1354","MYC","MYC"
"1355","CCNE1","SMARCC1"
"1356","CCNE1","EGR2"
"1357","CCNE1","EGR3"
"1358","CCNE1","EZH2"
"1359","CCNE1","TCF19"
"1360","RAD1","RAD1"
"1361","PRKCD","NFE2L2"
"1362","PRKCD","EGR2"
"1363","PRKCD","EGR3"
"1364","PRKCD","TRPV4"
"1365","TLE1","TLE1"
"1366","TLE1","FUBP1"
"1367","TLE1","KDM6A"
"1368","LEF1","LEF1"
"1369","LEF1","TCF7L1"
"1370","LEF1","SMAD3"
"1371","LEF1","AXIN2"
"1372","LEF1","EGR2"
"1373","LEF1","CD1D"
"1374","LEF1","HERC2"
"1375","TCF7","AXIN1"
"1376","TCF7","TERT"
"1377","TCF7","BIRC5"
"1378","TCF7L2","RUVBL1"
"1379","TCF7L2","CSNK2A1"
"1380","TCF7L2","AXIN1"
"1381","TCF7L2","BIRC5"
"1382","TCF7L2","PTGS2"
"1383","TCF7L2","STARD7"
"1384","TCF7L1","RUVBL1"
"1385","TCF7L1","AXIN1"
"1386","TCF7L1","CTCF"
"1387","TCF7L1","BIRC5"
"1388","RUVBL1","ACTL6A"
"1389","RUVBL1","RUVBL2"
"1390","RUVBL1","DKC1"
"1391","RUVBL1","PLG"
"1392","CSNK1A1L","AXIN1"
"1393","CSNK1A1L","AXIN2"
"1394","CSNK1A1","ATF2"
"1395","CSNK1A1","ATF5"
"1396","CSNK1A1","EGR1"
"1397","CSNK1A1","HMGB2"
"1398","CSNK1A1","MDM4"
"1399","APC2","AXIN2"
"1400","APC","APC"
"1401","CTNNB1","CTNNB1"
"1402","SFRP1","CTCF"
"1403","SFRP1","DNMT1"
"1404","SFRP1","EZH2"
"1405","SFRP5","DNMT3A"
"1406","SMAD2","SMAD2"
"1407","SMAD3","SMAD3"
"1408","SMAD3","PARD3"
"1409","SMAD3","AXIN2"
"1410","SMAD3","ATF2"
"1411","SMAD3","TPM3"
"1412","SMAD3","MECOM"
"1413","SMAD3","HEY1"
"1414","SMAD3","ARID1A"
"1415","SMAD3","CTCF"
"1416","SMAD3","EGR1"
"1417","SMAD3","NCOA6"
"1418","SMAD3","NFYC"
"1419","SMAD3","YBX1"
"1420","SMAD3","MMP9"
"1421","SMAD3","CCL2"
"1422","SMAD3","HSPA4"
"1423","SMAD3","SAP130"
"1424","SMAD3","SVEP1"
"1425","SMAD3","EIF4ENIF1"
"1426","SMAD3","MCM3AP"
"1427","SMAD3","PRKAR2A"
"1428","DCN","NR1H4"
"1429","FYN","HNRNPK"
"1430","FRMD6","EGR2"
"1431","FRMD6","EGR3"
"1432","FRMD6","STK3"
"1433","ACTB","WASF1"
"1434","ACTB","WAS"
"1435","ACTB","ACTR3C"
"1436","ACTB","ITGA2"
"1437","ACTB","CTNNA1"
"1438","ACTB","ARHGAP10"
"1439","ACTB","MYO1B"
"1440","ACTB","MYO5A"
"1441","ACTB","AHNAK"
"1442","ACTB","ITGA6"
"1443","ACTB","ITGA9"
"1444","ACTB","NFYC"
"1445","ACTB","STK3"
"1446","ACTG1","CTNNA1"
"1447","ACTG1","EGR3"
"1448","ACTG1","NR3C2"
"1449","ACTG1","STK3"
"1450","BMP8A","BMPR1A"
"1451","BMP5","BMPR1A"
"1452","RASSF4","STK3"
"1453","PTEN","EZH2"
"1454","PECAM1","PECAM1"
"1455","CSNK2A1","ATF2"
"1456","CSNK2A1","BDP1"
"1457","CSNK2A1","EGR1"
"1458","CSNK2A1","HMGA1"
"1459","CSNK2A1","CUX2"
"1460","CSNK2A1","SSRP1"
"1461","CSNK2A1","ZHX1"
"1462","WASF2","ARF1"
"1463","WASF2","NFYC"
"1464","ARPC1A","EGR1"
"1465","HLA-A","HLA-A"
"1466","HLA-B","NFYA"
"1467","PKN1","CTCF"
"1468","PKN1","MEFV"
"1469","GNB1","EGR1"
"1470","GNB1","EGR2"
"1471","KDM3B","ACTL6B"
"1472","CAMK2B","CTCF"
"1473","CAMK2B","EGR1"
"1474","CAMK2B","EGR2"
"1475","C7","CTCF"
"1476","C8B","CTCF"
"1477","ESR1","ESR1"
"1478","WDR5","CTCF"
"1479","RBBP5","CTCF"
"1480","HDAC6","TARDBP"
"1481","ATF2","ATF2"
"1482","ATF2","CREB3L2"
"1483","ATF2","ARF1"
"1484","ATF2","ARID1B"
"1485","ATF2","SMARCA2"
"1486","ATF2","DPF3"
"1487","ATF2","ITGB8"
"1488","ATF2","EGR1"
"1489","ATF2","HMGA1"
"1490","ATF2","JUNB"
"1491","ATF2","NCOA6"
"1492","ATF2","NFYA"
"1493","ATF2","FAS"
"1494","ATF2","MAP3K1"
"1495","ATF2","IRAK1"
"1496","ATF2","PTGS2"
"1497","ATF2","PCK2"
"1498","ATF2","HNRNPA2B1"
"1499","ATF2","MCM10"
"1500","ATF2","SART3"
"1501","ATF2","CEP55"
"1502","ATF2","RNMT"
"1503","ATF2","SLC38A6"
"1504","ATF2","PWP1"
"1505","ATF2","PFDN6"
"1506","ATF2","ADRA1B"
"1507","ATF2","HNRNPU"
"1508","ATF2","PPM1D"
"1509","ATF2","DTL"
"1510","ATF2","SEC24C"
"1511","ATF2","KCNN3"
"1512","ATF2","SCAMP3"
"1513","ATF2","GAS5"
"1514","ATF2","UNC5C"
"1515","ATF2","RNF44"
"1516","ATF2","ONECUT2"
"1517","ATF2","LOX"
"1518","ATF2","FGF13"
"1519","ATF2","CPNE1"
"1520","ATF2","UBR5"
"1521","ATF2","TBCC"
"1522","ATF2","KCNN2"
"1523","ATF2","ZBTB37"
"1524","ATF2","SNRNP40"
"1525","ATF2","SLC31A1"
"1526","ATF2","NUDT3"
"1527","ATF2","NDUFA2"
"1528","ATF2","KRTCAP2"
"1529","ATF2","AHCTF1"
"1530","ATF2","TSPAN7"
"1531","ATF2","CDKL5"
"1532","ATF2","C1orf74"
"1533","ATF2","UBE2I"
"1534","ATF2","RCC2"
"1535","ATF2","RAD51C"
"1536","ATF2","KIAA0232"
"1537","ATF2","CRNDE"
"1538","ATF2","C1orf35"
"1539","ATF2","SLC25A37"
"1540","ATF2","HHIP"
"1541","ATF2","FBXO4"
"1542","ATF2","CENPE"
"1543","ATF2","ZWILCH"
"1544","ATF2","PEX5"
"1545","ATF2","RINT1"
"1546","ATF2","RBM12"
"1547","ATF2","IGFBP4"
"1548","ATF2","KLHL12"
"1549","ATF2","CCDC86"
"1550","ATF2","ZNF746"
"1551","ATF2","ZNF711"
"1552","ATF2","TAF2"
"1553","ATF2","SLC5A7"
"1554","ATF2","NEDD1"
"1555","ATF2","SUV39H2"
"1556","ATF2","RAB25"
"1557","ATF2","OIT3"
"1558","ATF2","FAM91A1"
"1559","ATF2","EXOC6B"
"1560","ATF2","EIF3D"
"1561","ARF1","ATF5"
"1562","ARF1","MDM4"
"1563","ARF1","WBP11"
"1564","MYO10","EGR2"
"1565","MYO10","EGR3"
"1566","HK3","BAX"
"1567","HKDC1","BAX"
"1568","EXOC2","RALA"
"1569","EXOC2","EXOC4"
"1570","RALA","RALBP1"
"1571","DYNLL1","EGR2"
"1572","DYNLL1","EGR3"
"1573","DYNLL1","NRF1"
"1574","DYNLL1","ZMYND11"
"1575","DYNLL1","TUBA1B"
"1576","DCTN2","EGR2"
"1577","DCTN2","EGR3"
"1578","DCTN2","TUBA1B"
"1579","DCTN4","HSF2"
"1580","DCTN4","TUBA1B"
"1581","SERPING1","C1R"
"1582","FCGR3B","NFYA"
"1583","LAMB4","ITGA6"
"1584","LAMA2","ITGA6"
"1585","LAMA4","ITGA6"
"1586","LAMA4","BRD7"
"1587","CFI","CTCF"
"1588","CFI","C3"
"1589","MRC1","IL10"
"1590","MRC2","IL10"
"1591","CLEC4M","JUNB"
"1592","CLEC4M","IL10"
"1593","TERT","ETV4"
"1594","TERT","RUVBL2"
"1595","TERT","XRCC6"
"1596","ATP6V1F","EGR2"
"1597","ATP6V1F","EGR3"
"1598","MAD2L1","CTCF"
"1599","ETS2","ETS2"
"1600","ETS2","CTCF"
"1601","ETS2","EGR1"
"1602","ETS2","ETV4"
"1603","ETS2","JUNB"
"1604","ETS2","MMP9"
"1605","ETS2","CD4"
"1606","IRF3","IRF3"
"1607","IGF2","GPC3"
"1608","IGF2","EGR2"
"1609","IGF2","EGR3"
"1610","IGF2","PLAG1"
"1611","IGF2","SUZ12"
"1612","CKS1B","CTCF"
"1613","CKS1B","NFYA"
"1614","CKS1B","NFYC"
"1615","CKS1B","SKP2"
"1616","CKS2","SKP2"
"1617","NFE2L2","EGR1"
"1618","NFE2L2","ZIC2"
"1619","NFE2L2","HMOX1"
"1620","NFE2L2","NQO1"
"1621","NFE2L2","EIF2AK1"
"1622","NFE2L2","CFTR"
"1623","NFE2L2","HBB"
"1624","SDC1","CTCF"
"1625","CAMK1","EGR2"
"1626","CAMK1","EGR3"
"1627","MECOM","SMARCA4"
"1628","HEY1","HEY1"
"1629","HEY1","NFYC"
"1630","ARID1B","ARID1B"
"1631","ARID1B","SMARCB1"
"1632","ARID1B","SMARCA2"
"1633","ARID1B","JUNB"
"1634","ARID1A","SMARCB1"
"1635","SMARCB1","SMARCB1"
"1636","SMARCB1","PHF10"
"1637","SMARCB1","DPF3"
"1638","SMARCB1","ACTL6B"
"1639","SMARCB1","SMARCD2"
"1640","SMARCB1","SMARCD3"
"1641","SMARCB1","JUNB"
"1642","SMARCB1","UBQLN4"
"1643","SMARCC1","SMARCD3"
"1644","SMARCC1","ARID2"
"1645","SMARCC2","CTCF"
"1646","SMARCC2","BAZ1B"
"1647","SMARCC2","ARID2"
"1648","SMARCC2","ITSN1"
"1649","SMARCA2","ACTL6B"
"1650","SMARCA2","ACTL6A"
"1651","SMARCA2","JUNB"
"1652","SMARCA2","ARID2"
"1653","SMARCA2","PRPF6"
"1654","SMARCA4","ACTL6A"
"1655","SMARCA4","ZMYND11"
"1656","SMARCA4","ARID2"
"1657","PHF10","SETDB1"
"1658","PHF10","UTP14A"
"1659","ACTL6B","EGR1"
"1660","ACTL6B","NFYA"
"1661","ACTL6B","NFYC"
"1662","ACTL6A","TRRAP"
"1663","SMARCD1","ATF5"
"1664","SMARCD1","FEZ1"
"1665","SMARCD1","LDOC1"
"1666","SMARCD2","EGR1"
"1667","SMARCD2","EGR2"
"1668","SMARCD3","EGR1"
"1669","SMARCD3","NR1H4"
"1670","SMARCD3","ZIC2"
"1671","SMARCE1","BAZ1B"
"1672","SMARCE1","NCOA2"
"1673","SMARCE1","ARID2"
"1674","ITGB8","EGR1"
"1675","ITGA9","CTCF"
"1676","ABL2","BTF3"
"1677","AATF","TSG101"
"1678","AATF","POLR2J"
"1679","AATF","BAX"
"1680","AATF","LDOC1"
"1681","ATF5","JUNB"
"1682","ATF5","NPM1"
"1683","ATF5","SND1"
"1684","ATF5","SAFB2"
"1685","ATF5","HNRNPA2B1"
"1686","ATF5","CEP55"
"1687","ATF5","PFDN6"
"1688","ATF5","ENOPH1"
"1689","ATF5","ADK"
"1690","ATF5","ADRA1B"
"1691","ATF5","HNRNPU"
"1692","ATF5","LIG3"
"1693","ATF5","RUSC1"
"1694","ATF5","PHACTR3"
"1695","ATF5","RNF44"
"1696","ATF5","ONECUT2"
"1697","ATF5","LOX"
"1698","ATF5","FGF13"
"1699","ATF5","PCDH9"
"1700","ATF5","KLF13"
"1701","ATF5","KCNN2"
"1702","ATF5","UCK2"
"1703","ATF5","STAMBP"
"1704","ATF5","NUDT3"
"1705","ATF5","KRTCAP2"
"1706","ATF5","CIRBP-AS1"
"1707","ATF5","ACBD4"
"1708","ATF5","CDKL5"
"1709","ATF5","DNAJC7"
"1710","ATF5","COPA"
"1711","ATF5","TSPYL1"
"1712","ATF5","RAD51C"
"1713","ATF5","HHIP"
"1714","ATF5","FBXO4"
"1715","ATF5","CENPE"
"1716","ATF5","ZWILCH"
"1717","ATF5","PEX5"
"1718","ATF5","LPP"
"1719","ATF5","DNAJC9"
"1720","ATF5","KLHL12"
"1721","ATF5","ZNF746"
"1722","ATF5","ZNF711"
"1723","ATF5","TAPT1"
"1724","ATF5","TAF2"
"1725","ATF5","SLC5A7"
"1726","ATF5","RPS27"
"1727","ATF5","NEDD1"
"1728","ATF5","MCAM"
"1729","ATF5","IGF2BP2"
"1730","ATF5","GGNBP2"
"1731","BARD1","BARD1"
"1732","BDP1","POLR3F"
"1733","BRCA1","BRCA1"
"1734","BRD7","PTPN13"
"1735","BRD7","RPLP1"
"1736","BRD7","PAFAH1B3"
"1737","CLOCK","CTCF"
"1738","CLOCK","CSNK1D"
"1739","CTCF","CTCF"
"1740","CTCF","EGR1"
"1741","CTCF","NFYA"
"1742","CTCF","TAF4"
"1743","CTCF","YBX1"
"1744","CTCF","FOXP1"
"1745","CTCF","PBXIP1"
"1746","CTCF","POLR2J"
"1747","CTCF","REXO4"
"1748","CTCF","SNRPD1"
"1749","CTCF","TCERG1"
"1750","CTCF","ZHX1"
"1751","CTCF","ZNF398"
"1752","CTCF","INMT"
"1753","CTCF","SUOX"
"1754","CTCF","FAS"
"1755","CTCF","BAK1"
"1756","CTCF","C1R"
"1757","CTCF","PTGS2"
"1758","CTCF","PCK2"
"1759","CTCF","MDC1"
"1760","CTCF","PLK4"
"1761","CTCF","CXCL12"
"1762","CTCF","ADAMTS1"
"1763","CTCF","RPLP0"
"1764","CTCF","CD82"
"1765","CTCF","SOCS2"
"1766","CTCF","IPO7"
"1767","CTCF","NOL7"
"1768","CTCF","PRCP"
"1769","CTCF","TRMT6"
"1770","CTCF","PSMA1"
"1771","CTCF","POLG2"
"1772","CTCF","PDE2A"
"1773","CTCF","MEPCE"
"1774","CTCF","MAPRE1"
"1775","CTCF","KHK"
"1776","CTCF","CUTA"
"1777","CTCF","CLIC1"
"1778","CTCF","STAG1"
"1779","CTCF","DTL"
"1780","CTCF","PPFIBP2"
"1781","CTCF","HPX"
"1782","CTCF","VIPR1"
"1783","CTCF","PRPF6"
"1784","CTCF","KDM6B"
"1785","CTCF","GAS1"
"1786","CTCF","FAM216A"
"1787","CTCF","DUSP12"
"1788","CTCF","UBQLN4"
"1789","CTCF","SORT1"
"1790","CTCF","SLC5A5"
"1791","CTCF","RBMS3"
"1792","CTCF","PITPNM3"
"1793","CTCF","TRMT112"
"1794","CTCF","TMEM53"
"1795","CTCF","SNRPD2"
"1796","CTCF","RALGPS2"
"1797","CTCF","PIPOX"
"1798","CTCF","MRO"
"1799","CTCF","LOX"
"1800","CTCF","IL13RA2"
"1801","CTCF","GORASP2"
"1802","CTCF","FGF13"
