"","V1","V2"
"1842","MYC","POLG2"
"1843","MYC","POLE3"
"1844","MYC","POGK"
"1845","MYC","PFDN6"
"1846","MYC","PDE2A"
"1847","MYC","PCID2"
"1848","MYC","OAF"
"1849","MYC","NTPCR"
"1850","MYC","NOP56"
"1851","MYC","NAT10"
"1852","MYC","NAP1L1"
"1853","MYC","METTL3"
"1854","MYC","METTL1"
"1855","MYC","MAPRE1"
"1856","MYC","LAGE3"
"1857","MYC","HMMR"
"1858","MYC","GNS"
"1859","MYC","FKBP11"
"1860","MYC","FASTK"
"1861","MYC","ENOPH1"
"1862","MYC","ENO3"
"1863","MYC","EIF3H"
"1864","MYC","EIF2S3"
"1865","MYC","EFTUD2"
"1866","MYC","DKC1"
"1867","MYC","DCK"
"1868","MYC","CUTA"
"1869","MYC","CPSF1"
"1870","MYC","CNPY2"
"1871","MYC","CENPM"
"1872","MYC","BOP1"
"1873","MYC","ALDH18A1"
"1874","MYC","AGAP3"
"1875","MYC","CLIC1"
"1876","MYC","TLCD1"
"1877","MYC","PABPC1"
"1878","MYC","NDUFA4L2"
"1879","MYC","FAM83H"
"1880","MYC","FAM20B"
"1881","MYC","KDM6A"
"1882","MYC","GINS1"
"1883","MYC","STK35"
"1884","MYC","RPS20"
"1885","MYC","NUP155"
"1886","MYC","BUB3"
"1887","MYC","SLMAP"
"1888","MYC","SLC25A39"
"1889","MYC","SEMA3F"
"1890","MYC","SCRIB"
"1891","MYC","PRPF6"
"1892","MYC","NSUN5"
"1893","MYC","LIG3"
"1894","MYC","KCNN3"
"1895","MYC","CHCHD7"
"1896","MYC","AIDA"
"1897","MYC","UBQLN4"
"1898","MYC","TRIM71"
"1899","MYC","RUSC1"
"1900","MYC","RPS21"
"1901","MYC","GAS5"
"1902","MYC","EXOC3L1"
"1903","MYC","DYRK2"
"1904","MYC","USP31"
"1905","MYC","ROBO1"
"1906","MYC","RNF44"
"1907","MYC","RMI1"
"1908","MYC","PRIM2"
"1909","MYC","MTCH1"
"1910","MYC","LEMD2"
"1911","MYC","FEZ1"
"1912","MYC","CSNK1G1"
"1913","MYC","ASPH"
"1914","MYC","ACYP2"
"1915","MYC","FLAD1"
"1916","MYC","DEPDC1B"
"1917","MYC","TIMM17B"
"1918","MYC","TCP1"
"1919","MYC","SUPV3L1"
"1920","MYC","STIP1"
"1921","MYC","SLC26A2"
"1922","MYC","SLC25A6"
"1923","MYC","SERPINI1"
"1924","MYC","RPS2"
"1925","MYC","RPL18"
"1926","MYC","RCL1"
"1927","MYC","PWWP2A"
"1928","MYC","NIPAL3"
"1929","MYC","MLEC"
"1930","MYC","LCMT1"
"1931","MYC","LBR"
"1932","MYC","IGF2BP3"
"1933","MYC","HNRNPL"
"1934","MYC","HNRNPC"
"1935","MYC","HBA2"
"1936","MYC","GGCT"
"1937","MYC","FASTKD3"
"1938","MYC","EXOSC1"
"1939","MYC","DDX39A"
"1940","MYC","DCAF7"
"1941","MYC","CYP2R1"
"1942","MYC","CYGB"
"1943","MYC","CENPK"
"1944","MYC","ARRDC4"
"1945","MYC","ARMC6"
"1946","MYC","AIG1"
"1947","MYC","ZNHIT3"
"1948","MYC","ZNF692"
"1949","MYC","ZC3HAV1"
"1950","MYC","ZBTB37"
"1951","MYC","WRNIP1"
"1952","MYC","WDSUB1"
"1953","MYC","VPS54"
"1954","MYC","VPS33A"
"1955","MYC","USP43"
"1956","MYC","USH1G"
"1957","MYC","UCKL1"
"1958","MYC","UCK2"
"1959","MYC","UCHL1"
"1960","MYC","UBE2D4"
"1961","MYC","UBE2D2"
"1962","MYC","TXNRD2"
"1963","MYC","TXNL4A"
"1964","MYC","TXLNG"
"1965","MYC","TUBG1"
"1966","MYC","TTC27"
"1967","MYC","TTC21A"
"1968","MYC","TSEN2"
"1969","MYC","TRMT61B"
"1970","MYC","TRAPPC2L"
"1971","MYC","TMEM68"
"1972","MYC","TIMM13"
"1973","MYC","TACSTD2"
"1974","MYC","SUN5"
"1975","MYC","STT3B"
"1976","MYC","SRXN1"
"1977","MYC","SRPK1"
"1978","MYC","SQLE"
"1979","MYC","SPATS2"
"1980","MYC","SNX30"
"1981","MYC","SNRNP40"
"1982","MYC","SNRNP200"
"1983","MYC","SMC1A"
"1984","MYC","SLC9B2"
"1985","MYC","SLC39A10"
"1986","MYC","SLC36A1"
"1987","MYC","SFXN4"
"1988","MYC","SFT2D2"
"1989","MYC","SDK2"
"1990","MYC","SCAMP1"
"1991","MYC","SARDH"
"1992","MYC","RTF1"
"1993","MYC","RPSA"
"1994","MYC","RPS9"
"1995","MYC","RPS5"
"1996","MYC","RPS24"
"1997","MYC","RPL9"
"1998","MYC","RPL8"
"1999","MYC","RPL7"
"2000","MYC","RPL37"
"2001","MYC","RPL15"
"2002","MYC","RNF187"
"2003","MYC","RAB13"
"2004","MYC","QSER1"
"2005","MYC","PUS1"
"2006","MYC","PSMD14"
"2007","MYC","PRODH2"
"2008","MYC","PRDM15"
"2009","MYC","PPP1R3B"
"2010","MYC","PPIH"
"2011","MYC","PKM"
"2012","MYC","PHIP"
"2013","MYC","PEX11G"
"2014","MYC","PDIA5"
"2015","MYC","PDCD2L"
"2016","MYC","PCDHGA4"
"2017","MYC","PBK"
"2018","MYC","PARPBP"
"2019","MYC","OLA1"
"2020","MYC","NUDT3"
"2021","MYC","NSMCE2"
"2022","MYC","NOP2"
"2023","MYC","NOL8"
"2024","MYC","NDUFA2"
"2025","MYC","MTPAP"
"2026","MYC","MT1H"
"2027","MYC","MRTO4"
"2028","MYC","MRPL43"
"2029","MYC","MFSD5"
"2030","MYC","MFAP1"
"2031","MYC","METTL23"
"2032","MYC","MED20"
"2033","MYC","MCM3AP"
"2034","MYC","LY6E"
"2035","MYC","LSM4"
"2036","MYC","LMNB1"
"2037","MYC","KRTCAP2"
"2038","MYC","KPTN"
"2039","MYC","KLK8"
"2040","MYC","KLHL23"
"2041","MYC","KIF2A"
"2042","MYC","JTB"
"2043","MYC","ITPA"
"2044","MYC","ITGB1BP1"
"2045","MYC","ISG20L2"
"2046","MYC","INPP5A"
"2047","MYC","INHBC"
"2048","MYC","IFNAR1"
"2049","MYC","IER2"
"2050","MYC","HEATR1"
"2051","MYC","GTPBP4"
"2052","MYC","GTF3C3"
"2053","MYC","GPAA1"
"2054","MYC","GGT5"
"2055","MYC","GEMIN5"
"2056","MYC","FOXK1"
"2057","MYC","FEN1"
"2058","MYC","FARSB"
"2059","MYC","FARS2"
"2060","MYC","FABP5"
"2061","MYC","EXOSC4"
"2062","MYC","EXOSC10"
"2063","MYC","EPHA3"
"2064","MYC","ENG"
"2065","MYC","EIF5B"
"2066","MYC","EIF3B"
"2067","MYC","EIF2B4"
"2068","MYC","EEF1D"
"2069","MYC","EARS2"
"2070","MYC","DYM"
"2071","MYC","DNAJC5"
"2072","MYC","DIMT1"
"2073","MYC","DHODH"
"2074","MYC","DFFA"
"2075","MYC","DESI2"
"2076","MYC","DEPDC7"
"2077","MYC","DCAF13"
"2078","MYC","CUL4A"
"2079","MYC","CTSA"
"2080","MYC","CENPV"
"2081","MYC","C6orf62"
"2082","MYC","C2orf76"
"2083","MYC","C1orf216"
"2084","MYC","BZW2"
"2085","MYC","BRD9"
"2086","MYC","BOLA1"
"2087","MYC","ARIH2"
"2088","MYC","APH1A"
"2089","MYC","ANGEL2"
"2090","MYC","AMBP"
"2091","MYC","AHCTF1"
"2092","MYC","AGPAT2"
"2093","MYC","ADAR"
"2094","MYC","ACBD4"
"2095","MYC","ABCF2"
"2096","MYC","ABCF1"
"2097","CDK6","CTNNB1"
"2098","CDK6","CTCF"
"2099","CDK6","MCM2"
"2100","CCNE1","SMARCC1"
"2101","CCNE1","EGR2"
"2102","CCNE1","EGR3"
"2103","CCNE1","EZH2"
"2104","CCNE1","TCF19"
"2105","RAD1","RAD1"
"2106","PRKCD","NFE2L2"
"2107","PRKCD","EGR2"
"2108","PRKCD","EGR3"
"2109","PRKCD","HNRNPK"
"2110","PRKCD","TRPV4"
"2111","TLE1","TLE1"
"2112","LEF1","LEF1"
"2113","TCF7","AXIN1"
"2114","TCF7","TERT"
"2115","TCF7","BIRC5"
"2116","TCF7L2","CTNNB1"
"2117","TCF7L2","CSNK2A1"
"2118","TCF7L2","AXIN1"
"2119","TCF7L1","CTNNB1"
"2120","TCF7L1","AXIN1"
"2121","TCF7L1","CTCF"
"2122","TCF7L1","BIRC5"
"2123","RUVBL1","ACTL6A"
"2124","RUVBL1","RUVBL2"
"2125","RUVBL1","DKC1"
"2126","RUVBL1","PLG"
"2127","CSNK1A1L","CTNNB1"
"2128","CSNK1A1L","AXIN1"
"2129","CSNK1A1L","AXIN2"
"2130","CSNK1A1","AXIN1"
"2131","CSNK1A1","ATF2"
"2132","CSNK1A1","HMGB2"
"2133","CSNK1A1","MDM4"
"2134","APC2","CTNNB1"
"2135","APC2","AXIN1"
"2136","APC2","AXIN2"
"2137","APC2","CTCF"
"2138","APC","APC"
"2139","APC","CTNNB1"
"2140","APC","AXIN1"
"2141","APC","AXIN2"
"2142","APC","CTCF"
"2143","APC","BIRC5"
"2144","APC","PTGS2"
"2145","APC","MAPRE1"
"2146","CTNNB1","CTNNB1"
"2147","CTNNB1","SMAD2"
"2148","CTNNB1","SMAD3"
"2149","CTNNB1","FYN"
"2150","CTNNB1","PECAM1"
"2151","CTNNB1","CSNK2A1"
"2152","CTNNB1","AXIN1"
"2153","CTNNB1","AXIN2"
"2154","CTNNB1","ESR1"
"2155","CTNNB1","ATF2"
"2156","CTNNB1","TERT"
"2157","CTNNB1","SMARCA4"
"2158","CTNNB1","RUVBL2"
"2159","CTNNB1","PTGS2"
"2160","CTNNB1","NDRG1"
"2161","CTNNB1","DLG5"
"2162","SFRP1","EZH2"
"2163","SFRP5","DNMT3A"
"2164","SMAD2","SMAD2"
"2165","SMAD2","SMAD3"
"2166","SMAD2","PARD3"
"2167","SMAD2","AXIN1"
"2168","SMAD2","ESR1"
"2169","SMAD2","BRCA1"
"2170","SMAD2","KHDRBS1"
"2171","SMAD2","NCOA6"
"2172","SMAD2","NFYC"
"2173","SMAD2","PAPOLA"
"2174","SMAD2","SNW1"
"2175","SMAD2","SERPINE1"
"2176","SMAD2","SNAPIN"
"2177","SMAD2","RPS14"
"2178","SMAD3","SMAD3"
"2179","SMAD3","PARD3"
"2180","SMAD3","ACTB"
"2181","SMAD3","AXIN1"
"2182","SMAD3","AXIN2"
"2183","SMAD3","ESR1"
"2184","SMAD3","ATF2"
"2185","SMAD3","LAMC1"
"2186","SMAD3","TERT"
"2187","SMAD3","MECOM"
"2188","SMAD3","HEY1"
"2189","SMAD3","ARID1A"
"2190","SMAD3","BRCA1"
"2191","SMAD3","CTCF"
"2192","SMAD3","JUNB"
"2193","SMAD3","NFYC"
"2194","SMAD3","GTF2IRD1"
"2195","SMAD3","SNW1"
"2196","SMAD3","BMPR1A"
"2197","SMAD3","SERPINE1"
"2198","SMAD3","MMP9"
"2199","SMAD3","KPNB1"
"2200","SMAD3","HSPA4"
"2201","DCN","NR1H4"
"2202","PARD3","ESR1"
"2203","FYN","KHDRBS1"
"2204","FYN","HNRNPK"
"2205","FRMD6","EGR2"
"2206","FRMD6","EGR3"
"2207","FRMD6","STK3"
"2208","ACTB","WASF1"
"2209","ACTB","WAS"
"2210","ACTB","ACTR3C"
"2211","ACTB","ITGA2"
"2212","ACTB","CTNNA1"
"2213","ACTB","ARHGAP10"
"2214","ACTB","MYO1B"
"2215","ACTB","MYO5A"
"2216","ACTB","AHNAK"
"2217","ACTB","ITGA6"
"2218","ACTB","SMARCA4"
"2219","ACTB","ITGB8"
"2220","ACTB","ITGA9"
"2221","ACTB","EGR3"
"2222","ACTB","STK3"
"2223","ACTG1","CTNNA1"
"2224","ACTG1","EGR3"
"2225","ACTG1","NR3C2"
"2226","ACTG1","STK3"
"2227","BMP8A","BMPR1A"
"2228","BMP5","BMPR1A"
"2229","RASSF4","STK3"
"2230","PTEN","CSNK2A1"
"2231","PTEN","CTCF"
"2232","PTEN","EZH2"
"2233","PECAM1","PECAM1"
"2234","CSNK2A1","ATF2"
"2235","CSNK2A1","BDP1"
"2236","CSNK2A1","BRCA1"
"2237","CSNK2A1","MAZ"
"2238","CSNK2A1","CUX2"
"2239","CSNK2A1","SSRP1"
"2240","CSNK2A1","UBTF"
"2241","CSNK2A1","ZHX1"
"2242","WASF2","ARF1"
"2243","WASF2","NFYC"
"2244","ACTR3C","CTCF"
"2245","AXIN1","PIAS1"
"2246","ITGA2","ESR1"
"2247","HLA-A","HLA-A"
"2248","PKN1","CTCF"
"2249","PKN1","MEFV"
"2250","GNB1","EGR2"
"2251","KDM3B","ACTL6B"
"2252","KDM3B","CTCF"
"2253","KDM3B","FOSB"
"2254","KDM3B","JUNB"
"2255","CAMK2B","EGR2"
"2256","CAMK2B","EGR3"
"2257","C7","CTCF"
"2258","ESR1","ESR1"
"2259","ESR1","APOA1"
"2260","ESR1","TERT"
"2261","ESR1","SMARCC2"
"2262","ESR1","SMARCA2"
"2263","ESR1","SMARCA4"
"2264","ESR1","ITGB8"
"2265","ESR1","BARD1"
"2266","ESR1","BRCA1"
"2267","ESR1","EGR2"
"2268","ESR1","JUNB"
"2269","ESR1","NR1H4"
"2270","ESR1","NRF1"
"2271","ESR1","PTMA"
"2272","ESR1","MMS19"
"2273","ESR1","NCOA2"
"2274","ESR1","NR2C2"
"2275","ESR1","PIAS1"
"2276","ESR1","REXO4"
"2277","ESR1","TRIM24"
"2278","ESR1","TRRAP"
"2279","ESR1","ASPA"
"2280","ESR1","SMG5"
"2281","ESR1","SERPINE1"
"2282","ESR1","C3"
"2283","ESR1","IL10"
"2284","ESR1","NQO1"
"2285","ESR1","PTPRG"
"2286","ESR1","ATAD2"
"2287","ESR1","STMN1"
"2288","ESR1","BLM"
"2289","ESR1","CRHBP"
"2290","ESR1","CXCL12"
"2291","ESR1","MICB"
"2292","ESR1","HSPA4"
"2293","ESR1","SOCS2"
"2294","ESR1","PRPF6"
"2295","ESR1","ZMAT2"
"2296","ESR1","SLCO2B1"
"2297","ESR1","MID1"
"2298","ESR1","MED24"
"2299","ESR1","MRPL43"
"2300","ESR1","IFNAR1"
"2301","ESR1","TSPAN7"
"2302","ESR1","SLCO4C1"
"2303","ESR1","NDRG2"
"2304","ESR1","LTF"
"2305","ESR1","EEF1G"
"2306","ESR1","CILP"
"2307","ESR1","CDKL5"
"2308","ESR1","APBB3"
"2309","ESR1","UBE2I"
"2310","ESR1","CUL4B"
"2311","WDR5","CTCF"
"2312","RBBP5","CTCF"
"2313","APOA1","CTCF"
"2314","KEAP1","NFE2L2"
"2315","HDAC6","TARDBP"
"2316","ATF2","ATF2"
"2317","ATF2","CREB3L2"
"2318","ATF2","ARF1"
"2319","ATF2","ARID1B"
"2320","ATF2","SMARCA2"
"2321","ATF2","DPF3"
"2322","ATF2","SMARCD1"
"2323","ATF2","EBF1"
"2324","ATF2","FOSB"
"2325","ATF2","JUNB"
"2326","ATF2","NPM1"
"2327","ATF2","BAZ1B"
"2328","ATF2","KDM5B"
"2329","ATF2","MAP3K1"
"2330","ATF2","IRAK1"
"2331","ATF2","PTGS2"
"2332","ATF2","PCK2"
"2333","ATF2","MCM10"
"2334","ATF2","SART3"
"2335","ATF2","CEP55"
"2336","ATF2","RNMT"
"2337","ATF2","DCAF11"
"2338","ATF2","PWP1"
"2339","ATF2","POGK"
"2340","ATF2","PFDN6"
"2341","ATF2","ENOPH1"
"2342","ATF2","ALDH18A1"
"2343","ATF2","ADRA1B"
"2344","ATF2","DTL"
"2345","ATF2","ENSA"
"2346","ATF2","LIG3"
"2347","ATF2","KCNN3"
"2348","ATF2","AQP1"
"2349","ATF2","RUSC1"
"2350","ATF2","PHACTR3"
"2351","ATF2","GAS5"
"2352","ATF2","UNC5C"
"2353","ATF2","RNF44"
"2354","ATF2","ONECUT2"
"2355","ATF2","LOX"
"2356","ATF2","FGF13"
"2357","ATF2","FAM50A"
"2358","ATF2","DSE"
"2359","ATF2","CPNE1"
"2360","ATF2","ZCCHC17"
"2361","ATF2","PCDH9"
"2362","ATF2","MAF1"
"2363","ATF2","KLF13"
"2364","ATF2","KIF18A"
"2365","ATF2","KCNN2"
"2366","ATF2","ZBTB37"
"2367","ATF2","UCK2"
"2368","ATF2","SNRNP40"
"2369","ATF2","NUDT3"
"2370","ATF2","NDUFA2"
"2371","ATF2","KRTCAP2"
"2372","ATF2","EARS2"
"2373","ATF2","C6orf62"
"2374","ATF2","AHCTF1"
"2375","ATF2","ACBD4"
"2376","ATF2","GABARAPL1"
"2377","ATF2","TSPAN7"
"2378","ATF2","CDKL5"
"2379","ATF2","COPA"
"2380","ATF2","MRPL34"
"2381","ATF2","WDHD1"
"2382","ATF2","UBE2I"
"2383","ATF2","STRBP"
"2384","ATF2","STAU2"
"2385","ATF2","RCC2"
"2386","ATF2","RAD51C"
"2387","ATF2","DCUN1D3"
"2388","ATF2","CH25H"
"2389","ATF2","HHIP"
"2390","ATF2","SLC16A2"
"2391","ATF2","ZWILCH"
"2392","ATF2","LPP"
"2393","ATF2","DNAJC9"
"2394","ATF2","KLHL12"
"2395","ATF2","CCDC86"
"2396","ATF2","TAF2"
"2397","ATF2","SLC5A7"
"2398","ATF2","RPS27"
"2399","ATF2","NEDD1"
"2400","ATF2","RAB25"
"2401","ATF2","OXNAD1"
"2402","ATF2","OIT3"
"2403","ATF2","NCSTN"
"2404","ATF2","EXOC6B"
"2405","ATF2","COL15A1"
"2406","ATF2","CHD7"
"2407","ARF1","MDM4"
"2408","ARF1","NPM1"
"2409","ARF1","WBP11"
"2410","MYO1B","CTCF"
"2411","MYO10","EGR2"
"2412","MYO10","EGR3"
"2413","HK3","BAX"
"2414","HKDC1","BAX"
"2415","EXOC2","RALA"
"2416","EXOC2","EXOC4"
"2417","RALA","RALBP1"
"2418","AHNAK","EBF1"
"2419","DYNLL1","EGR2"
"2420","DYNLL1","EGR3"
"2421","DYNLL1","NRF1"
"2422","DYNLL1","ZHX1"
"2423","DYNLL1","ZMYND11"
"2424","DYNLL1","TUBA1B"
"2425","DCTN2","EGR2"
"2426","DCTN2","EGR3"
"2427","DCTN2","TUBA1B"
"2428","DCTN4","HSF2"
"2429","DCTN4","TUBA1B"
"2430","SERPING1","C1R"
"2431","FCGR2C","EBF1"
"2432","LAMB4","ITGA6"
"2433","LAMA2","ITGA6"
"2434","LAMA4","ITGA6"
"2435","LAMA4","BRD7"
"2436","LAMA4","ZHX1"
"2437","LAMC1","CTCF"
"2438","CFI","CTCF"
"2439","CFI","C3"
"2440","MRC1","IL10"
"2441","MRC2","IL10"
"2442","CLEC4M","IL10"
"2443","TERT","ETS2"
"2444","TERT","CTCF"
"2445","TERT","ETV4"
"2446","TERT","RUVBL2"
"2447","TERT","XRCC6"
"2448","ATP6V1F","EGR2"
"2449","ATP6V1F","EGR3"
"2450","MAD2L1","BRCA1"
"2451","MAD2L1","CTCF"
"2452","ETS2","ETS2"
"2453","ETS2","SMARCA4"
"2454","ETS2","BRCA1"
"2455","ETS2","CTCF"
"2456","ETS2","ETV4"
"2457","ETS2","JUNB"
"2458","ETS2","MMP9"
"2459","ETS2","VWF"
"2460","ETS2","CD4"
"2461","IRF3","IRF3"
"2462","IGF2","GPC3"
"2463","IGF2","EGR2"
"2464","IGF2","EGR3"
"2465","IGF2","PLAG1"
"2466","IGF2","SUZ12"
"2467","CKS1B","NFYC"
"2468","CKS1B","SKP2"
"2469","CKS2","YBX1"
"2470","CKS2","SKP2"
"2471","NFE2L2","BRCA1"
"2472","NFE2L2","ZIC2"
"2473","NFE2L2","HMOX1"
"2474","NFE2L2","NQO1"
"2475","NFE2L2","EIF2AK1"
"2476","NFE2L2","CFTR"
"2477","NFE2L2","HBB"
"2478","NFE2L2","PMF1"
"2479","NFE2L2","COPS7A"
"2480","SDC1","CTCF"
"2481","CAMK1","EGR2"
"2482","CAMK1","EGR3"
"2483","MECOM","SMARCA4"
"2484","HEY1","HEY1"
"2485","HEY1","NFYC"
"2486","ARID1B","ARID1B"
"2487","ARID1B","SMARCB1"
"2488","ARID1B","SMARCA2"
"2489","ARID1B","SMARCA4"
"2490","ARID1B","FOSB"
"2491","ARID1B","JUNB"
"2492","ARID1A","SMARCB1"
"2493","ARID1A","SMARCA4"
"2494","SMARCB1","SMARCB1"
"2495","SMARCB1","SMARCA4"
"2496","SMARCB1","DPF3"
"2497","SMARCB1","DPF1"
"2498","SMARCB1","ACTL6B"
"2499","SMARCB1","SMARCD1"
"2500","SMARCB1","SMARCD2"
"2501","SMARCB1","SMARCD3"
"2502","SMARCB1","SMARCE1"
"2503","SMARCB1","FOSB"
"2504","SMARCB1","JUNB"
"2505","SMARCB1","UBQLN4"
"2506","SMARCC1","SMARCA4"
"2507","SMARCC1","SMARCD3"
"2508","SMARCC2","CTCF"
"2509","SMARCC2","BAZ1B"
"2510","SMARCC2","ARID2"
"2511","SMARCC2","ITSN1"
"2512","SMARCA2","ACTL6B"
"2513","SMARCA2","ACTL6A"
"2514","SMARCA2","BRCA1"
"2515","SMARCA2","FOSB"
"2516","SMARCA2","JUNB"
"2517","SMARCA2","KHDRBS1"
"2518","SMARCA2","ARID2"
"2519","SMARCA2","PRPF6"
"2520","SMARCA4","ACTL6A"
"2521","SMARCA4","BRCA1"
"2522","SMARCA4","ZMYND11"
"2523","SMARCA4","ARID2"
"2524","PHF10","SETDB1"
"2525","PHF10","UTP14A"
"2526","ACTL6B","EGR3"
"2527","ACTL6B","NFYC"
"2528","ACTL6A","TRRAP"
"2529","SMARCD1","ATF5"
"2530","SMARCD1","FEZ1"
"2531","SMARCD1","LDOC1"
"2532","SMARCD2","EGR2"
"2533","SMARCD2","EGR3"
"2534","SMARCD3","EGR3"
"2535","SMARCD3","NR1H4"
"2536","SMARCD3","ZIC2"
"2537","SMARCE1","BAZ1B"
"2538","SMARCE1","NCOA2"
"2539","SMARCE1","ARID2"
"2540","ITGA9","CTCF"
"2541","ABL2","BTF3"
"2542","AATF","TSG101"
"2543","AATF","POLR2J"
"2544","AATF","BAX"
"2545","AATF","LDOC1"
"2546","ATF5","NPM1"
"2547","ATF5","SND1"
"2548","ATF5","JDP2"
"2549","ATF5","KAT7"
"2550","ATF5","SAFB2"
"2551","ATF5","HNRNPA2B1"
"2552","ATF5","CEP55"
"2553","ATF5","PFDN6"
"2554","ATF5","ENOPH1"
"2555","ATF5","ADK"
"2556","ATF5","ADRA1B"
"2557","ATF5","HNRNPU"
"2558","ATF5","LIG3"
"2559","ATF5","RUSC1"
"2560","ATF5","PHACTR3"
"2561","ATF5","RNF44"
"2562","ATF5","ONECUT2"
"2563","ATF5","LOX"
"2564","ATF5","FGF13"
"2565","ATF5","PCDH9"
"2566","ATF5","KLF13"
"2567","ATF5","KCNN2"
"2568","ATF5","UCK2"
"2569","ATF5","STAMBP"
"2570","ATF5","NUDT3"
"2571","ATF5","KRTCAP2"
"2572","ATF5","CIRBP-AS1"
"2573","ATF5","ACBD4"
"2574","ATF5","CDKL5"
"2575","ATF5","DNAJC7"
"2576","ATF5","COPA"
"2577","ATF5","TSPYL1"
"2578","ATF5","RAD51C"
"2579","ATF5","HHIP"
"2580","ATF5","FBXO4"
"2581","ATF5","CENPE"
"2582","ATF5","ZWILCH"
"2583","ATF5","PEX5"
"2584","ATF5","LPP"
"2585","ATF5","DNAJC9"
"2586","ATF5","KLHL12"
"2587","ATF5","ZNF746"
"2588","ATF5","ZNF711"
"2589","ATF5","TAPT1"
"2590","ATF5","TAF2"
"2591","ATF5","SLC5A7"
"2592","ATF5","RPS27"
"2593","ATF5","NEDD1"
"2594","ATF5","MCAM"
"2595","ATF5","IGF2BP2"
"2596","ATF5","GGNBP2"
"2597","BARD1","BARD1"
"2598","BARD1","BRCA1"
"2599","BARD1","BRD7"
"2600","BARD1","MDC1"
"2601","BARD1","SETDB1"
"2602","BARD1","FEZ1"
"2603","BDP1","POLR3F"
"2604","BRCA1","BRCA1"
"2605","BRCA1","CTCF"
"2606","BRCA1","ETV4"
"2607","BRCA1","JUNB"
"2608","BRCA1","DDB2"
"2609","BRCA1","RAD51"
"2610","BRCA1","RFC1"
"2611","BRCA1","TRRAP"
"2612","BRCA1","ASPM"
"2613","BRCA1","MDC1"
"2614","BRCA1","AURKA"
"2615","BRCA1","KPNA2"
"2616","BRCA1","SMC1A"
"2617","BRD7","CTCF"
"2618","BRD7","PTPN13"
"2619","BRD7","RPLP1"
"2620","BRD7","PAFAH1B3"
"2621","CLOCK","CSNK1D"
"2622","CTCF","CTCF"
"2623","CTCF","EBF1"
"2624","CTCF","SATB2"
"2625","CTCF","YBX1"
"2626","CTCF","DDX20"
"2627","CTCF","MCM3"
"2628","CTCF","PBXIP1"
"2629","CTCF","POLR2J"
"2630","CTCF","REXO4"
"2631","CTCF","SNRPD1"
"2632","CTCF","SSRP1"
"2633","CTCF","TRRAP"
"2634","CTCF","ZHX1"
"2635","CTCF","TK1"
"2636","CTCF","INMT"
"2637","CTCF","SUOX"
"2638","CTCF","FAS"
"2639","CTCF","BAK1"
"2640","CTCF","C1R"
"2641","CTCF","PCK2"
"2642","CTCF","MDC1"
"2643","CTCF","ASAP2"
"2644","CTCF","RAD21"
"2645","CTCF","ISYNA1"
"2646","CTCF","MCM10"
"2647","CTCF","CRHBP"
"2648","CTCF","CXCL12"
"2649","CTCF","ADAMTS1"
"2650","CTCF","RPLP0"
"2651","CTCF","MAVS"
"2652","CTCF","SOCS2"
"2653","CTCF","SLC7A8"
"2654","CTCF","PRDM10"
"2655","CTCF","PRCP"
"2656","CTCF","TRMT6"
"2657","CTCF","PSMA1"
"2658","CTCF","POLG2"
"2659","CTCF","PDE2A"
"2660","CTCF","METTL1"
"2661","CTCF","FASTK"
"2662","CTCF","CUTA"
"2663","CTCF","CLIC1"
"2664","CTCF","NDUFA4L2"
"2665","CTCF","DSTYK"
"2666","CTCF","STAG1"
"2667","CTCF","SEPHS1"
"2668","CTCF","NDC80"
"2669","CTCF","DTL"
"2670","CTCF","UBE2A"
"2671","CTCF","PPFIBP2"
"2672","CTCF","VIPR1"
"2673","CTCF","PRPF6"
"2674","CTCF","KDM6B"
"2675","CTCF","TNFAIP2"
"2676","CTCF","SORT1"
"2677","CTCF","SLCO2B1"
"2678","CTCF","SLC5A5"
"2679","CTCF","RBMS3"
"2680","CTCF","TMEM53"
"2681","CTCF","SNRPD2"
"2682","CTCF","SLC7A6"
"2683","CTCF","SHISA9"
"2684","CTCF","SHB"
"2685","CTCF","RALGPS2"
"2686","CTCF","PLXNC1"
"2687","CTCF","PIPOX"
"2688","CTCF","MRO"
"2689","CTCF","LOX"
"2690","CTCF","IL13RA2"
"2691","CTCF","GORASP2"
"2692","CTCF","FGF13"
"2693","CTCF","EPB41L4A"
"2694","CTCF","CSNK1G1"
"2695","CTCF","CPNE1"
"2696","CTCF","BMX"
"2697","CTCF","AARS2"
"2698","CTCF","LRRC4C"
"2699","CTCF","VKORC1"
"2700","CTCF","VBP1"
"2701","CTCF","NIPAL3"
"2702","CTCF","NEU1"
"2703","CTCF","MRPL11"
"2704","CTCF","MND1"
"2705","CTCF","FAM83D"
"2706","CTCF","CS"
"2707","CTCF","CKAP2"
"2708","CTCF","ARHGAP19"
"2709","CTCF","ZNF692"
"2710","CTCF","WRNIP1"
"2711","CTCF","VPS33A"
"2712","CTCF","U2SURP"
"2713","CTCF","TTC27"
"2714","CTCF","SLC36A1"
"2715","CTCF","RPS5"
"2716","CTCF","RAB13"
"2717","CTCF","METTL23"
"2718","CTCF","LSM4"
"2719","CTCF","KRTCAP2"
"2720","CTCF","KIFC1"
"2721","CTCF","GGT5"
"2722","CTCF","FEN1"
"2723","CTCF","CTSA"
"2724","CTCF","CENPN"
