"","V1","V2"
"1843","MYC","KCNN3"
"1844","MYC","AIDA"
"1845","MYC","UBQLN4"
"1846","MYC","TOMM40L"
"1847","MYC","RUSC1"
"1848","MYC","GAS5"
"1849","MYC","EXOC3L1"
"1850","MYC","USP31"
"1851","MYC","ROBO1"
"1852","MYC","RNF44"
"1853","MYC","MTCH1"
"1854","MYC","MRO"
"1855","MYC","FEZ1"
"1856","MYC","DHX35"
"1857","MYC","CSNK1G1"
"1858","MYC","ACYP2"
"1859","MYC","ZC2HC1C"
"1860","MYC","SLBP"
"1861","MYC","FLAD1"
"1862","MYC","DEPDC1B"
"1863","MYC","UTP23"
"1864","MYC","TIMM17B"
"1865","MYC","TCP1"
"1866","MYC","SLC26A2"
"1867","MYC","SLC25A6"
"1868","MYC","RPS2"
"1869","MYC","RPL18"
"1870","MYC","RCL1"
"1871","MYC","NIPAL3"
"1872","MYC","LCMT1"
"1873","MYC","LBR"
"1874","MYC","IGF2BP3"
"1875","MYC","HNRNPL"
"1876","MYC","HNRNPC"
"1877","MYC","HBA2"
"1878","MYC","GSTZ1"
"1879","MYC","GGCT"
"1880","MYC","EXOSC1"
"1881","MYC","ETFDH"
"1882","MYC","DDX39A"
"1883","MYC","DCAF7"
"1884","MYC","CYP2R1"
"1885","MYC","CYGB"
"1886","MYC","ARRDC4"
"1887","MYC","ARMC6"
"1888","MYC","ARL15"
"1889","MYC","AIG1"
"1890","MYC","ZSWIM5"
"1891","MYC","ZNHIT3"
"1892","MYC","ZNF747"
"1893","MYC","ZNF740"
"1894","MYC","ZNF706"
"1895","MYC","ZNF692"
"1896","MYC","ZFP62"
"1897","MYC","ZC3HAV1"
"1898","MYC","ZBTB37"
"1899","MYC","YY1AP1"
"1900","MYC","XPOT"
"1901","MYC","XPO5"
"1902","MYC","WRNIP1"
"1903","MYC","WDSUB1"
"1904","MYC","VPS54"
"1905","MYC","VPS33A"
"1906","MYC","UTP14A"
"1907","MYC","USP43"
"1908","MYC","USP14"
"1909","MYC","UCKL1"
"1910","MYC","UCK2"
"1911","MYC","UCHL1"
"1912","MYC","UBE2D4"
"1913","MYC","UBE2D2"
"1914","MYC","TXNL4A"
"1915","MYC","TXLNG"
"1916","MYC","TTC27"
"1917","MYC","TTC21A"
"1918","MYC","TSEN2"
"1919","MYC","TRMT61B"
"1920","MYC","TRAPPC2L"
"1921","MYC","TIMM13"
"1922","MYC","TEX10"
"1923","MYC","TACSTD2"
"1924","MYC","SUN5"
"1925","MYC","STT3B"
"1926","MYC","STK25"
"1927","MYC","STAMBP"
"1928","MYC","SRXN1"
"1929","MYC","SRPK1"
"1930","MYC","SQLE"
"1931","MYC","SPNS2"
"1932","MYC","SPC24"
"1933","MYC","SPAG5"
"1934","MYC","SNX30"
"1935","MYC","SNRNP40"
"1936","MYC","SNRNP200"
"1937","MYC","SMC1A"
"1938","MYC","SLC41A3"
"1939","MYC","SLC39A10"
"1940","MYC","SLC36A1"
"1941","MYC","SFXN4"
"1942","MYC","SFT2D2"
"1943","MYC","SDK2"
"1944","MYC","SCAMP1"
"1945","MYC","SARDH"
"1946","MYC","S100P"
"1947","MYC","RTF1"
"1948","MYC","RPSA"
"1949","MYC","RPS9"
"1950","MYC","RPS5"
"1951","MYC","RPL9"
"1952","MYC","RPL8"
"1953","MYC","RNF187"
"1954","MYC","RIC8A"
"1955","MYC","RHOD"
"1956","MYC","RBM8A"
"1957","MYC","QSER1"
"1958","MYC","PYCR2"
"1959","MYC","PTH1R"
"1960","MYC","PSMD14"
"1961","MYC","PRRC1"
"1962","MYC","PRODH2"
"1963","MYC","PRDM15"
"1964","MYC","PPP1R3B"
"1965","MYC","PPIH"
"1966","MYC","PLSCR4"
"1967","MYC","PKM"
"1968","MYC","PDIA5"
"1969","MYC","PDCD2L"
"1970","MYC","PCOLCE2"
"1971","MYC","PCDHGA4"
"1972","MYC","PBK"
"1973","MYC","PAXIP1"
"1974","MYC","PARPBP"
"1975","MYC","PABPC4"
"1976","MYC","OLA1"
"1977","MYC","NUDCD3"
"1978","MYC","NSMCE2"
"1979","MYC","NR2C2AP"
"1980","MYC","NOP2"
"1981","MYC","NOL8"
"1982","MYC","NDUFA2"
"1983","MYC","NCBP2"
"1984","MYC","MVK"
"1985","MYC","MTPAP"
"1986","MYC","MRTO4"
"1987","MYC","MRPL43"
"1988","MYC","MRPL23"
"1989","MYC","MFAP1"
"1990","MYC","METTL23"
"1991","MYC","MED20"
"1992","MYC","MEA1"
"1993","MYC","LY6E"
"1994","MYC","LSM4"
"1995","MYC","LRRC58"
"1996","MYC","KPTN"
"1997","MYC","KPNA3"
"1998","MYC","KLHL23"
"1999","MYC","KIFC1"
"2000","MYC","KIF2A"
"2001","MYC","KIF11"
"2002","MYC","KCNJ16"
"2003","MYC","JTB"
"2004","MYC","ITGB3BP"
"2005","MYC","INPP5A"
"2006","MYC","IFNAR1"
"2007","MYC","HNRNPR"
"2008","MYC","HMGN4"
"2009","MYC","HEATR1"
"2010","MYC","GTPBP4"
"2011","MYC","GTF3C3"
"2012","MYC","GGT5"
"2013","MYC","GEMIN5"
"2014","MYC","FOXK1"
"2015","MYC","FARSB"
"2016","MYC","FABP5"
"2017","MYC","EXOSC4"
"2018","MYC","EXOSC10"
"2019","MYC","EPHA3"
"2020","MYC","ENG"
"2021","MYC","EIF2B4"
"2022","MYC","EIF2B1"
"2023","MYC","EEF1D"
"2024","MYC","EARS2"
"2025","MYC","DYM"
"2026","MYC","DUS4L"
"2027","MYC","DIMT1"
"2028","MYC","DHODH"
"2029","MYC","DESI2"
"2030","MYC","DEPDC7"
"2031","MYC","DCAF13"
"2032","MYC","CUL4A"
"2033","MYC","CTSA"
"2034","MYC","CSNK1D"
"2035","MYC","COPS7A"
"2036","MYC","CIDEB"
"2037","MYC","CENPV"
"2038","MYC","CENPN"
"2039","MYC","CCT2"
"2040","MYC","CALM1"
"2041","MYC","C6orf62"
"2042","MYC","C2orf76"
"2043","MYC","C1orf216"
"2044","MYC","C1orf131"
"2045","MYC","BRD9"
"2046","MYC","BOLA1"
"2047","MYC","ARIH2"
"2048","MYC","APH1A"
"2049","MYC","ANGEL2"
"2050","MYC","AMBP"
"2051","MYC","AHCTF1"
"2052","MYC","AGPAT2"
"2053","MYC","AGL"
"2054","MYC","ADAR"
"2055","MYC","ABCF2"
"2056","CCNE1","SMARCA4"
"2057","CCNE1","EGR2"
"2058","CCNE1","EGR3"
"2059","CCNE1","EZH2"
"2060","CCNE1","TCF19"
"2061","RAD1","RAD1"
"2062","RAD1","POU2F1"
"2063","PRKCD","NFE2L2"
"2064","PRKCD","EGR2"
"2065","PRKCD","EGR3"
"2066","PRKCD","TRPV4"
"2067","TLE1","TLE1"
"2068","TLE1","ZFP64"
"2069","TLE1","TK1"
"2070","TLE1","KDM6A"
"2071","TLE1","PAFAH1B3"
"2072","LEF1","LEF1"
"2073","TCF7","RUVBL1"
"2074","TCF7","APC"
"2075","TCF7","CTNNB1"
"2076","TCF7","AXIN1"
"2077","TCF7","TERT"
"2078","TCF7L2","RUVBL1"
"2079","TCF7L2","CTNNB1"
"2080","TCF7L2","CSNK2A1"
"2081","TCF7L2","AXIN1"
"2082","TCF7L2","PTGS2"
"2083","TCF7L1","CTNNB1"
"2084","TCF7L1","AXIN1"
"2085","RUVBL1","CTNNB1"
"2086","RUVBL1","TERT"
"2087","RUVBL1","ACTL6A"
"2088","RUVBL1","EGR1"
"2089","RUVBL1","RUVBL2"
"2090","RUVBL1","DKC1"
"2091","RUVBL1","PLG"
"2092","CSNK1A1L","APC2"
"2093","CSNK1A1L","CTNNB1"
"2094","CSNK1A1","HMGB2"
"2095","CSNK1A1","MDM4"
"2096","APC2","CTNNB1"
"2097","APC","APC"
"2098","APC","CTNNB1"
"2099","APC","AXIN1"
"2100","APC","POU2F1"
"2101","APC","TCF3"
"2102","APC","F8"
"2103","APC","PTGS2"
"2104","APC","PTPN13"
"2105","CTNNB1","CTNNB1"
"2106","CTNNB1","SMAD2"
"2107","CTNNB1","SMAD3"
"2108","CTNNB1","FYN"
"2109","CTNNB1","PECAM1"
"2110","CTNNB1","CSNK2A1"
"2111","CTNNB1","AXIN1"
"2112","CTNNB1","ESR1"
"2113","CTNNB1","ATF2"
"2114","CTNNB1","TERT"
"2115","CTNNB1","SMARCA4"
"2116","CTNNB1","EGR1"
"2117","CTNNB1","TCF3"
"2118","CTNNB1","RUVBL2"
"2119","CTNNB1","PTGS2"
"2120","CTNNB1","NDRG1"
"2121","CTNNB1","PTPN13"
"2122","CTNNB1","DLG5"
"2123","SFRP1","DNMT3A"
"2124","SFRP5","DNMT3A"
"2125","SMAD2","SMAD2"
"2126","SMAD2","SMAD3"
"2127","SMAD2","AXIN1"
"2128","SMAD2","ESR1"
"2129","SMAD2","BRCA1"
"2130","SMAD2","KHDRBS1"
"2131","SMAD2","NCOA6"
"2132","SMAD2","POU2F1"
"2133","SMAD2","SERPINE1"
"2134","SMAD2","NUP153"
"2135","SMAD2","DNAJC7"
"2136","SMAD2","ANTXR2"
"2137","SMAD2","RPS14"
"2138","SMAD3","SMAD3"
"2139","SMAD3","AXIN1"
"2140","SMAD3","ESR1"
"2141","SMAD3","ATF2"
"2142","SMAD3","LAMC1"
"2143","SMAD3","TERT"
"2144","SMAD3","TPM3"
"2145","SMAD3","MECOM"
"2146","SMAD3","HEY1"
"2147","SMAD3","ARID1A"
"2148","SMAD3","BRCA1"
"2149","SMAD3","EGR1"
"2150","SMAD3","MDM4"
"2151","SMAD3","NCOA6"
"2152","SMAD3","POU2F1"
"2153","SMAD3","YBX1"
"2154","SMAD3","ZFP36"
"2155","SMAD3","GTF2IRD1"
"2156","SMAD3","SNW1"
"2157","SMAD3","XRCC6"
"2158","SMAD3","BMPR1A"
"2159","SMAD3","SERPINE1"
"2160","SMAD3","MMP9"
"2161","SMAD3","CCL2"
"2162","SMAD3","RPLP0"
"2163","SMAD3","HSPA4"
"2164","SMAD3","NUP153"
"2165","SMAD3","SVEP1"
"2166","DCN","NR1H4"
"2167","FYN","KHDRBS1"
"2168","FYN","HNRNPK"
"2169","FRMD6","EGR1"
"2170","FRMD6","EGR2"
"2171","FRMD6","EGR3"
"2172","FRMD6","STK3"
"2173","ACTB","WASF2"
"2174","ACTB","WASF1"
"2175","ACTB","WAS"
"2176","ACTB","ACTR3C"
"2177","ACTB","ITGA2"
"2178","ACTB","CTNNA1"
"2179","ACTB","ARHGAP10"
"2180","ACTB","MYO1B"
"2181","ACTB","MYO5A"
"2182","ACTB","MYO10"
"2183","ACTB","AHNAK"
"2184","ACTB","ITGA6"
"2185","ACTB","SMARCB1"
"2186","ACTB","SMARCA4"
"2187","ACTB","ITGB8"
"2188","ACTB","ITGA9"
"2189","ACTB","EGR1"
"2190","ACTB","EGR3"
"2191","ACTB","STK3"
"2192","ACTG1","CTNNA1"
"2193","ACTG1","SMARCB1"
"2194","ACTG1","EGR1"
"2195","ACTG1","EGR3"
"2196","ACTG1","NR3C2"
"2197","ACTG1","STK3"
"2198","BMP8A","BMPR1A"
"2199","BMP5","BMPR1A"
"2200","RASSF4","STK3"
"2201","PTEN","EZH2"
"2202","PECAM1","PECAM1"
"2203","PECAM1","EGR1"
"2204","CSNK2A1","ATF2"
"2205","CSNK2A1","BDP1"
"2206","CSNK2A1","BRCA1"
"2207","CSNK2A1","EGR1"
"2208","CSNK2A1","MAZ"
"2209","CSNK2A1","CUX2"
"2210","CSNK2A1","SSRP1"
"2211","CSNK2A1","UBTF"
"2212","CSNK2A1","ZHX1"
"2213","WASF2","ARF1"
"2214","WASF2","NFYC"
"2215","WASF2","POU2F1"
"2216","AXIN1","PIAS1"
"2217","ITGA2","ESR1"
"2218","HLA-A","HLA-A"
"2219","HLA-A","HLA-B"
"2220","HLA-A","HLA-C"
"2221","PKN1","MEFV"
"2222","GNB1","EGR2"
"2223","KDM3B","ACTL6B"
"2224","CAMK2B","EGR1"
"2225","CAMK2B","EGR2"
"2226","CAMK2B","EGR3"
"2227","ESR1","ESR1"
"2228","ESR1","TERT"
"2229","ESR1","SMARCC2"
"2230","ESR1","SMARCA2"
"2231","ESR1","SMARCA4"
"2232","ESR1","ITGB8"
"2233","ESR1","BRCA1"
"2234","ESR1","DNMT3A"
"2235","ESR1","EGR2"
"2236","ESR1","NCOA6"
"2237","ESR1","NR1H4"
"2238","ESR1","NRF1"
"2239","ESR1","POU2F1"
"2240","ESR1","PTMA"
"2241","ESR1","SATB2"
"2242","ESR1","TCF3"
"2243","ESR1","MMS19"
"2244","ESR1","PIAS1"
"2245","ESR1","REXO4"
"2246","ESR1","SAFB2"
"2247","ESR1","TRIM24"
"2248","ESR1","TRRAP"
"2249","ESR1","ZNF398"
"2250","ESR1","ASPA"
"2251","ESR1","SMG5"
"2252","ESR1","HSPB1"
"2253","ESR1","TUBA1B"
"2254","ESR1","SERPINE1"
"2255","ESR1","C3"
"2256","ESR1","IL10"
"2257","ESR1","NQO1"
"2258","ESR1","PTPRG"
"2259","ESR1","ATAD2"
"2260","ESR1","STMN1"
"2261","ESR1","CRHBP"
"2262","ESR1","MICB"
"2263","ESR1","HSPA4"
"2264","ESR1","MNAT1"
"2265","ESR1","UTP18"
"2266","ESR1","CDK5"
"2267","ESR1","PRPF6"
"2268","ESR1","UBQLN4"
"2269","ESR1","SLCO2B1"
"2270","ESR1","MID1"
"2271","ESR1","MRPL43"
"2272","ESR1","ITGB3BP"
"2273","ESR1","IFNAR1"
"2274","ESR1","CALM1"
"2275","ESR1","ZMYM3"
"2276","ESR1","TSPAN7"
"2277","ESR1","SLCO4C1"
"2278","ESR1","NDRG2"
"2279","ESR1","MDK"
"2280","ESR1","LTF"
"2281","ESR1","EEF1G"
"2282","ESR1","CILP"
"2283","ESR1","CDKL5"
"2284","ESR1","APBB3"
"2285","ESR1","UBE2I"
"2286","ESR1","CUL4B"
"2287","RBBP5","TCF3"
"2288","KEAP1","NFE2L2"
"2289","KEAP1","EGR1"
"2290","HDAC6","EGR1"
"2291","HDAC6","TARDBP"
"2292","ATF2","ATF2"
"2293","ATF2","ARF1"
"2294","ATF2","ARID1B"
"2295","ATF2","SMARCA2"
"2296","ATF2","SMARCD1"
"2297","ATF2","ITGB8"
"2298","ATF2","EBF1"
"2299","ATF2","EGR1"
"2300","ATF2","FOSB"
"2301","ATF2","HDAC4"
"2302","ATF2","NCOA6"
"2303","ATF2","NPM1"
"2304","ATF2","BAZ1B"
"2305","ATF2","JDP2"
"2306","ATF2","KDM5B"
"2307","ATF2","RUVBL2"
"2308","ATF2","SAFB2"
"2309","ATF2","FAS"
"2310","ATF2","IRAK1"
"2311","ATF2","TNF"
"2312","ATF2","ARID2"
"2313","ATF2","PTGS2"
"2314","ATF2","MCM10"
"2315","ATF2","SART3"
"2316","ATF2","CEP55"
"2317","ATF2","RNMT"
"2318","ATF2","POGK"
"2319","ATF2","PFDN6"
"2320","ATF2","ENOPH1"
"2321","ATF2","ALDH18A1"
"2322","ATF2","ADRA1B"
"2323","ATF2","ENSA"
"2324","ATF2","LIG3"
"2325","ATF2","KCNN3"
"2326","ATF2","AQP1"
"2327","ATF2","RUSC1"
"2328","ATF2","PHACTR3"
"2329","ATF2","RNF44"
"2330","ATF2","ONECUT2"
"2331","ATF2","FGF13"
"2332","ATF2","FAM50A"
"2333","ATF2","ZCCHC17"
"2334","ATF2","KLF13"
"2335","ATF2","KIF18A"
"2336","ATF2","KCNN2"
"2337","ATF2","ZBTB37"
"2338","ATF2","UCK2"
"2339","ATF2","STAMBP"
"2340","ATF2","SNRNP40"
"2341","ATF2","NDUFA2"
"2342","ATF2","C6orf62"
"2343","ATF2","AHCTF1"
"2344","ATF2","GABARAPL1"
"2345","ATF2","TSPAN7"
"2346","ATF2","CDKL5"
"2347","ATF2","COPA"
"2348","ATF2","MRPL34"
"2349","ATF2","CCDC124"
"2350","ATF2","STRBP"
"2351","ATF2","STAU2"
"2352","ATF2","RCC2"
"2353","ATF2","NUP133"
"2354","ATF2","DCUN1D3"
"2355","ATF2","C1orf35"
"2356","ATF2","SLC25A37"
"2357","ATF2","FBXO4"
"2358","ATF2","SLC16A2"
"2359","ATF2","PEX5"
"2360","ATF2","LPP"
"2361","ATF2","RBM12"
"2362","ATF2","DNAJC9"
"2363","ATF2","CCDC86"
"2364","ATF2","ZNF746"
"2365","ATF2","TAPT1"
"2366","ATF2","TAF2"
"2367","ATF2","RPS27"
"2368","ATF2","NEDD1"
"2369","ATF2","GGNBP2"
"2370","ATF2","RAP2A"
"2371","ATF2","RAB25"
"2372","ATF2","OSGEPL1"
"2373","ATF2","FAM91A1"
"2374","ATF2","EXOC6B"
"2375","ATF2","COL15A1"
"2376","ATF2","CHD7"
"2377","CREB3L4","EGR1"
"2378","CREB3L2","EGR1"
"2379","ARF1","MDM4"
"2380","ARF1","NPM1"
"2381","ARF1","WBP11"
"2382","MYO10","EGR1"
"2383","MYO10","EGR2"
"2384","HK3","BAX"
"2385","HKDC1","BAX"
"2386","EXOC2","RALA"
"2387","EXOC2","EXOC4"
"2388","RALA","RALBP1"
"2389","AHNAK","EBF1"
"2390","DYNLL1","EGR2"
"2391","DYNLL1","EGR3"
"2392","DYNLL1","NRF1"
"2393","DYNLL1","ZMYND11"
"2394","DYNLL1","TUBA1B"
"2395","DCTN2","EGR2"
"2396","DCTN2","EGR3"
"2397","DCTN2","TUBA1B"
"2398","DCTN4","HSF2"
"2399","DCTN4","TUBA1B"
"2400","SERPING1","C1R"
"2401","LAMB4","ITGA6"
"2402","LAMA2","ITGA6"
"2403","LAMA4","ITGA6"
"2404","LAMA4","BRD7"
"2405","LAMA4","ZHX1"
"2406","LAMC1","EBF1"
"2407","CFI","C3"
"2408","MRC1","IL10"
"2409","MRC2","IL10"
"2410","CLEC4M","IL10"
"2411","TERT","ETS2"
"2412","TERT","ETV4"
"2413","TERT","RUVBL2"
"2414","TERT","XRCC6"
"2415","ATP6V1F","EGR2"
"2416","ATP6V1F","EGR3"
"2417","MAD2L1","POU2F1"
"2418","ETS2","ETS2"
"2419","ETS2","SMARCA4"
"2420","ETS2","BRCA1"
"2421","ETS2","EGR1"
"2422","ETS2","ETV4"
"2423","ETS2","POU2F1"
"2424","ETS2","MMP9"
"2425","ETS2","CD163"
"2426","ETS2","VWF"
"2427","ETS2","CD4"
"2428","IRF3","IRF3"
"2429","IGF2","GPC3"
"2430","IGF2","EGR2"
"2431","IGF2","EGR3"
"2432","IGF2","PLAG1"
"2433","IGF2","SUZ12"
"2434","CKS1B","NFYC"
"2435","CKS1B","SKP2"
"2436","CKS2","YBX1"
"2437","NFE2L2","BRCA1"
"2438","NFE2L2","EGR1"
"2439","NFE2L2","TCF3"
"2440","NFE2L2","ZIC2"
"2441","NFE2L2","HMOX1"
"2442","NFE2L2","NQO1"
"2443","NFE2L2","EIF2AK1"
"2444","NFE2L2","CFTR"
"2445","NFE2L2","HBB"
"2446","NFE2L2","COPS7A"
"2447","CAMK1","EGR2"
"2448","CAMK1","EGR3"
"2449","MECOM","SMARCA4"
"2450","MECOM","HDAC4"
"2451","MECOM","POU2F1"
"2452","MECOM","TCF3"
"2453","HEY1","HEY1"
"2454","ARID1B","ARID1B"
"2455","ARID1B","SMARCB1"
"2456","ARID1B","SMARCA2"
"2457","ARID1B","SMARCA4"
"2458","ARID1B","FOSB"
"2459","ARID1B","TCF3"
"2460","ARID1A","SMARCB1"
"2461","ARID1A","SMARCA4"
"2462","ARID1A","POU2F1"
"2463","SMARCB1","SMARCB1"
"2464","SMARCB1","SMARCA4"
"2465","SMARCB1","ACTL6B"
"2466","SMARCB1","SMARCD1"
"2467","SMARCB1","SMARCD2"
"2468","SMARCB1","FOSB"
"2469","SMARCB1","TCF3"
"2470","SMARCB1","ARID2"
"2471","SMARCB1","UBQLN4"
"2472","SMARCC1","SMARCA4"
"2473","SMARCC1","SMARCD3"
"2474","SMARCC1","ARID2"
"2475","SMARCC2","BAZ1B"
"2476","SMARCC2","ARID2"
"2477","SMARCC2","ITSN1"
"2478","SMARCA2","ACTL6B"
"2479","SMARCA2","ACTL6A"
"2480","SMARCA2","KHDRBS1"
"2481","SMARCA2","ARID2"
"2482","SMARCA2","PRPF6"
"2483","SMARCA4","ACTL6A"
"2484","SMARCA4","BRCA1"
"2485","SMARCA4","EGR1"
"2486","SMARCA4","ZMYND11"
"2487","SMARCA4","ARID2"
"2488","PHF10","SETDB1"
"2489","PHF10","UTP14A"
"2490","ACTL6B","EGR3"
"2491","ACTL6A","TRRAP"
"2492","SMARCD1","ATF5"
"2493","SMARCD1","FEZ1"
"2494","SMARCD1","LDOC1"
"2495","SMARCD2","EGR2"
"2496","SMARCD2","EGR3"
"2497","SMARCD3","EGR3"
"2498","SMARCD3","NR1H4"
"2499","SMARCD3","ZIC2"
"2500","SMARCE1","BAZ1B"
"2501","SMARCE1","NCOA2"
"2502","SMARCE1","ARID2"
"2503","ABL2","BTF3"
"2504","AATF","TSG101"
"2505","AATF","POLR2J"
"2506","AATF","BAX"
"2507","AATF","LDOC1"
"2508","ATF5","NPM1"
"2509","ATF5","SND1"
"2510","ATF5","JDP2"
"2511","ATF5","KAT7"
"2512","ATF5","SAFB2"
"2513","ATF5","HNRNPA2B1"
"2514","ATF5","CEP55"
"2515","ATF5","PFDN6"
"2516","ATF5","ENOPH1"
"2517","ATF5","ADK"
"2518","ATF5","ADRA1B"
"2519","ATF5","HNRNPU"
"2520","ATF5","LIG3"
"2521","ATF5","RUSC1"
"2522","ATF5","PHACTR3"
"2523","ATF5","RNF44"
"2524","ATF5","ONECUT2"
"2525","ATF5","LOX"
"2526","ATF5","FGF13"
"2527","ATF5","PCDH9"
"2528","ATF5","KLF13"
"2529","ATF5","KCNN2"
"2530","ATF5","UCK2"
"2531","ATF5","STAMBP"
"2532","ATF5","NUDT3"
"2533","ATF5","KRTCAP2"
"2534","ATF5","CIRBP-AS1"
"2535","ATF5","ACBD4"
"2536","ATF5","CDKL5"
"2537","ATF5","DNAJC7"
"2538","ATF5","COPA"
"2539","ATF5","TSPYL1"
"2540","ATF5","RAD51C"
"2541","ATF5","HHIP"
"2542","ATF5","FBXO4"
"2543","ATF5","CENPE"
"2544","ATF5","ZWILCH"
"2545","ATF5","PEX5"
"2546","ATF5","LPP"
"2547","ATF5","DNAJC9"
"2548","ATF5","KLHL12"
"2549","ATF5","ZNF746"
"2550","ATF5","ZNF711"
"2551","ATF5","TAPT1"
"2552","ATF5","TAF2"
"2553","ATF5","SLC5A7"
"2554","ATF5","RPS27"
"2555","ATF5","NEDD1"
"2556","ATF5","MCAM"
"2557","ATF5","IGF2BP2"
"2558","ATF5","GGNBP2"
"2559","BARD1","BARD1"
"2560","BARD1","BRD7"
"2561","BARD1","POU2F1"
"2562","BARD1","SETDB1"
"2563","BDP1","POLR3F"
"2564","BRCA1","BRCA1"
"2565","BRCA1","ETV4"
"2566","BRCA1","POU2F1"
"2567","BRCA1","DDB2"
"2568","BRCA1","TRRAP"
"2569","BRCA1","ASPM"
"2570","BRCA1","AURKA"
"2571","BRCA1","KPNA2"
"2572","BRCA1","MNAT1"
"2573","BRCA1","SMC1A"
"2574","BRD7","BHLHE40"
"2575","BRD7","PTPN13"
"2576","BRD7","RPLP1"
"2577","BRD7","PAFAH1B3"
"2578","CLOCK","CSNK1D"
"2579","CTCF","CTCF"
"2580","DACH1","UBE2I"
"2581","DNMT1","DNMT1"
"2582","DNMT3A","EZH2"
"2583","DNMT3A","POU2F1"
"2584","DNMT3A","TCF3"
"2585","DNMT3A","PIAS1"
"2586","DNMT3A","SETDB1"
"2587","DNMT3A","SUV39H1"
"2588","DNMT3A","UBE2I"
"2589","DNMT3A","CBX1"
"2590","DR1","NR2C2"
"2591","DR1","PTGS2"
"2592","DR1","POLE3"
"2593","EBF1","EBF1"
"2594","EBF1","TCF3"
"2595","EBF1","ZNF143"
"2596","EBF1","DDX20"
"2597","EBF1","MAP3K4"
"2598","EBF1","TBXA2R"
"2599","EBF1","PTPN13"
"2600","EBF1","LAGE3"
"2601","EBF1","CENPM"
"2602","EBF1","BOP1"
"2603","EBF1","PRPF6"
"2604","EBF1","DUSP12"
"2605","EBF1","XPR1"
"2606","EBF1","RNF44"
"2607","EBF1","NHEJ1"
"2608","EBF1","MT2A"
"2609","EBF1","UTP23"
"2610","EBF1","UCKL1"
"2611","EBF1","TSPAN1"
"2612","EBF1","UBXN1"
"2613","EBF1","RCAN1"
"2614","EBF1","ZNF605"
"2615","EBF1","SPSB2"
"2616","EBF1","SOWAHA"
"2617","EBF1","SLC25A37"
"2618","EBF1","SLC1A1"
"2619","EBF1","RPL38"
"2620","EBF1","R3HDM1"
"2621","EBF1","PTPN12"
"2622","EBF1","LSM7"
"2623","EBF1","LNPEP"
"2624","EBF1","LIX1L"
"2625","EBF1","GALNT10"
"2626","EBF1","FCGR2B"
"2627","EGR1","EGR1"
"2628","EGR1","EGR2"
"2629","EGR1","ETV4"
"2630","EGR1","FOSB"
"2631","EGR1","KHDRBS1"
"2632","EGR1","MAZ"
"2633","EGR1","NRF1"
"2634","EGR1","RBMX"
"2635","EGR1","SATB2"
"2636","EGR1","YBX1"
"2637","EGR1","ZFP36"
"2638","EGR1","ARID3B"
"2639","EGR1","DNAJC2"
"2640","EGR1","EZH1"
"2641","EGR1","PDCD11"
"2642","EGR1","RBBP7"
"2643","EGR1","TCFL5"
"2644","EGR1","TRRAP"
"2645","EGR1","UBTF"
"2646","EGR1","ZHX1"
"2647","EGR1","ZNF398"
"2648","EGR1","RPIA"
"2649","EGR1","PGP"
"2650","EGR1","FAS"
"2651","EGR1","FANCI"
"2652","EGR1","MAP3K1"
"2653","EGR1","MAP3K4"
"2654","EGR1","TUBA1B"
"2655","EGR1","SERPINE1"
"2656","EGR1","TNF"
"2657","EGR1","PTGS2"
"2658","EGR1","MDC1"
"2659","EGR1","RAD21"
"2660","EGR1","ATAD2"
"2661","EGR1","TBXA2R"
"2662","EGR1","TFPI2"
"2663","EGR1","TMPO"
"2664","EGR1","HSPA4"
"2665","EGR1","OGG1"
"2666","EGR1","NME1"
"2667","EGR1","POLD1"
"2668","EGR1","EIF4H"
"2669","EGR1","SLC7A8"
"2670","EGR1","PHF6"
"2671","EGR1","TRMT6"
"2672","EGR1","SRD5A1"
"2673","EGR1","RANBP1"
"2674","EGR1","PLOD3"
"2675","EGR1","LAGE3"
"2676","EGR1","GNS"
"2677","EGR1","DKC1"
"2678","EGR1","TIGD2"
"2679","EGR1","SNX27"
"2680","EGR1","PUF60"
"2681","EGR1","PABPC1"
"2682","EGR1","FAM83H"
"2683","EGR1","FAM20B"
"2684","EGR1","CDK5"
"2685","EGR1","ASXL2"
"2686","EGR1","ANKH"
"2687","EGR1","MSH6"
"2688","EGR1","ARL6IP6"
"2689","EGR1","ZNF189"
"2690","EGR1","UBQLN4"
"2691","EGR1","SLC5A5"
"2692","EGR1","GAS5"
"2693","EGR1","USP31"
"2694","EGR1","PODXL"
"2695","EGR1","FGF13"
"2696","EGR1","DHX35"
"2697","EGR1","CSNK1G1"
"2698","EGR1","CENPQ"
"2699","EGR1","C1orf43"
"2700","EGR1","MRPL49"
"2701","EGR1","TCP1"
"2702","EGR1","SLC25A6"
"2703","EGR1","RPS2"
"2704","EGR1","RPL18"
"2705","EGR1","PCDH9"
"2706","EGR1","NIPAL3"
"2707","EGR1","MZT1"
"2708","EGR1","MSTO1"
"2709","EGR1","MRPL51"
"2710","EGR1","MND1"
"2711","EGR1","LCMT1"
"2712","EGR1","KCNN2"
"2713","EGR1","IGF2BP3"
"2714","EGR1","HNRNPL"
"2715","EGR1","GM2A"
"2716","EGR1","GGCT"
"2717","EGR1","EXOSC1"
"2718","EGR1","DLGAP5"
"2719","EGR1","DCAF7"
"2720","EGR1","CCT6A"
