"","V1","V2"
"936","E2F5","UNG"
"937","E2F5","TRMT6"
"938","E2F5","SMC3"
"939","E2F5","SLC39A14"
"940","E2F5","RANBP1"
"941","E2F5","METTL3"
"942","E2F5","MEPCE"
"943","E2F5","CENPM"
"944","E2F5","CSRNP1"
"945","E2F5","CLIC1"
"946","E2F5","PTBP3"
"947","E2F5","PRR14L"
"948","E2F5","PABPC1"
"949","E2F5","NSF"
"950","E2F5","SUV39H1"
"951","E2F5","SMC4"
"952","E2F5","KDM6A"
"953","E2F5","GINS1"
"954","E2F5","WRAP73"
"955","E2F5","N4BP2L1"
"956","E2F5","STK35"
"957","E2F5","STAG1"
"958","E2F5","SENP1"
"959","E2F5","RPS20"
"960","E2F5","PXMP2"
"961","E2F5","PPM1D"
"962","E2F5","NUP155"
"963","E2F5","NIPBL"
"964","E2F5","MSH6"
"965","E2F5","MSH3"
"966","E2F5","KIAA1143"
"967","E2F5","HAT1"
"968","E2F5","GPR158"
"969","E2F5","GMNN"
"970","E2F5","DTL"
"971","E2F5","DHX9"
"972","E2F5","BROX"
"973","E2F5","ARL6IP6"
"974","E2F5","DHX30"
"975","E2F5","STOML2"
"976","E2F5","FBLN1"
"977","E2F5","CHCHD7"
"978","E2F5","RUSC1"
"979","E2F5","SPRY2"
"980","E2F5","TMEM53"
"981","E2F5","SHB"
"982","E2F5","OTUD7B"
"983","E2F5","GON4L"
"984","E2F5","EFCAB7"
"985","E2F5","MRPL49"
"986","E2F5","LRRC4C"
"987","E2F5","TCP1"
"988","E2F5","MZT1"
"989","E2F5","CYP2R1"
"990","E2F5","ARHGAP11A"
"991","E2F5","AGBL5"
"992","E2F5","RPL15"
"993","E2F5","RHOBTB1"
"994","E2F5","NR2C2AP"
"995","E2F5","NCBP2"
"996","E2F5","MRTO4"
"997","E2F5","GPAA1"
"998","E2F5","FARS2"
"999","E2F5","DCTPP1"
"1000","E2F5","CLK2"
"1001","E2F5","CCT3"
"1002","E2F5","BMPR1B"
"1003","E2F5","CA2"
"1004","E2F5","TSPAN7"
"1005","E2F5","SLC25A20"
"1006","E2F5","RBM22"
"1007","E2F5","KLHDC3"
"1008","E2F5","AP1S1"
"1009","E2F5","RBM28"
"1010","E2F5","NSFL1C"
"1011","E2F5","MYOZ3"
"1012","E2F5","METTL15"
"1013","E2F5","GALNT11"
"1014","E2F5","DENR"
"1015","E2F5","CNOT10"
"1016","E2F5","TUFT1"
"1017","E2F5","TACC3"
"1018","E2F5","SORL1"
"1019","E2F5","SLC16A2"
"1020","E2F5","SETD2"
"1021","E2F5","SAP30L"
"1022","E2F5","RPL29"
"1023","E2F5","PRRC2C"
"1024","E2F5","PHYHIPL"
"1025","E2F5","NPY1R"
"1026","E2F5","MRPL24"
"1027","E2F5","MELK"
"1028","E2F5","COPS6"
"1029","E2F5","CLTA"
"1030","E2F5","CHRDL1"
"1031","E2F5","CBX1"
"1032","E2F5","CAPRIN1"
"1033","E2F5","BAP1"
"1034","E2F5","ARSJ"
"1035","E2F5","APIP"
"1036","E2F1","E2F1"
"1037","E2F2","WNT5A"
"1038","E2F2","WNT9A"
"1039","E2F2","RPS6KB1"
"1040","E2F2","CCNE1"
"1041","E2F2","CCNE2"
"1042","E2F2","PARD3"
"1043","E2F2","RASSF4"
"1044","E2F2","PTPRB"
"1045","E2F2","ARID1A"
"1046","E2F2","SMARCE1"
"1047","E2F2","HMGB2"
"1048","E2F2","PTMA"
"1049","E2F2","SUZ12"
"1050","E2F2","UHRF1"
"1051","E2F2","ARID3B"
"1052","E2F2","GTF3C2"
"1053","E2F2","LHX2"
"1054","E2F2","XPO1"
"1055","E2F2","SERPINE1"
"1056","E2F2","PTGS2"
"1057","E2F2","CDCA7"
"1058","E2F2","MCM10"
"1059","E2F2","STMN1"
"1060","E2F2","TMPO"
"1061","E2F2","UBE2S"
"1062","E2F2","SLC2A3"
"1063","E2F2","NUP153"
"1064","E2F2","UNG"
"1065","E2F2","TRMT6"
"1066","E2F2","SMC3"
"1067","E2F2","SLC39A14"
"1068","E2F2","RANBP1"
"1069","E2F2","METTL3"
"1070","E2F2","MEPCE"
"1071","E2F2","MAPRE1"
"1072","E2F2","EPM2A"
"1073","E2F2","CENPM"
"1074","E2F2","CSRNP1"
"1075","E2F2","CLIC1"
"1076","E2F2","PTBP3"
"1077","E2F2","PRR14L"
"1078","E2F2","PABPC1"
"1079","E2F2","NSF"
"1080","E2F2","SUV39H1"
"1081","E2F2","SMC4"
"1082","E2F2","KDM6A"
"1083","E2F2","GINS1"
"1084","E2F2","WRAP73"
"1085","E2F2","N4BP2L1"
"1086","E2F2","STK35"
"1087","E2F2","STAG1"
"1088","E2F2","SENP1"
"1089","E2F2","RPS20"
"1090","E2F2","PXMP2"
"1091","E2F2","PPM1D"
"1092","E2F2","POLE2"
"1093","E2F2","NUP155"
"1094","E2F2","NIPBL"
"1095","E2F2","MSH6"
"1096","E2F2","MSH3"
"1097","E2F2","KIAA1143"
"1098","E2F2","HAT1"
"1099","E2F2","GPR158"
"1100","E2F2","GMNN"
"1101","E2F2","DTL"
"1102","E2F2","DHX9"
"1103","E2F2","BROX"
"1104","E2F2","ARL6IP6"
"1105","E2F2","DHX30"
"1106","E2F2","STOML2"
"1107","E2F2","FBLN1"
"1108","E2F2","DPF2"
"1109","E2F2","CHCHD7"
"1110","E2F2","RUSC1"
"1111","E2F2","SPRY2"
"1112","E2F2","TMEM53"
"1113","E2F2","SHB"
"1114","E2F2","OTUD7B"
"1115","E2F2","GON4L"
"1116","E2F2","EFCAB7"
"1117","E2F2","ACSL1"
"1118","E2F2","MRPL49"
"1119","E2F2","LRRC4C"
"1120","E2F2","CDCA3"
"1121","E2F2","USP1"
"1122","E2F2","TCP1"
"1123","E2F2","NEK2"
"1124","E2F2","MZT1"
"1125","E2F2","LBR"
"1126","E2F2","DCAF7"
"1127","E2F2","CYP2R1"
"1128","E2F2","ARHGAP11A"
"1129","E2F2","AGBL5"
"1130","E2F2","RPL15"
"1131","E2F2","RHOBTB1"
"1132","E2F2","NR2C2AP"
"1133","E2F2","NCBP2"
"1134","E2F2","MRTO4"
"1135","E2F2","GPAA1"
"1136","E2F2","FARS2"
"1137","E2F2","DCTPP1"
"1138","E2F2","CLK2"
"1139","E2F2","CCT3"
"1140","E2F2","C11orf54"
"1141","E2F2","TRMT12"
"1142","E2F2","BMPR1B"
"1143","E2F2","CA2"
"1144","E2F2","OAS2"
"1145","E2F2","TSPAN7"
"1146","E2F2","SLC25A20"
"1147","E2F2","RBM22"
"1148","E2F2","KLHDC3"
"1149","E2F2","AP1S1"
"1150","E2F2","RBM28"
"1151","E2F2","NSFL1C"
"1152","E2F2","MYOZ3"
"1153","E2F2","METTL15"
"1154","E2F2","GALNT11"
"1155","E2F2","DENR"
"1156","E2F2","CNOT10"
"1157","E2F2","TUFT1"
"1158","E2F2","TACC3"
"1159","E2F2","SORL1"
"1160","E2F2","SLC16A2"
"1161","E2F2","SETD2"
"1162","E2F2","SAP30L"
"1163","E2F2","RPL29"
"1164","E2F2","PRRC2C"
"1165","E2F2","PHYHIPL"
"1166","E2F2","NPY1R"
"1167","E2F2","MRPL24"
"1168","E2F2","MELK"
"1169","E2F2","COPS6"
"1170","E2F2","CLTA"
"1171","E2F2","CHRDL1"
"1172","E2F2","CBX1"
"1173","E2F2","CAPRIN1"
"1174","E2F2","BAP1"
"1175","E2F2","ARSJ"
"1176","E2F2","APIP"
"1177","E2F2","UTRN"
"1178","E2F2","RDH16"
"1179","E2F2","GCHFR"
"1180","E2F2","ACTR6"
"1181","E2F3","E2F3"
"1182","HDAC1","HDAC1"
"1183","HDAC2","CDC20"
"1184","HDAC2","CCNE1"
"1185","HDAC2","MECOM"
"1186","HDAC2","PA2G4"
"1187","HDAC2","PTMA"
"1188","HDAC2","RFX5"
"1189","HDAC2","DDX20"
"1190","HDAC2","HIF1AN"
"1191","HDAC2","SNW1"
"1192","HDAC2","CCL2"
"1193","HDAC2","SETDB1"
"1194","HDAC2","TOP2A"
"1195","HDAC2","CD1D"
"1196","HDAC2","SUV39H1"
"1197","HDAC2","BUB3"
"1198","HDAC2","CDYL"
"1199","ANAPC5","PTTG1"
"1200","ANAPC7","PTTG1"
"1201","ANAPC11","PTTG1"
"1202","CDC23","NFYC"
"1203","CDC23","PTTG1"
"1204","CDC20","FBXO5"
"1205","CDC20","NFYC"
"1206","CDC20","PTTG1"
"1207","PPP1CC","WBP11"
"1208","PPP1CC","TRPM8"
"1209","IGFBP3","DNMT3A"
"1210","EHD3","RBSN"
"1211","RBSN","VPS45"
"1212","RBSN","RAB4A"
"1213","RILP","TUBA1B"
"1214","DYNC1H1","TUBA1B"
"1215","DYNC1I2","TUBA1B"
"1216","RRAGC","EBF1"
"1217","RRAGC","EGR2"
"1218","RRAGC","EGR3"
"1219","RPS6KA3","EGR3"
"1220","RPS6KA3","MEFV"
"1221","PRKAA2","ELAVL1"
"1222","PRKAA2","EGR2"
"1223","PRKAA2","EGR3"
"1224","PRKAA2","ACACA"
"1225","PRKAA2","ACACB"
"1226","WNT16","LRP6"
"1227","WNT16","NFYC"
"1228","WNT4","FZD10"
"1229","WNT4","LRP6"
"1230","WNT1","LRP6"
"1231","WNT2","FZD10"
"1232","WNT2","LRP6"
"1233","WNT2","ATF2"
"1234","WNT3","FZD10"
"1235","WNT3","LRP6"
"1236","WNT3","MYC"
"1237","WNT5A","FZD10"
"1238","WNT5A","LRP6"
"1239","WNT5A","EGR2"
"1240","WNT5A","EGR3"
"1241","WNT6","FZD10"
"1242","WNT6","LRP6"
"1243","WNT7A","LRP6"
"1244","WNT7B","FZD10"
"1245","WNT7B","LRP6"
"1246","WNT7B","ZIC2"
"1247","WNT8A","FZD10"
"1248","WNT8A","LRP6"
"1249","WNT8B","FZD10"
"1250","WNT8B","LRP6"
"1251","WNT10B","LRP6"
"1252","WNT11","FZD10"
"1253","WNT11","LRP6"
"1254","WNT11","ATF2"
"1255","WNT2B","LRP6"
"1256","WNT9A","LRP6"
"1257","WNT9B","FZD10"
"1258","WNT9B","LRP6"
"1259","WNT10A","ATF5"
"1260","WNT5B","LRP6"
"1261","WNT3A","FZD10"
"1262","WNT3A","LRP6"
"1263","FZD10","LRP6"
"1264","FZD10","LRP5"
"1265","FZD10","DVL1"
"1266","FZD3","EGR2"
"1267","FZD7","LRP6"
"1268","FZD7","DVL1"
"1269","FZD7","MYC"
"1270","FZD8","LRP6"
"1271","FZD8","DVL1"
"1272","FZD9","LRP6"
"1273","FZD9","MYC"
"1274","LRP6","DVL1"
"1275","LRP6","ATF5"
"1276","LRP5","DVL1"
"1277","LRP5","EGR3"
"1278","DVL1","MYC"
"1279","DVL1","NKD2"
"1280","DVL1","FRAT1"
"1281","DVL1","FRAT2"
"1282","DVL1","BRD7"
"1283","DVL2","MYC"
"1284","DVL2","NKD2"
"1285","DVL2","FRAT1"
"1286","DVL2","RNPS1"
"1287","DVL3","NKD2"
"1288","DVL3","FRAT1"
"1289","DVL3","KAT7"
"1290","RPS6KB1","EIF4B"
"1291","RPS6KB2","EIF4B"
"1292","HSP90AA1","MYC"
"1293","HSP90AA1","NR3C2"
"1294","HSP90AA1","NR2C2"
"1295","HSP90AB1","NR2C2"
"1296","PTK2","ITGA2"
"1297","PTK2","ITGA6"
"1298","TLR4","IRF3"
"1299","PRKAG2","ELAVL1"
"1300","PRKAG2","ADRA1A"
"1301","PRKAG2","MYC"
"1302","PRKAG2","BMP8A"
"1303","PRKAG2","ATF2"
"1304","PRKAG2","ACACB"
"1305","PRKAB1","ELAVL1"
"1306","PRKAB1","ACACA"
"1307","PRKAB1","ACACB"
"1308","PRKAB2","ELAVL1"
"1309","PRKAB2","ACACA"
"1310","PRKAB2","ACACB"
"1311","PRKAG1","ELAVL1"
"1312","PRKAG1","EGR2"
"1313","PRKAG1","ZIC2"
"1314","PRKAG1","ACACA"
"1315","PRKAG1","ACACB"
"1316","ELAVL1","TRAF5"
"1317","ELAVL1","ATF2"
"1318","ELAVL1","ATF5"
"1319","ELAVL1","ZFP36"
"1320","FOS","FOS"
"1321","MYC","MYC"
"1322","MYC","LEF1"
"1323","MYC","TCF7L2"
"1324","MYC","SFRP1"
"1325","MYC","CSNK2A1"
"1326","MYC","ACTR3C"
"1327","MYC","AXIN2"
"1328","MYC","IL17RC"
"1329","MYC","LAMC1"
"1330","MYC","ETS2"
"1331","MYC","IRF3"
"1332","MYC","ITGA6"
"1333","MYC","TPR"
"1334","MYC","CKS1B"
"1335","MYC","CKS2"
"1336","MYC","SDC1"
"1337","MYC","PHF10"
"1338","MYC","SMARCD1"
"1339","MYC","AATF"
"1340","MYC","ASH1L"
"1341","MYC","BRCA1"
"1342","MYC","BRD7"
"1343","MYC","FOXM1"
"1344","MYC","PA2G4"
"1345","MYC","PTTG1"
"1346","MYC","UHRF1"
"1347","MYC","YBX1"
"1348","MYC","ALYREF"
"1349","MYC","CNOT4"
"1350","MYC","ERCC3"
"1351","MYC","EZH1"
"1352","MYC","GTF3C2"
"1353","MYC","HNRNPK"
"1354","MYC","MCM3"
"1355","MYC","MCM5"
"1356","MYC","MLLT6"
"1357","MYC","PIAS1"
"1358","MYC","RAD51"
"1359","MYC","SAFB2"
"1360","MYC","TCFL5"
"1361","MYC","ACADM"
"1362","MYC","ADSL"
"1363","MYC","PGP"
"1364","MYC","IRAK1"
"1365","MYC","TUBA1B"
"1366","MYC","EIF4B"
"1367","MYC","SERPINE1"
"1368","MYC","HMOX1"
"1369","MYC","F8"
"1370","MYC","HNRNPA2B1"
"1371","MYC","PSMD3"
"1372","MYC","CDCA7"
"1373","MYC","PCSK6"
"1374","MYC","TMPO"
"1375","MYC","KPNB1"
"1376","MYC","BAG2"
"1377","MYC","HNRNPA1"
"1378","MYC","NOL7"
"1379","MYC","SART3"
"1380","MYC","TOP1MT"
"1381","MYC","UBE2C"
"1382","MYC","TXNRD1"
"1383","MYC","POLD1"
"1384","MYC","RNMT"
"1385","MYC","PPIA"
"1386","MYC","NUP153"
"1387","MYC","EIF4H"
"1388","MYC","NUP37"
"1389","MYC","UTP18"
"1390","MYC","TRMT6"
"1391","MYC","TOMM20"
"1392","MYC","TGS1"
"1393","MYC","STOM"
"1394","MYC","SRD5A1"
"1395","MYC","SPRYD4"
"1396","MYC","SNRPA"
"1397","MYC","SCML2"
"1398","MYC","PWP1"
"1399","MYC","POGK"
"1400","MYC","PLOD3"
"1401","MYC","PFDN6"
"1402","MYC","PCID2"
"1403","MYC","OAF"
"1404","MYC","NTPCR"
"1405","MYC","NOP56"
"1406","MYC","MAPRE1"
"1407","MYC","HMMR"
"1408","MYC","GNS"
"1409","MYC","FKBP11"
"1410","MYC","ENO3"
"1411","MYC","EIF3H"
"1412","MYC","CNPY2"
"1413","MYC","BOP1"
"1414","MYC","ALDH18A1"
"1415","MYC","TLCD1"
"1416","MYC","KDM6A"
"1417","MYC","STK35"
"1418","MYC","RPS20"
"1419","MYC","NUP155"
"1420","MYC","GMNN"
"1421","MYC","LRG1"
"1422","MYC","BUB3"
"1423","MYC","STEAP3"
"1424","MYC","SLMAP"
"1425","MYC","SEMA3F"
"1426","MYC","SCRIB"
"1427","MYC","PRPF6"
"1428","MYC","KCNN3"
"1429","MYC","TRIM71"
"1430","MYC","TOMM40L"
"1431","MYC","RPS21"
"1432","MYC","DYRK2"
"1433","MYC","RNF44"
"1434","MYC","PRIM2"
"1435","MYC","MTCH1"
"1436","MYC","MRO"
"1437","MYC","FEZ1"
"1438","MYC","CDK16"
"1439","MYC","SLBP"
"1440","MYC","FLAD1"
"1441","MYC","DEPDC1B"
"1442","MYC","USP1"
"1443","MYC","TBCC"
"1444","MYC","SLC25A6"
"1445","MYC","RPS2"
"1446","MYC","LCMT1"
"1447","MYC","HNRNPC"
"1448","MYC","HBA2"
"1449","MYC","GGCT"
"1450","MYC","EXOSC1"
"1451","MYC","ETFDH"
"1452","MYC","DCAF7"
"1453","MYC","CYP2R1"
"1454","MYC","CENPK"
"1455","MYC","ARMC1"
"1456","MYC","AIG1"
"1457","MYC","ZNF706"
"1458","MYC","ZNF692"
"1459","MYC","YY1AP1"
"1460","MYC","WRNIP1"
"1461","MYC","VPS33A"
"1462","MYC","USP43"
"1463","MYC","USP14"
"1464","MYC","USH1G"
"1465","MYC","UCKL1"
"1466","MYC","UBE2Q1"
"1467","MYC","TTC21A"
"1468","MYC","TSEN2"
"1469","MYC","TRAPPC2L"
"1470","MYC","TMEM68"
"1471","MYC","TIMM9"
"1472","MYC","TIMM13"
"1473","MYC","TBX15"
"1474","MYC","SUN5"
"1475","MYC","SRPK1"
"1476","MYC","SPATS2"
"1477","MYC","SNX30"
"1478","MYC","SNRPB2"
"1479","MYC","SNRNP40"
"1480","MYC","SNRNP200"
"1481","MYC","SLC39A10"
"1482","MYC","SLC27A5"
"1483","MYC","SFXN4"
"1484","MYC","SDK2"
"1485","MYC","S100P"
"1486","MYC","RPS5"
"1487","MYC","RPL7"
"1488","MYC","RBM8A"
"1489","MYC","RABAC1"
"1490","MYC","RAB22A"
"1491","MYC","PYCR2"
"1492","MYC","PPP1R3B"
"1493","MYC","PKM"
"1494","MYC","PDIA5"
"1495","MYC","PDCD2L"
"1496","MYC","PBK"
"1497","MYC","PARPBP"
"1498","MYC","PABPC4"
"1499","MYC","NUDT19"
"1500","MYC","NOL11"
"1501","MYC","NNT"
"1502","MYC","MTFR1"
"1503","MYC","MRPL43"
"1504","MYC","MIS18A"
"1505","MYC","MFAP1"
"1506","MYC","MED20"
"1507","MYC","LRRC58"
"1508","MYC","KRTCAP2"
"1509","MYC","KPTN"
"1510","MYC","KIFC1"
"1511","MYC","JTB"
"1512","MYC","ISOC1"
"1513","MYC","INPP5A"
"1514","MYC","HEATR1"
"1515","MYC","GTPBP4"
"1516","MYC","GPAA1"
"1517","MYC","GGT5"
"1518","MYC","EXOSC4"
"1519","MYC","EXOSC10"
"1520","MYC","EIF5B"
"1521","MYC","EIF3B"
"1522","MYC","EIF2B4"
"1523","MYC","EARS2"
"1524","MYC","DNAJC25"
"1525","MYC","DESI2"
"1526","MYC","C6orf62"
"1527","MYC","AMBP"
"1528","MYC","AHCTF1"
"1529","MYC","AGPAT2"
"1530","MYC","ADNP"
"1531","MYC","ACBD4"
"1532","CCNE1","SMARCC1"
"1533","CCNE1","EGR2"
"1534","CCNE1","EGR3"
"1535","CCNE1","EZH2"
"1536","CCNE1","TCF19"
"1537","CCNE1","COIL"
"1538","RAD1","RAD1"
"1539","PRKCD","NFE2L2"
"1540","PRKCD","EGR2"
"1541","PRKCD","EGR3"
"1542","PRKCD","TRPV4"
"1543","TLE1","TLE1"
"1544","LEF1","LEF1"
"1545","LEF1","AXIN2"
"1546","LEF1","CD1D"
"1547","LEF1","KPNA2"
"1548","TCF7","AXIN1"
"1549","TCF7","TERT"
"1550","TCF7","BIRC5"
"1551","TCF7L2","CSNK2A1"
"1552","TCF7L2","AXIN1"
"1553","TCF7L2","BIRC5"
"1554","TCF7L2","PTGS2"
"1555","TCF7L2","STARD7"
"1556","TCF7L1","AXIN1"
"1557","TCF7L1","BIRC5"
"1558","RUVBL1","ACTL6A"
"1559","RUVBL1","RUVBL2"
"1560","RUVBL1","DKC1"
"1561","RUVBL1","PLG"
"1562","CSNK1A1L","AXIN1"
"1563","CSNK1A1L","AXIN2"
"1564","CSNK1A1","HMGB2"
"1565","CSNK1A1","MDM4"
"1566","APC2","AXIN2"
"1567","APC","APC"
"1568","CTNNB1","CTNNB1"
"1569","SFRP1","DNMT1"
"1570","SFRP5","DNMT1"
"1571","SMAD2","SMAD2"
"1572","SMAD3","SMAD3"
"1573","DCN","NR1H4"
"1574","FRMD6","EGR2"
"1575","FRMD6","EGR3"
"1576","FRMD6","STK3"
"1577","ACTB","WASF1"
"1578","ACTB","WAS"
"1579","ACTB","ACTR3C"
"1580","ACTB","ITGA2"
"1581","ACTB","CTNNA1"
"1582","ACTB","ARHGAP10"
"1583","ACTB","MYO1B"
"1584","ACTB","MYO5A"
"1585","ACTB","AHNAK"
"1586","ACTB","ITGA6"
"1587","ACTB","ITGA9"
"1588","ACTB","NFYC"
"1589","ACTB","STK3"
"1590","ACTG1","CTNNA1"
"1591","ACTG1","EGR3"
"1592","ACTG1","NR3C2"
"1593","ACTG1","STK3"
"1594","BMP8A","BMPR1A"
"1595","BMP5","BMPR1A"
"1596","RASSF4","STK3"
"1597","PTEN","EZH2"
"1598","PECAM1","PECAM1"
"1599","CSNK2A1","ATF2"
"1600","CSNK2A1","BDP1"
"1601","CSNK2A1","BRCA1"
"1602","CSNK2A1","MAZ"
"1603","CSNK2A1","CUX2"
"1604","CSNK2A1","SSRP1"
"1605","CSNK2A1","ZHX1"
"1606","WASF2","ARF1"
"1607","WASF2","NFYC"
"1608","HLA-A","HLA-A"
"1609","PKN1","MEFV"
"1610","GNB1","EGR2"
"1611","KDM3B","ACTL6B"
"1612","CAMK2B","EGR2"
"1613","CAMK2B","EGR3"
"1614","ESR1","ESR1"
"1615","HDAC6","TARDBP"
"1616","ATF2","ATF2"
"1617","ATF2","ARID1B"
"1618","ATF2","SMARCD1"
"1619","ATF2","ITGB8"
"1620","ATF2","EBF1"
"1621","ATF2","HDAC4"
"1622","ATF2","KAT7"
"1623","ATF2","SAFB2"
"1624","ATF2","FAS"
"1625","ATF2","MAP3K1"
"1626","ATF2","IRAK1"
"1627","ATF2","APOC3"
"1628","ATF2","MCM10"
"1629","ATF2","SART3"
"1630","ATF2","CEP55"
"1631","ATF2","RNMT"
"1632","ATF2","PWP1"
"1633","ATF2","POGK"
"1634","ATF2","PFDN6"
"1635","ATF2","ALDH18A1"
"1636","ATF2","ADRA1B"
"1637","ATF2","ENSA"
"1638","ATF2","KCNN3"
"1639","ATF2","AQP1"
"1640","ATF2","PHACTR3"
"1641","ATF2","ONECUT2"
"1642","ATF2","FGF13"
"1643","ATF2","FAM50A"
"1644","ATF2","TBCC"
"1645","ATF2","PCDH9"
"1646","ATF2","KLF13"
"1647","ATF2","SNRNP40"
"1648","ATF2","KRTCAP2"
"1649","ATF2","EARS2"
"1650","ATF2","C6orf62"
"1651","ATF2","AHCTF1"
"1652","ATF2","ACBD4"
"1653","ATF2","CDKL5"
"1654","ATF2","C1orf74"
"1655","ATF2","CCDC124"
"1656","ATF2","STRBP"
"1657","ATF2","RCC2"
"1658","ATF2","DCUN1D3"
"1659","ATF2","C1orf35"
"1660","ATF2","CENPE"
"1661","ATF2","ZWILCH"
"1662","ATF2","CCDC86"
"1663","ATF2","ZNF711"
"1664","ATF2","SLC5A7"
"1665","ATF2","IGF2BP2"
"1666","ATF2","GGNBP2"
"1667","ATF2","SUV39H2"
"1668","ATF2","OXNAD1"
"1669","ATF2","OIT3"
"1670","ATF2","NCSTN"
"1671","ARF1","MDM4"
"1672","ARF1","NPM1"
"1673","ARF1","WBP11"
"1674","MYO10","EGR2"
"1675","MYO10","EGR3"
"1676","HK3","BAX"
"1677","HKDC1","BAX"
"1678","EXOC2","RALA"
"1679","EXOC2","EXOC4"
"1680","RALA","RALBP1"
"1681","DYNLL1","DNMT1"
"1682","DYNLL1","EGR2"
"1683","DYNLL1","EGR3"
"1684","DYNLL1","NRF1"
"1685","DYNLL1","ZHX1"
"1686","DYNLL1","ZMYND11"
"1687","DYNLL1","TUBA1B"
"1688","DCTN2","EGR2"
"1689","DCTN2","EGR3"
"1690","DCTN2","TUBA1B"
"1691","DCTN4","HSF2"
"1692","DCTN4","TUBA1B"
"1693","SERPING1","C1R"
"1694","FCGR2C","EBF1"
"1695","LAMB4","ITGA6"
"1696","LAMA2","ITGA6"
"1697","LAMA4","ITGA6"
"1698","LAMA4","BRD7"
"1699","LAMC1","EBF1"
"1700","CFI","C3"
"1701","MRC1","IL10"
"1702","MRC2","IL10"
"1703","CLEC4M","IL10"
"1704","TERT","ETV4"
"1705","TERT","RUVBL2"
"1706","TERT","XRCC6"
"1707","ATP6V1F","EGR2"
"1708","ATP6V1F","EGR3"
"1709","ETS2","ETS2"
"1710","ETS2","BRCA1"
"1711","ETS2","CD163"
"1712","ETS2","NAE1"
"1713","IRF3","IRF3"
"1714","IRF3","PURA"
"1715","IRF3","MAVS"
"1716","IGF2","GPC3"
"1717","IGF2","EGR2"
"1718","IGF2","EGR3"
"1719","IGF2","PLAG1"
"1720","IGF2","SUZ12"
"1721","CKS1B","NFYC"
"1722","CKS1B","SKP2"
"1723","CKS2","YBX1"
"1724","NFE2L2","ZIC2"
"1725","NFE2L2","HMOX1"
"1726","NFE2L2","NQO1"
"1727","NFE2L2","EIF2AK1"
"1728","NFE2L2","CFTR"
"1729","NFE2L2","HBB"
"1730","NFE2L2","PMF1"
"1731","NFE2L2","COPS7A"
"1732","CAMK1","EGR2"
"1733","CAMK1","EGR3"
"1734","MECOM","SMARCA4"
"1735","MECOM","HDAC4"
"1736","HEY1","HEY1"
"1737","ARID1B","ARID1B"
"1738","ARID1A","SMARCA4"
"1739","SMARCB1","SMARCB1"
"1740","SMARCC1","SMARCD3"
"1741","SMARCC1","ARID2"
"1742","SMARCC2","BAZ1B"
"1743","SMARCC2","ARID2"
"1744","SMARCC2","ITSN1"
"1745","SMARCA2","ACTL6B"
"1746","SMARCA2","ACTL6A"
"1747","SMARCA2","ARID2"
"1748","SMARCA2","PRPF6"
"1749","SMARCA4","ACTL6A"
"1750","SMARCA4","ZMYND11"
"1751","SMARCA4","ARID2"
"1752","PHF10","SETDB1"
"1753","PHF10","UTP14A"
"1754","ACTL6B","NFYC"
"1755","ACTL6A","TRRAP"
"1756","SMARCD1","ATF5"
"1757","SMARCD1","FEZ1"
"1758","SMARCD1","LDOC1"
"1759","SMARCD2","EGR2"
"1760","SMARCD2","EGR3"
"1761","SMARCD3","EGR3"
"1762","SMARCD3","NR1H4"
"1763","SMARCD3","ZIC2"
"1764","SMARCE1","BAZ1B"
"1765","SMARCE1","NCOA2"
"1766","SMARCE1","ARID2"
"1767","ABL2","BTF3"
"1768","AATF","TSG101"
"1769","AATF","POLR2J"
"1770","AATF","BAX"
"1771","AATF","LDOC1"
"1772","ATF5","NPM1"
"1773","ATF5","SND1"
"1774","ATF5","JDP2"
"1775","ATF5","KAT7"
"1776","ATF5","SAFB2"
"1777","ATF5","HNRNPA2B1"
"1778","ATF5","CEP55"
"1779","ATF5","PFDN6"
"1780","ATF5","ENOPH1"
"1781","ATF5","ADK"
"1782","ATF5","ADRA1B"
"1783","ATF5","HNRNPU"
"1784","ATF5","LIG3"
"1785","ATF5","RUSC1"
"1786","ATF5","PHACTR3"
"1787","ATF5","RNF44"
"1788","ATF5","ONECUT2"
"1789","ATF5","LOX"
"1790","ATF5","FGF13"
"1791","ATF5","PCDH9"
"1792","ATF5","KLF13"
"1793","ATF5","KCNN2"
"1794","ATF5","UCK2"
"1795","ATF5","STAMBP"
"1796","ATF5","NUDT3"
"1797","ATF5","KRTCAP2"
"1798","ATF5","CIRBP-AS1"
"1799","ATF5","ACBD4"
"1800","ATF5","CDKL5"
"1801","ATF5","DNAJC7"
"1802","ATF5","COPA"
"1803","ATF5","TSPYL1"
"1804","ATF5","RAD51C"
"1805","ATF5","HHIP"
"1806","ATF5","FBXO4"
"1807","ATF5","CENPE"
"1808","ATF5","ZWILCH"
"1809","ATF5","PEX5"
"1810","ATF5","LPP"
"1811","ATF5","DNAJC9"
"1812","ATF5","KLHL12"
"1813","ATF5","ZNF746"
"1814","ATF5","ZNF711"
"1815","ATF5","TAPT1"
"1816","ATF5","TAF2"
"1817","ATF5","SLC5A7"
"1818","ATF5","RPS27"
"1819","ATF5","NEDD1"
"1820","ATF5","MCAM"
"1821","ATF5","IGF2BP2"
"1822","ATF5","GGNBP2"
"1823","BARD1","BARD1"
"1824","BDP1","POLR3F"
