"","V1","V2"
"1801","EGR1","CENPJ"
"1802","EGR1","CAMSAP1"
"1803","EGR1","C1orf35"
"1804","EGR1","C18orf21"
"1805","EGR1","ARHGEF11"
"1806","EGR1","ADAMTS13"
"1807","EGR2","MAZ"
"1808","EGR2","ARID4B"
"1809","EGR2","DDX20"
"1810","EGR2","MATR3"
"1811","EGR2","RBBP7"
"1812","EGR2","PGP"
"1813","EGR2","FAS"
"1814","EGR2","PTGS2"
"1815","EGR2","KIF2C"
"1816","EGR2","F3"
"1817","EGR2","SOCS2"
"1818","EGR2","AGAP3"
"1819","EGR2","ZSWIM6"
"1820","EGR2","TLCD1"
"1821","EGR2","THOC6"
"1822","EGR2","TDRKH"
"1823","EGR2","RNASEH2A"
"1824","EGR2","PRR14L"
"1825","EGR2","PABPC1"
"1826","EGR2","NDUFA4L2"
"1827","EGR2","MORC2"
"1828","EGR2","LRRC42"
"1829","EGR2","FAM83H"
"1830","EGR2","ANKH"
"1831","EGR2","BROX"
"1832","EGR2","SLC25A39"
"1833","EGR2","SORT1"
"1834","EGR2","XPR1"
"1835","EGR2","TRMT112"
"1836","EGR2","MTCH1"
"1837","EGR2","MID1"
"1838","EGR2","CSNK1G1"
"1839","EGR2","USP1"
"1840","EGR2","KCNN2"
"1841","EGR2","CKAP5"
"1842","EGR2","STAMBP"
"1843","EGR2","SPNS1"
"1844","EGR2","SFT2D2"
"1845","EGR2","PABPC4"
"1846","EGR2","EIF3B"
"1847","EGR2","PTPN3"
"1848","EGR2","LSM2"
"1849","EGR2","PPOX"
"1850","EGR2","UBE2Z"
"1851","EGR2","SF3B4"
"1852","EGR2","PRPF3"
"1853","EGR2","PRKAR2B"
"1854","EGR2","PAFAH1B3"
"1855","EGR2","NTN4"
"1856","EGR2","NKIRAS2"
"1857","EGR2","MRPL34"
"1858","EGR2","MASTL"
"1859","EGR2","ERGIC3"
"1860","EGR2","CYP39A1"
"1861","EGR2","COLEC12"
"1862","EGR2","CEP70"
"1863","EGR2","CDYL"
"1864","EGR2","CCDC124"
"1865","EGR2","C12orf75"
"1866","EGR2","AP1S1"
"1867","EGR2","AGAP1"
"1868","EGR3","MAZ"
"1869","EGR3","PURA"
"1870","EGR3","TAF5"
"1871","EGR3","ARID4B"
"1872","EGR3","EZH1"
"1873","EGR3","KDM5B"
"1874","EGR3","MATR3"
"1875","EGR3","MLLT6"
"1876","EGR3","NR2C2"
"1877","EGR3","RBBP7"
"1878","EGR3","CHKA"
"1879","EGR3","PGP"
"1880","EGR3","KIF2C"
"1881","EGR3","SOCS2"
"1882","EGR3","DCAF11"
"1883","EGR3","UBAP2L"
"1884","EGR3","RANBP1"
"1885","EGR3","AGAP3"
"1886","EGR3","ZSWIM6"
"1887","EGR3","USP39"
"1888","EGR3","TLCD1"
"1889","EGR3","THOC6"
"1890","EGR3","TDRKH"
"1891","EGR3","SNX27"
"1892","EGR3","RNASEH2A"
"1893","EGR3","PRR14L"
"1894","EGR3","PABPC1"
"1895","EGR3","NSF"
"1896","EGR3","NDUFA4L2"
"1897","EGR3","MORC2"
"1898","EGR3","LRRC42"
"1899","EGR3","HNRNPU"
"1900","EGR3","FAM83H"
"1901","EGR3","FAM20B"
"1902","EGR3","BROX"
"1903","EGR3","SORT1"
"1904","EGR3","PITPNM3"
"1905","EGR3","XPR1"
"1906","EGR3","MTCH1"
"1907","EGR3","MID1"
"1908","EGR3","CSNK1G1"
"1909","EGR3","KCNN2"
"1910","EGR3","HNRNPL"
"1911","EGR3","CKAP5"
"1912","EGR3","ZSWIM5"
"1913","EGR3","ZNF706"
"1914","EGR3","USP43"
"1915","EGR3","STAMBP"
"1916","EGR3","SPNS1"
"1917","EGR3","SNX30"
"1918","EGR3","SFT2D2"
"1919","EGR3","DNAJC14"
"1920","EGR3","CALM1"
"1921","EGR3","AHCTF1"
"1922","EGR3","PTPN3"
"1923","EGR3","LSM2"
"1924","EGR3","PPOX"
"1925","EGR3","UBE2Z"
"1926","EGR3","THOC2"
"1927","EGR3","SPINT2"
"1928","EGR3","SF3B4"
"1929","EGR3","PRPF3"
"1930","EGR3","PRKAR2B"
"1931","EGR3","PAFAH1B3"
"1932","EGR3","NTN4"
"1933","EGR3","NKIRAS2"
"1934","EGR3","MRPL34"
"1935","EGR3","MASTL"
"1936","EGR3","LYVE1"
"1937","EGR3","IFFO1"
"1938","EGR3","FSD1L"
"1939","EGR3","FREM2"
"1940","EGR3","FKBP1A"
"1941","EGR3","ERGIC3"
"1942","EGR3","CYP39A1"
"1943","EGR3","COLEC12"
"1944","EGR3","CEP70"
"1945","EGR3","CDYL"
"1946","EGR3","CCDC124"
"1947","EGR3","CAMSAP2"
"1948","EGR3","C12orf75"
"1949","EGR3","AP1S1"
"1950","EGR3","AGAP1"
"1951","ETV4","NR3C2"
"1952","ETV4","TCF3"
"1953","ETV4","TNF"
"1954","ETV4","MMP9"
"1955","ETV4","PTGS2"
"1956","ETV4","PCSK6"
"1957","ETV4","LOX"
"1958","ETV4","BCHE"
"1959","ETV4","OAS2"
"1960","ETV4","MMP12"
"1961","ETV4","MEP1B"
"1962","ETV4","GJB2"
"1963","ETV4","F9"
"1964","ETV4","CETP"
"1965","ETV4","APOH"
"1966","EZH2","SUZ12"
"1967","EZH2","ZMYND11"
"1968","EZH2","ADAMTS1"
"1969","EZH2","AXL"
"1970","EZH2","KPNB1"
"1971","EZH2","RPLP0"
"1972","FOSB","TAF4"
"1973","FOSB","ZFP36"
"1974","FOSB","BRD8"
"1975","FOSB","KAT7"
"1976","FOSB","RBBP7"
"1977","FOSB","TCEA2"
"1978","FOSB","SERPINE1"
"1979","FOSB","STK3"
"1980","FOSB","MMP9"
"1981","FOSB","MDC1"
"1982","FOSB","ASAP2"
"1983","FOSB","PCSK6"
"1984","FOSB","F3"
"1985","FOSB","TFPI2"
"1986","FOSB","EFTUD2"
"1987","FOSB","NUAK1"
"1988","FOSB","CSRNP1"
"1989","FOSB","CLIC1"
"1990","FOSB","ADRA1B"
"1991","FOSB","FAM83H"
"1992","FOSB","FAF1"
"1993","FOSB","STOML2"
"1994","FOSB","SEMA3F"
"1995","FOSB","S100A8"
"1996","FOSB","KCNN3"
"1997","FOSB","AQP1"
"1998","FOSB","MAP2"
"1999","FOSB","KCNMB2"
"2000","FOSB","ANK3"
"2001","FOSB","KIF14"
"2002","FOSB","KCNN2"
"2003","FOSB","TPD52L2"
"2004","FOSB","SRXN1"
"2005","FOSB","SRPK2"
"2006","FOSB","QSER1"
"2007","FOSB","PTH1R"
"2008","FOSB","PSMG3"
"2009","FOSB","PCDHGA4"
"2010","FOSB","FTL"
"2011","FOSB","DUS4L"
"2012","FOSB","C6orf62"
"2013","FOSB","ZNF532"
"2014","FOSB","TSPAN1"
"2015","FOSB","TPPP2"
"2016","FOSB","SPRR1A"
"2017","FOSB","SLC34A2"
"2018","FOSB","RPP40"
"2019","FOSB","PRSS53"
"2020","FOSB","PRKAR2A"
"2021","FOSB","MICAL2"
"2022","FOSB","GABARAPL1"
"2023","FOSB","CXCL14"
"2024","FOSB","CHST4"
"2025","FOSB","ANXA3"
"2026","FOSB","ANXA10"
"2027","FUBP1","PUF60"
"2028","HDAC4","HDAC4"
"2029","HDAC4","RUVBL2"
"2030","HDAC4","IL10"
"2031","HDGF","FAS"
"2032","HLTF","HERC2"
"2033","HLTF","EEF1G"
"2034","HMGA1","RNF4"
"2035","HMGA1","PTGS2"
"2036","HMGA1","IL1B"
"2037","HMGA1","SLC2A3"
"2038","HMGB2","TNF"
"2039","HMGB2","SET"
"2040","HSF2","KNTC1"
"2041","HSF2","NR2C2"
"2042","HSF2","SUCLG2"
"2043","HSF2","MDC1"
"2044","HSF2","HSPA4"
"2045","HSF2","HNRNPA1"
"2046","HSF2","PTGES3"
"2047","HSF2","KIN"
"2048","HSF2","ZMAT2"
"2049","HSF2","SNRNP40"
"2050","HSF2","CCT3"
"2051","HSF2","YEATS2"
"2052","HSF2","TRMT12"
"2053","HSF2","ST3GAL6"
"2054","HSF2","SMG8"
"2055","HSF2","NUTF2"
"2056","HSF2","NOSIP"
"2057","HSF2","NCAPD2"
"2058","HSF2","KRTAP13-1"
"2059","HSF2","GDI1"
"2060","HSF2","CCT4"
"2061","HSF2","BMPR1B"
"2062","HSF2","ATOH8"
"2063","HSF2","A2MP1"
"2064","HSF2","UBE2I"
"2065","HSF2","NCAPG"
"2066","ID2","ID2"
"2067","ILF2","ILF3"
"2068","ILF2","EEF1G"
"2069","ILF3","BIRC5"
"2070","ILF3","NDRG1"
"2071","ILF3","DHX9"
"2072","ILF3","XPO5"
"2073","JUNB","JUNB"
"2074","KHDRBS1","KHDRBS1"
"2075","KHDRBS1","HNRNPK"
"2076","MAML1","MAML1"
"2077","MAZ","TSG101"
"2078","MAZ","MMP9"
"2079","MAZ","CD4"
"2080","MCM2","MCM2"
"2081","MCM2","MCM10"
"2082","MCM2","SNF8"
"2083","MCM2","CPSF1"
"2084","MCM2","RPS4X"
"2085","NCOA6","NCOA6"
"2086","NFYA","NFYA"
"2087","NFYC","PA2G4"
"2088","NFYC","FAS"
"2089","NFYC","STARD7"
"2090","NFYC","AURKA"
"2091","NFYC","RRM2"
"2092","NFYC","TTK"
"2093","NFYC","UBE2S"
"2094","NFYC","KPNB1"
"2095","NFYC","HERC2"
"2096","NFYC","HBB"
"2097","NFYC","OGG1"
"2098","NFYC","DCAF11"
"2099","NFYC","USP21"
"2100","NFYC","SLC7A8"
"2101","NFYC","PRDM10"
"2102","NFYC","PRCP"
"2103","NFYC","PHF6"
"2104","NFYC","NUP37"
"2105","NFYC","COPZ1"
"2106","NFYC","CHP1"
"2107","NFYC","CENPF"
"2108","NFYC","CASP2"
"2109","NFYC","CAND1"
"2110","NFYC","ENOPH1"
"2111","NFYC","MSH6"
"2112","NFYC","PEAK1"
"2113","NFYC","NIF3L1"
"2114","NFYC","ZC2HC1C"
"2115","NFYC","SYT13"
"2116","NFYC","SLBP"
"2117","NFYC","RMST"
"2118","NFYC","RMI2"
"2119","NFYC","PSMD4"
"2120","NFYC","MUC6"
"2121","NFYC","MRPL49"
"2122","NFYC","LRRC4C"
"2123","NFYC","GOLPH3L"
"2124","NFYC","GGH"
"2125","NFYC","FLAD1"
"2126","NFYC","DEPDC1B"
"2127","NFYC","CDCA3"
"2128","NFYC","CCDC149"
"2129","NFYC","ANK3"
"2130","NPM1","TCERG1"
"2131","NPM1","XPO1"
"2132","NPM1","NCL"
"2133","NPM1","NOP2"
"2134","NR1H4","ABCB4"
"2135","NR1H4","SLCO1B3"
"2136","NR1I2","NR1I2"
"2137","NR1I2","IL10"
"2138","NR3C2","PIAS1"
"2139","NR3C2","TRIM24"
"2140","NR3C2","HSPA4"
"2141","NR3C2","PTGES3"
"2142","NR3C2","FXYD2"
"2143","NRF1","NQO1"
"2144","NRF1","IDE"
"2145","PLAG1","KPNA2"
"2146","POU2F1","POU2F1"
"2147","PTMA","KPNB1"
"2148","PTMA","IDO2"
"2149","PTMA","KPNA2"
"2150","PTMA","SET"
"2151","PTMA","VIPR1"
"2152","PTMA","NUTF2"
"2153","PTTG1","XRCC6"
"2154","PTTG1","RPS10"
"2155","PURA","FAS"
"2156","PURA","CDK5"
"2157","RFX5","RFXANK"
"2158","SATB2","PIAS1"
"2159","SND1","TCF3"
"2160","TAF4","TAF2"
"2161","TAF5","CPSF1"
"2162","TAF5","TAF2"
"2163","TCF3","TCF3"
"2164","TCF3","EZH1"
"2165","TCF3","MLLT6"
"2166","TCF3","ADSL"
"2167","TCF3","TMPO"
"2168","TCF3","NTF3"
"2169","TCF3","CD4"
"2170","TCF3","EXO1"
"2171","TCF3","AQP3"
"2172","TCF3","AGAP3"
"2173","TCF3","NSF"
"2174","TCF3","FAM83H"
"2175","TCF3","ARL6IP6"
"2176","TCF3","PPFIBP2"
"2177","TCF3","IK"
"2178","TCF3","YARS2"
"2179","TCF3","TRIM71"
"2180","TCF3","TNFAIP2"
"2181","TCF3","TMEM106C"
"2182","TCF3","SVEP1"
"2183","TCF3","STK39"
"2184","TCF3","SPP2"
"2185","TCF3","SORT1"
"2186","TCF3","RUSC1"
"2187","TCF3","PYGO2"
"2188","TCF3","PSMB4"
"2189","TCF3","POLR1D"
"2190","TCF3","PHACTR3"
"2191","TCF3","NUP93"
"2192","TCF3","NUDT1"
"2193","TCF3","IQSEC1"
"2194","TCF3","GAS5"
"2195","TCF3","EXOC3L1"
"2196","TCF3","DDX56"
"2197","TCF3","ANGPTL6"
"2198","TCF3","ACD"
"2199","TCF3","CALM1"
"2200","TRIM16","SETDB1"
"2201","TRIM28","TRIM28"
"2202","TRIM28","SETDB1"
"2203","TSG101","TTF2"
"2204","TSG101","SNF8"
"2205","TSG101","CEP55"
"2206","TSG101","PPFIBP2"
"2207","TSG101","SCAMP3"
"2208","TSG101","VPS37C"
"2209","TTF2","MATR3"
"2210","TTF2","HNRNPA2B1"
"2211","TTF2","HNRNPA1"
"2212","TTF2","KIF4A"
"2213","TTF2","TACC3"
"2214","UHRF1","TOP2A"
"2215","YBX1","YBX1"
"2216","ZIC2","POLR3F"
"2217","ZIC2","SSRP1"
"2218","ZIC2","ADAMTS1"
"2219","ZIC2","SLC13A4"
"2220","ZIC2","THOC6"
"2221","ZIC2","NDUFA4L2"
"2222","ZIC2","KDM6A"
"2223","ZIC2","ZNF189"
"2224","ZIC2","UBE2A"
"2225","ZIC2","TPD52L1"
"2226","ZIC2","PPFIBP2"
"2227","ZIC2","LRG1"
"2228","ZIC2","HPX"
"2229","ZIC2","ENSA"
"2230","ZIC2","DHX30"
"2231","ZIC2","COL4A4"
"2232","ZIC2","BUB3"
"2233","ZNF143","BUB1B"
"2234","BHLHE40","BHLHE40"
"2235","AIRE","AIRE"
"2236","ALYREF","ALYREF"
"2237","ANKZF1","AURKB"
"2238","ANKZF1","CA2"
"2239","ARID4B","SAP130"
"2240","BRD8","TRRAP"
"2241","CBX3","CBX3"
"2242","CITED2","LHX2"
"2243","CNOT3","CAND1"
"2244","CNOT3","CNOT1"
"2245","CNOT4","CNOT1"
"2246","CNOT4","UBE2D2"
"2247","CNOT6","CNOT6"
"2248","COIL","COIL"
"2249","CTNNBL1","STAMBP"
"2250","DDB2","CUL4A"
"2251","DDB2","CUL4B"
"2252","DDX20","DHX9"
"2253","DDX20","SNRPD2"
"2254","DDX20","SNRPF"
"2255","DDX20","GEMIN5"
"2256","DDX20","SNRPE"
"2257","DEK","DEK"
"2258","DNAJC2","HSPA14"
"2259","DTX1","DTX1"
"2260","EP400","TRRAP"
"2261","ERCC3","GTF2H4"
"2262","ERCC3","MNAT1"
"2263","EZH1","ZMYND11"
"2264","FOXP1","FOXP1"
"2265","FUS","FUS"
"2266","FXR1","FXR1"
"2267","GTF2IRD1","EXOSC4"
"2268","HAX1","ABCB4"
"2269","HAX1","EIF3F"
"2270","HNRNPK","HNRNPK"
"2271","HTATSF1","HTATSF1"
"2272","HTATSF1","SNRPB2"
"2273","JDP2","SNW1"
"2274","KAT7","CEP70"
"2275","KAT7","SNAPIN"
"2276","KAT7","RPS10"
"2277","KNTC1","ZWILCH"
"2278","MCM3","SUPT16H"
"2279","MCM3","MCM10"
"2280","MCM3","MCM3AP"
"2281","MCM4","MCM4"
"2282","MCM6","MCM6"
"2283","MCM7","MCM7"
"2284","MED12","MED12"
"2285","MLLT6","UBQLN4"
"2286","NONO","NONO"
"2287","NR2C2","NR2C2AP"
"2288","PAPOLA","SNRPA"
"2289","PAPOLA","CPSF3"
"2290","PBRM1","PBRM1"
"2291","PBXIP1","UBQLN4"
"2292","PBXIP1","TSNAX"
"2293","PDCD11","S100A8"
"2294","PIAS1","PIAS1"
"2295","POLR2G","POLR2G"
"2296","POLR2H","POLR2H"
"2297","PQBP1","WBP11"
"2298","PQBP1","TXNL4A"
"2299","RAD51","RAD51"
"2300","RAD51","RAD54B"
"2301","RAD54B","RAD54B"
"2302","RAD54B","PSMA1"
"2303","RAD54B","GORASP2"
"2304","RBBP7","SUV39H1"
"2305","RBBP7","DHX30"
"2306","RFC1","RFC1"
"2307","RFC1","RFC3"
"2308","RNPS1","SART3"
"2309","RNPS1","UBQLN4"
"2310","RUVBL2","NDRG1"
"2311","RUVBL2","DPCD"
"2312","RUVBL2","EXOSC10"
"2313","SNRPB","SNRPB"
"2314","SNRPB","DHX9"
"2315","SNRPD1","SNRPD2"
"2316","SNRPD1","GEMIN5"
"2317","SNW1","PABPN1"
"2318","SSB","SSB"
"2319","SSRP1","DHX9"
"2320","SSRP1","EXOSC10"
"2321","SSRP1","NEK9"
"2322","SUPT16H","NEK9"
"2323","TAF12","CPSF1"
"2324","TAF12","TAF2"
"2325","TAF1A","TAF1A"
"2326","TAF6","TAF6"
"2327","TARDBP","SETDB1"
"2328","TARDBP","EXOSC10"
"2329","TARDBP","NSFL1C"
"2330","TCEA2","RPA1"
"2331","TCEA2","CENPT"
"2332","TCERG1","SETDB1"
"2333","TCERG1","SF3B2"
"2334","TCERG1","SF3B4"
"2335","TCERG1","SF3A3"
"2336","TCERG1","HNRNPM"
"2337","TCFL5","TOPBP1"
"2338","TIMELESS","TIPIN"
"2339","TRIM24","TRIM24"
"2340","TRIM32","TRIM32"
"2341","TRIP13","TRIP13"
"2342","UBTF","UBTF"
"2343","URI1","URI1"
"2344","WBP11","C5orf22"
"2345","WBP11","MCRS1"
"2346","XRCC6","ACD"
"2347","XRCC6","RPLP1"
"2348","XRCC6","CCT3"
"2349","XRCC6","PAFAH1B3"
"2350","XRCC6","CDCA5"
"2351","ZBTB33","ZBTB33"
"2352","ZFP64","SETDB1"
"2353","ZHX1","ZHX1"
"2354","ZHX1","NACA"
"2355","ZMYND11","BMPR1A"
"2356","ZNF581","HNRNPC"
"2357","ZNF7","RPL7"
