"","GSM155919-00","GSM155926-00","GSM155927-00","GSM155928-00","GSM155947-00","GSM155948-00","GSM155961-00","GSM155964-00","GSM155988-00","GSM155989-00","GSM155920-01","GSM155921-01","GSM155922-01","GSM155923-01","GSM155931-01","GSM155965-01","GSM155966-01","GSM155967-01","GSM155968-01","GSM155969-01","GSM155924-02","GSM155925-02","GSM155971-02","GSM155972-02","GSM155973-02","GSM155974-02","GSM155976-02","GSM155978-02","GSM155979-02","GSM155980-02","GSM155929-03","GSM155930-03","GSM155970-03","GSM155975-03","GSM155977-03","GSM155981-03","GSM155982-03","GSM155932-04","GSM155933-04","GSM155934-04","GSM155935-04","GSM155983-04","GSM155987-04","GSM155991-04","GSM155993-04","GSM155937-05","GSM155939-05","GSM155945-05","GSM155946-05","GSM155955-05","GSM155958-05","GSM155959-05","GSM155960-05","GSM155986-05","GSM155992-05","GSM155938-06","GSM155940-06","GSM155941-06","GSM155942-06","GSM155963-06","GSM155985-06","GSM155990-06","GSM155936-07","GSM155943-07","GSM155944-07","GSM155949-07","GSM155950-07","GSM155953-07","GSM155954-07","GSM155956-07","GSM155957-07","GSM155962-07"
"PIK3R2",7.70605343774334,7.29488023407342,7.556358503259,7.71138635543618,7.16938029654135,7.44502113994677,6.96752444632943,7.36400724936631,8.01211575750789,7.87687008754622,7.4922527803033,7.01231759290333,7.38775501357163,7.28804725193254,7.32342167817131,7.12459195920047,7.42230204597718,7.96334424106524,7.34267299023602,7.51585181890965,7.20296366312304,6.87743919993356,6.78761924873492,7.309215902988,7.29300559328453,7.6833699605276,7.39710817386022,7.53210334137147,7.14150292309604,7.56368403520802,7.25942411065764,7.42193181924247,7.35958146327619,7.67311342453341,7.27208395224415,7.21869982722808,7.29204482102628,7.54261028871374,7.50893766790391,7.82816475821958,7.68091642603573,9.57102289399766,7.94691393756052,8.20719753828056,8.25531077558777,7.51405015015682,7.17155923603359,7.54701132542182,7.13021684499792,6.77473980956927,7.58531463582631,7.81362574852102,8.37494461615748,8.54277960762813,9.10019389801008,7.69264996939332,7.67601037502233,7.75054529727276,7.26346181648798,7.97340576578076,7.14698494389053,9.20889979107234,8.21187627623566,9.18683491828296,7.53196638291192,7.74032628982563,7.32894515880073,7.76500739747411,8.78848190389619,7.03119796633625,9.22622960853019,7.99487074200491
"PIK3R3",5.44915638770378,5.80330998962264,5.60415310014572,5.95414145656754,6.56400213467558,5.93858898768405,5.62274643977619,5.77045466946013,5.66609038354761,5.97285047453745,6.96434691331079,6.56112218751654,6.82009774019753,6.85084770430864,6.72156947615209,7.24196013368034,6.65592915371273,6.81142591149631,6.54797680972918,6.93421955920158,6.36568378802653,5.33530869627726,5.32808819158963,6.77402463246956,6.21942632116375,6.43014549242233,5.81997754900008,6.44907633190408,6.6364697144469,6.73231309680943,7.00563551279146,6.08487796177726,6.37924757090872,6.44485949140272,6.06300995870174,6.60769366980708,6.41606080693552,6.41377447316391,6.17496396297921,7.04795257372649,7.0464908302784,6.59603337771923,6.60769581176548,7.65329505071967,6.70764373439143,6.31088665462306,6.91524550062315,6.54014697874699,7.85028931625209,6.62690135225519,5.87446191354096,6.5425267288273,5.80832337065831,7.54382121067246,7.31202092916931,6.51476982219863,7.38811084959324,6.92699803344275,6.64205828674403,4.98325885824655,7.05702851178007,6.29623429566594,5.31039307253971,6.26232692354813,7.00206134810408,7.30404548391093,6.94121838545454,6.30140351331377,4.9721875902703,7.03991551593546,5.67072178644281,6.45161151634283
"PIP4K2B",7.59534449465173,7.37850276088033,7.1049612331066,7.50242764725785,7.14162135285255,7.40854319207522,6.61862916821385,7.02695288916318,7.21319541994468,6.90086852447016,7.20280001023959,6.70281941935857,7.29755930457144,7.19783910461049,7.48877155098159,6.92967453350235,6.89347513890216,7.48307205635302,7.41067991134705,7.43768526981599,6.93516111701958,6.48894636665745,6.85995444002981,7.27145405425503,6.36303694725692,6.86816391016072,6.70544509604749,7.16594364700372,6.62746124052979,7.25020939480759,6.6979164737261,6.8705399713105,6.8504699051426,6.8583347025811,6.96837668216594,6.35917392096059,6.83488821608125,7.08032436528622,7.11644226991304,7.45213638102781,7.30356093858739,7.84000539667175,7.42009535138122,7.69935629598202,8.13048408587871,7.16070107470596,7.29165257753753,7.15266341684688,7.02303500371214,7.18306493937209,7.26730017014941,7.5809091838694,8.16248020606962,8.04268273086793,8.48531973361228,7.42753784205559,7.06106327482804,7.58474770021173,7.61742862814368,7.66581123206949,7.22520064133799,8.52455852937553,7.58104278489393,7.19477370140866,7.95228034598756,7.43639561556834,7.3039492240306,7.41604968280739,8.51216481958848,7.55539788624556,8.29093389260501,7.67209668550436
"PIP4P2",4.47654292284526,4.35558199486659,4.53924067761811,4.17621164846662,5.29545092961662,4.34484013535001,5.6246994886116,4.06051091473904,4.9836995509776,5.30746869850956,5.65331953662419,5.81841033579025,5.97871042309484,5.53256911647456,6.07893326128442,6.05363205865302,6.0540687410281,5.36245931037303,5.20968106790223,5.64563117763049,5.5545466299891,6.16859366086217,5.56594928404758,6.02935111187204,5.87966096315037,5.78920488434735,5.98958483989246,6.08974246256799,6.02572505733512,5.69939019520603,5.46430829656675,6.16523590573557,5.58170950075226,5.92479648733494,5.12401409882417,5.95082526905457,5.5375755907335,4.99280063539094,6.04399940748536,5.09259058626711,5.19621434862576,6.15448569732297,5.29335808458654,6.18979318523667,5.60918951769571,5.83227673432837,5.41094525799233,4.53333359260897,4.85404410570971,5.10206182114682,4.7731542538733,4.79705312307487,4.85106882916904,4.76155052115024,5.13849291026873,5.57283831534344,5.58452588168575,5.75283909398302,5.05697518341679,6.18527671385591,4.79047349734616,4.13921787947094,5.59584008120999,6.06090856587128,4.4512464582035,5.81687014180965,5.88239419195402,7.31193814232705,4.88675364807586,6.14656516737713,5.46545385718476,5.72362028947806
"PIPOX",11.6150640028273,11.4574594570623,11.7672075844807,11.8454997400916,11.3477898813695,11.657997900084,10.5110451612262,11.4266142810393,10.3604801876304,10.696577749434,11.3224658625001,10.7339771589276,10.7689342995243,11.3176720061389,10.6624138359628,10.9791834651521,11.2231408927486,11.3932351819471,11.4309994272312,10.9734106725208,11.6642743211621,11.364744209888,11.0288718582815,11.3333329790963,11.3961094488361,11.2759086934101,10.7740520013731,11.56946623764,11.4917053432213,11.3327774023301,11.2497361923105,11.6015631818511,11.4603086945045,11.3011019143402,11.2553511059314,11.4830275187326,11.3559735764328,11.153345815564,11.4197366371728,11.0840562903468,11.3403468117019,11.2032134206103,10.8545026615147,10.6294298225191,10.995455930914,10.7195394551545,11.0182337388483,10.3619776080045,10.8650020867894,10.8800867190015,10.8455565750125,11.4614057539535,11.2610491384037,9.24406180396294,11.0169842450223,11.1058775890832,10.8238185196102,10.3231964022,10.1519466070165,11.5413684644014,9.71757488780431,9.65601253405213,9.49565025762143,9.77015932364233,10.3316776723791,11.3225860460537,8.55097520225181,8.88065531288699,9.00432590431029,8.20377396974979,9.97698143161741,10.1502563769028
"PITPNM3",4.51238580729786,4.59915060201827,4.49936261336748,4.59389294810966,4.0287796106296,3.94614909627163,3.71899927057215,4.21326251057518,3.49920632577985,3.51979017270226,4.09869776827831,3.53309740034834,3.72800207929022,3.80084707660566,3.89845652476743,3.62292935331551,3.73096587173055,3.93014610114518,4.10299634414606,3.75972479176528,3.61196776829305,3.70286486812652,3.505389272935,4.03999520083224,3.40749877765372,3.38194013992507,3.54789482334129,3.75241291272845,3.51530282702891,3.51979017270226,3.78800017582029,3.73665423357349,3.58865368689947,3.41068663312249,3.71181971273966,3.56502384772039,3.40579513885692,3.88348624114144,3.79394868578275,3.51291029493192,3.51439680935972,3.59589012844988,3.43266334251206,3.41280487264255,3.67466466428695,3.30991958895674,3.247861092184,3.3006472770496,3.20163185623646,3.41182722304556,3.35242932122067,3.37756207129509,3.51317339417032,3.39259254733177,3.42370543507553,3.51585669608546,3.37344928063343,3.38675557253434,3.28502312703173,3.47103440517206,3.46009044737742,3.22008743046779,3.47839037484201,3.33987665662667,3.50979457447524,3.31393168981243,3.27465693558081,3.51659407231924,3.35347386002311,3.22203070673924,3.12720793739286,3.30454828380158
"PIWIL4",4.23324564032398,4.1339860208499,4.43452796912247,4.25446105090273,4.58873309011802,4.55891721695084,4.01029005260253,4.15927062337518,3.90528185933354,4.16343096387596,4.78211229520514,4.84515071677553,5.31621579854243,5.13149268947068,5.12283619915234,5.0714856924244,5.01594759679284,4.38901983021509,4.0153801000447,5.02696013613118,4.35721584343417,4.40142482312675,4.64234206873266,5.06552699381361,4.57399806316711,4.67159982674654,5.076410590324,4.47307142630345,4.38546650147571,4.15761997863995,4.33532943847521,4.72055934727465,4.11864274579638,4.60185075675796,4.67919809785776,4.48108299725789,4.56454645252848,4.04521528018605,4.15966219473136,4.10612581558078,4.75913574790447,4.36074313295528,4.34007680304404,4.14864690646804,4.68913490836957,3.81512511221476,4.54001298170314,4.17888522948349,4.38941495867646,4.55937074768438,3.78343515157078,5.30934339498177,4.24750866668938,4.17927984434436,4.66245405187429,4.54513061081576,4.22487406877272,4.04170141742758,4.19777331486459,4.08466513850738,3.99954834436467,4.08904001724028,3.99235675943596,4.0990296182518,4.14644937304693,4.36396579092598,4.31603273869302,4.14880217686197,4.16070602065295,3.92258766909648,3.55684624281723,3.82900982534527
"PKM",7.01908294717186,6.62221008163891,5.99622574286037,6.39882452235597,6.30651822642411,6.31050286178005,6.3214783607359,6.7003763268031,7.32963966249043,7.04718829595912,7.08488634688359,7.81508217575322,7.58552965383448,7.70328027535577,7.99403085345779,7.83115632000052,7.06759919474674,7.30240727722734,7.1828285102475,7.71152379258593,6.61672079292545,6.50086592202076,7.11045328917604,7.20210739477492,6.90711137372843,7.08545746475443,7.24120062939134,6.86443334969405,6.94287648304436,7.33441509705241,6.36614530529946,6.0681971006008,6.73503819650482,7.03563848866421,7.32234975305518,6.90866389682952,7.18539793692016,6.93351824726751,6.66253172402836,7.26024511047202,6.42184385728337,6.86960603166402,5.80999919754596,6.99953416501584,7.24201171785056,6.95733579244783,7.28213124190577,5.95704159618359,8.06887110824461,5.88489269741184,7.13932142439281,6.91652679903099,6.75840179392812,6.79800466927303,8.29287674887086,7.27039018220701,7.54721274336416,7.61227190098401,7.42859681521248,7.13932142439281,6.32701780597215,6.59435440714035,10.0993207668547,7.95652092163193,7.10476189920848,7.45641541130836,8.69560607941691,8.50327271045999,8.09951728537493,8.59731393397445,8.61951164923022,7.30025773961734
"PKN1",6.3406366405997,5.95668177629698,5.75637106238268,6.07178833474764,5.91717948199632,6.12559117126285,5.923944425083,6.25282605226523,6.53689145296235,6.11277757276407,6.31652762347465,5.76196996270775,6.12445215930064,6.16309953635072,6.31050965546902,6.23224663038736,5.649359849819,5.8126000486612,6.04593988856863,6.13942028938589,5.78151279900468,5.37431533422425,6.12834935632265,6.08180863270264,5.79105785252333,5.97984746966393,6.0058218347167,5.99833157224504,5.75894146927877,6.27112520329005,5.28290595320815,5.63766058867489,5.81768732432899,5.96841839958396,6.07084281230001,5.88716198674324,6.04997453373726,5.44341367611881,5.75625743339977,6.27346978452907,5.97141226760138,6.7889972492244,6.53036526305483,6.93138026872798,6.99090314830054,7.00278737699527,6.96557905404945,6.5607114173288,6.45024922249219,6.04171460869086,6.87831655558463,6.33503622798842,7.68401493257014,6.06593819550421,7.22759533231138,6.34640345343411,6.13115529150086,6.2202516421253,5.94702635017558,7.26593724390311,6.27170633050729,7.02718846734379,6.58502774298827,6.56136878216302,6.90776746253351,6.40174762732211,6.61873810874359,6.71327183322906,6.48787544235241,6.52687613902512,6.47733893085812,6.46085413952199
"PLAAT3",9.62233927830182,9.13026451642651,9.55055277872386,9.39140767279379,8.83555335605085,9.08565872658202,9.74074787319122,9.0713152733315,10.3482164046342,10.1002298117028,8.84029581856595,8.40050253398994,9.31334607836513,8.91000542788421,8.92448405046837,9.1340254894768,9.01680893855465,9.10010431464815,9.31713405257243,9.3175345971887,9.09022419786083,9.06565276726952,9.14890965359502,8.93329826166065,9.70730582052127,9.27402289324691,9.04597289291177,8.33546456735819,8.68057354120778,8.99738950454345,8.38034474463816,9.11868244481471,9.58226564361742,9.27652526485282,9.60992080222198,8.73196678588472,9.42204555120358,9.69090843608179,8.81837423120879,9.23632831925529,8.46359098699677,7.7036374035532,7.90804631319222,8.4909612753989,8.39711242709209,8.55888108766667,8.27173160577775,7.85373379948903,9.0479174129694,8.13754987838121,8.67766396450304,7.3934705187791,8.01215772154545,8.81571758853154,8.50064036390892,8.74623065159123,9.30043702262965,5.99378072175886,8.52625414766861,9.06521212435323,7.86476884394022,7.79043392933984,8.66594426246931,9.00240235389309,8.23386344460717,9.09699145224764,7.96257329530052,8.48238046248014,7.75286584594589,8.20651823787619,7.55905539787259,7.00772651715861
"PLAC8",8.72027159238225,8.03325486063612,7.1498342763797,8.16752642496709,9.677797493453,8.0926257638469,8.160228754816,8.29213246343694,8.24887182654777,8.61977074210183,9.38516865336827,9.2229039535015,9.55990859182931,9.23694904091477,8.79936310516788,8.88728223930258,9.44597629804475,8.52934990983946,9.42439979642744,8.160228754816,9.08946583422879,8.52981130522436,9.55350700820396,7.7490848642026,8.88077540435286,8.74643098054241,9.60644999513754,8.65512828670001,9.11491967122097,8.31872609668242,7.94529897684707,8.60573098599177,8.91892178514355,8.74561458036049,8.70474724922381,9.13370836065007,8.88392225289907,8.36677404743806,8.06491224943915,5.68365857846101,6.9039850374605,5.08934631942602,5.23313510057917,5.94336761787913,6.65570775367797,5.41093405523223,8.71698156296802,4.49817202607839,8.55385808641766,5.3461045780724,4.4085315175259,5.03300636003085,4.6540365185248,5.75529776280801,5.48349452546765,7.44496679687526,4.68955103061409,8.08053537577116,4.34345332133349,4.62276645246237,5.75438382368898,4.44123200929762,9.64595764039473,6.22126411658368,5.94460474964753,6.66777046353352,6.70545052840763,5.83107434566033,5.02525641471005,9.98552704233601,6.27754645136447,5.66703346548691
"PLAG1",3.36986745069077,3.30422624988192,3.50872581315247,3.16653627598447,3.85829735474935,3.65966879170715,3.63429122134441,3.53561017539037,3.37111297716056,3.63382503048346,4.00668925522583,3.33774001657011,4.30475843731243,3.61039501071955,4.38129410135423,3.40886698345893,3.70094388831106,3.55115082903433,3.69240631648715,4.02900311752861,3.65709085679218,3.02647331564232,3.61424547616048,3.39938184361201,3.6459305361878,3.49303133838668,3.49211091124221,3.27093210111082,3.15093742418404,3.45690551777778,3.56232113581477,3.11085803016672,3.22410868321772,3.39772418307036,3.37752745537283,3.3252488264934,3.07641242434741,3.57135613751998,3.93896635670579,3.31221069726274,4.72666616251387,4.47677738282836,4.92107308421158,3.88917548248286,3.58361025892182,4.02096825298968,3.54041508022785,4.35382600555393,4.00231547484768,7.26405733035182,3.2656317626419,5.39419072640161,5.85555185178536,6.10466907629061,3.31010156627319,5.28244788530492,4.77417675372533,5.79525225909162,5.49588193727375,5.33704194330898,6.00992701457224,6.38400406935563,6.07966790345942,5.9559660875195,3.47657597234421,4.01711021593324,5.06418063217154,6.28271346641145,6.60718880390777,6.20859872651712,4.50964600597006,6.48085529443173
"PLCB1",6.95145214892183,6.49069195242043,6.18805786613875,5.93977220796493,7.11995477894771,5.94216969134721,7.05417048340723,5.40527457326597,6.87921988730666,6.6465173310259,5.96873159377977,6.03585475009012,6.60590503580599,6.36024126100184,6.53091529257969,6.98691371402584,6.79360400063463,5.61204429202756,5.19369519770298,6.87190575119926,5.40958292805453,5.27555441914649,8.20274196600694,7.72042006221466,6.36743092493424,6.3627220192389,7.58647689827656,5.79335843094917,6.11081791626119,5.9838877731671,5.57926482537072,5.4399694184667,5.00550415571852,6.47947072671541,5.21069532210679,6.03282078159559,6.65833360983302,5.41036672474794,6.46765484535032,8.86241346472862,5.5588429361147,8.42793098574132,6.85538335940056,8.56796111113769,5.82871643780025,5.90732930120901,6.40362032318397,6.35274582221839,7.81517531516073,8.32718308300846,5.38306663068271,8.26015010184736,8.38815019391096,9.55846118030727,8.32352277888003,7.17757995428635,8.4733895024825,7.9180508376223,9.11371533376632,8.71800866616405,9.10898475428697,8.76676532664131,9.8960896639439,9.53100565681967,6.30881210342478,8.0075946851287,8.1872078626246,10.4126942434895,9.93834736138487,9.79489576103004,9.49389912742475,8.99607421366474
"PLCB2",7.06131988914146,7.13512376545216,7.42390342391703,7.25497907151762,6.97885378877979,6.98323733809991,6.89180075959195,7.08135666633877,7.06405816668101,7.29048765460371,7.13604297879357,7.12051226704371,6.71741935683042,7.0952084433218,7.12492289726963,6.82137262136067,6.9853772070342,7.31516973233092,7.27749763454414,6.83905567916864,6.97111825801045,6.82357761561695,6.49313202767059,6.95360775430469,7.02004502271656,7.01986170078019,7.01766563997489,7.23338529895502,6.96543077998534,6.85662058055531,7.10234602766382,7.02421464457345,7.03362683167802,6.97905213897424,7.22744776790572,7.04075698368898,7.25736635905837,7.08970739122793,7.46970750214251,7.2425641737265,6.82905728953436,7.234407175323,7.00923708175881,6.8117120263942,6.96002924283188,6.61947277361133,6.73938621473505,6.85470074646604,6.94146864212154,6.72743394809556,6.87130788854841,6.8584058597205,6.41354370628493,6.72656407031186,6.98436385866694,6.77780516604354,6.70618277626515,6.86342121486581,6.73373014701238,6.40099680817549,6.85141450328207,6.99465843284749,6.91461474465534,7.06569548075768,6.59852910957099,6.78727908874843,6.55620081512702,6.8187887377318,6.63818464553032,6.75850182970726,6.30723115317005,6.74386740859335
"PLCD3",7.16243836364625,7.1592067271049,6.94731446299579,7.05154300412872,6.78433832924699,7.13932142439281,6.99239440244495,7.19540942627457,6.92683994399505,7.0992864922145,6.90744247188063,6.87471143146185,6.60192581440951,7.02929234100268,6.869739209773,7.04971368416436,7.00718125221044,7.2089932855522,7.15209074630394,6.92683994399505,6.91471657504962,7.19151725659943,7.00463682537981,6.88307488976647,7.06119705056754,7.1461819112164,6.85183841418491,7.13719265008449,7.06801797902515,6.93310572319871,7.17303609275145,7.21882282226284,7.129970294457,7.18838110623676,7.3841215163436,7.0081394624697,7.08363633167525,7.05836192419943,6.73841446435785,6.69103585048329,6.69370078335817,6.86401929777363,6.79341292815427,6.77464661149466,6.92075114097032,6.78386118952725,6.73841446435785,6.71489692872467,6.3549639797788,6.44071792029652,6.32794003396183,6.81529456636497,6.66548862136026,6.56570202210665,6.68338280328554,6.81375554285711,6.75102054589644,6.8555102159512,6.98390506190594,6.93533235956176,6.73097733471182,6.60329391437358,6.49202412927497,6.9280459138114,7.02981002935976,6.76688345734718,6.62058413592119,6.92683994399505,6.68223876698288,6.78153507708269,6.70781615239156,6.77405206301563
"PLCG1",6.65360555757587,6.49749164807607,6.64915801278586,6.83034513771525,6.53935882695568,6.79233876608089,6.49381073588156,6.54153217090619,6.8022479446923,6.79426545722439,6.77100779720301,6.74974303130553,7.16968581024378,6.88660137959918,7.38049494781476,6.42168227620342,6.80916956330117,7.04296928733818,6.41027718517192,6.72361674250098,6.48444248225974,6.90153801672205,7.02416087701662,6.59546735881036,6.27947417238614,6.47756145968639,6.74507678784763,6.73628952016629,6.63446660700969,6.82350959022399,6.83190982935259,6.67842556507404,6.52335986460092,6.44754462663053,6.77909581641581,6.64411562338979,6.91866724863743,6.33836769387505,6.77148226199071,7.04952066580882,6.91381773116959,7.27566834086553,6.67014927618604,7.02898840739784,7.03549823964171,6.98096151838744,7.47532792145372,7.0199108183142,7.33155463455559,6.51388912040537,7.51144123537032,7.08709062702858,6.95935515888816,7.47856385461984,7.40753360090712,6.88660137959918,6.86625165948638,6.71720561778283,6.89194229440031,6.853549160892,7.45530691580744,7.9237102864164,7.73677734830441,7.15853598932758,7.06844507858454,6.93644838298249,7.11880713170177,6.87239592878133,8.54109307126443,7.00660295100495,7.2763578628287,7.06949855935042
"PLCG2",8.22788889857337,8.19181095325455,8.30968274272719,8.19716313146687,7.94183077093147,8.07641049925416,5.98352370699651,8.45419286771012,6.98109978650603,6.84590185870348,8.35500659344933,7.58330880614765,8.42140527728902,8.27554821972953,8.50136729391366,7.95314886681268,8.34135241788478,8.16535473847126,8.06667229336251,8.60868103897989,8.34490549089787,7.0997650031169,8.10112568308473,8.33810142243145,8.66788840064108,8.09821227448468,8.41496197441247,7.72135962111932,7.7937350165577,7.94140548731007,7.27180560523911,8.31519373153286,8.15534728740566,8.08462869333597,7.81229354023374,7.77028089623656,8.38718333886863,7.60482705013703,7.94178352338624,6.70243899897083,9.1921324388898,8.26039535643505,8.89268642122569,8.18675637536376,8.65088656665195,8.19287239031428,7.22246599413436,7.15515954696101,8.47277419040826,8.11164399107425,7.69079052079094,7.9761289925839,9.19200626967003,6.97959512531331,6.99803020655672,7.98933201065364,7.6296769138417,7.12053121825276,6.66618513404698,7.86396712920962,8.13858094070494,7.43644050473561,6.45412994891605,7.54216349101536,6.66400973579502,7.88317106656917,8.08561616398135,6.46758379818447,6.67587548052133,7.4936573455321,6.60563474989321,6.37052964826791
"PLG",13.3919297085671,13.12010136462,13.3312963845934,13.2028521583008,12.2114463104583,13.2433653602659,12.0525509999143,13.0609800728062,12.4814856021159,12.8020525802353,13.0695802569565,12.8896056773807,13.1363018764102,13.1636603102901,12.6043535031123,13.0677664699765,13.0597761868667,13.0825793094597,13.250357244817,13.1339487930732,13.2493488260942,13.3186912041225,13.1502881067328,13.1536183847452,13.2524208710023,13.1304604263063,13.1552648002614,13.1280106360731,13.0913471296252,12.9146915477052,13.0131531085743,13.2265754282278,13.2085702824756,13.1079451881434,13.2097547579613,13.0857400647646,13.1553892334407,12.7180611807527,13.0948731620956,12.0830031126048,13.4463203466574,11.2990600306022,12.2349619734303,12.4094985554225,12.2987910055859,11.7104705925519,12.6948097435015,12.3546858156802,11.2842034968006,12.5901575916559,12.6174117537277,12.696527235318,12.4642174560461,11.3215038098692,11.9896222403221,12.8064629026745,12.301117514979,12.3034729753503,12.2538185502631,12.3250567142846,12.0927827067677,11.838113735218,11.5051980532196,12.3092204029135,11.9000711831219,12.8190599902438,10.6504740027442,11.2259454659363,12.249442633945,11.7524949195279,11.3381422766629,12.2428340893973
"PLIN5",8.58061520717209,8.22090638661392,8.44042467217801,8.41511258969766,8.70924219129466,8.76508767436651,8.21200602483018,8.37057135770502,7.41691763100989,8.45092547703419,8.13879405513032,7.32360698757386,7.77253783120918,8.084300071415,7.55816178637756,7.88656252338564,8.12114279130561,8.08698998073514,8.77460577954688,7.8607868779642,8.08698998073514,7.94182062081551,8.44812402595218,8.051993373556,8.21118794901553,8.12845660454277,8.00832246868938,7.6842360476123,7.86133517201375,8.33422276672526,7.61361749256252,8.18534186688144,8.75452166799545,8.0789355187909,8.21402774497078,7.87623252759944,8.45942292028474,8.04631116335904,7.88376028234179,7.45799228228338,8.41837703549099,9.70914272358836,8.30132824302382,7.89372280913024,7.81362808316198,8.51599954723176,7.85560063796181,8.34394300702792,8.25774423790869,8.90276570014612,7.86530583352713,8.41710170368527,8.63417284474268,8.59171925198212,9.13922098694139,8.0674744532781,7.96708517998244,7.83244215574823,6.93763468179716,7.3809726802709,8.88262256403775,7.62422566309176,6.63425276759592,6.85926969685311,8.4426347637069,8.45416369919028,6.79784359359608,7.23264877489707,6.52432111203234,6.53916938056851,7.20243663708141,6.59127989934448
"PLK1",4.60432973372619,4.60494046771969,4.4380824732496,4.51350443074401,4.38941495867646,4.36138588771519,4.17607115507645,4.78960752176638,4.48516036011265,4.52490903278462,4.6821908989131,4.54911808907028,4.23094684280382,4.45742558121954,4.49051340979796,4.43319716686555,4.75082291678823,4.77448589043847,4.39165385306874,4.29723866717859,4.47821081073285,4.2216950567652,4.03443488040589,4.46150582438147,4.08532159062048,4.38104612755081,4.41358475367894,4.20670555531344,4.50420482912624,4.35284698764903,4.41309012816746,4.50526614031182,4.57585502969903,4.48557052275195,4.61094741324881,4.21610650384376,4.60513947228699,4.91070560183641,4.8106606295458,4.70757440331062,4.48506046479929,4.66708546610898,4.50334129275007,4.43319716686555,4.89771494852725,4.87522161140548,4.33506716080234,4.6364670441085,4.07410128515626,4.47821081073285,5.16232014152479,4.07236900151621,4.48805871502703,4.45941769742662,5.00540138522523,4.7541581993599,5.5147165222389,5.27140953796106,5.6734897403572,5.48299390007635,4.44270739344533,5.56105200916686,7.379163978772,5.4336859624426,4.97932602723002,5.01832891524408,4.84793517639026,6.20990601777325,6.05838527716533,5.48716466743735,6.34239866090247,5.66170876328224
"PLK4",4.76818122637872,4.47375369572148,4.83332256818056,4.77786116401156,4.57939196408913,4.81854096286907,4.72775401730763,4.52993612625652,4.51209530649474,4.37103982071073,4.85835747814784,4.48345162325816,4.65803721749927,4.34913533238882,4.7740422624384,4.63501157818976,4.76688902266297,4.72720980966636,4.57869414014288,4.59397465772033,4.55397535259122,4.60482220915244,4.4987353536089,4.8643055658311,4.42043055117187,4.68159034153511,4.25609015881356,4.76418719761986,4.29378461222418,4.50453315134999,4.40032387616445,4.73332843404116,4.65467395537499,4.85130226462352,4.4384725865049,4.19587421871096,4.46794365600931,4.54579266491851,4.53150281456903,5.09138125953199,4.7916104172503,5.02071007633685,4.51996192722459,4.64954745587258,4.55864027363753,4.69507070937926,4.66458663897746,4.80415089152017,5.36133639219079,4.85758066718293,4.79409589926499,4.51474057075685,5.14435392666775,5.43496004918772,5.02682699559499,4.73688020894852,4.54684327572865,4.90294138428848,5.25235289358546,5.03021253049371,5.31014075872398,4.9857421194105,6.21736025660543,6.24686815328729,4.66939307910392,4.67277704238297,5.21568031177059,5.38362295120417,5.78065886402741,6.22286811475981,5.79319672640773,5.71660186520737
"PLOD3",8.10463653527153,7.84152653220994,7.80870296668852,7.85257396651497,6.86423557266506,7.80100397882397,7.70851020598276,7.81253586436183,8.46070349959126,8.56889709874617,8.20014114276339,7.7920149886713,8.14025844146718,8.06833588869562,7.60126316896817,7.83325399582606,7.92019745418678,8.05743593493534,7.92001985376556,8.11522158473941,8.07227124291322,7.7289636515169,8.42477051493671,8.11944712097497,8.28846265212292,8.28677734886018,8.5644556333613,8.20382159101722,8.10151688463583,8.70133863937943,8.14937275537705,8.09550893949533,8.44663991620483,8.24248203594289,7.97757591110475,8.16161432187736,8.33385988458731,8.46623636452928,8.24426973194108,8.72796437449486,8.88365794597494,8.51137219975861,8.77296129956281,9.2079213885078,8.97374574341787,8.42894704891088,8.51722019992409,8.46286599090757,8.32687957408976,7.38298533651933,8.52150586156089,9.35455537697816,9.01331207691894,7.4626953697821,8.34907627409269,8.66408705124383,8.3265708999288,8.81069070517497,8.47050978864567,8.66930352103835,7.62641854378924,8.5512563053224,9.33275357770617,9.09100563465849,8.10402723226068,8.7985977544378,8.49553185433431,8.8842790063311,9.14157294005568,10.6427652852662,8.54263878943185,8.77359615728464
"PLSCR4",9.13228060101324,9.47813292348552,9.57464617147005,9.31743723250933,9.65192184015702,9.36506810096047,9.41923507486069,9.02621467539403,9.98656130712365,10.1753677536895,8.69284121016383,9.35972238446937,9.12183304273066,9.17927005454245,8.9771087005913,9.14017183647604,9.12984721835348,8.54769955725624,9.5835628306924,9.28987504148187,8.94186200755627,9.84277114769393,8.85510179785078,9.52631099408497,8.94917474835256,9.2044858787071,8.73988463863974,9.0164449628375,9.47509573341101,8.8984359254971,9.74299737440703,8.93135566901763,8.64922334680475,9.20644885210509,9.23498150512306,9.57671662547402,8.79698197389878,8.13754977742215,8.88847054417378,8.48831539180798,8.2566674825018,8.80638884617536,8.52549286999148,8.80824639658741,8.09764671217798,7.50503326758479,8.6419304255352,7.39171440799448,8.00774229644125,7.93631159839234,5.82579501912734,8.65958349354497,8.94069688703443,9.15388340035241,8.18051881941761,8.64393584554803,8.69181702342568,7.67360491796785,7.24524960633959,6.68237905219294,7.6515602295115,8.11743540778908,7.07728527759595,7.8243736059219,7.22526357432809,8.2864459219752,8.1022471969416,8.26147021913481,7.74369759009252,8.11903141668528,8.20904424163966,7.35017206153187
