"","V1","V2"
"930","E2F5","CLIC1"
"931","E2F5","PTBP3"
"932","E2F5","PRR14L"
"933","E2F5","PABPC1"
"934","E2F5","NSF"
"935","E2F5","SUV39H1"
"936","E2F5","SMC4"
"937","E2F5","KDM6A"
"938","E2F5","GINS1"
"939","E2F5","WRAP73"
"940","E2F5","N4BP2L1"
"941","E2F5","STK35"
"942","E2F5","STAG1"
"943","E2F5","SENP1"
"944","E2F5","RPS20"
"945","E2F5","PXMP2"
"946","E2F5","PPM1D"
"947","E2F5","NUP155"
"948","E2F5","NIPBL"
"949","E2F5","MSH6"
"950","E2F5","MSH3"
"951","E2F5","KIAA1143"
"952","E2F5","HAT1"
"953","E2F5","GPR158"
"954","E2F5","GMNN"
"955","E2F5","DTL"
"956","E2F5","DHX9"
"957","E2F5","BROX"
"958","E2F5","ARL6IP6"
"959","E2F5","DHX30"
"960","E2F5","STOML2"
"961","E2F5","FBLN1"
"962","E2F5","CHCHD7"
"963","E2F5","RUSC1"
"964","E2F5","SPRY2"
"965","E2F5","TMEM53"
"966","E2F5","SHB"
"967","E2F5","OTUD7B"
"968","E2F5","GON4L"
"969","E2F5","EFCAB7"
"970","E2F5","MRPL49"
"971","E2F5","LRRC4C"
"972","E2F5","TCP1"
"973","E2F5","MZT1"
"974","E2F5","CYP2R1"
"975","E2F5","ARHGAP11A"
"976","E2F5","AGBL5"
"977","E2F5","RPL15"
"978","E2F5","RHOBTB1"
"979","E2F5","NR2C2AP"
"980","E2F5","NCBP2"
"981","E2F5","MRTO4"
"982","E2F5","GPAA1"
"983","E2F5","FARS2"
"984","E2F5","DCTPP1"
"985","E2F5","CLK2"
"986","E2F5","CCT3"
"987","E2F5","BMPR1B"
"988","E2F5","CA2"
"989","E2F5","TSPAN7"
"990","E2F5","SLC25A20"
"991","E2F5","RBM22"
"992","E2F5","KLHDC3"
"993","E2F5","AP1S1"
"994","E2F5","RBM28"
"995","E2F5","NSFL1C"
"996","E2F5","MYOZ3"
"997","E2F5","METTL15"
"998","E2F5","GALNT11"
"999","E2F5","DENR"
"1000","E2F5","CNOT10"
"1001","E2F5","TUFT1"
"1002","E2F5","TACC3"
"1003","E2F5","SORL1"
"1004","E2F5","SLC16A2"
"1005","E2F5","SETD2"
"1006","E2F5","SAP30L"
"1007","E2F5","RPL29"
"1008","E2F5","PRRC2C"
"1009","E2F5","PHYHIPL"
"1010","E2F5","NPY1R"
"1011","E2F5","MRPL24"
"1012","E2F5","MELK"
"1013","E2F5","COPS6"
"1014","E2F5","CLTA"
"1015","E2F5","CHRDL1"
"1016","E2F5","CBX1"
"1017","E2F5","CAPRIN1"
"1018","E2F5","BAP1"
"1019","E2F5","ARSJ"
"1020","E2F5","APIP"
"1021","E2F1","E2F1"
"1022","E2F2","E2F3"
"1023","E2F2","WNT5A"
"1024","E2F2","RPS6KB1"
"1025","E2F2","CCNE1"
"1026","E2F2","NKD2"
"1027","E2F2","CTNNB1"
"1028","E2F2","CAMK2B"
"1029","E2F2","ARID1A"
"1030","E2F2","SMARCE1"
"1031","E2F2","BRD7"
"1032","E2F2","HMGA1"
"1033","E2F2","ARID3B"
"1034","E2F2","GTF3C2"
"1035","E2F2","MCM5"
"1036","E2F2","RAD51"
"1037","E2F2","PTGS2"
"1038","E2F2","CDCA7"
"1039","E2F2","MCM10"
"1040","E2F2","UBE2S"
"1041","E2F2","SLC2A3"
"1042","E2F2","SMC3"
"1043","E2F2","METTL3"
"1044","E2F2","MEPCE"
"1045","E2F2","MAPRE1"
"1046","E2F2","EPM2A"
"1047","E2F2","CENPM"
"1048","E2F2","PRR14L"
"1049","E2F2","PABPC1"
"1050","E2F2","NSF"
"1051","E2F2","PXMP2"
"1052","E2F2","POLE2"
"1053","E2F2","MSH6"
"1054","E2F2","MSH3"
"1055","E2F2","GPR158"
"1056","E2F2","DPF2"
"1057","E2F2","RUSC1"
"1058","E2F2","SPRY2"
"1059","E2F2","SHB"
"1060","E2F2","GON4L"
"1061","E2F2","ACSL1"
"1062","E2F2","CDCA3"
"1063","E2F2","USP1"
"1064","E2F2","NEK2"
"1065","E2F2","MZT1"
"1066","E2F2","LBR"
"1067","E2F2","DCAF7"
"1068","E2F2","CYP2R1"
"1069","E2F2","RPL15"
"1070","E2F2","RHOBTB1"
"1071","E2F2","NCBP2"
"1072","E2F2","CLK2"
"1073","E2F2","C11orf54"
"1074","E2F2","TRMT12"
"1075","E2F2","OAS2"
"1076","E2F2","SLC25A20"
"1077","E2F2","RBM22"
"1078","E2F2","AP1S1"
"1079","E2F2","MYOZ3"
"1080","E2F2","CNOT10"
"1081","E2F2","TACC3"
"1082","E2F2","PRRC2C"
"1083","E2F2","COPS6"
"1084","E2F2","CBX1"
"1085","E2F2","UTRN"
"1086","E2F2","RDH16"
"1087","E2F2","GCHFR"
"1088","E2F2","ACTR6"
"1089","E2F3","E2F3"
"1090","E2F3","CCNE1"
"1091","E2F3","CTNNB1"
"1092","E2F3","CAMK2B"
"1093","E2F3","BRD7"
"1094","E2F3","HMGA1"
"1095","E2F3","NFYA"
"1096","E2F3","UHRF1"
"1097","E2F3","XRCC6"
"1098","E2F3","XPO1"
"1099","E2F3","AURKA"
"1100","E2F3","CDCA7"
"1101","E2F3","MCM10"
"1102","E2F3","UBE2S"
"1103","E2F3","METTL3"
"1104","E2F3","MEPCE"
"1105","E2F3","CENPM"
"1106","E2F3","PRR14L"
"1107","E2F3","NSF"
"1108","E2F3","STAG1"
"1109","E2F3","PXMP2"
"1110","E2F3","PPM1D"
"1111","E2F3","MSH6"
"1112","E2F3","GPR158"
"1113","E2F3","RUSC1"
"1114","E2F3","SPRY2"
"1115","E2F3","GON4L"
"1116","E2F3","CYP2R1"
"1117","E2F3","RPL15"
"1118","E2F3","RHOBTB1"
"1119","E2F3","BMPR1B"
"1120","E2F3","CA2"
"1121","E2F3","RBM22"
"1122","E2F3","AP1S1"
"1123","E2F3","PHYHIPL"
"1124","E2F3","NPY1R"
"1125","E2F3","COPS6"
"1126","E2F3","CAPRIN1"
"1127","HDAC1","HDAC1"
"1128","HDAC1","HDAC2"
"1129","HDAC1","CDC20"
"1130","HDAC1","SFRP1"
"1131","HDAC1","SMAD2"
"1132","HDAC1","RHOB"
"1133","HDAC1","TERT"
"1134","HDAC1","MECOM"
"1135","HDAC1","BRCA1"
"1136","HDAC1","DNMT3A"
"1137","HDAC1","EZH2"
"1138","HDAC1","POU2F1"
"1139","HDAC1","DDB2"
"1140","HDAC1","HIF1AN"
"1141","HDAC1","RBBP7"
"1142","HDAC1","RFC1"
"1143","HDAC1","SETDB1"
"1144","HDAC1","TOP2A"
"1145","HDAC1","MICB"
"1146","HDAC1","CD1D"
"1147","HDAC1","DEFB1"
"1148","HDAC1","BUB1B"
"1149","HDAC1","BUB3"
"1150","HDAC2","CDC20"
"1151","HDAC2","CCNE1"
"1152","HDAC2","MECOM"
"1153","HDAC2","BRCA1"
"1154","HDAC2","PA2G4"
"1155","HDAC2","PTMA"
"1156","HDAC2","RFX5"
"1157","HDAC2","DDX20"
"1158","HDAC2","HIF1AN"
"1159","HDAC2","RBBP7"
"1160","HDAC2","SNW1"
"1161","HDAC2","CCL2"
"1162","HDAC2","SETDB1"
"1163","HDAC2","CD1D"
"1164","HDAC2","BUB3"
"1165","HDAC2","CDYL"
"1166","ANAPC5","PTTG1"
"1167","ANAPC7","PTTG1"
"1168","ANAPC11","PTTG1"
"1169","CDC23","NFYA"
"1170","CDC23","PTTG1"
"1171","CDC23","RAD54B"
"1172","CDC20","FBXO5"
"1173","CDC20","MAD2L1"
"1174","CDC20","NFYC"
"1175","CDC20","PTTG1"
"1176","CDC20","YBX1"
"1177","PPP1CC","WBP11"
"1178","PPP1CC","TRPM8"
"1179","IGFBP3","DNMT3A"
"1180","EHD3","RBSN"
"1181","RBSN","VPS45"
"1182","RBSN","RAB4A"
"1183","RILP","POU2F1"
"1184","RILP","TCF3"
"1185","RILP","TUBA1B"
"1186","DYNC1H1","TUBA1B"
"1187","DYNC1I2","TUBA1B"
"1188","RRAGC","EGR2"
"1189","RRAGC","EGR3"
"1190","RPS6KA3","EGR3"
"1191","RPS6KA3","POU2F1"
"1192","RPS6KA3","MEFV"
"1193","PRKAA2","ELAVL1"
"1194","PRKAA2","EGR2"
"1195","PRKAA2","EGR3"
"1196","PRKAA2","ACACA"
"1197","PRKAA2","ACACB"
"1198","WNT16","LRP6"
"1199","WNT16","SFRP1"
"1200","WNT16","SFRP5"
"1201","WNT16","NFYC"
"1202","WNT4","LRP6"
"1203","WNT1","LRP6"
"1204","WNT2","ATF2"
"1205","WNT2","ATF5"
"1206","WNT2","TCF3"
"1207","WNT3","LRP6"
"1208","WNT5A","LRP6"
"1209","WNT5A","EGR2"
"1210","WNT5A","EGR3"
"1211","WNT6","LRP6"
"1212","WNT7A","LRP6"
"1213","WNT7B","LRP6"
"1214","WNT7B","ZIC2"
"1215","WNT8A","LRP6"
"1216","WNT8B","LRP6"
"1217","WNT10B","LRP6"
"1218","WNT11","ATF2"
"1219","WNT9A","LRP6"
"1220","WNT9B","LRP6"
"1221","WNT10A","ATF5"
"1222","WNT5B","LRP6"
"1223","WNT3A","LRP6"
"1224","FZD5","DVL1"
"1225","FZD3","EGR2"
"1226","FZD1","DVL1"
"1227","FZD1","CTNNB1"
"1228","FZD8","DVL1"
"1229","FZD8","CTNNB1"
"1230","FZD9","EGR2"
"1231","FZD9","EGR3"
"1232","LRP6","DVL1"
"1233","LRP6","ATF5"
"1234","LRP5","DVL1"
"1235","LRP5","EGR3"
"1236","DVL1","NKD2"
"1237","DVL1","CTNNB1"
"1238","DVL1","FRAT1"
"1239","DVL1","FRAT2"
"1240","DVL1","SMAD2"
"1241","DVL1","SMAD3"
"1242","DVL1","BRD7"
"1243","DVL2","NKD2"
"1244","DVL2","FRAT1"
"1245","DVL2","RNPS1"
"1246","DVL3","NKD2"
"1247","DVL3","FRAT1"
"1248","DVL3","KAT7"
"1249","RPS6KB1","EIF4B"
"1250","RPS6KB2","EIF4B"
"1251","HSP90AA1","HSF2"
"1252","HSP90AA1","NR3C2"
"1253","HSP90AB1","ATF2"
"1254","HSP90AB1","NR2C2"
"1255","PTK2","ITGA2"
"1256","PTK2","ITGA6"
"1257","PRKAG2","ADRA1A"
"1258","PRKAG2","BMP8A"
"1259","PRKAG2","ADIPOR1"
"1260","PRKAG2","ACACA"
"1261","PRKAG2","ACACB"
"1262","PRKAB1","ELAVL1"
"1263","PRKAB1","ACACA"
"1264","PRKAB1","ACACB"
"1265","PRKAB2","ELAVL1"
"1266","PRKAB2","ACACA"
"1267","PRKAB2","ACACB"
"1268","PRKAG1","ELAVL1"
"1269","PRKAG1","EGR2"
"1270","PRKAG1","ZIC2"
"1271","PRKAG1","ACACA"
"1272","PRKAG1","ACACB"
"1273","ELAVL1","TRAF5"
"1274","ELAVL1","ATF5"
"1275","ELAVL1","ZFP36"
"1276","FOS","FOS"
"1277","MYC","MYC"
"1278","CCNE1","SMARCA4"
"1279","CCNE1","EGR2"
"1280","CCNE1","EGR3"
"1281","CCNE1","EZH2"
"1282","CCNE1","TCF19"
"1283","RAD1","RAD1"
"1284","PRKCD","NFE2L2"
"1285","PRKCD","EGR2"
"1286","PRKCD","EGR3"
"1287","PRKCD","TRPV4"
"1288","TLE1","TLE1"
"1289","TLE1","POLE2"
"1290","TLE1","PAFAH1B3"
"1291","LEF1","LEF1"
"1292","TCF7","RUVBL1"
"1293","TCF7","AXIN1"
"1294","TCF7","AXIN2"
"1295","TCF7","BIRC5"
"1296","TCF7L2","RUVBL1"
"1297","TCF7L2","CTNNB1"
"1298","TCF7L2","PTGS2"
"1299","TCF7L2","STARD7"
"1300","TCF7L1","AXIN1"
"1301","TCF7L1","BIRC5"
"1302","RUVBL1","CTNNB1"
"1303","RUVBL1","ACTL6A"
"1304","RUVBL1","RUVBL2"
"1305","RUVBL1","DKC1"
"1306","RUVBL1","PLG"
"1307","CSNK1A1L","CTNNB1"
"1308","CSNK1A1L","AXIN2"
"1309","CSNK1A1","HMGB2"
"1310","CSNK1A1","MDM4"
"1311","APC2","AXIN2"
"1312","APC","APC"
"1313","CTNNB1","CTNNB1"
"1314","CTNNB1","SMAD2"
"1315","CTNNB1","SMAD3"
"1316","CTNNB1","PECAM1"
"1317","CTNNB1","AXIN2"
"1318","CTNNB1","CTNNA1"
"1319","CTNNB1","ATF2"
"1320","CTNNB1","TERT"
"1321","CTNNB1","RUVBL2"
"1322","CTNNB1","PTGS2"
"1323","CTNNB1","STARD7"
"1324","CTNNB1","CSNK1D"
"1325","SFRP1","EZH2"
"1326","SFRP5","DNMT3A"
"1327","SMAD2","SMAD2"
"1328","SMAD2","SMAD3"
"1329","SMAD2","BRCA1"
"1330","SMAD2","NFYA"
"1331","SMAD2","POU2F1"
"1332","SMAD2","ZMYND11"
"1333","SMAD2","STAG1"
"1334","SMAD2","STAMBP"
"1335","SMAD2","RHOD"
"1336","SMAD3","SMAD3"
"1337","SMAD3","ATF2"
"1338","SMAD3","TERT"
"1339","SMAD3","MECOM"
"1340","SMAD3","HEY1"
"1341","SMAD3","ARID1A"
"1342","SMAD3","BRCA1"
"1343","SMAD3","POU2F1"
"1344","SMAD3","SVEP1"
"1345","SMAD3","SF3B2"
"1346","DCN","NR1H4"
"1347","FYN","HNRNPK"
"1348","FRMD6","EGR2"
"1349","FRMD6","EGR3"
"1350","FRMD6","STK3"
"1351","ACTB","WASF1"
"1352","ACTB","WAS"
"1353","ACTB","ACTR3C"
"1354","ACTB","ITGA2"
"1355","ACTB","CTNNA1"
"1356","ACTB","ARHGAP10"
"1357","ACTB","MYO1B"
"1358","ACTB","MYO5A"
"1359","ACTB","AHNAK"
"1360","ACTB","ITGA6"
"1361","ACTB","ITGA9"
"1362","ACTB","NFYC"
"1363","ACTB","STK3"
"1364","ACTG1","CTNNA1"
"1365","ACTG1","SMARCB1"
"1366","ACTG1","EGR3"
"1367","ACTG1","NR3C2"
"1368","ACTG1","STK3"
"1369","BMP8A","BMPR1A"
"1370","BMP5","BMPR1A"
"1371","RASSF4","STK3"
"1372","PTEN","EZH2"
"1373","PECAM1","PECAM1"
"1374","PECAM1","XRCC6"
"1375","CSNK2A1","BDP1"
"1376","CSNK2A1","HMGA1"
"1377","CSNK2A1","MAZ"
"1378","CSNK2A1","CUX2"
"1379","CSNK2A1","SSRP1"
"1380","WASF2","ARF1"
"1381","WASF2","NFYC"
"1382","WASF2","POU2F1"
"1383","AXIN2","POU2F1"
"1384","HLA-A","HLA-A"
"1385","HLA-C","NFYA"
"1386","PKN1","MEFV"
"1387","GNB1","EGR2"
"1388","KDM3B","ACTL6B"
"1389","CAMK2B","EGR2"
"1390","CAMK2B","EGR3"
"1391","ESR1","ESR1"
"1392","RBBP5","TCF3"
"1393","HDAC6","TARDBP"
"1394","ATF2","ATF2"
"1395","ATF2","ARID1B"
"1396","ATF2","SMARCA2"
"1397","ATF2","ITGB8"
"1398","ATF2","HDAC4"
"1399","ATF2","HMGA1"
"1400","ATF2","NFYA"
"1401","ATF2","BAZ1B"
"1402","ATF2","JDP2"
"1403","ATF2","KAT7"
"1404","ATF2","KDM5B"
"1405","ATF2","RUVBL2"
"1406","ATF2","SAFB2"
"1407","ATF2","FAS"
"1408","ATF2","MAP3K1"
"1409","ATF2","IRAK1"
"1410","ATF2","TNF"
"1411","ATF2","PTGS2"
"1412","ATF2","MCM10"
"1413","ATF2","SART3"
"1414","ATF2","SLC38A6"
"1415","ATF2","POGK"
"1416","ATF2","PFDN6"
"1417","ATF2","ALDH18A1"
"1418","ATF2","ADRA1B"
"1419","ATF2","PPM1D"
"1420","ATF2","KCNN3"
"1421","ATF2","AQP1"
"1422","ATF2","RUSC1"
"1423","ATF2","PHACTR3"
"1424","ATF2","GAS5"
"1425","ATF2","ACD"
"1426","ATF2","RNF44"
"1427","ATF2","FGF13"
"1428","ATF2","ZBTB37"
"1429","ATF2","STAMBP"
"1430","ATF2","SNRNP40"
"1431","ATF2","SLC31A1"
"1432","ATF2","PFAS"
"1433","ATF2","MAP7"
"1434","ATF2","EARS2"
"1435","ATF2","CIRBP-AS1"
"1436","ATF2","CDHR2"
"1437","ATF2","AHCTF1"
"1438","ATF2","CDKL5"
"1439","ATF2","C1orf74"
"1440","ATF2","COPA"
"1441","ATF2","MRPL34"
"1442","ATF2","STRBP"
"1443","ATF2","RCC2"
"1444","ATF2","NUP133"
"1445","ATF2","CH25H"
"1446","ATF2","SLC25A37"
"1447","ATF2","FBXO4"
"1448","ATF2","PEX5"
"1449","ATF2","RBM12"
"1450","ATF2","KLHL12"
"1451","ATF2","ZNF711"
"1452","ATF2","TAPT1"
"1453","ATF2","FAM91A1"
"1454","ATF2","EIF3D"
"1455","ARF1","MDM4"
"1456","ARF1","NPM1"
"1457","ARF1","WBP11"
"1458","MYO10","EGR2"
"1459","MYO10","EGR3"
"1460","HK3","BAX"
"1461","HKDC1","BAX"
"1462","EXOC2","RALA"
"1463","EXOC2","EXOC4"
"1464","RALA","RALBP1"
"1465","RHOB","NFYA"
"1466","DYNLL1","EGR2"
"1467","DYNLL1","EGR3"
"1468","DYNLL1","NRF1"
"1469","DYNLL1","ZMYND11"
"1470","DYNLL1","TUBA1B"
"1471","DCTN2","EGR2"
"1472","DCTN2","EGR3"
"1473","DCTN2","TUBA1B"
"1474","DCTN4","HSF2"
"1475","DCTN4","TUBA1B"
"1476","SERPING1","TCF3"
"1477","SERPING1","C1R"
"1478","FCGR3B","NFYA"
"1479","LAMB4","ITGA6"
"1480","LAMA2","ITGA6"
"1481","LAMA4","ITGA6"
"1482","LAMA4","BRD7"
"1483","CFI","C3"
"1484","MRC1","IL10"
"1485","MRC2","IL10"
"1486","CLEC4M","IL10"
"1487","TERT","ETV4"
"1488","TERT","RUVBL2"
"1489","TERT","XRCC6"
"1490","ATP6V1F","EGR2"
"1491","ATP6V1F","EGR3"
"1492","MAD2L1","BRCA1"
"1493","ETS2","ETS2"
"1494","ETS2","BRCA1"
"1495","ETS2","ZMYND11"
"1496","ETS2","CD163"
"1497","ETS2","VWF"
"1498","ETS2","CD4"
"1499","ETS2","CD34"
"1500","IRF3","IRF3"
"1501","IRF3","MAVS"
"1502","ITGA6","TCF3"
"1503","IGF2","GPC3"
"1504","IGF2","EGR2"
"1505","IGF2","EGR3"
"1506","IGF2","PLAG1"
"1507","IGF2","SUZ12"
"1508","CKS1B","NFYA"
"1509","CKS1B","SKP2"
"1510","CKS2","SKP2"
"1511","NFE2L2","BRCA1"
"1512","NFE2L2","TCF3"
"1513","NFE2L2","ZIC2"
"1514","NFE2L2","HMOX1"
"1515","NFE2L2","NQO1"
"1516","NFE2L2","EIF2AK1"
"1517","NFE2L2","CFTR"
"1518","NFE2L2","HBB"
"1519","NFE2L2","PMF1"
"1520","NFE2L2","COPS7A"
"1521","CAMK1","EGR2"
"1522","CAMK1","EGR3"
"1523","MECOM","SMARCA4"
"1524","MECOM","HDAC4"
"1525","MECOM","POU2F1"
"1526","MECOM","TCF3"
"1527","HEY1","HEY1"
"1528","ARID1B","ARID1B"
"1529","ARID1B","SMARCB1"
"1530","ARID1B","SMARCA2"
"1531","ARID1A","SMARCB1"
"1532","ARID1A","POU2F1"
"1533","SMARCB1","SMARCB1"
"1534","SMARCB1","ACTL6A"
"1535","SMARCB1","SMARCD2"
"1536","SMARCB1","TCF3"
"1537","SMARCB1","ARID2"
"1538","SMARCB1","UBQLN4"
"1539","SMARCC1","SMARCD3"
"1540","SMARCC1","ARID2"
"1541","SMARCC2","BAZ1B"
"1542","SMARCC2","ARID2"
"1543","SMARCC2","ITSN1"
"1544","SMARCA2","ACTL6B"
"1545","SMARCA2","ACTL6A"
"1546","SMARCA2","BRCA1"
"1547","SMARCA2","KHDRBS1"
"1548","SMARCA2","ARID2"
"1549","SMARCA2","PRPF6"
"1550","SMARCA4","ACTL6A"
"1551","SMARCA4","ZMYND11"
"1552","SMARCA4","ARID2"
"1553","PHF10","SETDB1"
"1554","PHF10","UTP14A"
"1555","ACTL6B","NFYC"
"1556","ACTL6A","TRRAP"
"1557","SMARCD1","ATF5"
"1558","SMARCD1","FEZ1"
"1559","SMARCD1","LDOC1"
"1560","SMARCD2","EGR2"
"1561","SMARCD2","EGR3"
"1562","SMARCD3","EGR3"
"1563","SMARCD3","NR1H4"
"1564","SMARCD3","ZIC2"
"1565","SMARCE1","BAZ1B"
"1566","SMARCE1","NCOA2"
"1567","SMARCE1","ARID2"
"1568","ABL2","BTF3"
"1569","ABL2","TCF3"
"1570","AATF","TSG101"
"1571","AATF","POLR2J"
"1572","AATF","BAX"
"1573","AATF","LDOC1"
"1574","ATF5","NPM1"
"1575","ATF5","SND1"
"1576","ATF5","JDP2"
"1577","ATF5","KAT7"
"1578","ATF5","SAFB2"
"1579","ATF5","HNRNPA2B1"
"1580","ATF5","CEP55"
"1581","ATF5","PFDN6"
"1582","ATF5","ENOPH1"
"1583","ATF5","ADK"
"1584","ATF5","ADRA1B"
"1585","ATF5","HNRNPU"
"1586","ATF5","LIG3"
"1587","ATF5","RUSC1"
"1588","ATF5","PHACTR3"
"1589","ATF5","RNF44"
"1590","ATF5","ONECUT2"
"1591","ATF5","LOX"
"1592","ATF5","FGF13"
"1593","ATF5","PCDH9"
"1594","ATF5","KLF13"
"1595","ATF5","KCNN2"
"1596","ATF5","UCK2"
"1597","ATF5","STAMBP"
"1598","ATF5","NUDT3"
"1599","ATF5","KRTCAP2"
"1600","ATF5","CIRBP-AS1"
"1601","ATF5","ACBD4"
"1602","ATF5","CDKL5"
"1603","ATF5","DNAJC7"
"1604","ATF5","COPA"
"1605","ATF5","TSPYL1"
"1606","ATF5","RAD51C"
"1607","ATF5","HHIP"
"1608","ATF5","FBXO4"
"1609","ATF5","CENPE"
"1610","ATF5","ZWILCH"
"1611","ATF5","PEX5"
"1612","ATF5","LPP"
"1613","ATF5","DNAJC9"
"1614","ATF5","KLHL12"
"1615","ATF5","ZNF746"
"1616","ATF5","ZNF711"
"1617","ATF5","TAPT1"
"1618","ATF5","TAF2"
"1619","ATF5","SLC5A7"
"1620","ATF5","RPS27"
"1621","ATF5","NEDD1"
"1622","ATF5","MCAM"
"1623","ATF5","IGF2BP2"
"1624","ATF5","GGNBP2"
"1625","BARD1","BARD1"
"1626","BDP1","POLR3F"
"1627","BRCA1","BRCA1"
"1628","BRCA1","ETV4"
"1629","BRCA1","EZH2"
"1630","BRCA1","HMGA1"
"1631","BRCA1","NFYA"
"1632","BRCA1","POU2F1"
"1633","BRCA1","DDB2"
"1634","BRCA1","RBBP7"
"1635","BRCA1","RFC1"
"1636","BRCA1","AURKA"
"1637","BRCA1","TOP2A"
"1638","BRCA1","KPNA2"
"1639","BRCA1","MNAT1"
"1640","BRD7","BHLHE40"
"1641","BRD7","PTPN13"
"1642","BRD7","RPLP1"
"1643","BRD7","PAFAH1B3"
"1644","CLOCK","BHLHE40"
"1645","CLOCK","CSNK1D"
"1646","CTCF","CTCF"
"1647","DACH1","UBE2I"
"1648","DNMT1","DNMT1"
"1649","DNMT3A","EZH2"
"1650","DNMT3A","POU2F1"
"1651","DNMT3A","TCF3"
"1652","DNMT3A","SETDB1"
"1653","DNMT3A","SUV39H1"
"1654","DNMT3A","CBX1"
"1655","DR1","NR2C2"
"1656","DR1","PTGS2"
"1657","DR1","POLE3"
"1658","EBF1","EBF1"
"1659","EGR1","EGR1"
"1660","EGR2","MAZ"
"1661","EGR2","ARID4B"
"1662","EGR2","DDX20"
"1663","EGR2","MATR3"
"1664","EGR2","RBBP7"
"1665","EGR2","PGP"
"1666","EGR2","FAS"
"1667","EGR2","PTGS2"
"1668","EGR2","KIF2C"
"1669","EGR2","F3"
"1670","EGR2","SOCS2"
"1671","EGR2","AGAP3"
"1672","EGR2","ZSWIM6"
"1673","EGR2","TLCD1"
"1674","EGR2","THOC6"
"1675","EGR2","TDRKH"
"1676","EGR2","RNASEH2A"
"1677","EGR2","PRR14L"
"1678","EGR2","PABPC1"
"1679","EGR2","NDUFA4L2"
"1680","EGR2","MORC2"
"1681","EGR2","LRRC42"
"1682","EGR2","FAM83H"
"1683","EGR2","ANKH"
"1684","EGR2","BROX"
"1685","EGR2","SLC25A39"
"1686","EGR2","SORT1"
"1687","EGR2","XPR1"
"1688","EGR2","TRMT112"
"1689","EGR2","MTCH1"
"1690","EGR2","MID1"
"1691","EGR2","CSNK1G1"
"1692","EGR2","USP1"
"1693","EGR2","KCNN2"
"1694","EGR2","CKAP5"
"1695","EGR2","STAMBP"
"1696","EGR2","SPNS1"
"1697","EGR2","SFT2D2"
"1698","EGR2","PABPC4"
"1699","EGR2","EIF3B"
"1700","EGR2","PTPN3"
"1701","EGR2","LSM2"
"1702","EGR2","PPOX"
"1703","EGR2","UBE2Z"
"1704","EGR2","SF3B4"
"1705","EGR2","PRPF3"
"1706","EGR2","PRKAR2B"
"1707","EGR2","PAFAH1B3"
"1708","EGR2","NTN4"
"1709","EGR2","NKIRAS2"
"1710","EGR2","MRPL34"
"1711","EGR2","MASTL"
"1712","EGR2","ERGIC3"
"1713","EGR2","CYP39A1"
"1714","EGR2","COLEC12"
"1715","EGR2","CEP70"
"1716","EGR2","CDYL"
"1717","EGR2","CCDC124"
"1718","EGR2","C12orf75"
"1719","EGR2","AP1S1"
"1720","EGR2","AGAP1"
"1721","EGR3","MAZ"
"1722","EGR3","PURA"
"1723","EGR3","TAF5"
"1724","EGR3","ARID4B"
"1725","EGR3","EZH1"
"1726","EGR3","KDM5B"
"1727","EGR3","MATR3"
"1728","EGR3","MLLT6"
"1729","EGR3","NR2C2"
"1730","EGR3","RBBP7"
"1731","EGR3","CHKA"
"1732","EGR3","PGP"
"1733","EGR3","KIF2C"
"1734","EGR3","SOCS2"
"1735","EGR3","DCAF11"
"1736","EGR3","UBAP2L"
"1737","EGR3","RANBP1"
"1738","EGR3","AGAP3"
"1739","EGR3","ZSWIM6"
"1740","EGR3","USP39"
"1741","EGR3","TLCD1"
"1742","EGR3","THOC6"
"1743","EGR3","TDRKH"
"1744","EGR3","SNX27"
"1745","EGR3","RNASEH2A"
"1746","EGR3","PRR14L"
"1747","EGR3","PABPC1"
"1748","EGR3","NSF"
"1749","EGR3","NDUFA4L2"
"1750","EGR3","MORC2"
"1751","EGR3","LRRC42"
"1752","EGR3","HNRNPU"
"1753","EGR3","FAM83H"
"1754","EGR3","FAM20B"
"1755","EGR3","BROX"
"1756","EGR3","SORT1"
"1757","EGR3","PITPNM3"
"1758","EGR3","XPR1"
"1759","EGR3","MTCH1"
"1760","EGR3","MID1"
"1761","EGR3","CSNK1G1"
"1762","EGR3","KCNN2"
"1763","EGR3","HNRNPL"
"1764","EGR3","CKAP5"
"1765","EGR3","ZSWIM5"
"1766","EGR3","ZNF706"
"1767","EGR3","USP43"
"1768","EGR3","STAMBP"
"1769","EGR3","SPNS1"
"1770","EGR3","SNX30"
"1771","EGR3","SFT2D2"
"1772","EGR3","DNAJC14"
"1773","EGR3","CALM1"
"1774","EGR3","AHCTF1"
"1775","EGR3","PTPN3"
"1776","EGR3","LSM2"
"1777","EGR3","PPOX"
"1778","EGR3","UBE2Z"
"1779","EGR3","THOC2"
"1780","EGR3","SPINT2"
"1781","EGR3","SF3B4"
"1782","EGR3","PRPF3"
"1783","EGR3","PRKAR2B"
"1784","EGR3","PAFAH1B3"
"1785","EGR3","NTN4"
"1786","EGR3","NKIRAS2"
"1787","EGR3","MRPL34"
"1788","EGR3","MASTL"
"1789","EGR3","LYVE1"
"1790","EGR3","IFFO1"
"1791","EGR3","FSD1L"
"1792","EGR3","FREM2"
"1793","EGR3","FKBP1A"
"1794","EGR3","ERGIC3"
"1795","EGR3","CYP39A1"
"1796","EGR3","COLEC12"
