"","V1","V2"
"1803","EGR1","HYAL1"
"1804","EGR1","TBXA2R"
"1805","EGR1","TMPO"
"1806","EGR1","HSPA4"
"1807","EGR1","NME1"
"1808","EGR1","POLD1"
"1809","EGR1","DCAF11"
"1810","EGR1","TRMT6"
"1811","EGR1","SPRYD4"
"1812","EGR1","REPIN1"
"1813","EGR1","RANBP1"
"1814","EGR1","PLOD3"
"1815","EGR1","GNS"
"1816","EGR1","ALDH18A1"
"1817","EGR1","AGAP3"
"1818","EGR1","TIGD2"
"1819","EGR1","TDRKH"
"1820","EGR1","SNX27"
"1821","EGR1","RNASEH2A"
"1822","EGR1","PUF60"
"1823","EGR1","PABPC1"
"1824","EGR1","NSF"
"1825","EGR1","NDUFA4L2"
"1826","EGR1","LASP1"
"1827","EGR1","FAM20B"
"1828","EGR1","FAF1"
"1829","EGR1","DSTYK"
"1830","EGR1","ANKH"
"1831","EGR1","UBQLN4"
"1832","EGR1","STK39"
"1833","EGR1","IQSEC1"
"1834","EGR1","GAS5"
"1835","EGR1","ACD"
"1836","EGR1","SPRY2"
"1837","EGR1","XPR1"
"1838","EGR1","PODXL"
"1839","EGR1","OTUD7B"
"1840","EGR1","MTCH1"
"1841","EGR1","MID1"
"1842","EGR1","INTS10"
"1843","EGR1","DHX35"
"1844","EGR1","CENPQ"
"1845","EGR1","SLC25A6"
"1846","EGR1","PMF1"
"1847","EGR1","NIPAL3"
"1848","EGR1","MZT1"
"1849","EGR1","MSTO1"
"1850","EGR1","FASTKD3"
"1851","EGR1","DLGAP5"
"1852","EGR1","ZNF706"
"1853","EGR1","ZBTB37"
"1854","EGR1","XPOT"
"1855","EGR1","XPO5"
"1856","EGR1","USP43"
"1857","EGR1","USH1G"
"1858","EGR1","STK25"
"1859","EGR1","SRXN1"
"1860","EGR1","RHOD"
"1861","EGR1","QSER1"
"1862","EGR1","PRDM15"
"1863","EGR1","PFDN2"
"1864","EGR1","NOM1"
"1865","EGR1","NOL11"
"1866","EGR1","ITGB3BP"
"1867","EGR1","IER2"
"1868","EGR1","FARS2"
"1869","EGR1","DNAJC5"
"1870","EGR1","COPS7A"
"1871","EGR1","CLK2"
"1872","EGR1","CALM1"
"1873","EGR1","C1orf216"
"1874","EGR1","BZW2"
"1875","EGR1","B3GALNT2"
"1876","EGR1","YEATS2"
"1877","EGR1","NOSIP"
"1878","EGR1","NCAPD2"
"1879","EGR1","CCT4"
"1880","EGR1","PTPN3"
"1881","EGR1","LSM2"
"1882","EGR1","SNX12"
"1883","EGR1","PPOX"
"1884","EGR1","POLA1"
"1885","EGR1","LZIC"
"1886","EGR1","KBTBD4"
"1887","EGR1","PRPF3"
"1888","EGR1","PRKAR2B"
"1889","EGR1","MRPL34"
"1890","EGR1","MASTL"
"1891","EGR1","ERGIC3"
"1892","EGR1","CEP70"
"1893","EGR1","CAMSAP2"
"1894","EGR1","C12orf75"
"1895","EGR1","AGAP1"
"1896","EGR1","ZNF652"
"1897","EGR1","ZNF445"
"1898","EGR1","ZNF3"
"1899","EGR1","ZBTB41"
"1900","EGR1","VPS13B"
"1901","EGR1","UBXN2B"
"1902","EGR1","UBXN1"
"1903","EGR1","UBE2N"
"1904","EGR1","TTPAL"
"1905","EGR1","TTL"
"1906","EGR1","TSPYL1"
"1907","EGR1","TRMT1"
"1908","EGR1","TRIM10"
"1909","EGR1","TMSB10"
"1910","EGR1","TIGD1"
"1911","EGR1","TBL2"
"1912","EGR1","TBC1D13"
"1913","EGR1","STK24"
"1914","EGR1","STAU2"
"1915","EGR1","SOCS7"
"1916","EGR1","SLC27A2"
"1917","EGR1","SHBG"
"1918","EGR1","SCGB3A1"
"1919","EGR1","SCARB2"
"1920","EGR1","RNF144A"
"1921","EGR1","RCAN1"
"1922","EGR1","PUS10"
"1923","EGR1","PLIN5"
"1924","EGR1","PCBP2"
"1925","EGR1","NUP133"
"1926","EGR1","NUB1"
"1927","EGR1","NSFL1C"
"1928","EGR1","MYOZ3"
"1929","EGR1","MRPL55"
"1930","EGR1","METTL5"
"1931","EGR1","MANEAL"
"1932","EGR1","LYRM4"
"1933","EGR1","KIF15"
"1934","EGR1","HMGCL"
"1935","EGR1","GREM2"
"1936","EGR1","GPR107"
"1937","EGR1","GLYAT"
"1938","EGR1","FNDC4"
"1939","EGR1","FIGNL1"
"1940","EGR1","FAM168A"
"1941","EGR1","DPM3"
"1942","EGR1","DNAH14"
"1943","EGR1","CTDSP2"
"1944","EGR1","CNOT10"
"1945","EGR1","CHCHD1"
"1946","EGR1","CH25H"
"1947","EGR1","CENPJ"
"1948","EGR1","CAMSAP1"
"1949","EGR1","ARHGEF11"
"1950","EGR1","APOBEC3B"
"1951","EGR1","AMZ2"
"1952","EGR1","ALG6"
"1953","EGR1","ADAMTS13"
"1954","EGR2","MAZ"
"1955","EGR2","ARID4B"
"1956","EGR2","DDX20"
"1957","EGR2","MATR3"
"1958","EGR2","RBBP7"
"1959","EGR2","PGP"
"1960","EGR2","FAS"
"1961","EGR2","PTGS2"
"1962","EGR2","KIF2C"
"1963","EGR2","F3"
"1964","EGR2","SOCS2"
"1965","EGR2","AGAP3"
"1966","EGR2","ZSWIM6"
"1967","EGR2","TLCD1"
"1968","EGR2","THOC6"
"1969","EGR2","TDRKH"
"1970","EGR2","RNASEH2A"
"1971","EGR2","PRR14L"
"1972","EGR2","PABPC1"
"1973","EGR2","NDUFA4L2"
"1974","EGR2","MORC2"
"1975","EGR2","LRRC42"
"1976","EGR2","FAM83H"
"1977","EGR2","ANKH"
"1978","EGR2","BROX"
"1979","EGR2","SLC25A39"
"1980","EGR2","SORT1"
"1981","EGR2","XPR1"
"1982","EGR2","TRMT112"
"1983","EGR2","MTCH1"
"1984","EGR2","MID1"
"1985","EGR2","CSNK1G1"
"1986","EGR2","USP1"
"1987","EGR2","KCNN2"
"1988","EGR2","CKAP5"
"1989","EGR2","STAMBP"
"1990","EGR2","SPNS1"
"1991","EGR2","SFT2D2"
"1992","EGR2","PABPC4"
"1993","EGR2","EIF3B"
"1994","EGR2","PTPN3"
"1995","EGR2","LSM2"
"1996","EGR2","PPOX"
"1997","EGR2","UBE2Z"
"1998","EGR2","SF3B4"
"1999","EGR2","PRPF3"
"2000","EGR2","PRKAR2B"
"2001","EGR2","PAFAH1B3"
"2002","EGR2","NTN4"
"2003","EGR2","NKIRAS2"
"2004","EGR2","MRPL34"
"2005","EGR2","MASTL"
"2006","EGR2","ERGIC3"
"2007","EGR2","CYP39A1"
"2008","EGR2","COLEC12"
"2009","EGR2","CEP70"
"2010","EGR2","CDYL"
"2011","EGR2","CCDC124"
"2012","EGR2","C12orf75"
"2013","EGR2","AP1S1"
"2014","EGR2","AGAP1"
"2015","EGR3","MAZ"
"2016","EGR3","PURA"
"2017","EGR3","TAF5"
"2018","EGR3","ARID4B"
"2019","EGR3","EZH1"
"2020","EGR3","KDM5B"
"2021","EGR3","MATR3"
"2022","EGR3","MLLT6"
"2023","EGR3","NR2C2"
"2024","EGR3","RBBP7"
"2025","EGR3","CHKA"
"2026","EGR3","PGP"
"2027","EGR3","KIF2C"
"2028","EGR3","SOCS2"
"2029","EGR3","DCAF11"
"2030","EGR3","UBAP2L"
"2031","EGR3","RANBP1"
"2032","EGR3","AGAP3"
"2033","EGR3","ZSWIM6"
"2034","EGR3","USP39"
"2035","EGR3","TLCD1"
"2036","EGR3","THOC6"
"2037","EGR3","TDRKH"
"2038","EGR3","SNX27"
"2039","EGR3","RNASEH2A"
"2040","EGR3","PRR14L"
"2041","EGR3","PABPC1"
"2042","EGR3","NSF"
"2043","EGR3","NDUFA4L2"
"2044","EGR3","MORC2"
"2045","EGR3","LRRC42"
"2046","EGR3","HNRNPU"
"2047","EGR3","FAM83H"
"2048","EGR3","FAM20B"
"2049","EGR3","BROX"
"2050","EGR3","SORT1"
"2051","EGR3","PITPNM3"
"2052","EGR3","XPR1"
"2053","EGR3","MTCH1"
"2054","EGR3","MID1"
"2055","EGR3","CSNK1G1"
"2056","EGR3","KCNN2"
"2057","EGR3","HNRNPL"
"2058","EGR3","CKAP5"
"2059","EGR3","ZSWIM5"
"2060","EGR3","ZNF706"
"2061","EGR3","USP43"
"2062","EGR3","STAMBP"
"2063","EGR3","SPNS1"
"2064","EGR3","SNX30"
"2065","EGR3","SFT2D2"
"2066","EGR3","DNAJC14"
"2067","EGR3","CALM1"
"2068","EGR3","AHCTF1"
"2069","EGR3","PTPN3"
"2070","EGR3","LSM2"
"2071","EGR3","PPOX"
"2072","EGR3","UBE2Z"
"2073","EGR3","THOC2"
"2074","EGR3","SPINT2"
"2075","EGR3","SF3B4"
"2076","EGR3","PRPF3"
"2077","EGR3","PRKAR2B"
"2078","EGR3","PAFAH1B3"
"2079","EGR3","NTN4"
"2080","EGR3","NKIRAS2"
"2081","EGR3","MRPL34"
"2082","EGR3","MASTL"
"2083","EGR3","LYVE1"
"2084","EGR3","IFFO1"
"2085","EGR3","FSD1L"
"2086","EGR3","FREM2"
"2087","EGR3","FKBP1A"
"2088","EGR3","ERGIC3"
"2089","EGR3","CYP39A1"
"2090","EGR3","COLEC12"
"2091","EGR3","CEP70"
"2092","EGR3","CDYL"
"2093","EGR3","CCDC124"
"2094","EGR3","CAMSAP2"
"2095","EGR3","C12orf75"
"2096","EGR3","AP1S1"
"2097","EGR3","AGAP1"
"2098","ETV4","NFYA"
"2099","ETV4","NR3C2"
"2100","ETV4","TCF3"
"2101","ETV4","TNF"
"2102","ETV4","MMP9"
"2103","ETV4","PTGS2"
"2104","ETV4","PCSK6"
"2105","ETV4","LOX"
"2106","ETV4","BCHE"
"2107","ETV4","OAS2"
"2108","ETV4","MMP12"
"2109","ETV4","MEP1B"
"2110","ETV4","GJB2"
"2111","ETV4","F9"
"2112","ETV4","CETP"
"2113","ETV4","APOH"
"2114","EZH2","NFYA"
"2115","EZH2","SUZ12"
"2116","EZH2","ZMYND11"
"2117","EZH2","ADAMTS1"
"2118","EZH2","AXL"
"2119","FOSB","TAF4"
"2120","FOSB","TCF3"
"2121","FOSB","ZFP36"
"2122","FOSB","BRD8"
"2123","FOSB","KAT7"
"2124","FOSB","RBBP7"
"2125","FOSB","TCEA2"
"2126","FOSB","SERPINE1"
"2127","FOSB","STK3"
"2128","FOSB","MMP9"
"2129","FOSB","MDC1"
"2130","FOSB","ASAP2"
"2131","FOSB","PCSK6"
"2132","FOSB","F3"
"2133","FOSB","TFPI2"
"2134","FOSB","EFTUD2"
"2135","FOSB","NUAK1"
"2136","FOSB","CSRNP1"
"2137","FOSB","CLIC1"
"2138","FOSB","ADRA1B"
"2139","FOSB","FAF1"
"2140","FOSB","STOML2"
"2141","FOSB","SEMA3F"
"2142","FOSB","S100A8"
"2143","FOSB","KCNN3"
"2144","FOSB","AQP1"
"2145","FOSB","MAP2"
"2146","FOSB","KCNMB2"
"2147","FOSB","ANK3"
"2148","FOSB","KIF14"
"2149","FOSB","KCNN2"
"2150","FOSB","TPD52L2"
"2151","FOSB","SRXN1"
"2152","FOSB","SRPK2"
"2153","FOSB","QSER1"
"2154","FOSB","PTH1R"
"2155","FOSB","PSMG3"
"2156","FOSB","PCDHGA4"
"2157","FOSB","FTL"
"2158","FOSB","DUS4L"
"2159","FOSB","C6orf62"
"2160","FOSB","ZNF532"
"2161","FOSB","TSPAN1"
"2162","FOSB","TPPP2"
"2163","FOSB","SPRR1A"
"2164","FOSB","SLC34A2"
"2165","FOSB","RPP40"
"2166","FOSB","PRSS53"
"2167","FOSB","PRKAR2A"
"2168","FOSB","MICAL2"
"2169","FOSB","GABARAPL1"
"2170","FOSB","CXCL14"
"2171","FOSB","CHST4"
"2172","FOSB","ANXA3"
"2173","FOSB","ANXA10"
"2174","FUBP1","PUF60"
"2175","HDAC4","HDAC4"
"2176","HDAC4","POU2F1"
"2177","HDAC4","RUVBL2"
"2178","HDAC4","IL10"
"2179","HDGF","FAS"
"2180","HLTF","HERC2"
"2181","HLTF","EEF1G"
"2182","HMGA1","NFYA"
"2183","HMGA1","POU2F1"
"2184","HMGA1","PTGS2"
"2185","HMGA1","IL1B"
"2186","HMGA1","SLC2A3"
"2187","HMGB2","TNF"
"2188","HMGB2","SET"
"2189","HSF2","NFYA"
"2190","HSF2","BHLHE40"
"2191","HSF2","KNTC1"
"2192","HSF2","NR2C2"
"2193","HSF2","SUCLG2"
"2194","HSF2","HSPA4"
"2195","HSF2","PTGES3"
"2196","HSF2","KIN"
"2197","HSF2","ZMAT2"
"2198","HSF2","SNRNP40"
"2199","HSF2","CCT3"
"2200","HSF2","YEATS2"
"2201","HSF2","TRMT12"
"2202","HSF2","ST3GAL6"
"2203","HSF2","SMG8"
"2204","HSF2","NUTF2"
"2205","HSF2","NOSIP"
"2206","HSF2","NCAPD2"
"2207","HSF2","KRTAP13-1"
"2208","HSF2","GDI1"
"2209","HSF2","CCT4"
"2210","HSF2","BMPR1B"
"2211","HSF2","ATOH8"
"2212","HSF2","A2MP1"
"2213","HSF2","UBE2I"
"2214","HSF2","NCAPG"
"2215","ID2","ID2"
"2216","ILF2","ILF3"
"2217","ILF2","NFYA"
"2218","ILF2","EEF1G"
"2219","ILF3","BIRC5"
"2220","ILF3","NDRG1"
"2221","ILF3","DHX9"
"2222","ILF3","XPO5"
"2223","JUNB","JUNB"
"2224","KHDRBS1","KHDRBS1"
"2225","KHDRBS1","HNRNPK"
"2226","KHDRBS1","DHX9"
"2227","KHDRBS1","EMG1"
"2228","MAML1","MAML1"
"2229","MAZ","TSG101"
"2230","MAZ","MMP9"
"2231","MAZ","CD4"
"2232","MCM2","MCM2"
"2233","MCM2","KAT7"
"2234","MCM2","MCM5"
"2235","MCM2","MCM10"
"2236","MCM2","SNF8"
"2237","MCM2","RPS4X"
"2238","NCOA6","NCOA6"
"2239","NCOA6","GHR"
"2240","NFYA","NFYA"
"2241","NFYA","NR3C2"
"2242","NFYA","PLAG1"
"2243","NFYA","POU2F1"
"2244","NFYA","YBX1"
"2245","NFYA","ZNF143"
"2246","NFYA","GTF2IRD1"
"2247","NFYA","HNRNPK"
"2248","NFYA","MCM5"
"2249","NFYA","RAD54B"
"2250","NFYA","TCERG1"
"2251","NFYA","PGP"
"2252","NFYA","XPO1"
"2253","NFYA","PLCD3"
"2254","NFYA","ATAD2"
"2255","NFYA","DROSHA"
"2256","NFYA","ECT2"
"2257","NFYA","RRM2"
"2258","NFYA","UBE2S"
"2259","NFYA","HERC2"
"2260","NFYA","HSPA4"
"2261","NFYA","PTBP1"
"2262","NFYA","HBB"
"2263","NFYA","OGG1"
"2264","NFYA","TRIM22"
"2265","NFYA","SLC13A4"
"2266","NFYA","DCAF11"
"2267","NFYA","UNG"
"2268","NFYA","USP21"
"2269","NFYA","PRDM10"
"2270","NFYA","PHF6"
"2271","NFYA","COPZ1"
"2272","NFYA","PFDN6"
"2273","NFYA","EIF2S3"
"2274","NFYA","CENPM"
"2275","NFYA","ADK"
"2276","NFYA","MORC2"
"2277","NFYA","MSH6"
"2278","NFYA","ENSA"
"2279","NFYA","SAP130"
"2280","NFYA","KDM6B"
"2281","NFYA","TOMM40L"
"2282","NFYA","SORT1"
"2283","NFYA","NUP93"
"2284","NFYA","ACLY"
"2285","NFYA","ACD"
"2286","NFYA","ZC2HC1C"
"2287","NFYA","SYT13"
"2288","NFYA","SLBP"
"2289","NFYA","RMI2"
"2290","NFYA","PSMD4"
"2291","NFYA","MUC6"
"2292","NFYA","ZNF738"
"2293","NFYA","VPS35"
"2294","NFYA","UTP23"
"2295","NFYA","TROAP"
"2296","NFYA","TPSAB1"
"2297","NFYA","TMEM9"
"2298","NFYA","TIMM17B"
"2299","NFYA","SUN2"
"2300","NFYA","STIP1"
"2301","NFYA","STIL"
"2302","NFYA","SNRPF"
"2303","NFYA","SLC46A3"
"2304","NFYA","SLC3A1"
"2305","NFYA","RPS2"
"2306","NFYA","RPLP1"
"2307","NFYA","RPL18"
"2308","NFYA","RNF20"
"2309","NFYA","RFPL3"
"2310","NFYA","RBP5"
"2311","NFYA","RAB4B"
"2312","NFYA","PWWP2A"
"2313","NFYA","PSMG4"
"2314","NFYA","PPWD1"
"2315","NFYA","POLRMT"
"2316","NFYA","PMF1"
"2317","NFYA","PABPN1"
"2318","NFYA","OIP5"
"2319","NFYA","NUSAP1"
"2320","NFYA","NIPAL3"
"2321","NFYA","NCAPG2"
"2322","NFYA","MZT1"
"2323","NFYA","MSTO1"
"2324","NFYA","MPZL1"
"2325","NFYA","MND1"
"2326","NFYA","MKRN1"
"2327","NFYA","METTL13"
"2328","NFYA","KIF14"
"2329","NFYA","IGF2BP3"
"2330","NFYA","HNRNPC"
"2331","NFYA","HIGD1A"
"2332","NFYA","HBA2"
"2333","NFYA","GSTZ1"
"2334","NFYA","GDF2"
"2335","NFYA","FASTKD3"
"2336","NFYA","FAM120AOS"
"2337","NFYA","EFCAB11"
"2338","NFYA","DLGAP5"
"2339","NFYA","DHX57"
"2340","NFYA","DDX50"
"2341","NFYA","DCAF7"
"2342","NFYA","CYGB"
"2343","NFYA","CETN2"
"2344","NFYA","CCDC167"
"2345","NFYA","BEST1"
"2346","NFYA","ARMC6"
"2347","NFYA","ARMC1"
"2348","NFYA","ARL15"
"2349","NFYA","ANP32E"
"2350","NFYC","PA2G4"
"2351","NFYC","FAS"
"2352","NFYC","STARD7"
"2353","NFYC","AURKA"
"2354","NFYC","RRM2"
"2355","NFYC","TTK"
"2356","NFYC","UBE2S"
"2357","NFYC","KPNB1"
"2358","NFYC","HERC2"
"2359","NFYC","HBB"
"2360","NFYC","OGG1"
"2361","NFYC","DCAF11"
"2362","NFYC","USP21"
"2363","NFYC","SLC7A8"
"2364","NFYC","PRDM10"
"2365","NFYC","PRCP"
"2366","NFYC","PHF6"
"2367","NFYC","NUP37"
"2368","NFYC","COPZ1"
"2369","NFYC","CHP1"
"2370","NFYC","CENPF"
"2371","NFYC","CASP2"
"2372","NFYC","CAND1"
"2373","NFYC","ENOPH1"
"2374","NFYC","MSH6"
"2375","NFYC","PEAK1"
"2376","NFYC","NIF3L1"
"2377","NFYC","ZC2HC1C"
"2378","NFYC","SYT13"
"2379","NFYC","SLBP"
"2380","NFYC","RMST"
"2381","NFYC","RMI2"
"2382","NFYC","PSMD4"
"2383","NFYC","MUC6"
"2384","NFYC","MRPL49"
"2385","NFYC","LRRC4C"
"2386","NFYC","GOLPH3L"
"2387","NFYC","GGH"
"2388","NFYC","FLAD1"
"2389","NFYC","DEPDC1B"
"2390","NFYC","CDCA3"
"2391","NFYC","CCDC149"
"2392","NFYC","ANK3"
"2393","NPM1","TAF1A"
"2394","NPM1","TCERG1"
"2395","NPM1","XPO1"
"2396","NPM1","NCL"
"2397","NPM1","NOP2"
"2398","NR1H4","ABCB4"
"2399","NR1H4","SLCO1B3"
"2400","NR1I2","NR1I2"
"2401","NR3C2","PIAS1"
"2402","NR3C2","HSPA4"
"2403","NR3C2","PTGES3"
"2404","NR3C2","FXYD2"
"2405","NRF1","NQO1"
"2406","NRF1","IDE"
"2407","PLAG1","KPNA2"
"2408","POU2F1","POU2F1"
"2409","POU2F1","SATB2"
"2410","POU2F1","POLR3F"
"2411","POU2F1","RBBP7"
"2412","POU2F1","TK1"
"2413","POU2F1","MGLL"
"2414","POU2F1","STK3"
"2415","POU2F1","TNF"
"2416","POU2F1","TXNRD1"
"2417","POU2F1","MNAT1"
"2418","POU2F1","BUB1B"
"2419","POU2F1","NUP153"
"2420","POU2F1","SLC38A6"
"2421","POU2F1","STOM"
"2422","POU2F1","PDE2A"
"2423","POU2F1","CNPY2"
"2424","POU2F1","NDUFA4L2"
"2425","POU2F1","GPM6A"
"2426","POU2F1","UBQLN4"
"2427","POU2F1","SPRY2"
"2428","POU2F1","ZNF862"
"2429","POU2F1","XPR1"
"2430","POU2F1","TRMT112"
"2431","POU2F1","SPATA6L"
"2432","POU2F1","SMCR8"
"2433","POU2F1","SLC7A6"
"2434","POU2F1","ROBO1"
"2435","POU2F1","RNF44"
"2436","POU2F1","RALGPS2"
"2437","POU2F1","PRIM2"
"2438","POU2F1","PODXL"
"2439","POU2F1","PIPOX"
"2440","POU2F1","PDZRN4"
"2441","POU2F1","OTUD7B"
"2442","POU2F1","MTCH1"
"2443","POU2F1","MTBP"
"2444","POU2F1","MT2A"
"2445","POU2F1","MRO"
"2446","POU2F1","MID1"
"2447","POU2F1","MED30"
"2448","POU2F1","MAP2"
"2449","POU2F1","KCNMB2"
"2450","POU2F1","KBTBD11"
"2451","POU2F1","IPO9"
"2452","POU2F1","INTS10"
"2453","POU2F1","IL13RA2"
"2454","POU2F1","HSPA14"
"2455","POU2F1","HCAR3"
"2456","POU2F1","GON4L"
"2457","POU2F1","FAM50A"
"2458","POU2F1","EPB41L4A"
"2459","POU2F1","DHX35"
"2460","POU2F1","DENND4B"
"2461","POU2F1","CENPQ"
"2462","POU2F1","CENPI"
"2463","POU2F1","CDK16"
"2464","POU2F1","C1QTNF1"
"2465","POU2F1","BMX"
"2466","POU2F1","BCO2"
"2467","POU2F1","ALB"
"2468","POU2F1","AKR1C3"
"2469","POU2F1","ACYP2"
"2470","POU2F1","AARS2"
"2471","PTMA","KPNB1"
"2472","PTMA","IDO2"
"2473","PTMA","KPNA2"
"2474","PTMA","SET"
"2475","PTMA","VIPR1"
"2476","PTMA","NUTF2"
"2477","PTTG1","XRCC6"
"2478","PTTG1","RPS10"
"2479","PURA","FAS"
"2480","PURA","CDK5"
"2481","RFX5","RFXANK"
"2482","SATB2","PIAS1"
"2483","SND1","TCF3"
"2484","TAF4","TAF2"
"2485","TAF5","TAF12"
"2486","TAF5","TAF6"
"2487","TCF3","TCF3"
"2488","TCF3","ANKZF1"
"2489","TCF3","EZH1"
"2490","TCF3","MLLT6"
"2491","TCF3","TMPO"
"2492","TCF3","NTF3"
"2493","TCF3","CD4"
"2494","TCF3","EXO1"
"2495","TCF3","AQP3"
"2496","TCF3","AGAP3"
"2497","TCF3","CLIC1"
"2498","TCF3","NSF"
"2499","TCF3","NDUFA4L2"
"2500","TCF3","STAG1"
"2501","TCF3","PPFIBP2"
"2502","TCF3","ZMAT2"
"2503","TCF3","ZG16"
"2504","TCF3","YARS2"
"2505","TCF3","TRIM71"
"2506","TCF3","TOMM40L"
"2507","TCF3","TNFAIP2"
"2508","TCF3","TMEM106C"
"2509","TCF3","SVEP1"
"2510","TCF3","STK39"
"2511","TCF3","SPP2"
"2512","TCF3","SORT1"
"2513","TCF3","RUSC1"
"2514","TCF3","PSMB4"
"2515","TCF3","NUP93"
"2516","TCF3","KALRN"
"2517","TCF3","IQSEC1"
"2518","TCF3","GFOD2"
"2519","TCF3","GAS5"
"2520","TCF3","FBXO44"
"2521","TCF3","EXOC3L1"
"2522","TCF3","ANGPTL6"
"2523","TCF3","ACLY"
"2524","TCF3","ACD"
"2525","TCF3","PSMD4"
"2526","TCF3","CALM1"
"2527","TRIM16","SETDB1"
"2528","TRIM28","TRIM28"
"2529","TRIM28","CBX3"
"2530","TRIM28","SETDB1"
"2531","TSG101","TTF2"
"2532","TSG101","SNF8"
"2533","TSG101","CEP55"
"2534","TSG101","PPFIBP2"
"2535","TSG101","SCAMP3"
"2536","TSG101","VPS37C"
"2537","TTF2","MATR3"
"2538","TTF2","HNRNPA2B1"
"2539","TTF2","HNRNPA1"
"2540","TTF2","KIF4A"
"2541","TTF2","TACC3"
"2542","UHRF1","TOP2A"
"2543","YBX1","YBX1"
"2544","YBX1","SRSF9"
"2545","YBX1","FAS"
"2546","YBX1","TOP2A"
"2547","YBX1","MNAT1"
"2548","YBX1","PCBP2"
"2549","ZIC2","POLR3F"
"2550","ZIC2","SSRP1"
"2551","ZIC2","ADAMTS1"
"2552","ZIC2","SLC13A4"
"2553","ZIC2","THOC6"
"2554","ZIC2","NDUFA4L2"
"2555","ZIC2","KDM6A"
"2556","ZIC2","ZNF189"
"2557","ZIC2","UBE2A"
"2558","ZIC2","TPD52L1"
"2559","ZIC2","PPFIBP2"
"2560","ZIC2","LRG1"
"2561","ZIC2","HPX"
"2562","ZIC2","ENSA"
"2563","ZIC2","DHX30"
"2564","ZIC2","COL4A4"
"2565","ZIC2","BUB3"
"2566","ZNF143","BUB1B"
"2567","BHLHE40","BHLHE40"
"2568","BHLHE40","ZHX1"
"2569","BHLHE40","BAX"
"2570","BHLHE40","SETDB1"
"2571","BHLHE40","MEPCE"
"2572","BHLHE40","KDM6B"
"2573","BHLHE40","MIEN1"
"2574","BHLHE40","CTSA"
"2575","BHLHE40","S100PBP"
"2576","BHLHE40","KLHL12"
"2577","AIRE","AIRE"
"2578","ALYREF","ALYREF"
"2579","ANKZF1","AURKB"
"2580","ANKZF1","CA2"
"2581","ARID4B","SAP130"
"2582","BRD8","TRRAP"
"2583","CBX3","CBX3"
"2584","CITED2","LHX2"
"2585","CNOT3","CAND1"
"2586","CNOT3","CNOT1"
"2587","CNOT4","CNOT1"
"2588","CNOT4","UBE2D2"
"2589","CNOT6","CNOT6"
"2590","COIL","COIL"
"2591","CTNNBL1","STAMBP"
"2592","DDB2","CUL4A"
"2593","DDB2","CUL4B"
"2594","DDX20","DHX9"
"2595","DDX20","SNRPD2"
"2596","DDX20","SNRPF"
"2597","DDX20","GEMIN5"
"2598","DDX20","SNRPE"
"2599","DEK","DEK"
"2600","DNAJC2","HSPA14"
"2601","DTX1","DTX1"
"2602","EP400","TRRAP"
"2603","ERCC3","GTF2H4"
"2604","ERCC3","MNAT1"
"2605","EZH1","ZMYND11"
"2606","FOXP1","FOXP1"
"2607","FUS","FUS"
"2608","FXR1","FXR1"
"2609","GTF2IRD1","EXOSC4"
"2610","HAX1","ABCB4"
"2611","HAX1","EIF3F"
"2612","HNRNPK","HNRNPK"
"2613","HNRNPK","PCBP2"
"2614","HTATSF1","HTATSF1"
"2615","JDP2","SNW1"
"2616","KAT7","CEP70"
"2617","KAT7","SNAPIN"
"2618","KAT7","RPS10"
"2619","KNTC1","ZWILCH"
"2620","MCM3","SUPT16H"
"2621","MCM3","MCM10"
"2622","MCM3","MCM3AP"
"2623","MCM4","MCM4"
"2624","MCM6","MCM6"
"2625","MCM7","MCM7"
"2626","MED12","MED12"
"2627","MLLT6","UBQLN4"
"2628","NONO","NONO"
"2629","NONO","CA2"
"2630","NR2C2","NR2C2AP"
"2631","PAPOLA","SNRPA"
"2632","PAPOLA","CPSF3"
"2633","PBRM1","PBRM1"
"2634","PBXIP1","UBQLN4"
"2635","PBXIP1","TSNAX"
"2636","PDCD11","S100A8"
"2637","PIAS1","PIAS1"
"2638","POLR2G","POLR2G"
"2639","POLR2H","POLR2H"
"2640","PQBP1","WBP11"
"2641","PQBP1","TXNL4A"
"2642","RAD51","RAD51"
"2643","RAD54B","RAD54B"
"2644","RAD54B","PSMA1"
"2645","RBBP7","SUV39H1"
"2646","RBBP7","DHX30"
"2647","RFC1","RFC1"
"2648","RNPS1","SART3"
"2649","RNPS1","UBQLN4"
"2650","RUVBL2","NDRG1"
"2651","RUVBL2","DPCD"
"2652","RUVBL2","EXOSC10"
"2653","SNRPB","SNRPB"
"2654","SNRPB","DHX9"
"2655","SNRPB","GEMIN5"
"2656","SNRPD1","SNRPD2"
"2657","SNRPD1","GEMIN5"
"2658","SNW1","PABPN1"
"2659","SSB","SSB"
"2660","SSRP1","DHX9"
"2661","SSRP1","EXOSC10"
"2662","SSRP1","NEK9"
"2663","SUPT16H","NEK9"
"2664","TAF12","CPSF1"
"2665","TAF12","TAF2"
"2666","TAF1A","TAF1A"
"2667","TAF6","TAF6"
"2668","TARDBP","SETDB1"
"2669","TARDBP","EXOSC10"
"2670","TARDBP","NSFL1C"
"2671","TCEA2","RPA1"
"2672","TCEA2","CENPT"
"2673","TCERG1","SETDB1"
"2674","TCERG1","SF3B2"
"2675","TCERG1","SF3B4"
