"","V1","V2"
"1803","NFYC","HERC2"
"1804","NFYC","HBB"
"1805","NFYC","OGG1"
"1806","NFYC","DCAF11"
"1807","NFYC","USP21"
"1808","NFYC","SLC7A8"
"1809","NFYC","PRDM10"
"1810","NFYC","PRCP"
"1811","NFYC","PHF6"
"1812","NFYC","NUP37"
"1813","NFYC","COPZ1"
"1814","NFYC","CHP1"
"1815","NFYC","CENPF"
"1816","NFYC","CASP2"
"1817","NFYC","CAND1"
"1818","NFYC","ENOPH1"
"1819","NFYC","MSH6"
"1820","NFYC","PEAK1"
"1821","NFYC","NIF3L1"
"1822","NFYC","ZC2HC1C"
"1823","NFYC","SYT13"
"1824","NFYC","SLBP"
"1825","NFYC","RMST"
"1826","NFYC","RMI2"
"1827","NFYC","PSMD4"
"1828","NFYC","MUC6"
"1829","NFYC","MRPL49"
"1830","NFYC","LRRC4C"
"1831","NFYC","GOLPH3L"
"1832","NFYC","GGH"
"1833","NFYC","FLAD1"
"1834","NFYC","DEPDC1B"
"1835","NFYC","CDCA3"
"1836","NFYC","CCDC149"
"1837","NFYC","ANK3"
"1838","NPM1","TCERG1"
"1839","NPM1","XPO1"
"1840","NPM1","NCL"
"1841","NPM1","NOP2"
"1842","NR1H4","ABCB4"
"1843","NR1H4","SLCO1B3"
"1844","NR1I2","NR1I2"
"1845","NR3C2","HSPA4"
"1846","NR3C2","PTGES3"
"1847","NR3C2","FXYD2"
"1848","NRF1","NQO1"
"1849","NRF1","IDE"
"1850","PLAG1","KPNA2"
"1851","POU2F1","POU2F1"
"1852","POU2F1","RAD54B"
"1853","POU2F1","RBBP7"
"1854","POU2F1","XRCC6"
"1855","POU2F1","STK3"
"1856","POU2F1","BUB1B"
"1857","POU2F1","ENPP2"
"1858","POU2F1","PHF6"
"1859","POU2F1","POLG2"
"1860","POU2F1","DLEU2"
"1861","POU2F1","CNPY2"
"1862","POU2F1","ZC3HC1"
"1863","POU2F1","RSPO3"
"1864","POU2F1","ROBO1"
"1865","POU2F1","RNF220"
"1866","POU2F1","PLXNC1"
"1867","POU2F1","OTUD7B"
"1868","POU2F1","MED24"
"1869","POU2F1","HCAR3"
"1870","POU2F1","DENND4B"
"1871","POU2F1","CSNK1G1"
"1872","POU2F1","CDK16"
"1873","POU2F1","CD180"
"1874","POU2F1","ALB"
"1875","POU2F1","ACTG2"
"1876","POU2F1","ACSL1"
"1877","PTMA","KPNB1"
"1878","PTMA","IDO2"
"1879","PTMA","KPNA2"
"1880","PTMA","SET"
"1881","PTMA","VIPR1"
"1882","PTMA","NUTF2"
"1883","PTTG1","XRCC6"
"1884","PTTG1","RPS10"
"1885","PURA","TCF3"
"1886","PURA","FAS"
"1887","PURA","CDK5"
"1888","RBMX","HNRNPK"
"1889","RFX5","RFXANK"
"1890","TAF4","TAF2"
"1891","TAF5","CPSF1"
"1892","TAF5","TAF2"
"1893","TCF3","TCF3"
"1894","TCF3","BAZ1B"
"1895","TCF3","TCF21"
"1896","TCF3","EXO1"
"1897","TCF3","AQP3"
"1898","TCF3","NSF"
"1899","TCF3","ZMAT2"
"1900","TCF3","TRIM71"
"1901","TCF3","TNFAIP2"
"1902","TCF3","PHACTR3"
"1903","TCF3","GFOD2"
"1904","TRIM16","SETDB1"
"1905","TRIM28","TRIM28"
"1906","TSG101","TTF2"
"1907","TSG101","SNF8"
"1908","TSG101","CEP55"
"1909","TSG101","PPFIBP2"
"1910","TSG101","SCAMP3"
"1911","TSG101","VPS37C"
"1912","TTF2","MATR3"
"1913","TTF2","HNRNPA2B1"
"1914","TTF2","HNRNPA1"
"1915","TTF2","KIF4A"
"1916","TTF2","TACC3"
"1917","UHRF1","TOP2A"
"1918","YBX1","YBX1"
"1919","ZIC2","POLR3F"
"1920","ZIC2","SSRP1"
"1921","ZIC2","ADAMTS1"
"1922","ZIC2","SLC13A4"
"1923","ZIC2","THOC6"
"1924","ZIC2","NDUFA4L2"
"1925","ZIC2","KDM6A"
"1926","ZIC2","ZNF189"
"1927","ZIC2","UBE2A"
"1928","ZIC2","TPD52L1"
"1929","ZIC2","PPFIBP2"
"1930","ZIC2","LRG1"
"1931","ZIC2","HPX"
"1932","ZIC2","ENSA"
"1933","ZIC2","DHX30"
"1934","ZIC2","COL4A4"
"1935","ZIC2","BUB3"
"1936","ZNF143","BUB1B"
"1937","BHLHE40","BHLHE40"
"1938","BHLHE40","BAX"
"1939","BHLHE40","MEPCE"
"1940","AIRE","AIRE"
"1941","ALYREF","ALYREF"
"1942","ANKZF1","AURKB"
"1943","ANKZF1","CA2"
"1944","ARID4B","SAP130"
"1945","BRD8","TRRAP"
"1946","CBX3","CBX3"
"1947","CITED2","LHX2"
"1948","CNOT3","CAND1"
"1949","CNOT3","CNOT1"
"1950","CNOT4","CNOT1"
"1951","CNOT4","UBE2D2"
"1952","CNOT6","CNOT6"
"1953","COIL","COIL"
"1954","COIL","SART3"
"1955","COIL","PSMA1"
"1956","CTNNBL1","STAMBP"
"1957","DDB2","CUL4A"
"1958","DDB2","CUL4B"
"1959","DDX20","DHX9"
"1960","DDX20","SNRPD2"
"1961","DDX20","SNRPF"
"1962","DDX20","GEMIN5"
"1963","DDX20","SNRPE"
"1964","DEK","DEK"
"1965","DNAJC2","HSPA14"
"1966","DTX1","DTX1"
"1967","EP400","TRRAP"
"1968","ERCC3","GTF2H4"
"1969","ERCC3","MNAT1"
"1970","EZH1","ZMYND11"
"1971","FOXP1","FOXP1"
"1972","FUS","FUS"
"1973","FXR1","FXR1"
"1974","GTF2IRD1","EXOSC4"
"1975","HAX1","ABCB4"
"1976","HAX1","EIF3F"
"1977","HNRNPK","HNRNPK"
"1978","HNRNPK","HNRNPL"
"1979","HTATSF1","HTATSF1"
"1980","JDP2","SNW1"
"1981","KAT7","CEP70"
"1982","KAT7","SNAPIN"
"1983","KAT7","RPS10"
"1984","KNTC1","ZWILCH"
"1985","MCM3","SUPT16H"
"1986","MCM3","MCM10"
"1987","MCM3","MCM3AP"
"1988","MCM4","MCM4"
"1989","MCM6","MCM6"
"1990","MCM7","MCM7"
"1991","MED12","MED12"
"1992","MLLT6","UBQLN4"
"1993","NONO","NONO"
"1994","NR2C2","NR2C2AP"
"1995","PAPOLA","SNRPA"
"1996","PAPOLA","CPSF3"
"1997","PBRM1","PBRM1"
"1998","PBXIP1","UBQLN4"
"1999","PBXIP1","TSNAX"
"2000","PDCD11","S100A8"
"2001","PIAS1","PIAS1"
"2002","POLR2G","POLR2G"
"2003","POLR2H","POLR2H"
"2004","PQBP1","WBP11"
"2005","PQBP1","TXNL4A"
"2006","RAD51","RAD51"
"2007","RAD54B","RAD54B"
"2008","RAD54B","PSMA1"
"2009","RBBP7","SUV39H1"
"2010","RBBP7","DHX30"
"2011","RFC1","RFC1"
"2012","RNPS1","SART3"
"2013","RNPS1","UBQLN4"
"2014","RUVBL2","NDRG1"
"2015","RUVBL2","DPCD"
"2016","RUVBL2","EXOSC10"
"2017","SNRPB","SNRPB"
"2018","SNRPD1","SNRPD2"
"2019","SNRPD1","GEMIN5"
"2020","SNW1","PABPN1"
"2021","SSB","SSB"
"2022","SSRP1","DHX9"
"2023","SSRP1","EXOSC10"
"2024","SSRP1","NEK9"
"2025","SUPT16H","NEK9"
"2026","TAF12","CPSF1"
"2027","TAF12","TAF2"
"2028","TAF1A","TAF1A"
"2029","TAF6","TAF6"
"2030","TARDBP","SETDB1"
"2031","TARDBP","EXOSC10"
"2032","TARDBP","NSFL1C"
"2033","TCEA2","RPA1"
"2034","TCEA2","CENPT"
"2035","TCERG1","SETDB1"
"2036","TCERG1","SF3B2"
"2037","TCERG1","SF3B4"
"2038","TCERG1","SF3A3"
"2039","TCERG1","HNRNPM"
"2040","TCFL5","TOPBP1"
"2041","TIMELESS","TIPIN"
"2042","TRIM24","TRIM24"
"2043","TRIM32","TRIM32"
"2044","TRIP13","TRIP13"
"2045","UBTF","UBTF"
"2046","URI1","URI1"
"2047","WBP11","C5orf22"
"2048","WBP11","MCRS1"
"2049","XRCC6","ACD"
"2050","XRCC6","RPLP1"
"2051","XRCC6","CCT3"
"2052","XRCC6","PAFAH1B3"
"2053","XRCC6","CDCA5"
"2054","ZBTB33","ZBTB33"
"2055","ZFP64","SETDB1"
"2056","ZHX1","ZHX1"
"2057","ZMYND11","BMPR1A"
"2058","ZNF581","HNRNPC"
"2059","ZNF7","RPL7"
